MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.029|+0.000|+0.000|+0.026|+0.000|-0.003|-0.000|+0.693|+0.693|-0.000|-0.026|-0.000|+0.667|+0.693|
002:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.002|-0.000|-0.000|+0.002|-0.000|+0.005|-0.000|+0.665|+0.693|-0.000|-0.001|-0.000|+0.664|+0.693|
003:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|+0.000|-0.000|+0.000|-0.002|+0.000|+0.667|+0.693|-0.000|+0.001|-0.000|+0.668|+0.693|
004:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.005|-0.000|+0.000|-0.004|-0.000|+0.001|-0.000|+0.666|+0.693|-0.000|+0.001|-0.000|+0.667|+0.693|
005:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.002|+0.000|+0.000|-0.011|+0.000|-0.013|+0.000|+0.670|+0.693|+0.000|-0.003|-0.000|+0.667|+0.693|
006:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.015|+0.000|-0.000|+0.010|+0.000|-0.006|+0.000|+0.668|+0.693|+0.000|-0.014|-0.000|+0.655|+0.693|
007:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.002|-0.000|+0.000|+0.000|-0.000|+0.002|-0.000|+0.653|+0.693|-0.000|-0.004|+0.000|+0.649|+0.693|
008:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.005|+0.000|-0.000|+0.007|+0.000|+0.002|-0.000|+0.655|+0.693|+0.000|-0.004|-0.000|+0.651|+0.693|
009:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.002|-0.000|+0.000|-0.006|-0.000|-0.004|+0.000|+0.650|+0.693|-0.000|+0.003|+0.000|+0.653|+0.693|
010:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.000|+0.004|-0.000|+0.006|-0.000|+0.652|+0.693|+0.000|-0.003|-0.000|+0.649|+0.693|
011:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.008|-0.000|-0.000|+0.006|-0.000|-0.002|-0.000|+0.653|+0.693|+0.000|+0.001|-0.000|+0.654|+0.693|
012:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.003|+0.000|-0.000|-0.005|+0.000|-0.002|-0.000|+0.645|+0.693|+0.000|+0.007|-0.000|+0.652|+0.693|
013:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|-0.007|-0.000|-0.007|-0.001|+0.648|+0.693|-0.000|+0.002|+0.000|+0.650|+0.693|
014:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+0.001|-0.000|+0.000|+0.001|+0.001|+0.648|+0.693|-0.001|-0.005|-0.000|+0.643|+0.692|
015:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.004|-0.000|-0.000|-0.001|-0.000|+0.003|+0.000|+0.649|+0.693|+0.000|-0.005|+0.000|+0.644|+0.693|
016:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.006|+0.000|+0.000|+0.001|+0.000|-0.005|+0.000|+0.653|+0.693|-0.000|-0.006|-0.000|+0.647|+0.693|
017:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.000|+0.005|-0.000|+0.006|-0.000|+0.647|+0.693|-0.000|-0.004|-0.000|+0.642|+0.693|
018:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+0.648|+0.693|+0.000|+0.000|-0.000|+0.648|+0.693|
019:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.004|+0.000|-0.000|+0.004|+0.000|-0.000|-0.000|+0.648|+0.693|+0.000|-0.000|-0.000|+0.648|+0.693|
020:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.002|-0.000|+0.000|-0.001|+0.000|-0.003|+0.000|+0.644|+0.693|-0.000|+0.004|-0.000|+0.648|+0.693|
