MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.147|+1.148|+0.002|+0.000|+0.012|+0.000|-0.015|-0.006|-0.001|+0.000|-0.008|+1.143|+0.000|+0.008|+0.003|+0.001|+0.000|+1.153|
002:+0.000|+0.002|+1.154|+1.154|+0.002|+0.000|+0.005|+0.000|+0.004|-0.012|+0.000|+0.000|-0.003|+1.155|+0.000|-0.007|-0.003|+0.000|+0.000|+1.146|
003:+0.000|+0.001|+1.147|+1.147|+0.001|-0.000|-0.016|+0.000|+0.001|+0.023|-0.000|+0.000|+0.008|+1.160|+0.000|-0.003|-0.014|+0.000|+0.000|+1.142|
004:+0.001|+0.002|+1.154|+1.154|+0.002|-0.000|+0.012|+0.000|+0.000|-0.014|-0.000|+0.000|-0.001|+1.144|+0.000|-0.002|+0.009|-0.000|+0.000|+1.150|
005:+0.001|+0.002|+1.153|+1.152|+0.002|+0.000|-0.008|+0.000|-0.000|+0.005|+0.001|+0.000|-0.004|+1.156|+0.000|-0.002|-0.005|-0.000|+0.000|+1.149|
006:+0.000|+0.002|+1.149|+1.149|+0.002|-0.000|+0.006|+0.000|+0.001|+0.001|-0.000|+0.000|+0.009|+1.148|+0.000|-0.002|-0.001|+0.000|+0.000|+1.145|
007:+0.000|+0.002|+1.156|+1.156|+0.002|+0.000|-0.013|+0.000|-0.001|+0.012|-0.000|+0.000|-0.002|+1.154|+0.000|-0.001|+0.001|-0.000|+0.000|+1.154|
008:+0.001|+0.001|+1.155|+1.155|+0.001|+0.000|+0.010|+0.000|+0.012|-0.021|-0.000|+0.000|+0.000|+1.140|+0.000|-0.002|+0.013|-0.000|+0.000|+1.152|
009:+0.000|+0.002|+1.144|+1.144|+0.002|-0.000|-0.001|+0.000|+0.000|+0.005|+0.000|+0.000|+0.004|+1.150|+0.000|+0.010|-0.008|-0.000|+0.000|+1.152|
010:+0.000|+0.003|+1.149|+1.149|+0.003|-0.000|+0.010|-0.000|-0.005|-0.008|+0.000|+0.000|-0.003|+1.149|+0.000|+0.011|-0.004|-0.000|+0.000|+1.157|
011:+0.000|+0.001|+1.150|+1.150|+0.001|+0.000|-0.011|+0.000|+0.003|+0.010|+0.000|+0.000|+0.001|+1.159|+0.000|+0.005|-0.011|-0.000|+0.000|+1.154|
012:+0.000|+0.001|+1.148|+1.148|+0.001|+0.000|+0.003|-0.000|-0.000|-0.008|+0.000|+0.000|-0.005|+1.148|+0.000|+0.008|-0.001|+0.000|+0.000|+1.155|
013:+0.000|+0.003|+1.145|+1.145|+0.003|-0.000|-0.001|+0.000|-0.013|+0.017|-0.001|+0.000|+0.004|+1.152|-0.000|+0.008|-0.009|+0.001|+0.000|+1.150|
014:+0.001|+0.002|+1.161|+1.161|+0.002|-0.000|+0.001|+0.000|+0.011|-0.017|+0.000|+0.000|-0.006|+1.151|-0.000|-0.005|+0.008|-0.000|+0.000|+1.153|
015:+0.000|+0.003|+1.145|+1.145|+0.003|+0.000|-0.009|-0.000|-0.005|+0.015|-0.000|+0.000|+0.002|+1.151|+0.000|+0.006|-0.009|+0.000|+0.000|+1.148|
016:+0.000|+0.001|+1.150|+1.150|+0.001|-0.000|-0.001|+0.000|-0.007|+0.006|-0.001|+0.000|-0.002|+1.143|+0.000|+0.001|+0.006|-0.000|+0.000|+1.150|
017:+0.001|+0.002|+1.156|+1.155|+0.002|+0.000|+0.010|+0.000|-0.000|-0.011|+0.001|+0.000|-0.003|+1.142|+0.000|-0.006|+0.012|-0.001|+0.000|+1.148|
018:+0.000|+0.002|+1.154|+1.154|+0.002|+0.000|-0.014|+0.000|-0.001|+0.018|-0.001|+0.000|+0.004|+1.151|+0.000|-0.007|+0.001|+0.000|+0.000|+1.145|
019:+0.001|+0.002|+1.158|+1.158|+0.002|+0.000|+0.023|-0.000|+0.011|-0.031|+0.001|+0.000|+0.002|+1.137|+0.000|-0.007|+0.019|-0.000|+0.000|+1.149|
020:+0.000|+0.002|+1.149|+1.150|+0.002|-0.000|-0.011|+0.000|+0.001|+0.014|-0.000|+0.000|+0.005|+1.160|+0.000|+0.003|-0.012|+0.000|+0.000|+1.151|
021:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|+0.004|-0.000|-0.005|-0.004|+0.000|+0.000|-0.005|+1.149|+0.000|+0.004|+0.002|+0.000|+0.000|+1.155|
022:+0.000|+0.001|+1.152|+1.153|+0.001|-0.000|-0.010|+0.000|-0.001|+0.014|-0.000|+0.000|+0.003|+1.153|-0.000|-0.001|-0.001|+0.001|+0.000|+1.150|
023:+0.000|+0.002|+1.157|+1.157|+0.002|+0.000|+0.009|-0.000|+0.009|-0.012|-0.000|+0.000|+0.006|+1.143|+0.000|-0.002|+0.012|+0.000|+0.000|+1.153|
024:+0.000|+0.002|+1.154|+1.154|+0.002|+0.000|+0.001|+0.000|-0.005|+0.002|-0.000|+0.000|-0.002|+1.152|-0.000|+0.007|-0.000|-0.000|+0.000|+1.159|
025:+0.001|+0.002|+1.158|+1.158|+0.002|+0.000|-0.010|-0.000|+0.230|+0.006|+0.000|+0.000|+0.226|+1.154|+0.000|+0.002|+0.002|-0.000|+0.000|+1.158|
026:+0.001|+0.002|+1.154|+1.154|+0.002|-0.000|+0.004|+0.000|-0.231|+0.228|+0.084|+0.000|-0.084|+1.144|-0.000|+0.232|+0.008|-0.000|+0.000|+1.384|
027:+0.000|+0.002|+1.302|+1.386|+0.002|-0.000|+0.099|+0.000|-0.000|-0.236|-0.084|+0.000|-0.054|+1.148|+0.000|+0.000|+0.236|+0.084|+0.000|+1.301|
028:+0.086|+0.054|+1.300|+1.300|+0.054|-0.000|+0.000|+0.000|-0.000|-0.000|-0.004|+0.000|+0.004|+1.246|+0.000|+0.000|+0.000|-0.000|+0.000|+1.246|
029:+0.088|+0.052|+1.303|+1.299|+0.052|+0.000|+0.055|-0.000|-0.232|+0.000|-0.078|+0.000|-0.099|+1.246|+0.000|-0.000|+0.000|-0.004|+0.000|+1.250|
030:+0.083|+0.002|+1.386|+1.303|+0.002|+0.000|+0.082|+0.000|+0.232|-0.234|+0.082|+0.000|-0.002|+1.301|+0.000|-0.232|+0.000|-0.083|+0.000|+1.152|
031:+0.001|+0.002|+1.152|+1.151|+0.002|+0.000|-0.229|+0.000|+0.008|+0.230|+0.001|+0.000|+0.008|+1.383|+0.000|-0.000|-0.234|-0.001|+0.000|+1.150|
032:+0.000|+0.002|+1.151|+1.152|+0.002|-0.000|-0.004|-0.000|-0.006|+0.001|+0.000|+0.000|-0.009|+1.154|+0.000|+0.008|-0.004|+0.000|+0.000|+1.158|
033:+0.000|+0.002|+1.149|+1.149|+0.002|+0.000|+0.009|+0.000|+0.228|-0.003|-0.000|+0.000|+0.234|+1.150|+0.000|+0.002|-0.003|+0.000|+0.000|+1.149|
034:+0.000|+0.003|+1.155|+1.155|+0.003|+0.000|-0.020|+0.000|-0.231|+0.251|+0.087|+0.000|-0.087|+1.159|+0.000|+0.230|-0.006|+0.000|+0.000|+1.383|
035:+0.000|+0.002|+1.299|+1.386|+0.002|+0.000|+0.108|-0.000|+0.001|-0.245|-0.085|+0.000|-0.051|+1.139|+0.000|-0.001|+0.245|+0.087|+0.000|+1.296|
036:+0.084|+0.055|+1.300|+1.302|+0.055|+0.000|+0.010|-0.000|+0.000|-0.000|+0.002|+0.000|+0.008|+1.247|-0.000|-0.000|+0.000|+0.002|+0.000|+1.245|
037:+0.082|+0.047|+1.300|+1.304|+0.047|+0.000|+0.048|+0.000|-0.233|-0.000|-0.083|+0.000|-0.102|+1.257|-0.000|+0.000|+0.000|+0.004|+0.000|+1.253|
038:+0.080|+0.002|+1.386|+1.306|+0.002|+0.000|+0.080|+0.000|+0.229|-0.235|+0.080|+0.000|-0.006|+1.305|+0.000|-0.233|-0.000|-0.080|+0.000|+1.151|
039:+0.000|+0.001|+1.151|+1.151|+0.001|-0.000|-0.234|-0.000|-0.002|+0.235|-0.001|+0.000|+0.000|+1.385|+0.000|-0.004|-0.235|+0.001|+0.000|+1.146|
