MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.001|+0.000|+0.022|-0.022|-0.000|+0.000|-0.001|+0.693|+0.000|-0.016|-0.000|+0.000|+0.000|+0.677|
002:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|-0.018|+0.000|-0.005|+0.023|+0.000|+0.000|-0.001|+0.693|+0.000|+0.006|-0.022|-0.000|+0.000|+0.676|
003:+0.000|+0.000|+0.675|+0.675|+0.000|-0.000|+0.002|-0.000|-0.000|-0.004|+0.000|+0.000|-0.002|+0.674|+0.000|+0.001|+0.001|-0.000|+0.000|+0.676|
004:+0.000|+0.000|+0.674|+0.674|+0.000|-0.000|+0.000|+0.000|-0.006|+0.001|-0.000|+0.000|-0.005|+0.676|-0.000|+0.000|-0.003|-0.000|+0.000|+0.674|
005:+0.000|+0.000|+0.675|+0.675|+0.000|+0.000|-0.003|-0.000|-0.021|+0.003|+0.000|+0.000|-0.022|+0.677|+0.000|-0.006|-0.002|-0.000|+0.000|+0.669|
006:+0.000|+0.000|+0.675|+0.675|+0.000|+0.000|+0.005|+0.000|+0.016|-0.027|+0.000|+0.000|-0.006|+0.674|-0.000|-0.027|+0.001|-0.000|+0.000|+0.648|
007:+0.000|+0.000|+0.653|+0.653|+0.000|+0.000|-0.033|+0.000|+0.013|+0.027|-0.000|+0.000|+0.007|+0.679|+0.000|-0.011|-0.026|+0.000|+0.000|+0.641|
008:+0.000|+0.000|+0.647|+0.647|+0.000|+0.000|-0.000|+0.000|+0.003|-0.006|+0.000|+0.000|-0.003|+0.646|+0.000|+0.002|+0.001|-0.000|+0.000|+0.649|
009:+0.000|+0.000|+0.641|+0.641|+0.000|+0.000|+0.005|+0.000|-0.004|-0.002|-0.000|+0.000|-0.001|+0.646|+0.000|+0.005|-0.005|+0.000|+0.000|+0.645|
010:+0.000|+0.000|+0.644|+0.644|+0.000|+0.000|-0.005|+0.000|-0.035|+0.010|+0.000|+0.000|-0.030|+0.651|+0.000|+0.001|-0.007|-0.000|+0.000|+0.644|
011:+0.000|+0.000|+0.649|+0.649|+0.000|+0.000|-0.005|+0.000|+0.042|-0.030|-0.000|+0.000|+0.008|+0.646|+0.000|-0.034|+0.003|-0.000|+0.000|+0.614|
012:+0.000|+0.000|+0.614|+0.614|+0.000|+0.000|-0.023|-0.000|+0.000|+0.024|+0.000|+0.000|+0.000|+0.641|+0.000|+0.008|-0.027|-0.000|+0.000|+0.622|
013:+0.000|+0.000|+0.614|+0.614|+0.000|+0.000|-0.004|+0.000|-0.013|+0.011|-0.000|+0.000|-0.007|+0.618|-0.000|+0.008|-0.003|+0.000|+0.000|+0.622|
014:+0.000|+0.000|+0.621|+0.621|+0.000|-0.000|+0.003|+0.000|+0.007|-0.007|+0.000|+0.000|+0.003|+0.614|+0.000|-0.005|+0.007|-0.000|+0.000|+0.616|
015:+0.000|+0.000|+0.617|+0.617|+0.000|+0.000|-0.002|+0.000|-0.032|+0.005|+0.000|+0.000|-0.029|+0.617|+0.000|+0.002|+0.000|+0.000|+0.000|+0.619|
016:+0.000|+0.000|+0.620|+0.620|+0.000|-0.000|+0.004|+0.000|+0.022|-0.030|-0.000|+0.000|-0.004|+0.615|+0.000|-0.029|+0.005|+0.000|+0.000|+0.590|
017:+0.000|+0.000|+0.594|+0.594|+0.000|-0.000|-0.030|+0.000|+0.012|+0.031|-0.000|+0.000|+0.013|+0.619|+0.000|-0.007|-0.025|+0.000|+0.000|+0.586|
018:+0.000|+0.000|+0.594|+0.594|+0.000|+0.000|+0.002|+0.000|-0.007|-0.002|-0.000|+0.000|-0.008|+0.589|+0.000|+0.004|+0.006|-0.000|+0.000|+0.599|
019:+0.000|+0.000|+0.594|+0.594|+0.000|+0.000|+0.003|-0.000|+0.004|-0.001|+0.000|+0.000|+0.006|+0.591|+0.000|-0.003|+0.003|-0.000|+0.000|+0.591|
020:+0.000|+0.000|+0.595|+0.595|+0.000|+0.000|+0.003|+0.000|-0.012|-0.005|+0.000|+0.000|-0.014|+0.593|-0.000|+0.001|+0.002|-0.000|+0.000|+0.597|
021:+0.000|+0.000|+0.593|+0.593|+0.000|+0.000|-0.003|+0.000|+0.014|-0.017|+0.000|+0.000|-0.006|+0.596|+0.000|-0.010|-0.003|-0.000|+0.000|+0.582|
022:+0.000|+0.000|+0.573|+0.573|+0.000|+0.000|-0.020|+0.000|-0.007|+0.032|-0.000|+0.000|+0.005|+0.593|+0.000|+0.004|-0.021|+0.000|+0.000|+0.577|
023:+0.000|+0.000|+0.584|+0.584|+0.000|-0.000|-0.000|+0.000|+0.007|-0.005|-0.000|+0.000|+0.002|+0.573|+0.000|-0.002|+0.011|-0.000|+0.000|+0.582|
024:+0.000|+0.000|+0.579|+0.579|+0.000|-0.000|+0.003|+0.000|-0.010|+0.006|+0.000|+0.000|-0.001|+0.573|+0.000|+0.005|+0.006|-0.000|+0.000|+0.583|
025:+0.000|+0.000|+0.587|+0.587|+0.000|-0.000|+0.004|+0.000|-0.189|-0.009|-0.000|+0.000|-0.193|+0.576|+0.000|-0.005|+0.012|+0.000|+0.000|+0.582|
026:+0.000|+0.000|+0.583|+0.583|+0.000|+0.000|-0.005|+0.000|+0.188|-0.206|+0.000|+0.000|-0.022|+0.580|+0.000|-0.194|+0.003|+0.000|+0.000|+0.389|
027:+0.000|+0.000|+0.372|+0.373|+0.000|+0.000|-0.179|-0.000|+0.011|+0.185|-0.000|+0.000|+0.017|+0.575|+0.000|-0.006|-0.203|+0.000|+0.000|+0.367|
028:+0.000|+0.000|+0.379|+0.379|+0.000|+0.000|-0.019|+0.000|-0.005|+0.019|-0.000|+0.000|-0.005|+0.397|-0.000|+0.005|-0.018|+0.000|+0.000|+0.384|
029:+0.000|+0.000|+0.378|+0.378|+0.000|+0.000|-0.002|-0.000|+0.009|+0.003|+0.000|+0.000|+0.010|+0.377|+0.000|+0.001|+0.001|-0.000|+0.000|+0.379|
030:+0.000|+0.000|+0.380|+0.380|+0.000|+0.000|+0.005|+0.000|-0.107|+0.003|+0.000|+0.000|-0.099|+0.376|-0.000|+0.009|+0.004|+0.000|+0.000|+0.389|
031:+0.000|+0.000|+0.387|+0.388|+0.000|+0.000|-0.006|-0.000|+0.101|-0.097|-0.000|+0.000|-0.001|+0.380|+0.000|-0.098|+0.007|+0.000|+0.000|+0.290|
032:+0.000|+0.000|+0.285|+0.285|+0.000|+0.000|-0.094|+0.000|+0.009|+0.091|+0.000|+0.000|+0.005|+0.375|-0.000|+0.004|-0.090|+0.000|+0.000|+0.289|
033:+0.000|+0.000|+0.282|+0.282|+0.000|+0.000|+0.008|+0.000|-0.028|-0.000|-0.000|+0.000|-0.020|+0.280|+0.000|+0.012|+0.001|+0.000|+0.000|+0.294|
034:+0.000|+0.000|+0.290|+0.290|+0.000|+0.000|-0.014|+0.000|+0.018|+0.009|+0.000|+0.000|+0.012|+0.288|+0.000|-0.016|+0.001|-0.000|+0.000|+0.274|
035:+0.000|+0.000|+0.284|+0.284|+0.000|+0.000|+0.018|+0.000|-0.054|-0.007|+0.000|+0.000|-0.044|+0.274|+0.000|+0.002|+0.010|-0.000|+0.000|+0.286|
036:+0.000|+0.000|+0.295|+0.295|+0.000|+0.000|-0.019|+0.000|+0.055|-0.028|+0.000|+0.000|+0.008|+0.292|+0.000|-0.053|+0.003|-0.000|+0.000|+0.242|
037:+0.000|+0.000|+0.248|+0.248|+0.000|+0.000|-0.025|+0.000|-0.004|+0.025|-0.000|+0.000|-0.004|+0.273|+0.000|+0.002|-0.025|+0.000|+0.000|+0.250|
038:+0.000|+0.000|+0.248|+0.248|+0.000|+0.000|+0.006|+0.000|-0.001|+0.002|+0.000|+0.000|+0.007|+0.248|+0.000|-0.002|-0.001|-0.000|+0.000|+0.246|
039:+0.000|+0.000|+0.256|+0.256|+0.000|+0.000|+0.004|+0.000|-0.006|-0.004|-0.000|+0.000|-0.006|+0.255|+0.000|-0.003|+0.001|+0.000|+0.000|+0.253|
