MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.241|+0.241|+0.000|-0.000|-0.014|-0.003|+0.000|+0.014|-0.000|-0.004|+0.000|+0.693|+0.452|-0.000|-0.017|-0.000|+0.435|+0.693|
002:+0.000|+0.000|+0.245|+0.245|+0.000|+0.000|-0.006|+0.000|-0.000|+0.006|+0.000|+0.000|-0.000|+0.679|+0.448|+0.000|-0.003|-0.000|+0.431|+0.693|
003:+0.000|+0.000|+0.245|+0.245|+0.000|+0.000|-0.000|+0.007|-0.000|-0.000|+0.000|+0.007|-0.000|+0.673|+0.448|-0.000|+0.003|+0.000|+0.431|+0.693|
004:+0.000|+0.000|+0.237|+0.237|+0.000|+0.000|+0.002|+0.007|-0.015|-0.003|-0.000|+0.007|-0.014|+0.673|+0.456|-0.000|+0.003|+0.000|+0.438|+0.693|
005:+0.000|+0.000|+0.230|+0.230|+0.000|-0.000|-0.001|-0.038|+0.010|-0.027|-0.000|-0.050|-0.006|+0.675|+0.463|-0.015|-0.000|-0.000|+0.445|+0.678|
006:+0.000|+0.000|+0.252|+0.252|+0.000|+0.000|-0.027|+0.000|+0.007|+0.027|+0.000|+0.002|+0.005|+0.675|+0.425|-0.005|-0.027|-0.000|+0.396|+0.672|
007:+0.000|+0.000|+0.250|+0.250|+0.000|-0.000|-0.002|+0.009|-0.004|-0.001|-0.000|+0.007|-0.004|+0.647|+0.425|+0.002|-0.000|-0.000|+0.397|+0.677|
008:+0.000|+0.000|+0.241|+0.241|+0.000|-0.000|-0.000|+0.001|+0.003|-0.000|+0.000|+0.000|+0.003|+0.646|+0.434|-0.002|-0.001|-0.000|+0.404|+0.673|
009:+0.000|+0.000|+0.240|+0.240|+0.000|+0.000|-0.002|+0.010|-0.030|+0.002|-0.000|+0.006|-0.026|+0.645|+0.435|+0.001|-0.001|-0.000|+0.404|+0.677|
010:+0.000|+0.000|+0.234|+0.234|+0.000|+0.000|-0.001|-0.034|+0.033|-0.027|-0.000|-0.028|+0.000|+0.644|+0.445|-0.028|+0.001|-0.000|+0.410|+0.651|
011:+0.000|+0.000|+0.235|+0.235|+0.000|-0.000|-0.024|+0.004|-0.006|+0.030|+0.000|+0.010|-0.006|+0.642|+0.411|+0.005|-0.026|-0.000|+0.382|+0.651|
012:+0.000|+0.000|+0.231|+0.231|+0.000|-0.000|-0.003|+0.003|+0.004|-0.005|-0.000|-0.002|+0.000|+0.619|+0.415|-0.001|+0.005|+0.000|+0.392|+0.646|
013:+0.000|+0.000|+0.225|+0.225|+0.000|+0.000|+0.004|-0.002|-0.003|-0.002|-0.000|-0.003|+0.001|+0.615|+0.418|+0.003|-0.000|-0.000|+0.390|+0.646|
014:+0.000|+0.000|+0.231|+0.230|+0.000|+0.000|-0.001|-0.001|-0.027|-0.005|+0.000|-0.004|-0.029|+0.620|+0.416|+0.000|-0.003|-0.000|+0.387|+0.647|
015:+0.000|+0.000|+0.229|+0.229|+0.000|-0.000|-0.005|-0.009|+0.022|-0.008|+0.000|-0.000|+0.000|+0.619|+0.416|-0.027|-0.007|-0.000|+0.383|+0.618|
016:+0.000|+0.000|+0.216|+0.217|+0.000|-0.000|-0.029|-0.001|+0.013|+0.027|+0.000|+0.003|+0.007|+0.615|+0.407|-0.005|-0.016|+0.000|+0.383|+0.619|
017:+0.000|+0.000|+0.212|+0.212|+0.000|-0.000|+0.009|-0.005|-0.010|-0.010|-0.000|-0.007|-0.008|+0.586|+0.406|+0.008|+0.011|+0.000|+0.386|+0.625|
018:+0.000|+0.000|+0.218|+0.218|+0.000|+0.000|+0.003|+0.003|-0.012|+0.003|-0.000|+0.004|-0.007|+0.595|+0.401|-0.002|+0.001|+0.000|+0.378|+0.617|
019:+0.000|+0.000|+0.219|+0.219|+0.000|+0.000|-0.005|-0.009|+0.001|+0.003|-0.000|-0.007|-0.004|+0.598|+0.405|-0.014|+0.004|-0.000|+0.382|+0.610|
020:+0.000|+0.000|+0.224|+0.224|+0.000|+0.000|-0.003|-0.015|+0.018|-0.022|+0.000|-0.009|-0.013|+0.593|+0.396|-0.014|+0.006|-0.000|+0.375|+0.606|
021:+0.000|+0.000|+0.208|+0.208|+0.000|+0.000|-0.011|+0.002|-0.003|+0.016|-0.000|+0.002|+0.003|+0.590|+0.381|+0.004|-0.016|+0.000|+0.366|+0.593|
022:+0.000|+0.000|+0.212|+0.212|+0.000|+0.000|+0.003|-0.002|-0.003|-0.002|+0.000|-0.003|-0.003|+0.579|+0.383|+0.001|+0.000|+0.000|+0.368|+0.596|
023:+0.000|+0.000|+0.215|+0.215|+0.000|-0.000|+0.010|-0.007|+0.005|-0.007|-0.000|-0.004|+0.006|+0.582|+0.381|-0.002|-0.002|+0.000|+0.365|+0.593|
024:+0.000|+0.000|+0.223|+0.223|+0.000|-0.000|-0.019|+0.022|-0.021|+0.021|+0.000|+0.023|-0.020|+0.592|+0.374|+0.003|-0.009|-0.000|+0.361|+0.599|
025:+0.000|+0.000|+0.201|+0.201|+0.000|-0.000|+0.013|+0.101|+0.016|-0.209|+0.000|-0.079|+0.000|+0.573|+0.396|-0.017|+0.011|+0.000|+0.384|+0.580|
026:+0.000|+0.000|+0.084|+0.084|+0.000|+0.000|-0.214|+0.002|+0.005|+0.203|-0.000|-0.006|+0.004|+0.586|+0.497|-0.001|-0.197|+0.000|+0.305|+0.580|
027:+0.000|+0.000|+0.080|+0.080|+0.000|+0.000|+0.012|-0.014|-0.001|-0.002|+0.000|+0.001|-0.007|+0.373|+0.500|+0.004|+0.006|-0.000|+0.299|+0.584|
028:+0.000|+0.000|+0.088|+0.088|+0.000|+0.000|-0.008|+0.006|+0.003|-0.011|-0.000|-0.010|+0.001|+0.385|+0.486|+0.003|+0.004|+0.000|+0.301|+0.577|
029:+0.000|+0.000|+0.079|+0.079|+0.000|-0.000|+0.016|+0.009|-0.213|-0.007|+0.000|+0.007|-0.202|+0.377|+0.492|+0.006|-0.007|-0.000|+0.291|+0.578|
030:+0.000|+0.000|+0.081|+0.081|+0.000|-0.000|-0.004|-0.167|+0.209|-0.097|-0.000|-0.068|+0.009|+0.394|+0.502|-0.207|-0.014|+0.000|+0.298|+0.376|
031:+0.000|+0.000|+0.048|+0.048|+0.000|+0.000|-0.104|-0.010|+0.011|+0.107|+0.000|+0.002|+0.003|+0.390|+0.335|+0.002|-0.112|-0.000|+0.230|+0.385|
032:+0.000|+0.000|+0.049|+0.049|+0.000|-0.000|-0.005|+0.017|-0.022|+0.024|+0.000|+0.018|-0.004|+0.286|+0.324|+0.013|-0.005|-0.000|+0.232|+0.387|
033:+0.000|+0.000|+0.051|+0.051|+0.000|-0.000|+0.008|-0.009|+0.014|-0.028|-0.000|-0.015|+0.001|+0.281|+0.341|-0.009|+0.019|+0.000|+0.250|+0.383|
034:+0.000|+0.000|+0.046|+0.046|+0.000|-0.000|-0.013|-0.005|-0.101|+0.015|+0.000|-0.001|-0.103|+0.290|+0.333|+0.006|-0.009|-0.000|+0.235|+0.385|
