MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
023:+0.000|+0.000|+0.486|+0.486|+0.000|+0.000|+0.001|-0.000|-0.040|-0.013|+0.000|+0.000|-0.052|+0.479|+0.000|-0.003|+0.007|+0.000|+0.000|+0.483|
024:+0.000|+0.000|+0.474|+0.474|+0.000|-0.000|+0.007|+0.000|+0.061|-0.065|-0.000|+0.000|+0.004|+0.480|-0.000|-0.043|-0.006|+0.000|+0.000|+0.430|
025:+0.000|+0.000|+0.417|+0.417|+0.000|-0.000|-0.066|+0.000|+0.104|+0.085|-0.000|+0.000|+0.123|+0.487|+0.000|+0.018|-0.070|-0.000|+0.000|+0.435|
026:+0.000|+0.001|+0.436|+0.436|+0.001|-0.000|+0.013|+0.000|-0.022|+0.113|+0.000|+0.000|+0.103|+0.421|+0.000|+0.122|+0.015|-0.000|+0.000|+0.558|
027:+0.000|+0.000|+0.561|+0.561|+0.000|-0.000|+0.132|+0.000|-0.098|-0.031|-0.000|+0.000|+0.003|+0.434|+0.000|+0.100|+0.127|+0.000|+0.000|+0.661|
028:+0.000|+0.000|+0.662|+0.662|+0.000|+0.000|+0.094|-0.000|+0.003|-0.100|+0.000|+0.000|-0.003|+0.565|+0.000|+0.002|+0.096|-0.000|+0.000|+0.664|
029:+0.000|+0.000|+0.656|+0.656|+0.000|+0.000|+0.001|+0.000|-0.196|+0.011|-0.000|+0.000|-0.185|+0.659|-0.000|+0.005|-0.004|+0.000|+0.000|+0.660|
030:+0.000|+0.000|+0.667|+0.667|+0.000|+0.000|-0.002|+0.000|+0.180|-0.180|-0.000|+0.000|-0.001|+0.660|+0.000|-0.191|+0.007|-0.000|+0.000|+0.476|
031:+0.000|+0.000|+0.486|+0.486|+0.000|+0.000|-0.180|+0.000|+0.016|+0.168|+0.000|+0.000|+0.004|+0.659|+0.000|-0.011|-0.173|-0.000|+0.000|+0.474|
032:+0.000|+0.000|+0.474|+0.474|+0.000|+0.000|+0.003|+0.000|-0.049|-0.000|+0.000|+0.000|-0.046|+0.479|+0.000|+0.004|-0.005|-0.000|+0.000|+0.478|
033:+0.000|+0.000|+0.476|+0.476|+0.000|+0.000|-0.003|+0.000|+0.043|-0.040|+0.000|+0.000|-0.001|+0.482|+0.000|-0.044|-0.005|+0.000|+0.000|+0.432|
034:+0.000|+0.000|+0.433|+0.433|+0.000|+0.000|-0.038|+0.000|+0.117|+0.048|-0.000|+0.000|+0.127|+0.478|+0.000|-0.001|-0.045|+0.000|+0.000|+0.431|
035:+0.000|+0.000|+0.442|+0.442|+0.000|+0.000|-0.008|+0.000|-0.014|+0.124|-0.000|+0.000|+0.102|+0.440|+0.000|+0.116|+0.002|+0.000|+0.000|+0.558|
036:+0.000|+0.000|+0.558|+0.558|+0.000|-0.000|+0.124|+0.000|-0.092|-0.027|+0.000|+0.000|+0.005|+0.432|+0.000|+0.102|+0.126|+0.000|+0.000|+0.660|
037:+0.000|+0.000|+0.655|+0.655|+0.000|+0.000|+0.110|+0.000|-0.007|-0.109|+0.000|+0.000|-0.006|+0.557|+0.000|+0.009|+0.099|+0.000|+0.000|+0.664|
038:+0.000|+0.000|+0.656|+0.656|+0.000|+0.000|-0.010|+0.000|-0.176|+0.016|-0.000|+0.000|-0.169|+0.667|+0.000|+0.002|-0.011|+0.000|+0.000|+0.658|
039:+0.000|+0.000|+0.663|+0.663|+0.000|+0.000|+0.002|+0.000|+0.188|-0.195|+0.000|+0.000|-0.005|+0.657|+0.000|-0.174|+0.006|-0.000|+0.000|+0.489|
