MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.274|+1.273|+0.002|-0.000|+0.006|-0.000|-0.005|-0.006|+0.001|+0.000|-0.005|+1.272|+0.000|+0.003|+0.000|-0.000|+0.000|+1.275|
002:+0.000|+0.002|+1.274|+1.274|+0.002|+0.000|-0.008|+0.000|+0.012|+0.005|-0.000|+0.000|+0.009|+1.277|-0.000|-0.002|-0.006|+0.000|+0.000|+1.270|
003:+0.001|+0.002|+1.271|+1.271|+0.002|-0.000|+0.003|-0.000|-0.013|+0.005|+0.000|+0.000|-0.005|+1.270|+0.000|+0.011|-0.001|+0.000|+0.000|+1.280|
004:+0.000|+0.003|+1.279|+1.280|+0.003|+0.000|-0.001|+0.000|-0.004|-0.003|-0.000|+0.000|-0.008|+1.273|-0.000|-0.002|+0.004|+0.000|+0.000|+1.275|
005:+0.001|+0.003|+1.276|+1.276|+0.003|-0.000|+0.007|-0.000|+0.003|-0.007|-0.001|+0.000|+0.003|+1.272|+0.000|-0.006|+0.001|-0.000|+0.000|+1.267|
006:+0.001|+0.001|+1.274|+1.274|+0.001|-0.000|-0.005|-0.000|-0.001|+0.007|+0.001|+0.000|-0.000|+1.279|+0.000|-0.003|-0.006|-0.001|+0.000|+1.270|
007:+0.000|+0.002|+1.276|+1.276|+0.002|+0.000|+0.000|+0.000|+0.012|-0.006|-0.001|+0.000|+0.007|+1.273|-0.000|-0.004|+0.001|-0.000|+0.000|+1.270|
008:+0.001|+0.002|+1.271|+1.270|+0.002|-0.000|+0.001|+0.000|-0.010|+0.005|+0.001|+0.000|-0.005|+1.274|+0.000|+0.008|-0.005|-0.001|+0.000|+1.277|
009:+0.000|+0.001|+1.275|+1.275|+0.001|+0.000|-0.003|-0.000|+0.005|+0.001|-0.000|+0.000|+0.004|+1.274|+0.000|-0.002|-0.000|+0.000|+0.000|+1.272|
010:+0.001|+0.001|+1.274|+1.273|+0.001|-0.000|+0.005|+0.000|-0.018|-0.001|+0.000|+0.000|-0.014|+1.271|-0.000|+0.003|+0.001|-0.000|+0.000|+1.276|
011:+0.001|+0.002|+1.279|+1.279|+0.002|+0.000|-0.005|-0.000|+0.017|+0.001|-0.000|+0.000|+0.014|+1.276|+0.000|-0.015|+0.000|-0.000|+0.000|+1.262|
012:+0.000|+0.002|+1.275|+1.275|+0.002|+0.000|+0.003|+0.000|-0.013|+0.009|+0.000|+0.000|-0.002|+1.271|-0.000|+0.003|+0.002|-0.000|+0.000|+1.276|
013:+0.000|+0.002|+1.287|+1.287|+0.002|+0.000|+0.000|+0.000|+0.008|-0.011|-0.001|+0.000|-0.002|+1.275|+0.000|-0.011|+0.010|+0.000|+0.000|+1.274|
014:+0.001|+0.002|+1.277|+1.276|+0.002|+0.000|-0.001|+0.000|+0.003|+0.000|+0.001|+0.000|+0.001|+1.275|+0.000|-0.003|-0.001|-0.001|+0.000|+1.272|
015:+0.000|+0.001|+1.274|+1.274|+0.001|-0.000|+0.002|+0.000|-0.013|+0.002|+0.000|+0.000|-0.009|+1.274|+0.000|+0.000|-0.000|+0.000|+0.000|+1.273|
016:+0.000|+0.002|+1.279|+1.280|+0.002|+0.000|+0.003|-0.000|+0.009|-0.009|-0.000|+0.000|+0.004|+1.276|+0.000|-0.013|+0.001|+0.001|+0.000|+1.264|
017:+0.000|+0.001|+1.273|+1.273|+0.001|-0.000|-0.003|+0.000|-0.006|+0.013|-0.001|+0.000|+0.004|+1.279|-0.000|-0.003|-0.007|+0.000|+0.000|+1.268|
018:+0.001|+0.002|+1.283|+1.283|+0.002|-0.000|+0.001|+0.000|+0.017|-0.009|+0.000|+0.000|+0.009|+1.276|-0.000|-0.010|+0.005|-0.000|+0.000|+1.272|
019:+0.000|+0.002|+1.276|+1.276|+0.002|-0.000|-0.003|+0.000|-0.019|+0.008|+0.000|+0.000|-0.014|+1.277|-0.000|+0.008|-0.003|-0.000|+0.000|+1.281|
020:+0.000|+0.002|+1.280|+1.280|+0.002|-0.000|+0.007|+0.000|+0.017|-0.014|-0.001|+0.000|+0.010|+1.274|-0.000|-0.012|+0.005|-0.000|+0.000|+1.267|
021:+0.001|+0.002|+1.274|+1.274|+0.002|+0.000|-0.010|-0.000|-0.001|+0.008|+0.001|+0.000|-0.003|+1.281|+0.000|+0.005|-0.009|-0.001|+0.000|+1.277|
022:+0.000|+0.001|+1.271|+1.271|+0.001|+0.000|+0.006|+0.000|-0.004|-0.005|-0.001|+0.000|-0.003|+1.271|+0.000|+0.004|-0.001|+0.000|+0.000|+1.274|
023:+0.001|+0.002|+1.273|+1.273|+0.002|+0.000|-0.009|+0.000|-0.001|+0.013|+0.001|+0.000|+0.003|+1.277|+0.000|-0.001|-0.006|-0.001|+0.000|+1.271|
024:+0.000|+0.002|+1.277|+1.277|+0.002|-0.000|+0.002|-0.000|-0.007|-0.002|-0.000|+0.000|-0.008|+1.268|+0.000|-0.001|+0.006|+0.000|+0.000|+1.274|
