MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.373|+1.373|+0.002|+0.000|-0.003|+0.000|+0.005|+0.001|-0.000|+0.000|+0.003|+1.374|+0.000|-0.004|-0.002|+0.001|+0.000|+1.367|
002:+0.001|+0.001|+1.370|+1.370|+0.001|+0.000|+0.000|+0.000|+0.003|-0.003|-0.000|+0.000|-0.000|+1.370|+0.000|+0.002|-0.001|+0.000|+0.000|+1.370|
003:+0.000|+0.002|+1.368|+1.367|+0.002|+0.000|-0.001|+0.000|-0.004|+0.006|+0.000|+0.000|+0.001|+1.370|+0.000|+0.005|-0.005|-0.000|+0.000|+1.370|
004:+0.000|+0.002|+1.373|+1.373|+0.002|-0.000|+0.002|-0.000|-0.002|-0.003|-0.000|+0.000|-0.003|+1.370|+0.000|+0.000|+0.001|-0.000|+0.000|+1.371|
005:+0.000|+0.002|+1.372|+1.372|+0.002|+0.000|-0.001|+0.000|+0.005|+0.001|+0.000|+0.000|+0.005|+1.372|-0.000|-0.002|-0.002|-0.000|+0.000|+1.368|
006:+0.001|+0.001|+1.370|+1.370|+0.001|-0.000|-0.002|-0.000|-0.005|+0.004|-0.000|+0.000|-0.003|+1.371|+0.000|+0.004|-0.001|-0.000|+0.000|+1.373|
007:+0.001|+0.002|+1.373|+1.373|+0.002|+0.000|+0.000|+0.000|+0.005|-0.004|+0.000|+0.000|+0.001|+1.368|+0.000|-0.002|+0.003|-0.000|+0.000|+1.370|
008:+0.000|+0.001|+1.369|+1.369|+0.001|-0.000|+0.002|-0.000|-0.002|-0.001|+0.000|+0.000|-0.001|+1.369|+0.000|+0.003|-0.002|-0.000|+0.000|+1.371|
009:+0.001|+0.002|+1.370|+1.370|+0.002|-0.000|-0.001|+0.000|+0.003|-0.000|+0.001|+0.000|+0.001|+1.371|-0.000|+0.001|-0.003|-0.000|+0.000|+1.370|
010:+0.000|+0.002|+1.369|+1.370|+0.002|+0.000|+0.000|-0.000|-0.004|-0.000|-0.001|+0.000|-0.003|+1.370|+0.000|+0.004|-0.003|+0.001|+0.000|+1.371|
011:+0.000|+0.002|+1.370|+1.369|+0.002|+0.000|-0.004|+0.000|+0.000|+0.005|-0.000|+0.000|+0.001|+1.370|+0.000|+0.001|-0.003|-0.000|+0.000|+1.369|
012:+0.001|+0.003|+1.372|+1.371|+0.003|-0.000|+0.001|-0.000|-0.000|-0.001|+0.001|+0.000|-0.000|+1.367|+0.000|+0.001|+0.002|-0.000|+0.000|+1.370|
013:+0.000|+0.002|+1.370|+1.371|+0.002|+0.000|+0.002|+0.000|-0.002|-0.001|-0.000|+0.000|-0.001|+1.368|-0.000|+0.001|+0.001|+0.000|+0.000|+1.369|
014:+0.000|+0.002|+1.372|+1.372|+0.002|+0.000|-0.002|-0.000|+0.004|-0.000|+0.000|+0.000|+0.002|+1.370|+0.000|-0.002|+0.000|-0.000|+0.000|+1.368|
015:+0.000|+0.003|+1.370|+1.370|+0.003|+0.000|+0.002|+0.000|-0.004|-0.002|-0.001|+0.000|-0.003|+1.368|-0.000|+0.003|+0.000|+0.000|+0.000|+1.370|
016:+0.001|+0.002|+1.370|+1.370|+0.002|+0.000|-0.001|+0.000|-0.001|+0.004|+0.000|+0.000|+0.002|+1.370|+0.000|-0.001|-0.002|-0.001|+0.000|+1.367|
017:+0.001|+0.002|+1.372|+1.372|+0.002|-0.000|+0.000|+0.000|+0.000|-0.002|+0.000|+0.000|-0.002|+1.369|+0.000|-0.002|+0.002|-0.000|+0.000|+1.369|
018:+0.000|+0.002|+1.370|+1.370|+0.002|+0.000|-0.002|+0.000|+0.001|+0.004|+0.001|+0.000|+0.002|+1.369|+0.000|-0.002|-0.001|+0.000|+0.000|+1.367|
019:+0.000|+0.001|+1.371|+1.372|+0.001|+0.000|+0.004|+0.000|-0.004|-0.003|-0.001|+0.000|-0.002|+1.367|+0.000|-0.001|+0.003|+0.001|+0.000|+1.369|
020:+0.000|+0.002|+1.373|+1.374|+0.002|+0.000|-0.000|-0.000|-0.001|-0.001|+0.000|+0.000|-0.002|+1.371|+0.000|-0.004|+0.001|+0.000|+0.000|+1.367|
021:+0.000|+0.002|+1.372|+1.373|+0.002|+0.000|-0.001|+0.000|+0.001|+0.002|-0.001|+0.000|+0.003|+1.371|+0.000|-0.005|-0.000|+0.000|+0.000|+1.366|
022:+0.001|+0.001|+1.373|+1.373|+0.001|+0.000|-0.001|+0.000|+0.007|-0.002|-0.000|+0.000|+0.004|+1.370|+0.000|-0.004|+0.002|-0.000|+0.000|+1.368|
023:+0.001|+0.002|+1.371|+1.371|+0.002|+0.000|+0.002|+0.000|-0.007|+0.001|+0.000|+0.000|-0.003|+1.368|+0.000|+0.003|+0.000|-0.000|+0.000|+1.372|
024:+0.001|+0.001|+1.374|+1.374|+0.001|+0.000|-0.005|+0.000|+0.002|+0.002|-0.000|+0.000|+0.000|+1.371|+0.000|-0.003|+0.001|-0.000|+0.000|+1.369|
025:+0.001|+0.002|+1.372|+1.371|+0.002|-0.000|+0.003|+0.000|+0.018|-0.005|+0.001|+0.000|+0.015|+1.366|+0.000|-0.001|+0.003|-0.001|+0.000|+1.369|
026:+0.000|+0.002|+1.369|+1.370|+0.002|-0.000|-0.001|-0.000|-0.016|+0.016|-0.001|+0.000|-0.000|+1.370|+0.000|+0.016|-0.002|+0.001|+0.000|+1.384|
027:+0.001|+0.002|+1.386|+1.385|+0.002|-0.000|+0.015|+0.000|+0.000|-0.014|+0.001|+0.000|+0.000|+1.369|-0.000|+0.000|+0.014|-0.001|+0.000|+1.384|
028:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|+0.000|-0.000|-0.001|+0.000|-0.000|+1.384|+0.000|+0.000|+0.000|+0.000|+0.000|+1.384|
029:+0.001|+0.002|+1.386|+1.385|+0.002|-0.000|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|-0.000|+1.383|+0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
030:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|+0.001|+1.383|+0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
031:+0.001|+0.002|+1.386|+1.385|+0.002|+0.000|-0.000|-0.000|+0.000|-0.000|+0.000|+0.000|-0.001|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.384|
032:+0.000|+0.002|+1.386|+1.385|+0.002|+0.000|+0.001|-0.000|-0.000|+0.000|-0.000|+0.000|+0.001|+1.384|+0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
033:+0.001|+0.001|+1.386|+1.386|+0.001|-0.000|-0.001|+0.000|-0.000|+0.000|+0.000|+0.000|-0.001|+1.384|-0.000|+0.000|-0.000|-0.000|+0.000|+1.385|
034:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|-0.000|-0.000|-0.000|+0.000|+0.000|+0.001|+1.383|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
035:+0.001|+0.002|+1.386|+1.386|+0.002|-0.000|+0.001|+0.000|+0.000|-0.000|+0.000|+0.000|+0.001|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
036:+0.001|+0.001|+1.385|+1.385|+0.001|+0.000|-0.001|-0.000|+0.000|+0.000|+0.000|+0.000|-0.001|+1.385|+0.000|+0.000|-0.000|-0.000|+0.000|+1.385|
037:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|+0.001|+0.000|-0.000|+0.000|-0.000|+0.000|+0.001|+1.383|-0.000|+0.000|+0.000|+0.000|+0.000|+1.383|
038:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.000|-0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|
039:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.001|+0.000|-0.000|+0.000|+0.000|+0.000|-0.001|+1.384|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
