MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.134|+0.134|+0.000|+0.000|-0.000|+0.006|+0.001|+0.000|+0.000|+0.006|+0.000|+0.693|+0.559|-0.000|-0.000|-0.000|+0.559|+0.693|
002:+0.000|+0.000|+0.128|+0.128|+0.000|+0.000|-0.000|+0.001|-0.000|-0.000|-0.000|+0.001|+0.000|+0.693|+0.565|+0.000|+0.000|+0.000|+0.565|+0.693|
003:+0.000|+0.000|+0.127|+0.127|+0.000|-0.000|+0.000|-0.001|-0.000|+0.000|-0.000|-0.001|-0.000|+0.693|+0.566|+0.000|-0.000|+0.000|+0.566|+0.693|
004:+0.000|+0.000|+0.128|+0.128|+0.000|-0.000|-0.001|+0.000|-0.001|+0.001|+0.000|+0.000|-0.001|+0.693|+0.565|-0.000|-0.000|-0.000|+0.565|+0.693|
005:+0.000|+0.000|+0.127|+0.127|+0.000|+0.000|+0.001|-0.002|+0.001|-0.001|-0.000|-0.002|+0.001|+0.692|+0.566|-0.001|+0.001|+0.000|+0.565|+0.691|
006:+0.000|+0.000|+0.129|+0.129|+0.000|+0.000|-0.001|-0.008|+0.001|+0.000|+0.000|-0.007|-0.001|+0.693|+0.564|-0.000|-0.000|-0.000|+0.563|+0.693|
007:+0.000|+0.000|+0.136|+0.136|+0.000|-0.000|+0.000|+0.004|-0.001|-0.001|-0.000|+0.002|-0.000|+0.692|+0.556|+0.000|-0.000|-0.000|+0.556|+0.692|
008:+0.000|+0.000|+0.133|+0.133|+0.000|+0.000|-0.000|+0.003|+0.000|+0.001|-0.000|+0.004|+0.000|+0.692|+0.560|-0.000|-0.001|-0.000|+0.558|+0.692|
009:+0.000|+0.000|+0.130|+0.130|+0.000|-0.000|-0.002|-0.003|-0.000|+0.001|+0.000|-0.004|-0.001|+0.692|+0.562|-0.000|+0.000|-0.000|+0.562|+0.692|
010:+0.000|+0.000|+0.133|+0.133|+0.000|+0.000|+0.001|-0.000|+0.001|-0.001|+0.000|+0.000|+0.000|+0.690|+0.559|-0.001|+0.001|-0.000|+0.558|+0.691|
011:+0.000|+0.000|+0.132|+0.132|+0.000|+0.000|-0.002|-0.009|-0.000|+0.003|-0.000|-0.008|+0.000|+0.691|+0.559|+0.001|-0.000|+0.000|+0.558|+0.692|
012:+0.000|+0.000|+0.141|+0.141|+0.000|+0.000|+0.001|+0.009|+0.000|-0.002|+0.000|+0.008|-0.000|+0.689|+0.550|+0.001|+0.002|-0.000|+0.551|+0.692|
013:+0.000|+0.000|+0.132|+0.132|+0.000|+0.000|+0.001|+0.002|-0.002|-0.002|+0.000|+0.001|-0.001|+0.690|+0.559|+0.001|+0.001|+0.000|+0.559|+0.692|
014:+0.000|+0.000|+0.131|+0.131|+0.000|+0.000|-0.000|-0.006|+0.000|+0.000|-0.000|-0.006|+0.000|+0.691|+0.561|-0.001|-0.001|+0.000|+0.559|+0.690|
015:+0.000|+0.000|+0.136|+0.136|+0.000|-0.000|-0.000|-0.001|+0.001|+0.001|-0.000|+0.001|+0.001|+0.691|+0.555|-0.001|-0.001|+0.000|+0.554|+0.691|
016:+0.000|+0.000|+0.137|+0.137|+0.000|-0.000|-0.001|+0.007|-0.001|+0.001|-0.000|+0.007|-0.000|+0.691|+0.554|+0.001|+0.000|-0.000|+0.554|+0.692|
017:+0.000|+0.000|+0.130|+0.130|+0.000|-0.000|+0.001|+0.001|+0.001|-0.003|+0.000|-0.000|+0.001|+0.690|+0.561|-0.000|+0.001|-0.000|+0.561|+0.691|
018:+0.000|+0.000|+0.128|+0.128|+0.000|+0.000|-0.001|+0.001|-0.001|+0.003|+0.000|+0.002|-0.000|+0.691|+0.562|+0.001|-0.002|-0.000|+0.561|+0.692|
019:+0.000|+0.000|+0.128|+0.128|+0.000|+0.000|+0.001|-0.002|-0.000|-0.001|-0.000|-0.001|-0.001|+0.690|+0.564|+0.000|+0.002|-0.000|+0.563|+0.692|
020:+0.000|+0.000|+0.129|+0.129|+0.000|-0.000|-0.000|+0.002|+0.001|-0.001|+0.000|+0.001|+0.000|+0.691|+0.562|-0.000|+0.000|-0.000|+0.563|+0.690|
021:+0.000|+0.000|+0.126|+0.126|+0.000|+0.000|-0.000|-0.014|-0.002|+0.001|-0.000|-0.014|-0.000|+0.690|+0.564|+0.001|-0.001|+0.000|+0.564|+0.691|
022:+0.000|+0.000|+0.141|+0.141|+0.000|-0.000|-0.000|+0.010|-0.001|-0.000|+0.000|+0.009|-0.001|+0.690|+0.550|-0.001|+0.000|-0.000|+0.549|+0.690|
023:+0.000|+0.000|+0.132|+0.132|+0.000|+0.000|-0.001|+0.007|+0.002|+0.001|+0.000|+0.007|+0.002|+0.690|+0.559|-0.001|-0.000|+0.000|+0.558|+0.690|
024:+0.000|+0.000|+0.124|+0.124|+0.000|+0.000|+0.002|-0.010|-0.003|-0.002|+0.000|-0.010|-0.003|+0.690|+0.566|+0.001|+0.001|+0.000|+0.566|+0.692|
025:+0.000|+0.000|+0.134|+0.134|+0.000|+0.000|-0.001|+0.083|+0.002|-0.144|-0.000|-0.062|+0.002|+0.691|+0.556|-0.002|-0.001|+0.000|+0.556|+0.689|
026:+0.000|+0.000|+0.051|+0.051|+0.000|+0.000|-0.148|+0.002|+0.000|+0.144|+0.000|-0.000|-0.000|+0.690|+0.639|+0.000|-0.145|+0.000|+0.494|+0.691|
027:+0.000|+0.000|+0.048|+0.048|+0.000|-0.000|-0.007|+0.008|-0.001|+0.005|-0.000|+0.003|+0.000|+0.542|+0.642|+0.001|-0.000|+0.000|+0.494|+0.690|
028:+0.000|+0.000|+0.042|+0.042|+0.000|-0.000|+0.008|+0.001|+0.001|-0.006|+0.000|+0.004|+0.000|+0.535|+0.650|-0.001|+0.004|-0.000|+0.497|+0.691|
029:+0.000|+0.000|+0.040|+0.040|+0.000|+0.000|-0.003|-0.004|-0.144|+0.002|-0.000|-0.004|-0.145|+0.543|+0.651|+0.000|-0.001|-0.000|+0.501|+0.691|
030:+0.000|+0.000|+0.044|+0.044|+0.000|+0.000|-0.005|-0.136|+0.135|-0.075|-0.000|-0.072|-0.009|+0.540|+0.646|-0.144|+0.001|-0.000|+0.497|+0.546|
031:+0.000|+0.000|+0.035|+0.035|+0.000|-0.000|-0.078|+0.001|-0.001|+0.084|-0.000|+0.005|+0.001|+0.536|+0.511|-0.008|-0.075|-0.000|+0.426|+0.537|
032:+0.000|+0.000|+0.036|+0.036|+0.000|-0.000|+0.004|+0.006|-0.003|+0.001|+0.000|+0.007|+0.002|+0.458|+0.511|-0.009|+0.009|-0.000|+0.431|+0.539|
033:+0.000|+0.000|+0.035|+0.035|+0.000|+0.000|+0.005|-0.005|+0.011|-0.016|+0.000|-0.012|+0.006|+0.462|+0.517|-0.012|+0.011|+0.000|+0.438|+0.540|
034:+0.000|+0.001|+0.035|+0.035|+0.001|+0.000|-0.008|-0.001|-0.079|+0.009|-0.000|+0.001|-0.079|+0.467|+0.512|-0.001|-0.006|+0.000|+0.426|+0.546|
035:+0.000|+0.000|+0.036|+0.036|+0.000|+0.000|+0.010|-0.067|+0.075|-0.029|+0.000|-0.009|-0.004|+0.459|+0.512|-0.080|+0.003|-0.000|+0.427|+0.467|
036:+0.000|+0.000|+0.025|+0.025|+0.000|+0.000|-0.041|-0.006|+0.015|+0.035|-0.000|-0.004|+0.007|+0.468|+0.444|-0.006|-0.026|-0.000|+0.418|+0.464|
037:+0.000|+0.000|+0.023|+0.023|+0.000|-0.000|+0.024|-0.002|-0.001|-0.024|-0.000|-0.001|-0.002|+0.427|+0.438|+0.009|+0.009|-0.000|+0.413|+0.471|
038:+0.000|+0.000|+0.024|+0.024|+0.000|-0.000|-0.012|+0.007|-0.019|+0.023|+0.000|+0.006|-0.007|+0.452|+0.436|+0.008|-0.015|-0.000|+0.412|+0.469|
039:+0.000|+0.000|+0.030|+0.030|+0.000|-0.000|-0.001|-0.007|-0.011|+0.000|-0.000|-0.001|-0.019|+0.440|+0.443|-0.010|+0.008|-0.000|+0.418|+0.462|
