MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.000|+0.000|+0.000|-0.001|-0.000|+0.000|-0.001|+0.693|+0.000|-0.000|-0.000|-0.000|+0.000|+0.693|
002:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.001|+0.000|+0.001|+0.001|+0.000|+0.000|+0.000|+0.693|+0.000|+0.000|-0.001|-0.000|+0.000|+0.692|
003:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.001|+0.001|-0.000|+0.000|+0.000|+0.692|+0.000|+0.001|-0.000|-0.000|+0.000|+0.692|
004:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|+0.001|+0.000|-0.001|-0.001|+0.000|+0.000|-0.001|+0.692|+0.000|+0.000|+0.000|-0.000|+0.000|+0.693|
005:+0.000|+0.000|+0.692|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|-0.001|-0.000|+0.000|-0.001|+0.693|+0.000|-0.001|-0.000|+0.000|+0.000|+0.691|
006:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.000|+0.692|+0.000|-0.001|-0.001|-0.000|+0.000|+0.691|
007:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.002|+0.000|+0.002|+0.001|+0.000|+0.000|+0.001|+0.692|+0.000|-0.001|-0.000|-0.000|+0.000|+0.691|
008:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|+0.000|-0.001|+0.691|+0.000|+0.000|+0.001|-0.000|+0.000|+0.692|
009:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|-0.000|+0.000|-0.000|+0.002|-0.000|+0.000|+0.001|+0.691|+0.000|-0.000|-0.000|+0.000|+0.000|+0.691|
010:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.001|+0.000|-0.000|-0.001|+0.000|+0.000|-0.001|+0.691|+0.000|-0.000|+0.001|-0.000|+0.000|+0.692|
011:+0.000|+0.000|+0.691|+0.691|+0.000|-0.000|+0.001|+0.000|-0.001|-0.001|+0.000|+0.000|-0.001|+0.691|+0.000|-0.001|-0.000|+0.000|+0.000|+0.691|
012:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.001|+0.000|+0.001|+0.001|-0.000|+0.000|+0.001|+0.693|+0.000|-0.001|-0.001|+0.000|+0.000|+0.690|
013:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|-0.002|+0.000|+0.000|+0.001|-0.000|+0.000|-0.001|+0.691|+0.000|+0.000|-0.000|+0.000|+0.000|+0.691|
014:+0.000|+0.000|+0.690|+0.690|+0.000|+0.000|+0.002|-0.000|-0.002|+0.000|-0.000|+0.000|+0.000|+0.689|+0.000|+0.000|+0.001|-0.000|+0.000|+0.690|
015:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.001|+0.000|+0.004|-0.002|+0.000|+0.000|+0.001|+0.691|-0.000|-0.001|+0.001|-0.000|+0.000|+0.691|
016:+0.000|+0.000|+0.689|+0.689|+0.000|+0.000|+0.000|+0.000|-0.001|+0.001|-0.000|+0.000|+0.000|+0.690|-0.000|+0.002|-0.001|+0.000|+0.000|+0.691|
017:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|-0.000|+0.000|-0.002|+0.001|-0.000|+0.000|-0.001|+0.690|+0.000|+0.001|+0.001|-0.000|+0.000|+0.692|
018:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.000|+0.000|+0.001|-0.001|+0.000|+0.000|-0.000|+0.690|+0.000|-0.001|+0.002|-0.000|+0.000|+0.691|
019:+0.000|+0.000|+0.691|+0.691|+0.000|-0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|+0.001|+0.690|+0.000|+0.000|+0.001|+0.000|+0.000|+0.691|
020:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|+0.000|+0.000|+0.001|-0.002|+0.000|+0.000|+0.000|+0.690|+0.000|+0.001|+0.001|-0.000|+0.000|+0.691|
021:+0.000|+0.000|+0.690|+0.690|+0.000|+0.000|-0.001|+0.000|-0.001|+0.001|+0.000|+0.000|-0.001|+0.690|+0.000|+0.002|-0.001|+0.000|+0.000|+0.692|
022:+0.000|+0.000|+0.690|+0.690|+0.000|+0.000|+0.002|+0.000|-0.002|-0.000|+0.000|+0.000|-0.000|+0.689|+0.000|+0.001|+0.000|+0.000|+0.000|+0.691|
023:+0.000|+0.000|+0.691|+0.691|+0.000|-0.000|-0.001|+0.000|+0.001|-0.001|-0.000|+0.000|-0.000|+0.691|+0.000|-0.001|+0.000|+0.000|+0.000|+0.690|
024:+0.000|+0.000|+0.690|+0.690|+0.000|+0.000|-0.001|+0.000|-0.002|+0.002|-0.000|+0.000|-0.001|+0.691|+0.000|-0.000|-0.000|-0.000|+0.000|+0.690|
025:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.002|+0.000|-0.142|-0.002|+0.000|+0.000|-0.143|+0.689|+0.000|-0.002|+0.002|-0.000|+0.000|+0.689|
026:+0.000|+0.000|+0.691|+0.691|+0.000|+0.000|-0.000|+0.000|+0.148|-0.156|+0.000|+0.000|-0.008|+0.691|+0.000|-0.145|-0.001|+0.000|+0.000|+0.546|
027:+0.000|+0.000|+0.534|+0.534|+0.000|+0.000|-0.148|+0.000|-0.003|+0.162|-0.000|+0.000|+0.010|+0.691|+0.000|+0.004|-0.157|+0.000|+0.000|+0.538|
028:+0.000|+0.000|+0.548|+0.548|+0.000|+0.000|+0.003|+0.000|-0.005|-0.005|-0.000|+0.000|-0.007|+0.543|+0.000|+0.000|+0.005|+0.000|+0.000|+0.548|
029:+0.000|+0.000|+0.546|+0.546|+0.000|-0.000|-0.008|+0.000|+0.001|+0.005|+0.000|+0.000|-0.002|+0.545|+0.000|-0.005|+0.000|-0.000|+0.000|+0.541|
030:+0.000|+0.000|+0.543|+0.543|+0.000|+0.000|+0.007|+0.000|-0.079|-0.010|-0.000|+0.000|-0.081|+0.538|+0.000|-0.004|+0.005|+0.000|+0.000|+0.539|
031:+0.000|+0.000|+0.541|+0.540|+0.000|+0.000|-0.014|+0.000|+0.086|-0.057|+0.000|+0.000|+0.014|+0.545|+0.000|-0.083|-0.005|-0.000|+0.000|+0.458|
032:+0.000|+0.000|+0.469|+0.469|+0.000|+0.000|-0.071|+0.000|-0.004|+0.064|+0.000|+0.000|-0.012|+0.530|+0.000|+0.004|-0.062|+0.000|+0.000|+0.472|
033:+0.000|+0.000|+0.461|+0.461|+0.000|-0.000|+0.005|+0.000|+0.011|-0.001|-0.000|+0.000|+0.014|+0.459|+0.000|-0.000|+0.002|+0.000|+0.000|+0.460|
034:+0.000|+0.000|+0.465|+0.465|+0.000|+0.000|+0.001|+0.000|-0.003|-0.012|+0.000|+0.000|-0.014|+0.464|+0.000|+0.010|+0.001|+0.000|+0.000|+0.475|
035:+0.000|+0.000|+0.454|+0.454|+0.000|+0.000|-0.002|+0.000|-0.031|+0.005|-0.000|+0.000|-0.028|+0.465|+0.000|+0.007|-0.011|+0.000|+0.000|+0.461|
036:+0.000|+0.000|+0.456|+0.456|+0.000|+0.000|+0.000|+0.000|+0.019|-0.019|+0.000|+0.000|+0.000|+0.463|+0.000|-0.024|-0.006|-0.000|+0.000|+0.432|
037:+0.000|+0.000|+0.437|+0.437|+0.000|+0.000|-0.026|+0.000|+0.009|+0.025|-0.000|+0.000|+0.008|+0.463|+0.000|-0.005|-0.025|+0.000|+0.000|+0.433|
038:+0.000|+0.000|+0.437|+0.437|+0.000|+0.000|-0.003|+0.000|-0.004|+0.009|+0.000|+0.000|+0.002|+0.436|+0.000|+0.004|+0.000|-0.000|+0.000|+0.441|
039:+0.000|+0.000|+0.442|+0.442|+0.000|+0.000|+0.003|+0.000|-0.007|-0.004|-0.000|+0.000|-0.008|+0.433|+0.000|+0.000|+0.009|-0.000|+0.000|+0.442|
