MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.000|+0.000|+0.002|-0.000|+0.001|+0.000|+0.693|+0.693|-0.000|-0.002|+0.000|+0.691|+0.693|
002:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|+0.000|+0.002|+0.000|+0.001|-0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.692|+0.693|
003:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.000|-0.001|-0.000|-0.000|-0.000|+0.692|+0.693|+0.000|+0.001|+0.000|+0.693|+0.693|
004:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.000|+0.000|-0.000|+0.000|-0.000|-0.000|-0.000|+0.693|+0.693|+0.000|-0.000|+0.000|+0.693|+0.693|
005:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.002|-0.000|-0.001|+0.000|+0.692|+0.693|-0.000|+0.000|+0.000|+0.693|+0.693|
006:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|-0.000|+0.001|+0.000|-0.001|+0.000|+0.693|+0.693|+0.000|-0.002|-0.000|+0.691|+0.693|
007:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.000|-0.000|+0.000|+0.001|-0.000|+0.692|+0.693|-0.000|-0.001|+0.000|+0.690|+0.693|
008:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|-0.000|-0.000|+0.000|-0.000|-0.000|-0.000|+0.692|+0.693|+0.000|-0.001|+0.000|+0.691|+0.693|
009:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|-0.001|+0.000|-0.001|+0.000|+0.691|+0.693|-0.000|-0.000|+0.000|+0.691|+0.693|
010:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.000|+0.000|-0.000|+0.002|-0.000|+0.002|-0.000|+0.691|+0.693|+0.000|-0.001|+0.000|+0.690|+0.693|
011:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|-0.000|-0.001|+0.000|-0.001|+0.000|+0.691|+0.693|+0.000|+0.001|-0.000|+0.692|+0.693|
012:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.003|+0.000|-0.000|+0.003|+0.000|-0.000|+0.000|+0.692|+0.693|+0.000|-0.001|-0.000|+0.691|+0.693|
013:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.002|-0.000|-0.000|-0.001|-0.000|+0.001|-0.000|+0.689|+0.693|+0.000|+0.002|+0.000|+0.691|+0.693|
014:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.000|-0.000|+0.000|+0.000|+0.000|-0.000|-0.000|+0.691|+0.693|-0.000|+0.000|-0.000|+0.691|+0.693|
015:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|-0.001|-0.000|-0.001|+0.000|+0.690|+0.693|+0.000|+0.001|+0.000|+0.691|+0.693|
016:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+0.000|-0.000|-0.000|+0.001|-0.001|+0.690|+0.693|-0.000|-0.000|-0.000|+0.690|+0.693|
017:+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.000|+0.001|+0.691|+0.693|+0.000|-0.001|-0.000|+0.691|+0.692|
018:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.000|-0.001|-0.000|-0.000|-0.000|+0.691|+0.693|+0.000|-0.000|+0.000|+0.691|+0.693|
019:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|-0.002|-0.000|-0.000|+0.000|+0.000|-0.001|+0.000|+0.692|+0.693|+0.000|-0.001|-0.000|+0.691|+0.693|
020:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|-0.000|+0.000|-0.000|+0.001|-0.000|+0.690|+0.693|+0.000|-0.000|+0.000|+0.690|+0.693|
021:+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|-0.001|+0.000|-0.000|+0.001|+0.000|-0.000|+0.000|+0.690|+0.693|-0.000|-0.000|-0.000|+0.691|+0.693|
022:+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+0.002|+0.000|+0.000|-0.002|+0.000|-0.000|-0.000|+0.690|+0.693|-0.000|+0.001|-0.000|+0.690|+0.693|
023:+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.002|-0.001|+0.000|+0.002|-0.000|-0.000|+0.000|+0.692|+0.693|-0.000|-0.002|+0.000|+0.690|+0.693|
024:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+0.001|+0.000|+0.001|-0.000|+0.690|+0.693|+0.000|-0.000|-0.000|+0.690|+0.693|
025:+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.197|-0.000|-0.150|+0.000|-0.348|+0.000|+0.691|+0.693|+0.000|+0.000|-0.000|+0.691|+0.693|
026:+0.000|+0.000|+0.198|+0.198|+0.000|-0.000|-0.152|+0.001|-0.000|+0.154|+0.000|+0.002|-0.000|+0.691|+0.495|+0.000|-0.149|+0.000|+0.344|+0.693|
027:+0.000|+0.000|+0.197|+0.197|+0.000|+0.000|+0.006|-0.000|+0.000|-0.008|-0.000|-0.002|+0.000|+0.539|+0.496|-0.000|+0.004|+0.000|+0.346|+0.693|
028:+0.000|+0.000|+0.197|+0.197|+0.000|+0.000|-0.005|-0.001|+0.000|+0.016|-0.000|+0.011|+0.000|+0.544|+0.496|+0.000|-0.003|+0.000|+0.344|+0.693|
