MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.241|+1.241|+0.002|-0.000|+0.003|+0.000|-0.016|+0.002|-0.000|+0.000|-0.010|+1.237|+0.000|+0.009|+0.002|-0.000|+0.000|+1.248|
002:+0.001|+0.002|+1.246|+1.246|+0.002|-0.000|+0.001|-0.000|+0.009|-0.010|+0.000|+0.000|+0.000|+1.240|+0.000|-0.007|+0.004|-0.000|+0.000|+1.238|
003:+0.001|+0.003|+1.239|+1.238|+0.003|+0.000|-0.009|+0.000|-0.009|+0.024|+0.001|+0.000|+0.005|+1.242|-0.000|+0.002|-0.006|-0.000|+0.000|+1.238|
004:+0.000|+0.001|+1.252|+1.252|+0.001|+0.000|+0.007|+0.000|+0.001|-0.015|-0.001|+0.000|-0.007|+1.233|+0.000|-0.008|+0.018|+0.000|+0.000|+1.243|
005:+0.001|+0.003|+1.246|+1.245|+0.003|-0.000|+0.002|-0.000|+0.005|-0.003|-0.000|+0.000|+0.003|+1.240|+0.000|-0.007|+0.003|-0.000|+0.000|+1.236|
006:+0.001|+0.002|+1.244|+1.244|+0.002|-0.000|-0.003|+0.000|-0.002|+0.005|+0.000|+0.000|-0.000|+1.242|-0.000|-0.002|-0.000|-0.000|+0.000|+1.240|
007:+0.000|+0.002|+1.246|+1.246|+0.002|+0.000|+0.001|+0.000|+0.003|-0.001|-0.000|+0.000|+0.003|+1.239|+0.000|-0.004|+0.005|+0.000|+0.000|+1.239|
008:+0.000|+0.002|+1.246|+1.246|+0.002|+0.000|-0.009|+0.000|-0.004|+0.015|+0.000|+0.000|+0.002|+1.240|+0.000|-0.002|+0.004|-0.000|+0.000|+1.243|
009:+0.001|+0.001|+1.251|+1.251|+0.001|+0.000|+0.004|-0.000|-0.001|-0.010|-0.000|+0.000|-0.006|+1.231|+0.000|-0.005|+0.019|+0.000|+0.000|+1.245|
010:+0.001|+0.002|+1.247|+1.246|+0.002|-0.000|-0.004|+0.000|+0.007|+0.003|+0.001|+0.000|+0.005|+1.235|+0.000|-0.006|+0.009|-0.000|+0.000|+1.238|
011:+0.001|+0.002|+1.245|+1.245|+0.002|+0.000|+0.005|-0.000|-0.004|-0.008|+0.000|+0.000|-0.008|+1.231|+0.000|+0.000|+0.012|+0.000|+0.000|+1.243|
012:+0.000|+0.002|+1.241|+1.241|+0.002|-0.000|-0.001|-0.000|+0.005|+0.002|-0.000|+0.000|+0.007|+1.236|+0.000|-0.004|+0.004|+0.000|+0.000|+1.235|
013:+0.000|+0.002|+1.244|+1.244|+0.002|+0.000|+0.013|-0.000|-0.014|-0.006|-0.000|+0.000|-0.007|+1.235|-0.000|+0.001|+0.006|-0.000|+0.000|+1.242|
014:+0.000|+0.001|+1.250|+1.250|+0.001|+0.000|-0.007|+0.000|-0.003|+0.005|-0.000|+0.000|-0.005|+1.248|-0.000|-0.013|+0.000|-0.000|+0.000|+1.235|
015:+0.000|+0.002|+1.249|+1.248|+0.002|+0.000|-0.000|-0.000|+0.023|-0.003|-0.000|+0.000|+0.020|+1.241|+0.000|-0.016|+0.005|-0.000|+0.000|+1.230|
016:+0.000|+0.001|+1.245|+1.244|+0.001|+0.000|+0.003|-0.000|-0.006|-0.008|+0.000|+0.000|-0.012|+1.241|-0.000|+0.007|+0.002|-0.000|+0.000|+1.250|
017:+0.000|+0.002|+1.239|+1.239|+0.002|-0.000|-0.005|+0.000|-0.002|+0.006|+0.000|+0.000|-0.001|+1.244|-0.000|+0.001|-0.006|+0.000|+0.000|+1.238|
018:+0.001|+0.002|+1.240|+1.240|+0.002|-0.000|+0.006|+0.000|-0.002|-0.009|+0.000|+0.000|-0.005|+1.239|+0.000|-0.001|-0.000|+0.000|+0.000|+1.237|
019:+0.000|+0.002|+1.238|+1.238|+0.002|+0.000|-0.006|-0.000|+0.004|+0.003|-0.000|+0.000|+0.001|+1.245|+0.000|-0.003|-0.009|+0.000|+0.000|+1.233|
020:+0.001|+0.002|+1.235|+1.235|+0.002|-0.000|-0.000|+0.000|+0.008|+0.005|-0.000|+0.000|+0.013|+1.239|-0.000|+0.001|-0.006|+0.000|+0.000|+1.234|
021:+0.000|+0.001|+1.239|+1.239|+0.001|-0.000|-0.009|+0.000|-0.016|+0.017|-0.000|+0.000|-0.008|+1.239|-0.000|+0.009|-0.001|+0.000|+0.000|+1.247|
022:+0.001|+0.002|+1.248|+1.248|+0.002|-0.000|+0.005|+0.000|+0.009|-0.011|+0.000|+0.000|+0.003|+1.230|+0.000|-0.007|+0.016|-0.000|+0.000|+1.239|
023:+0.000|+0.002|+1.242|+1.242|+0.002|+0.000|+0.006|+0.000|+0.006|-0.010|+0.000|+0.000|+0.002|+1.234|+0.000|+0.002|+0.006|+0.000|+0.000|+1.242|
024:+0.000|+0.001|+1.236|+1.237|+0.001|-0.000|-0.007|-0.000|-0.010|+0.013|-0.000|+0.000|-0.003|+1.240|+0.000|+0.008|-0.005|+0.000|+0.000|+1.243|
025:+0.001|+0.002|+1.244|+1.243|+0.002|-0.000|+0.008|+0.000|+0.149|-0.014|+0.000|+0.000|+0.144|+1.234|+0.000|-0.002|+0.008|-0.000|+0.000|+1.240|
026:+0.000|+0.002|+1.238|+1.238|+0.002|-0.000|-0.003|-0.000|-0.148|+0.151|+0.000|+0.000|+0.000|+1.242|+0.000|+0.148|-0.006|-0.000|+0.000|+1.384|
027:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.145|+0.000|-0.000|-0.145|+0.000|+0.000|-0.001|+1.239|-0.000|+0.000|+0.145|-0.000|+0.000|+1.384|
028:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|+0.000|-0.000|+0.000|-0.000|-0.001|+0.000|+0.001|+1.384|+0.000|-0.000|-0.000|+0.000|+0.000|+1.383|
029:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.001|+0.000|-0.000|+0.000|-0.000|+0.000|-0.001|+1.384|+0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
030:+0.001|+0.002|+1.386|+1.385|+0.002|-0.000|-0.000|+0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+1.383|+0.000|+0.000|-0.000|-0.001|+0.000|+1.384|
031:+0.001|+0.002|+1.385|+1.385|+0.002|+0.000|+0.002|+0.000|-0.000|+0.000|+0.000|+0.000|+0.001|+1.383|+0.000|+0.000|-0.000|-0.000|+0.000|+1.383|
032:+0.000|+0.001|+1.386|+1.386|+0.001|+0.000|-0.001|-0.000|+0.000|+0.000|+0.001|+0.000|-0.001|+1.385|+0.000|-0.000|-0.000|-0.000|+0.000|+1.385|
033:+0.000|+0.001|+1.385|+1.386|+0.001|-0.000|-0.001|+0.000|+0.000|-0.000|-0.001|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|
034:+0.001|+0.003|+1.386|+1.385|+0.003|+0.000|+0.001|+0.000|-0.000|-0.000|+0.000|+0.000|+0.000|+1.383|+0.000|-0.000|+0.000|-0.000|+0.000|+1.383|
035:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.000|+0.000|+1.384|+0.000|-0.000|-0.000|-0.000|+0.000|+1.384|
036:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.000|+0.000|+0.000|-0.000|-0.000|+0.000|-0.000|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|
