MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.278|+1.278|+0.002|-0.000|-0.006|-0.000|+0.000|+0.005|-0.000|+0.000|-0.001|+1.280|+0.000|-0.001|-0.004|-0.000|+0.000|+1.276|
002:+0.001|+0.002|+1.278|+1.277|+0.002|-0.000|-0.006|+0.000|+0.001|+0.006|+0.001|+0.000|+0.000|+1.274|-0.000|-0.000|+0.002|-0.000|+0.000|+1.275|
003:+0.000|+0.002|+1.276|+1.277|+0.002|-0.000|-0.002|+0.000|+0.001|-0.003|-0.000|+0.000|-0.004|+1.268|+0.000|+0.001|+0.008|+0.001|+0.000|+1.275|
004:+0.000|+0.001|+1.272|+1.272|+0.001|-0.000|+0.010|+0.000|-0.000|-0.010|-0.000|+0.000|+0.001|+1.266|+0.000|+0.001|+0.005|+0.000|+0.000|+1.272|
005:+0.000|+0.002|+1.273|+1.273|+0.002|+0.000|-0.016|+0.000|-0.005|+0.024|+0.000|+0.000|+0.002|+1.276|+0.000|+0.001|-0.005|-0.000|+0.000|+1.273|
006:+0.000|+0.002|+1.281|+1.281|+0.002|-0.000|+0.011|-0.000|+0.001|-0.018|-0.000|+0.000|-0.006|+1.260|+0.000|-0.004|+0.019|+0.000|+0.000|+1.275|
007:+0.001|+0.002|+1.274|+1.274|+0.002|+0.000|+0.007|+0.000|+0.012|-0.011|-0.000|+0.000|+0.008|+1.271|+0.000|-0.003|+0.001|+0.000|+0.000|+1.269|
008:+0.001|+0.002|+1.270|+1.270|+0.002|-0.000|-0.003|-0.000|-0.014|+0.011|-0.000|+0.000|-0.006|+1.278|+0.000|+0.009|-0.010|-0.000|+0.000|+1.277|
009:+0.000|+0.002|+1.278|+1.278|+0.002|+0.000|+0.003|+0.000|+0.003|-0.005|+0.000|+0.000|+0.002|+1.275|-0.000|-0.005|+0.001|-0.000|+0.000|+1.271|
010:+0.001|+0.001|+1.276|+1.276|+0.001|-0.000|-0.001|+0.000|-0.006|+0.003|+0.001|+0.000|-0.005|+1.279|-0.000|-0.002|-0.004|+0.000|+0.000|+1.273|
011:+0.000|+0.002|+1.278|+1.278|+0.002|-0.000|-0.001|+0.000|+0.007|+0.001|-0.000|+0.000|+0.007|+1.278|+0.000|-0.008|-0.001|+0.001|+0.000|+1.268|
