MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.001|-0.000|-0.003|+0.000|+1.278|+1.384|+0.000|-0.003|+0.000|+1.274|+1.384|
002:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.003|+0.000|+0.000|+0.004|-0.000|+0.000|+0.000|+1.274|+1.384|+0.000|-0.002|+0.000|+1.272|+1.384|
003:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|+0.000|+0.000|+0.000|+0.010|-0.000|+0.011|+0.000|+1.271|+1.384|+0.000|+0.001|+0.000|+1.272|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.000|+0.000|-0.015|+0.000|-0.010|+0.000|+1.271|+1.384|+0.000|+0.011|-0.000|+1.283|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|-0.000|+0.000|-0.007|+0.000|-0.005|-0.000|+1.277|+1.384|+0.000|-0.004|+0.000|+1.273|+1.384|
006:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.007|-0.000|+0.000|+0.004|+0.000|-0.003|-0.000|+1.279|+1.384|+0.000|-0.011|+0.000|+1.268|+1.384|
007:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|+0.000|+0.000|+0.006|-0.000|+0.010|+0.000|+1.273|+1.384|+0.000|-0.007|+0.000|+1.265|+1.384|
008:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.009|-0.001|+0.000|+0.013|-0.000|+0.005|-0.001|+1.276|+1.384|+0.000|-0.001|+0.000|+1.276|+1.384|
009:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|+0.001|+0.000|-0.004|+0.000|-0.004|+0.001|+1.268|+1.384|+0.000|+0.013|-0.000|+1.280|+1.384|
010:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|-0.000|+0.000|-0.005|-0.000|-0.003|-0.000|+1.268|+1.384|+0.000|+0.008|-0.000|+1.277|+1.384|
011:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|+0.012|+0.000|+0.000|-0.013|+0.000|-0.001|+0.000|+1.270|+1.384|+0.000|+0.003|-0.000|+1.273|+1.384|
012:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.008|-0.001|+0.000|+0.006|-0.000|-0.001|-0.001|+1.282|+1.384|+0.000|-0.010|+0.000|+1.272|+1.384|
013:+0.000|+0.000|+0.000|+0.003|+0.003|+0.000|+0.006|+0.002|+0.000|-0.004|+0.000|+0.001|+0.002|+1.274|+1.383|+0.000|-0.004|-0.000|+1.271|+1.383|
014:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.004|-0.001|+0.000|+0.004|-0.000|-0.000|-0.001|+1.280|+1.385|+0.000|-0.008|+0.000|+1.271|+1.385|
015:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.007|-0.000|+0.000|+0.014|-0.000|+0.008|-0.000|+1.275|+1.384|+0.000|-0.004|+0.000|+1.271|+1.384|
016:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|+0.006|+0.001|+0.000|-0.012|-0.000|-0.006|+0.001|+1.269|+1.383|+0.000|+0.010|-0.000|+1.279|+1.383|
017:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.004|+0.000|+0.000|+0.007|+0.000|+0.011|+0.000|+1.275|+1.384|+0.000|-0.002|-0.000|+1.273|+1.384|
018:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.005|-0.001|+0.000|-0.009|+0.000|-0.014|-0.001|+1.279|+1.384|+0.000|+0.005|-0.000|+1.284|+1.384|
019:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.001|+0.000|+0.002|+0.000|-0.001|+0.001|+1.274|+1.383|+0.000|-0.004|+0.000|+1.270|+1.383|
020:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.003|-0.000|+0.000|-0.004|-0.000|-0.000|-0.000|+1.271|+1.384|+0.000|-0.002|+0.000|+1.269|+1.384|
021:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.007|+0.000|+0.000|-0.004|+0.000|+0.002|+0.000|+1.275|+1.384|+0.000|-0.006|-0.000|+1.269|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.004|-0.001|+0.000|+0.003|+0.001|-0.001|-0.001|+1.281|+1.384|+0.000|-0.010|+0.000|+1.271|+1.384|
023:+0.001|+0.000|+0.000|+0.002|+0.001|+0.000|-0.003|-0.000|+0.000|+0.006|-0.001|+0.003|-0.000|+1.277|+1.383|+0.000|-0.007|+0.001|+1.270|+1.383|
024:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.001|+0.000|-0.000|-0.000|-0.001|+0.001|+1.274|+1.383|+0.000|-0.001|+0.000|+1.273|+1.383|
025:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.008|-0.118|+0.000|+0.105|+0.118|-0.004|-0.118|+1.273|+1.384|+0.000|-0.001|-0.000|+1.272|+1.384|
026:+0.000|+0.000|+0.000|+0.119|+0.002|-0.000|-0.010|-0.087|+0.000|-0.104|-0.119|+0.005|-0.087|+1.281|+1.266|+0.000|+0.104|+0.118|+1.268|+1.266|
027:+0.115|+0.000|+0.000|+0.091|+0.092|+0.000|+0.004|+0.003|+0.000|+0.001|+0.002|+0.002|+0.003|+1.271|+1.180|+0.000|-0.000|-0.002|+1.272|+1.180|
028:+0.111|+0.000|+0.000|+0.092|+0.091|+0.000|+0.003|+0.003|+0.000|-0.001|+0.002|+0.001|+0.003|+1.274|+1.183|+0.000|+0.000|+0.001|+1.274|+1.183|
029:+0.109|+0.000|+0.000|+0.092|+0.089|-0.000|-0.005|+0.085|+0.000|-0.114|-0.116|-0.003|+0.085|+1.277|+1.186|+0.000|-0.000|+0.002|+1.275|+1.186|
030:+0.114|+0.000|+0.000|+0.002|+0.115|-0.000|+0.003|+0.112|+0.000|+0.124|+0.113|+0.013|+0.112|+1.272|+1.271|+0.000|-0.114|-0.113|+1.271|+1.271|
031:+0.001|+0.000|+0.000|+0.003|+0.003|-0.000|+0.001|+0.001|+0.000|-0.014|+0.000|-0.013|+0.001|+1.275|+1.383|+0.000|+0.010|-0.000|+1.285|+1.383|
032:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|+0.001|+0.000|+0.002|-0.000|+0.003|+0.001|+1.276|+1.384|+0.000|-0.004|+0.000|+1.272|+1.384|
033:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|-0.108|+0.000|+0.110|+0.108|+0.004|-0.108|+1.277|+1.384|+0.000|-0.002|-0.000|+1.275|+1.384|
034:+0.000|+0.000|+0.000|+0.110|+0.002|+0.000|-0.001|-0.095|+0.000|-0.107|-0.100|-0.008|-0.095|+1.278|+1.276|+0.000|+0.107|+0.107|+1.278|+1.276|
035:+0.109|+0.000|+0.000|+0.096|+0.089|+0.000|-0.004|-0.002|+0.000|+0.000|-0.006|+0.002|-0.002|+1.277|+1.181|+0.000|-0.000|+0.007|+1.270|+1.181|
036:+0.113|+0.000|+0.000|+0.094|+0.093|+0.000|+0.005|+0.007|+0.000|-0.000|-0.001|+0.005|+0.007|+1.273|+1.179|+0.000|+0.000|+0.002|+1.272|+1.179|
037:+0.108|+0.000|+0.000|+0.091|+0.091|+0.000|-0.004|+0.086|+0.000|-0.114|-0.112|-0.005|+0.086|+1.278|+1.187|+0.000|-0.000|+0.001|+1.277|+1.187|
038:+0.112|+0.000|+0.000|+0.002|+0.113|+0.000|+0.001|+0.111|+0.000|+0.110|+0.111|-0.000|+0.111|+1.274|+1.272|+0.000|-0.114|-0.111|+1.272|+1.272|
039:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.005|+0.001|+0.000|+0.010|+0.000|+0.005|+0.001|+1.275|+1.384|+0.000|-0.004|-0.000|+1.272|+1.384|
