MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+1.274|+1.275|+0.001|+0.000|-0.005|+0.000|-0.023|+0.010|+0.000|+0.000|-0.018|+1.278|+0.000|+0.008|-0.004|+0.001|+0.000|+1.281|
002:+0.000|+0.002|+1.280|+1.281|+0.002|+0.000|+0.000|+0.000|+0.010|-0.000|-0.001|+0.000|+0.010|+1.273|+0.000|-0.015|+0.006|+0.001|+0.000|+1.263|
003:+0.000|+0.002|+1.280|+1.280|+0.002|-0.000|-0.002|+0.000|+0.004|-0.005|+0.000|+0.000|-0.002|+1.273|+0.000|-0.006|+0.005|+0.000|+0.000|+1.273|
004:+0.000|+0.003|+1.275|+1.275|+0.003|+0.000|-0.002|+0.000|-0.003|+0.005|-0.000|+0.000|+0.000|+1.271|+0.000|-0.001|+0.000|+0.000|+0.000|+1.270|
005:+0.000|+0.002|+1.276|+1.277|+0.002|+0.000|+0.000|-0.000|+0.003|-0.006|-0.000|+0.000|-0.003|+1.270|+0.000|-0.004|+0.005|+0.000|+0.000|+1.271|
006:+0.000|+0.002|+1.271|+1.271|+0.002|+0.000|+0.005|+0.000|-0.018|+0.009|-0.000|+0.000|-0.004|+1.270|-0.000|-0.002|-0.001|+0.000|+0.000|+1.267|
007:+0.000|+0.002|+1.284|+1.285|+0.002|-0.000|-0.007|+0.000|+0.010|+0.002|-0.000|+0.000|+0.005|+1.275|-0.000|-0.020|+0.008|+0.000|+0.000|+1.263|
008:+0.001|+0.002|+1.279|+1.279|+0.002|+0.000|+0.016|-0.000|+0.013|-0.024|+0.001|+0.000|+0.004|+1.268|+0.000|-0.010|+0.010|-0.000|+0.000|+1.267|
009:+0.000|+0.003|+1.271|+1.271|+0.003|+0.000|-0.010|+0.000|-0.010|+0.024|-0.000|+0.000|+0.003|+1.283|+0.000|+0.003|-0.014|+0.000|+0.000|+1.272|
010:+0.000|+0.002|+1.284|+1.284|+0.002|-0.000|-0.003|+0.000|+0.012|-0.006|-0.000|+0.000|+0.003|+1.273|+0.000|-0.007|+0.009|+0.000|+0.000|+1.275|
011:+0.000|+0.002|+1.275|+1.275|+0.002|+0.000|+0.008|+0.000|-0.011|-0.004|+0.000|+0.000|-0.007|+1.270|+0.000|+0.005|+0.003|-0.000|+0.000|+1.278|
012:+0.001|+0.002|+1.280|+1.280|+0.002|+0.000|-0.006|+0.000|+0.012|-0.002|-0.000|+0.000|+0.005|+1.278|+0.000|-0.006|-0.001|+0.000|+0.000|+1.271|
013:+0.001|+0.002|+1.272|+1.272|+0.002|-0.000|+0.001|+0.000|-0.006|+0.000|+0.000|+0.000|-0.005|+1.272|+0.000|+0.006|-0.002|-0.000|+0.000|+1.276|
014:+0.000|+0.002|+1.273|+1.273|+0.002|+0.000|+0.002|+0.000|+0.002|-0.009|-0.000|+0.000|-0.005|+1.273|+0.000|+0.000|-0.002|-0.000|+0.000|+1.271|
015:+0.000|+0.002|+1.266|+1.266|+0.002|+0.000|-0.003|-0.000|+0.003|+0.008|+0.000|+0.000|+0.008|+1.276|+0.000|+0.002|-0.012|-0.000|+0.000|+1.266|
016:+0.000|+0.002|+1.271|+1.271|+0.002|-0.000|-0.006|+0.000|-0.008|+0.007|-0.001|+0.000|-0.006|+1.273|-0.000|+0.005|-0.004|-0.000|+0.000|+1.274|
017:+0.001|+0.002|+1.274|+1.273|+0.002|-0.000|+0.006|+0.000|+0.010|-0.013|+0.001|+0.000|+0.002|+1.267|-0.000|-0.003|+0.003|-0.001|+0.000|+1.268|
018:+0.001|+0.001|+1.264|+1.265|+0.001|+0.000|+0.002|-0.000|-0.012|+0.011|-0.001|+0.000|+0.001|+1.273|+0.000|+0.007|-0.009|+0.000|+0.000|+1.270|
019:+0.000|+0.002|+1.278|+1.278|+0.002|+0.000|-0.005|-0.000|+0.004|+0.002|-0.000|+0.000|+0.002|+1.275|+0.000|-0.006|+0.001|-0.000|+0.000|+1.271|
020:+0.001|+0.002|+1.276|+1.276|+0.002|-0.000|-0.004|+0.000|+0.004|-0.002|+0.001|+0.000|-0.002|+1.270|-0.000|-0.002|+0.004|-0.001|+0.000|+1.272|
021:+0.000|+0.002|+1.270|+1.270|+0.002|+0.000|+0.009|+0.000|+0.010|-0.006|-0.000|+0.000|+0.013|+1.266|-0.000|+0.002|+0.002|+0.000|+0.000|+1.270|
022:+0.000|+0.001|+1.272|+1.272|+0.001|-0.000|-0.000|+0.000|-0.013|+0.001|-0.000|+0.000|-0.012|+1.275|-0.000|+0.012|-0.004|+0.000|+0.000|+1.283|
023:+0.000|+0.002|+1.274|+1.273|+0.002|+0.000|+0.003|+0.000|+0.000|+0.001|+0.000|+0.000|+0.003|+1.274|-0.000|-0.001|-0.003|-0.000|+0.000|+1.271|
024:+0.000|+0.002|+1.278|+1.278|+0.002|-0.000|-0.004|+0.000|+0.003|+0.001|+0.000|+0.000|-0.000|+1.277|-0.000|-0.001|-0.002|+0.000|+0.000|+1.274|
025:+0.000|+0.002|+1.274|+1.274|+0.002|+0.000|+0.000|+0.232|-0.008|+0.111|-0.000|+0.341|-0.004|+1.273|-0.000|+0.001|-0.000|+0.000|+0.000|+1.274|
026:+0.001|+0.001|+1.045|+1.045|+0.001|+0.000|+0.111|-0.026|+0.008|-0.111|-0.000|+0.005|+0.006|+1.273|+0.232|-0.006|+0.111|-0.000|+0.341|+1.269|
027:+0.001|+0.001|+1.041|+1.069|+0.002|-0.029|+0.000|-0.001|-0.011|-0.000|+0.000|+0.000|-0.007|+1.384|+0.206|+0.002|-0.000|-0.000|+0.345|+1.275|
028:+0.000|+0.001|+1.040|+1.075|+0.002|-0.034|-0.021|-0.003|+0.117|+0.000|+0.019|-0.056|+0.080|+1.384|+0.205|-0.009|-0.000|-0.000|+0.345|+1.269|
