MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.345|+1.346|+0.002|-0.000|+0.002|+0.000|+0.007|-0.011|-0.000|+0.000|-0.002|+1.342|+0.000|+0.001|+0.002|+0.000|+0.000|+1.345|
002:+0.000|+0.002|+1.337|+1.337|+0.002|-0.000|-0.003|+0.000|-0.012|+0.015|+0.001|+0.000|-0.001|+1.344|+0.000|+0.007|-0.009|-0.000|+0.000|+1.342|
003:+0.000|+0.002|+1.348|+1.348|+0.002|-0.000|+0.000|-0.000|+0.004|-0.004|-0.000|+0.000|+0.000|+1.341|+0.000|-0.005|+0.005|+0.000|+0.000|+1.341|
004:+0.000|+0.002|+1.344|+1.344|+0.002|+0.000|+0.007|+0.000|+0.005|-0.009|+0.000|+0.000|+0.002|+1.341|-0.000|-0.001|+0.001|-0.000|+0.000|+1.341|
005:+0.000|+0.002|+1.341|+1.341|+0.002|+0.000|-0.005|+0.000|-0.003|+0.005|-0.000|+0.000|-0.003|+1.348|-0.000|+0.004|-0.008|+0.000|+0.000|+1.343|
006:+0.001|+0.001|+1.340|+1.340|+0.001|+0.000|-0.001|-0.000|-0.003|+0.008|+0.000|+0.000|+0.004|+1.343|+0.000|+0.001|-0.004|-0.000|+0.000|+1.340|
007:+0.001|+0.002|+1.347|+1.348|+0.002|+0.000|-0.004|-0.000|-0.003|+0.007|-0.000|+0.000|+0.001|+1.342|-0.000|-0.001|+0.004|+0.000|+0.000|+1.344|
008:+0.000|+0.001|+1.350|+1.350|+0.001|-0.000|+0.006|+0.000|+0.005|-0.010|+0.000|+0.000|+0.000|+1.338|-0.000|-0.004|+0.011|+0.000|+0.000|+1.345|
009:+0.000|+0.001|+1.345|+1.346|+0.001|+0.000|+0.001|-0.000|-0.000|-0.007|-0.000|+0.000|-0.006|+1.344|+0.000|+0.001|+0.001|+0.000|+0.000|+1.345|
010:+0.000|+0.002|+1.341|+1.341|+0.002|-0.000|-0.003|+0.000|+0.001|+0.007|+0.000|+0.000|+0.005|+1.345|-0.000|+0.000|-0.006|-0.000|+0.000|+1.340|
011:+0.000|+0.002|+1.345|+1.345|+0.002|+0.000|-0.004|+0.000|-0.002|+0.006|-0.000|+0.000|+0.000|+1.342|-0.000|+0.001|+0.001|-0.000|+0.000|+1.344|
012:+0.000|+0.003|+1.348|+1.348|+0.003|-0.000|+0.003|-0.000|+0.005|-0.007|+0.000|+0.000|+0.001|+1.338|+0.000|-0.001|+0.007|-0.000|+0.000|+1.344|
013:+0.000|+0.003|+1.343|+1.343|+0.003|+0.000|+0.005|+0.000|+0.001|-0.010|-0.001|+0.000|-0.003|+1.341|-0.000|+0.004|+0.000|-0.000|+0.000|+1.345|
014:+0.001|+0.003|+1.339|+1.339|+0.003|-0.000|-0.007|-0.000|-0.005|+0.015|+0.000|+0.000|+0.002|+1.346|+0.000|+0.005|-0.010|-0.001|+0.000|+1.342|
015:+0.000|+0.002|+1.346|+1.345|+0.002|-0.000|+0.006|-0.000|+0.000|-0.009|+0.000|+0.000|-0.003|+1.339|+0.000|+0.000|+0.005|-0.000|+0.000|+1.344|
016:+0.000|+0.001|+1.343|+1.343|+0.001|+0.000|-0.011|+0.000|-0.003|+0.012|-0.001|+0.000|-0.001|+1.346|-0.000|+0.000|-0.004|+0.000|+0.000|+1.342|
017:+0.001|+0.002|+1.346|+1.345|+0.002|+0.000|+0.007|-0.000|+0.006|-0.009|+0.001|+0.000|+0.003|+1.335|+0.000|-0.002|+0.008|-0.000|+0.000|+1.341|
