MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.346|+1.347|+0.002|+0.000|-0.004|+0.000|-0.003|+0.003|-0.001|+0.000|-0.003|+1.349|-0.000|-0.002|-0.004|+0.001|+0.000|+1.342|
002:+0.001|+0.002|+1.347|+1.347|+0.002|-0.000|-0.001|+0.000|+0.016|-0.005|+0.000|+0.000|+0.010|+1.344|+0.000|-0.005|-0.000|-0.000|+0.000|+1.339|
003:+0.000|+0.002|+1.340|+1.340|+0.002|+0.000|-0.002|-0.000|-0.006|+0.002|-0.001|+0.000|-0.005|+1.343|+0.000|+0.011|-0.005|+0.000|+0.000|+1.349|
004:+0.001|+0.002|+1.341|+1.340|+0.002|+0.000|-0.000|+0.000|-0.006|+0.004|+0.001|+0.000|-0.003|+1.341|+0.000|+0.005|-0.003|-0.001|+0.000|+1.344|
005:+0.000|+0.002|+1.344|+1.344|+0.002|+0.000|+0.004|-0.000|+0.006|-0.003|-0.000|+0.000|+0.008|+1.341|+0.000|-0.001|+0.001|+0.000|+0.000|+1.341|
006:+0.000|+0.001|+1.345|+1.345|+0.001|-0.000|-0.002|-0.000|-0.007|+0.009|+0.000|+0.000|-0.001|+1.346|+0.000|+0.005|-0.002|-0.000|+0.000|+1.349|
007:+0.000|+0.001|+1.351|+1.351|+0.001|+0.000|+0.000|+0.000|+0.001|-0.007|-0.000|+0.000|-0.005|+1.343|+0.000|-0.002|+0.007|+0.000|+0.000|+1.348|
008:+0.000|+0.003|+1.346|+1.346|+0.003|+0.000|-0.002|+0.000|-0.003|+0.002|-0.000|+0.000|-0.003|+1.344|+0.000|-0.001|-0.000|-0.000|+0.000|+1.342|
009:+0.000|+0.002|+1.346|+1.345|+0.002|+0.000|+0.001|+0.000|-0.001|+0.004|+0.001|+0.000|+0.004|+1.341|+0.000|-0.004|+0.002|-0.000|+0.000|+1.339|
010:+0.000|+0.001|+1.349|+1.350|+0.001|+0.000|-0.001|-0.000|+0.005|-0.002|+0.000|+0.000|+0.002|+1.342|+0.000|-0.005|+0.006|+0.000|+0.000|+1.343|
011:+0.000|+0.002|+1.347|+1.347|+0.002|+0.000|-0.006|+0.000|-0.002|+0.006|-0.000|+0.000|-0.001|+1.341|-0.000|-0.000|+0.004|+0.000|+0.000|+1.345|
012:+0.000|+0.001|+1.347|+1.347|+0.001|+0.000|+0.005|+0.000|+0.002|-0.008|-0.000|+0.000|-0.001|+1.336|+0.000|-0.002|+0.010|-0.000|+0.000|+1.344|
013:+0.001|+0.002|+1.345|+1.344|+0.002|-0.000|+0.006|-0.000|-0.005|-0.005|+0.000|+0.000|-0.005|+1.340|+0.000|-0.000|+0.002|-0.000|+0.000|+1.343|
014:+0.001|+0.002|+1.346|+1.346|+0.002|+0.000|-0.007|+0.000|+0.003|+0.001|+0.000|+0.000|-0.002|+1.346|-0.000|-0.005|-0.003|-0.000|+0.000|+1.338|
015:+0.001|+0.002|+1.340|+1.340|+0.002|+0.000|+0.004|+0.000|-0.001|+0.004|+0.001|+0.000|+0.006|+1.339|+0.000|-0.002|-0.002|-0.000|+0.000|+1.336|
016:+0.000|+0.001|+1.346|+1.346|+0.001|+0.000|-0.001|-0.000|+0.005|+0.000|-0.000|+0.000|+0.004|+1.343|+0.000|-0.003|+0.002|+0.000|+0.000|+1.342|
017:+0.000|+0.002|+1.346|+1.346|+0.002|+0.000|+0.000|+0.000|+0.008|-0.009|-0.000|+0.000|-0.001|+1.342|-0.000|+0.002|+0.002|+0.000|+0.000|+1.346|
018:+0.001|+0.003|+1.338|+1.338|+0.003|+0.000|+0.001|+0.000|-0.012|+0.010|+0.000|+0.000|-0.002|+1.342|-0.000|+0.010|-0.006|+0.000|+0.000|+1.345|
019:+0.000|+0.001|+1.347|+1.347|+0.001|+0.000|-0.001|+0.000|+0.001|-0.001|+0.000|+0.000|-0.002|+1.343|+0.000|-0.002|+0.003|+0.000|+0.000|+1.344|
020:+0.000|+0.002|+1.346|+1.347|+0.002|-0.000|+0.004|-0.000|+0.003|-0.009|-0.000|+0.000|-0.002|+1.342|+0.000|-0.002|+0.002|+0.000|+0.000|+1.342|
021:+0.000|+0.002|+1.341|+1.341|+0.002|+0.000|-0.003|+0.000|-0.004|+0.010|+0.000|+0.000|+0.003|+1.346|-0.000|+0.001|-0.007|+0.000|+0.000|+1.340|
022:+0.000|+0.002|+1.348|+1.348|+0.002|+0.000|-0.002|+0.000|+0.003|-0.001|+0.000|+0.000|+0.001|+1.342|-0.000|-0.003|+0.004|+0.000|+0.000|+1.343|
023:+0.000|+0.001|+1.345|+1.345|+0.001|+0.000|+0.003|+0.000|-0.002|-0.001|+0.000|+0.000|+0.001|+1.341|+0.000|+0.001|+0.003|+0.000|+0.000|+1.344|
024:+0.000|+0.001|+1.347|+1.347|+0.001|+0.000|-0.001|+0.000|+0.000|-0.005|-0.001|+0.000|-0.004|+1.344|+0.000|-0.001|+0.002|+0.000|+0.000|+1.345|
025:+0.000|+0.002|+1.343|+1.343|+0.002|-0.000|-0.004|+0.305|-0.001|+0.047|+0.000|+0.345|+0.002|+1.343|+0.000|-0.001|-0.002|-0.000|+0.000|+1.340|
026:+0.001|+0.002|+1.041|+1.040|+0.001|-0.000|+0.044|-0.021|-0.001|-0.044|+0.000|-0.001|-0.003|+1.340|+0.305|-0.002|+0.044|-0.000|+0.345|+1.342|
