MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+1.156|+1.156|+0.001|-0.000|-0.012|-0.000|+0.008|+0.010|-0.001|+0.000|+0.007|+1.153|+0.000|-0.006|+0.002|+0.001|+0.000|+1.149|
002:+0.001|+0.001|+1.154|+1.154|+0.001|+0.000|+0.008|+0.000|-0.005|-0.008|-0.000|+0.000|-0.004|+1.141|-0.000|+0.003|+0.012|-0.000|+0.000|+1.156|
003:+0.001|+0.002|+1.155|+1.155|+0.002|-0.000|+0.011|+0.000|-0.009|-0.014|+0.000|+0.000|-0.012|+1.149|-0.000|-0.002|+0.005|-0.000|+0.000|+1.152|
004:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|-0.011|+0.000|+0.021|+0.002|-0.001|+0.000|+0.012|+1.160|+0.000|-0.010|-0.009|+0.000|+0.000|+1.140|
005:+0.001|+0.002|+1.144|+1.143|+0.002|+0.000|-0.002|+0.000|-0.010|+0.017|+0.000|+0.000|+0.005|+1.149|+0.000|+0.011|-0.007|-0.000|+0.000|+1.152|
006:+0.000|+0.002|+1.159|+1.159|+0.002|+0.000|+0.002|+0.000|+0.004|-0.008|+0.001|+0.000|-0.003|+1.147|+0.000|+0.001|+0.009|-0.000|+0.000|+1.157|
007:+0.000|+0.002|+1.151|+1.152|+0.002|-0.000|+0.004|+0.000|-0.009|+0.000|-0.001|+0.000|-0.004|+1.149|+0.000|+0.005|+0.001|+0.001|+0.000|+1.154|
008:+0.001|+0.002|+1.156|+1.156|+0.002|+0.000|-0.005|+0.000|+0.011|+0.005|+0.000|+0.000|+0.010|+1.153|+0.000|-0.004|+0.001|-0.000|+0.000|+1.150|
009:+0.000|+0.002|+1.155|+1.155|+0.002|+0.000|+0.000|+0.000|-0.011|-0.005|-0.001|+0.000|-0.014|+1.147|+0.000|+0.007|+0.006|+0.000|+0.000|+1.160|
010:+0.001|+0.002|+1.152|+1.151|+0.002|+0.000|+0.003|-0.000|+0.002|-0.002|+0.001|+0.000|+0.002|+1.148|+0.000|-0.004|+0.002|-0.001|+0.000|+1.146|
011:+0.001|+0.002|+1.153|+1.153|+0.002|-0.000|+0.006|+0.000|+0.002|-0.007|-0.000|+0.000|+0.001|+1.151|-0.000|-0.002|-0.001|-0.000|+0.000|+1.148|
012:+0.001|+0.002|+1.151|+1.151|+0.002|-0.000|-0.007|-0.000|-0.010|+0.017|+0.000|+0.000|-0.000|+1.157|+0.000|-0.000|-0.008|-0.000|+0.000|+1.149|
013:+0.001|+0.002|+1.161|+1.161|+0.002|+0.000|+0.008|+0.000|+0.012|-0.020|+0.000|+0.000|-0.001|+1.150|-0.000|-0.010|+0.009|-0.000|+0.000|+1.149|
014:+0.000|+0.002|+1.149|+1.149|+0.002|+0.000|-0.009|+0.000|+0.002|+0.015|+0.000|+0.000|+0.008|+1.158|+0.000|+0.002|-0.011|-0.000|+0.000|+1.149|
015:+0.000|+0.001|+1.154|+1.154|+0.001|-0.000|+0.007|+0.000|-0.013|-0.004|+0.000|+0.000|-0.010|+1.149|+0.000|+0.004|+0.003|+0.000|+0.000|+1.156|
016:+0.000|+0.002|+1.158|+1.158|+0.002|+0.000|+0.000|+0.000|+0.006|-0.006|-0.001|+0.000|+0.000|+1.157|+0.000|-0.009|-0.001|+0.000|+0.000|+1.147|
017:+0.001|+0.002|+1.152|+1.152|+0.002|+0.000|-0.008|-0.000|+0.008|+0.009|+0.001|+0.000|+0.008|+1.157|+0.000|-0.003|-0.007|-0.000|+0.000|+1.147|
018:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|+0.008|+0.000|-0.010|-0.005|-0.001|+0.000|-0.006|+1.149|+0.000|+0.005|+0.002|+0.000|+0.000|+1.156|
019:+0.001|+0.002|+1.157|+1.156|+0.002|+0.000|-0.009|+0.000|-0.004|+0.006|+0.000|+0.000|-0.006|+1.157|+0.000|-0.006|-0.003|-0.000|+0.000|+1.149|
020:+0.000|+0.002|+1.154|+1.154|+0.002|-0.000|-0.002|+0.000|+0.012|+0.000|+0.000|+0.000|+0.009|+1.148|+0.000|-0.009|+0.004|+0.000|+0.000|+1.143|
021:+0.000|+0.001|+1.151|+1.151|+0.001|+0.000|-0.002|+0.000|+0.002|+0.004|-0.000|+0.000|+0.004|+1.146|+0.000|+0.003|+0.004|+0.000|+0.000|+1.152|
022:+0.001|+0.002|+1.153|+1.153|+0.002|+0.000|+0.008|-0.000|-0.004|-0.008|+0.000|+0.000|-0.004|+1.144|+0.000|+0.004|+0.008|-0.000|+0.000|+1.156|
023:+0.000|+0.002|+1.154|+1.153|+0.002|+0.000|-0.009|+0.000|+0.014|+0.003|+0.000|+0.000|+0.008|+1.153|-0.000|+0.000|-0.001|-0.000|+0.000|+1.152|
024:+0.001|+0.002|+1.149|+1.149|+0.002|-0.000|+0.012|+0.000|-0.011|-0.004|+0.000|+0.000|-0.003|+1.144|+0.000|+0.014|+0.002|+0.000|+0.000|+1.160|
025:+0.000|+0.002|+1.156|+1.156|+0.002|-0.000|+0.002|+0.107|+0.019|+0.228|-0.000|+0.350|+0.007|+1.156|+0.000|+0.004|-0.001|+0.000|+0.000|+1.157|
026:+0.001|+0.002|+1.036|+1.036|+0.002|-0.000|+0.227|-0.002|-0.020|-0.227|-0.000|-0.004|-0.018|+1.157|+0.107|+0.023|+0.227|-0.000|+0.350|+1.164|
027:+0.001|+0.001|+1.040|+1.039|+0.001|-0.000|-0.000|+0.006|+0.000|+0.000|+0.000|+0.001|+0.006|+1.385|+0.105|+0.003|-0.000|-0.000|+0.346|+1.146|
028:+0.000|+0.001|+1.039|+1.039|+0.001|-0.000|-0.000|-0.005|+0.238|-0.000|-0.000|-0.000|+0.232|+1.384|+0.111|+0.003|+0.000|-0.000|+0.347|+1.152|
029:+0.001|+0.002|+1.039|+1.038|+0.002|-0.000|+0.000|+0.244|-0.242|-0.000|-0.000|+0.003|-0.000|+1.384|+0.106|+0.241|+0.000|-0.000|+0.347|+1.384|
030:+0.001|+0.001|+1.035|+1.035|+0.002|-0.000|+0.000|+0.003|+0.000|+0.000|+0.001|+0.002|+0.000|+1.384|+0.350|-0.000|-0.000|-0.000|+0.350|+1.384|
031:+0.000|+0.002|+1.033|+1.033|+0.001|-0.000|-0.000|-0.011|-0.000|-0.000|-0.001|-0.011|+0.000|+1.384|+0.353|+0.000|-0.000|+0.000|+0.353|+1.384|
032:+0.001|+0.002|+1.044|+1.044|+0.002|-0.000|-0.001|+0.001|-0.000|+0.000|+0.000|+0.001|-0.000|+1.384|+0.342|+0.000|-0.000|-0.000|+0.342|+1.384|
033:+0.000|+0.002|+1.043|+1.043|+0.002|-0.001|+0.000|-0.002|+0.000|-0.000|+0.000|-0.002|-0.001|+1.383|+0.343|-0.000|+0.000|-0.000|+0.343|+1.384|
034:+0.000|+0.002|+1.045|+1.045|+0.002|+0.000|+0.001|+0.003|-0.000|-0.000|-0.000|+0.003|+0.001|+1.384|+0.341|+0.000|-0.000|+0.000|+0.341|+1.383|
035:+0.000|+0.001|+1.042|+1.041|+0.002|+0.000|-0.001|+0.000|-0.000|+0.000|+0.000|+0.000|-0.000|+1.384|+0.344|+0.000|-0.000|-0.000|+0.344|+1.384|
036:+0.001|+0.002|+1.041|+1.041|+0.001|-0.001|+0.000|-0.001|+0.000|+0.000|+0.000|-0.002|-0.000|+1.384|+0.344|-0.000|+0.000|+0.000|+0.344|+1.384|
037:+0.001|+0.002|+1.043|+1.043|+0.002|+0.000|-0.000|+0.001|-0.000|+0.000|-0.001|+0.002|+0.000|+1.384|+0.343|+0.000|+0.000|+0.000|+0.343|+1.384|
038:+0.000|+0.002|+1.042|+1.042|+0.002|-0.000|-0.000|-0.000|-0.000|+0.000|-0.000|-0.001|-0.000|+1.384|+0.344|-0.000|+0.000|-0.000|+0.344|+1.384|
039:+0.001|+0.002|+1.042|+1.042|+0.002|-0.000|+0.001|+0.007|+0.000|-0.000|-0.000|+0.006|+0.001|+1.383|+0.343|-0.000|+0.000|-0.000|+0.344|+1.383|
