MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.157|+1.157|+0.002|-0.000|-0.005|+0.000|+0.018|-0.003|+0.000|+0.000|+0.010|+1.151|-0.000|-0.014|+0.004|+0.000|+0.000|+1.141|
002:+0.000|+0.002|+1.150|+1.150|+0.002|-0.000|+0.002|-0.000|+0.003|-0.003|-0.001|+0.000|+0.004|+1.147|+0.000|+0.004|+0.002|+0.001|+0.000|+1.152|
003:+0.001|+0.002|+1.150|+1.150|+0.002|-0.000|-0.004|+0.000|-0.016|+0.008|+0.001|+0.000|-0.012|+1.149|+0.000|+0.007|-0.001|-0.000|+0.000|+1.155|
004:+0.000|+0.002|+1.154|+1.154|+0.002|-0.000|+0.005|+0.000|+0.015|-0.006|-0.001|+0.000|+0.015|+1.145|+0.000|-0.009|+0.007|+0.000|+0.000|+1.143|
005:+0.001|+0.001|+1.153|+1.153|+0.001|-0.000|-0.008|-0.000|-0.000|+0.004|+0.000|+0.000|-0.005|+1.150|+0.000|+0.006|+0.001|-0.000|+0.000|+1.158|
006:+0.000|+0.002|+1.149|+1.149|+0.002|-0.000|+0.011|+0.000|-0.005|-0.015|+0.000|+0.000|-0.010|+1.142|-0.000|+0.006|+0.005|-0.000|+0.000|+1.153|
007:+0.000|+0.002|+1.145|+1.145|+0.002|+0.000|-0.005|+0.000|-0.008|+0.015|-0.000|+0.000|+0.002|+1.153|+0.000|+0.001|-0.010|-0.000|+0.000|+1.144|
008:+0.000|+0.002|+1.155|+1.155|+0.002|-0.000|-0.005|+0.000|-0.000|+0.010|-0.000|+0.000|+0.005|+1.148|+0.000|-0.007|+0.004|-0.000|+0.000|+1.146|
009:+0.001|+0.002|+1.159|+1.159|+0.002|+0.000|+0.012|-0.000|+0.010|-0.020|+0.000|+0.000|+0.002|+1.143|+0.000|-0.007|+0.014|-0.000|+0.000|+1.150|
010:+0.000|+0.002|+1.151|+1.151|+0.002|-0.000|-0.000|+0.000|+0.003|-0.001|+0.000|+0.000|+0.002|+1.155|-0.000|+0.003|-0.005|-0.000|+0.000|+1.152|
011:+0.000|+0.002|+1.151|+1.151|+0.002|+0.000|-0.007|+0.000|+0.001|+0.005|-0.000|+0.000|-0.001|+1.154|+0.000|+0.006|-0.006|+0.000|+0.000|+1.155|
012:+0.000|+0.002|+1.148|+1.148|+0.002|+0.000|-0.006|-0.000|+0.003|+0.005|+0.000|+0.000|+0.002|+1.147|+0.000|+0.008|-0.001|+0.000|+0.000|+1.154|
013:+0.000|+0.002|+1.148|+1.148|+0.002|+0.000|+0.009|+0.000|-0.008|-0.006|-0.000|+0.000|-0.005|+1.142|-0.000|+0.010|+0.004|+0.000|+0.000|+1.156|
014:+0.000|+0.002|+1.151|+1.151|+0.002|+0.000|-0.007|-0.000|-0.016|+0.016|-0.000|+0.000|-0.007|+1.151|+0.000|+0.002|-0.002|+0.000|+0.000|+1.151|
015:+0.000|+0.002|+1.160|+1.159|+0.002|-0.000|+0.001|+0.000|+0.022|-0.013|+0.000|+0.000|+0.009|+1.144|-0.000|-0.014|+0.014|-0.000|+0.000|+1.144|
016:+0.000|+0.002|+1.147|+1.147|+0.002|+0.000|+0.006|+0.000|-0.010|+0.007|+0.000|+0.000|+0.002|+1.144|+0.000|+0.008|+0.001|-0.000|+0.000|+1.153|
017:+0.000|+0.002|+1.160|+1.160|+0.002|+0.000|+0.004|-0.000|+0.012|-0.016|+0.000|+0.000|-0.000|+1.150|+0.000|-0.003|+0.008|+0.000|+0.000|+1.155|
018:+0.000|+0.002|+1.147|+1.148|+0.002|+0.000|-0.004|-0.000|+0.008|-0.006|+0.000|+0.000|-0.003|+1.154|+0.000|+0.009|-0.008|+0.000|+0.000|+1.155|
019:+0.000|+0.001|+1.137|+1.137|+0.001|+0.000|+0.008|+0.000|-0.018|+0.009|-0.000|+0.000|-0.001|+1.150|-0.000|+0.017|-0.015|+0.000|+0.000|+1.152|
020:+0.000|+0.002|+1.154|+1.154|+0.002|-0.000|-0.005|+0.000|-0.001|+0.000|-0.001|+0.000|-0.005|+1.158|+0.000|-0.001|-0.006|+0.000|+0.000|+1.151|
021:+0.001|+0.001|+1.149|+1.149|+0.001|-0.000|-0.000|+0.000|-0.005|+0.010|+0.001|+0.000|+0.004|+1.153|+0.000|-0.002|-0.005|-0.001|+0.000|+1.146|
022:+0.001|+0.001|+1.158|+1.158|+0.001|+0.000|+0.006|+0.000|+0.018|-0.016|+0.000|+0.000|+0.008|+1.152|+0.000|-0.007|+0.004|-0.000|+0.000|+1.150|
023:+0.000|+0.002|+1.149|+1.149|+0.002|+0.000|-0.007|+0.000|-0.031|+0.022|-0.000|+0.000|-0.016|+1.158|+0.000|+0.011|-0.011|+0.000|+0.000|+1.158|
024:+0.001|+0.002|+1.163|+1.163|+0.002|+0.000|+0.004|-0.000|+0.027|-0.019|-0.000|+0.000|+0.013|+1.151|+0.000|-0.020|+0.011|+0.000|+0.000|+1.142|
025:+0.001|+0.001|+1.148|+1.148|+0.001|+0.000|-0.005|-0.000|+0.223|+0.011|+0.000|+0.000|+0.229|+1.156|+0.000|+0.007|-0.008|-0.000|+0.000|+1.155|
026:+0.001|+0.002|+1.155|+1.156|+0.002|+0.000|+0.009|+0.000|-0.230|+0.220|+0.000|+0.000|-0.000|+1.151|-0.000|+0.230|+0.003|+0.000|+0.000|+1.384|
027:+0.000|+0.003|+1.386|+1.386|+0.003|+0.000|+0.224|-0.000|-0.000|-0.223|-0.001|+0.000|+0.001|+1.160|+0.000|-0.000|+0.223|+0.000|+0.000|+1.383|
028:+0.001|+0.001|+1.386|+1.385|+0.001|+0.000|-0.000|+0.000|-0.000|-0.000|+0.000|+0.000|-0.001|+1.384|-0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
029:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
030:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|+0.001|+1.384|-0.000|-0.000|-0.000|+0.000|+0.000|+1.384|
031:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|-0.001|+0.000|+0.000|-0.000|+0.000|+0.000|-0.001|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.384|
032:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|-0.000|-0.000|-0.000|+0.000|-0.001|+0.000|+0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.383|
033:+0.001|+0.002|+1.386|+1.385|+0.002|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+1.383|+0.000|-0.000|-0.000|-0.000|+0.000|+1.384|
034:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|+0.000|+0.000|-0.000|+0.001|+0.000|-0.000|+1.384|-0.000|+0.000|+0.000|-0.000|+0.000|+1.384|
035:+0.000|+0.001|+1.385|+1.386|+0.001|+0.000|-0.001|+0.000|+0.000|-0.000|-0.001|+0.000|+0.000|+1.384|-0.000|+0.000|+0.000|+0.000|+0.000|+1.384|
036:+0.001|+0.002|+1.386|+1.385|+0.002|-0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+0.000|-0.000|+1.384|-0.000|+0.000|-0.000|-0.001|+0.000|+1.384|
037:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|-0.000|-0.000|+0.000|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
038:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|+0.001|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+1.384|+0.000|-0.000|-0.000|+0.000|+0.000|+1.384|
039:+0.000|+0.001|+1.386|+1.386|+0.001|-0.000|-0.000|+0.000|-0.000|-0.000|-0.000|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|
