MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+1.357|+1.357|+0.001|+0.000|+0.002|+0.000|-0.010|+0.002|+0.000|+0.000|-0.006|+1.359|+0.000|+0.007|-0.003|+0.000|+0.000|+1.363|
002:+0.000|+0.002|+1.362|+1.362|+0.002|-0.000|-0.005|-0.000|+0.003|+0.002|-0.000|+0.000|+0.001|+1.361|+0.000|-0.003|-0.001|+0.000|+0.000|+1.357|
003:+0.000|+0.002|+1.359|+1.359|+0.002|+0.000|-0.001|+0.000|+0.001|+0.001|-0.000|+0.000|+0.001|+1.356|+0.000|-0.000|+0.001|-0.000|+0.000|+1.357|
004:+0.001|+0.002|+1.360|+1.359|+0.002|+0.000|+0.003|-0.000|+0.000|-0.003|+0.001|+0.000|-0.000|+1.355|+0.000|+0.001|+0.002|-0.001|+0.000|+1.358|
005:+0.000|+0.002|+1.359|+1.360|+0.002|+0.000|+0.003|+0.000|+0.004|-0.004|-0.000|+0.000|+0.005|+1.358|-0.000|+0.001|-0.001|+0.000|+0.000|+1.358|
006:+0.001|+0.002|+1.360|+1.359|+0.002|+0.000|-0.002|+0.000|-0.002|+0.003|-0.000|+0.000|-0.001|+1.362|+0.000|+0.005|-0.004|-0.000|+0.000|+1.363|
007:+0.001|+0.001|+1.360|+1.359|+0.001|+0.000|+0.002|+0.000|-0.001|-0.005|+0.000|+0.000|-0.003|+1.360|+0.000|+0.003|-0.002|-0.000|+0.000|+1.361|
008:+0.000|+0.002|+1.357|+1.357|+0.002|+0.000|-0.001|-0.000|-0.006|+0.003|+0.000|+0.000|-0.005|+1.362|+0.000|+0.003|-0.006|-0.000|+0.000|+1.358|
009:+0.000|+0.002|+1.358|+1.359|+0.002|+0.000|-0.003|+0.000|+0.003|+0.002|-0.000|+0.000|+0.003|+1.361|-0.000|-0.003|-0.004|+0.000|+0.000|+1.354|
010:+0.001|+0.001|+1.359|+1.358|+0.001|+0.000|+0.002|-0.000|-0.002|+0.001|+0.000|+0.000|+0.001|+1.358|+0.000|-0.000|-0.001|-0.000|+0.000|+1.357|
011:+0.000|+0.002|+1.363|+1.363|+0.002|+0.000|-0.002|+0.000|+0.002|+0.001|+0.000|+0.000|+0.000|+1.361|+0.000|-0.002|+0.000|+0.000|+0.000|+1.358|
012:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|+0.000|+0.000|+0.002|-0.003|-0.001|+0.000|-0.000|+1.358|+0.000|-0.001|+0.001|+0.000|+0.000|+1.359|
013:+0.001|+0.002|+1.359|+1.359|+0.002|+0.000|+0.002|+0.000|-0.006|+0.004|+0.000|+0.000|-0.000|+1.358|+0.000|+0.002|-0.002|-0.000|+0.000|+1.359|
014:+0.000|+0.001|+1.364|+1.364|+0.001|+0.000|+0.000|+0.000|+0.004|-0.003|-0.000|+0.000|+0.002|+1.361|+0.000|-0.005|+0.003|-0.000|+0.000|+1.359|
015:+0.001|+0.002|+1.363|+1.363|+0.002|+0.000|-0.004|+0.000|+0.003|+0.002|+0.000|+0.000|+0.000|+1.361|+0.000|-0.001|+0.000|-0.000|+0.000|+1.360|
016:+0.000|+0.002|+1.361|+1.361|+0.002|-0.000|+0.003|+0.000|-0.002|-0.003|-0.000|+0.000|-0.002|+1.357|+0.000|+0.002|+0.002|+0.000|+0.000|+1.361|
017:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|-0.000|-0.000|+0.001|-0.002|+0.000|+0.000|-0.001|+1.359|+0.000|-0.001|-0.000|-0.000|+0.000|+1.359|
018:+0.000|+0.002|+1.359|+1.359|+0.002|+0.000|-0.004|-0.000|-0.001|+0.005|+0.001|+0.000|-0.001|+1.359|+0.000|+0.001|-0.002|-0.000|+0.000|+1.358|
019:+0.000|+0.002|+1.360|+1.360|+0.002|+0.000|+0.004|+0.000|+0.002|-0.006|-0.001|+0.000|+0.001|+1.356|-0.000|-0.001|+0.003|+0.001|+0.000|+1.357|
020:+0.001|+0.002|+1.359|+1.359|+0.002|+0.000|-0.006|-0.000|-0.005|+0.010|+0.000|+0.000|-0.002|+1.360|+0.000|+0.001|-0.003|-0.000|+0.000|+1.358|
021:+0.001|+0.002|+1.362|+1.362|+0.002|+0.000|+0.006|+0.000|+0.006|-0.010|+0.000|+0.000|+0.002|+1.354|+0.000|-0.004|+0.006|-0.000|+0.000|+1.356|
022:+0.000|+0.002|+1.358|+1.358|+0.002|+0.000|-0.000|+0.000|-0.006|+0.005|+0.000|+0.000|-0.001|+1.360|+0.000|+0.002|-0.003|+0.000|+0.000|+1.358|
023:+0.000|+0.002|+1.363|+1.363|+0.002|+0.000|+0.001|-0.000|+0.003|-0.001|-0.000|+0.000|+0.003|+1.360|+0.000|-0.004|+0.002|+0.000|+0.000|+1.357|
024:+0.000|+0.002|+1.363|+1.363|+0.002|+0.000|-0.003|+0.000|-0.000|+0.000|-0.000|+0.000|-0.003|+1.361|+0.000|-0.001|+0.000|-0.000|+0.000|+1.360|
025:+0.001|+0.002|+1.361|+1.361|+0.002|+0.000|+0.001|+0.318|+0.001|+0.024|+0.000|+0.342|+0.002|+1.358|+0.000|-0.002|+0.001|-0.000|+0.000|+1.357|
026:+0.000|+0.003|+1.044|+1.044|+0.002|-0.000|+0.026|+0.004|+0.001|-0.025|-0.000|+0.005|+0.001|+1.358|+0.318|-0.000|+0.025|+0.000|+0.342|+1.359|
027:+0.000|+0.002|+1.039|+1.039|+0.002|-0.000|-0.000|-0.006|+0.004|+0.000|-0.000|-0.003|+0.001|+1.384|+0.322|+0.001|-0.000|-0.000|+0.347|+1.360|
028:+0.000|+0.002|+1.042|+1.041|+0.002|+0.000|-0.000|+0.010|+0.019|-0.000|+0.000|+0.007|+0.023|+1.384|+0.316|+0.005|+0.000|-0.000|+0.344|+1.360|
029:+0.000|+0.003|+1.035|+1.036|+0.003|-0.000|+0.000|+0.020|-0.024|-0.000|-0.000|-0.005|+0.001|+1.383|+0.326|+0.024|-0.000|+0.000|+0.351|+1.383|
030:+0.000|+0.002|+1.040|+1.040|+0.002|+0.000|+0.000|-0.002|-0.000|+0.000|+0.000|-0.002|+0.000|+1.384|+0.346|+0.000|-0.000|+0.000|+0.346|+1.384|
031:+0.000|+0.002|+1.042|+1.042|+0.001|-0.001|+0.001|+0.008|+0.000|-0.000|+0.000|+0.008|-0.000|+1.384|+0.344|-0.000|+0.000|+0.000|+0.344|+1.384|
032:+0.000|+0.001|+1.033|+1.034|+0.002|+0.000|-0.001|-0.004|-0.000|+0.000|-0.001|-0.004|-0.001|+1.385|+0.352|+0.000|-0.000|+0.000|+0.352|+1.384|
033:+0.001|+0.002|+1.038|+1.037|+0.002|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.001|+0.001|+1.384|+0.348|-0.000|+0.000|-0.001|+0.348|+1.383|
034:+0.001|+0.001|+1.038|+1.037|+0.001|+0.000|+0.001|+0.004|+0.001|-0.001|+0.000|+0.005|+0.001|+1.384|+0.348|-0.000|+0.000|-0.000|+0.348|+1.384|
035:+0.000|+0.001|+1.033|+1.033|+0.001|-0.000|-0.001|-0.008|-0.001|+0.001|+0.000|-0.009|-0.001|+1.385|+0.352|+0.001|-0.001|-0.000|+0.352|+1.385|
036:+0.000|+0.002|+1.042|+1.042|+0.002|-0.000|+0.000|-0.001|+0.000|-0.000|-0.000|-0.001|-0.000|+1.384|+0.344|-0.000|+0.000|+0.000|+0.344|+1.384|
037:+0.000|+0.002|+1.043|+1.043|+0.002|+0.000|+0.000|+0.001|-0.000|+0.000|-0.000|+0.001|+0.000|+1.384|+0.343|-0.000|-0.000|+0.000|+0.343|+1.383|
038:+0.000|+0.002|+1.042|+1.042|+0.002|+0.000|-0.001|-0.003|+0.000|+0.000|+0.000|-0.003|-0.001|+1.384|+0.344|-0.000|+0.000|-0.000|+0.344|+1.384|
039:+0.000|+0.002|+1.045|+1.045|+0.003|+0.000|+0.001|+0.006|-0.000|-0.000|-0.000|+0.006|+0.001|+1.383|+0.341|+0.000|+0.000|+0.000|+0.341|+1.383|
