MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.295|+1.295|+0.002|+0.000|+0.003|-0.000|-0.016|+0.002|+0.000|+0.000|-0.011|+1.300|+0.000|+0.011|-0.008|+0.000|+0.000|+1.304|
002:+0.001|+0.003|+1.300|+1.300|+0.003|-0.000|-0.006|+0.000|+0.007|+0.013|-0.000|+0.000|+0.013|+1.303|+0.000|-0.005|-0.006|+0.000|+0.000|+1.292|
003:+0.000|+0.002|+1.305|+1.305|+0.002|+0.000|+0.006|-0.000|+0.002|-0.010|+0.000|+0.000|-0.002|+1.297|+0.000|+0.002|+0.006|+0.000|+0.000|+1.306|
004:+0.000|+0.003|+1.302|+1.302|+0.003|+0.000|-0.002|+0.000|-0.010|+0.003|-0.000|+0.000|-0.008|+1.303|+0.000|+0.004|-0.004|+0.000|+0.000|+1.303|
005:+0.001|+0.002|+1.304|+1.303|+0.002|+0.000|+0.003|+0.000|+0.011|-0.006|+0.001|+0.000|+0.007|+1.302|+0.000|-0.006|-0.001|-0.000|+0.000|+1.295|
006:+0.000|+0.002|+1.300|+1.300|+0.002|+0.000|-0.004|+0.000|+0.004|+0.000|-0.001|+0.000|+0.001|+1.304|+0.000|+0.005|-0.007|+0.000|+0.000|+1.302|
007:+0.001|+0.002|+1.296|+1.296|+0.002|-0.000|+0.003|-0.000|-0.009|+0.005|+0.001|+0.000|-0.001|+1.300|+0.000|+0.009|-0.006|-0.001|+0.000|+1.303|
008:+0.000|+0.002|+1.303|+1.304|+0.002|-0.000|-0.003|+0.000|+0.001|-0.008|+0.000|+0.000|-0.009|+1.303|-0.000|+0.000|-0.001|+0.000|+0.000|+1.302|
009:+0.000|+0.002|+1.293|+1.293|+0.002|-0.000|-0.001|-0.000|+0.009|+0.003|-0.000|+0.000|+0.011|+1.300|+0.000|+0.002|-0.009|+0.000|+0.000|+1.293|
010:+0.000|+0.002|+1.296|+1.296|+0.002|+0.000|+0.001|+0.000|-0.015|+0.009|-0.000|+0.000|-0.005|+1.299|-0.000|+0.011|-0.006|+0.000|+0.000|+1.304|
011:+0.001|+0.001|+1.305|+1.305|+0.001|-0.000|+0.005|+0.000|+0.009|-0.009|+0.000|+0.000|+0.005|+1.300|+0.000|-0.004|+0.003|+0.000|+0.000|+1.299|
012:+0.000|+0.002|+1.301|+1.301|+0.002|+0.000|-0.006|+0.000|-0.006|+0.002|+0.000|+0.000|-0.010|+1.305|+0.000|+0.005|-0.006|+0.000|+0.000|+1.304|
013:+0.000|+0.003|+1.298|+1.298|+0.003|-0.000|+0.007|+0.000|-0.008|+0.003|-0.000|+0.000|+0.003|+1.299|+0.000|-0.001|-0.004|+0.000|+0.000|+1.294|
014:+0.000|+0.001|+1.307|+1.307|+0.001|+0.000|-0.002|-0.000|+0.006|+0.000|-0.000|+0.000|+0.004|+1.306|+0.000|-0.009|-0.001|+0.000|+0.000|+1.296|
015:+0.001|+0.002|+1.305|+1.305|+0.002|-0.000|-0.007|+0.000|-0.002|+0.009|-0.000|+0.000|+0.000|+1.304|+0.000|-0.003|-0.000|-0.000|+0.000|+1.300|
