MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.005|+0.000|+0.000|+0.006|-0.000|+0.001|+0.000|+1.308|+1.384|+0.000|-0.004|+0.000|+1.304|+1.384|
002:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|-0.001|-0.001|+0.000|+0.003|+0.000|+0.002|-0.001|+1.302|+1.385|+0.000|+0.002|-0.000|+1.304|+1.385|
003:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|-0.007|-0.000|-0.003|+0.001|+1.302|+1.384|+0.000|+0.005|+0.000|+1.307|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|-0.001|+0.000|+0.007|+0.000|+0.004|-0.001|+1.305|+1.384|+0.000|-0.002|+0.000|+1.303|+1.384|
005:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.001|+0.000|-0.003|+0.000|-0.004|+0.001|+1.302|+1.383|+0.000|+0.005|+0.000|+1.307|+1.383|
006:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.006|-0.001|+0.000|-0.009|-0.000|-0.002|-0.001|+1.300|+1.384|+0.000|+0.002|+0.000|+1.302|+1.384|
007:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.000|+0.000|+0.006|-0.000|+0.005|+0.000|+1.306|+1.384|+0.000|-0.006|+0.000|+1.300|+1.384|
008:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.006|-0.000|+0.002|+0.000|+1.305|+1.384|+0.000|-0.000|-0.000|+1.305|+1.384|
009:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|-0.003|-0.001|+0.000|-0.003|-0.000|-0.005|-0.001|+1.301|+1.384|+0.000|+0.006|-0.000|+1.308|+1.384|
010:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.007|+0.001|+0.000|-0.007|+0.000|+0.001|+0.001|+1.299|+1.383|+0.000|+0.003|-0.000|+1.303|+1.383|
011:+0.001|+0.000|+0.000|+0.001|+0.001|-0.000|-0.001|-0.001|+0.000|-0.000|+0.000|-0.002|-0.001|+1.306|+1.384|+0.000|-0.003|-0.000|+1.303|+1.384|
012:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|-0.001|+0.000|-0.003|-0.001|-0.003|-0.001|+1.305|+1.384|+0.000|-0.003|+0.000|+1.302|+1.384|
013:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|+0.002|-0.000|+0.005|+0.001|+1.304|+1.383|+0.000|-0.006|-0.001|+1.298|+1.383|
014:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.002|-0.001|+0.000|-0.004|+0.001|-0.006|-0.001|+1.306|+1.384|+0.000|-0.004|-0.001|+1.303|+1.384|
015:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.007|-0.001|+0.000|+0.004|+0.001|-0.004|-0.001|+1.305|+1.383|+0.000|-0.008|-0.000|+1.297|+1.383|
016:+0.001|+0.000|+0.000|+0.003|+0.003|-0.000|+0.002|+0.001|+0.000|+0.006|+0.000|+0.009|+0.001|+1.298|+1.383|+0.000|-0.004|+0.000|+1.294|+1.383|
017:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.001|+0.000|+0.000|-0.000|-0.000|+0.001|+1.300|+1.384|+0.000|+0.002|+0.000|+1.302|+1.384|
018:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.002|-0.001|+0.000|+0.005|+0.000|+0.003|-0.001|+1.299|+1.385|+0.000|+0.003|+0.000|+1.302|+1.385|
019:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.000|-0.000|+0.000|-0.003|-0.000|-0.003|-0.000|+1.297|+1.384|+0.000|+0.008|+0.000|+1.305|+1.384|
020:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.001|+0.000|+0.005|-0.000|+0.005|+0.001|+1.297|+1.384|+0.000|+0.004|+0.000|+1.302|+1.384|
021:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.010|-0.000|+0.000|-0.012|-0.000|-0.002|-0.000|+1.296|+1.384|+0.000|+0.010|+0.000|+1.306|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.011|-0.000|+0.000|+0.008|-0.000|-0.002|-0.000|+1.306|+1.384|+0.000|-0.002|+0.000|+1.304|+1.384|
023:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.007|-0.001|+0.000|-0.006|+0.000|+0.000|-0.001|+1.295|+1.384|+0.000|+0.007|-0.000|+1.302|+1.384|
024:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|+0.001|+0.000|-0.011|-0.000|-0.006|+0.001|+1.302|+1.383|+0.000|+0.000|+0.000|+1.302|+1.383|
025:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.010|-0.084|+0.000|+0.099|+0.084|+0.005|-0.084|+1.307|+1.384|+0.000|-0.010|-0.000|+1.296|+1.384|
026:+0.001|+0.000|+0.000|+0.085|+0.002|-0.000|+0.012|-0.064|+0.000|-0.089|-0.079|+0.003|-0.064|+1.296|+1.300|+0.000|+0.089|+0.084|+1.302|+1.300|
027:+0.078|+0.000|+0.000|+0.073|+0.068|+0.000|-0.011|-0.008|+0.000|-0.000|-0.011|-0.000|-0.008|+1.309|+1.236|+0.000|+0.000|+0.004|+1.304|+1.236|
028:+0.089|+0.000|+0.000|+0.070|+0.077|-0.000|+0.007|+0.002|+0.000|+0.000|+0.011|-0.004|+0.002|+1.298|+1.228|+0.000|-0.000|-0.007|+1.304|+1.228|
029:+0.082|+0.000|+0.000|+0.075|+0.071|+0.000|-0.002|+0.072|+0.000|-0.084|-0.087|+0.002|+0.072|+1.304|+1.229|+0.000|-0.000|+0.004|+1.300|+1.229|
030:+0.084|+0.000|+0.000|+0.002|+0.085|+0.000|+0.001|+0.082|+0.000|+0.080|+0.084|-0.003|+0.082|+1.303|+1.301|+0.000|-0.084|-0.083|+1.302|+1.301|
031:+0.000|+0.000|+0.000|+0.003|+0.003|+0.000|-0.006|+0.001|+0.000|+0.010|-0.000|+0.004|+0.001|+1.304|+1.383|+0.000|-0.004|+0.000|+1.300|+1.383|
032:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.001|+0.000|-0.002|-0.000|+0.004|+0.001|+1.297|+1.384|+0.000|+0.006|-0.000|+1.304|+1.384|
033:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|-0.009|-0.082|+0.000|+0.086|+0.080|-0.002|-0.082|+1.303|+1.385|+0.000|+0.004|-0.000|+1.308|+1.385|
034:+0.001|+0.000|+0.000|+0.083|+0.003|-0.000|+0.009|-0.070|+0.000|-0.090|-0.078|-0.004|-0.070|+1.295|+1.302|+0.000|+0.091|+0.080|+1.306|+1.302|
035:+0.082|+0.000|+0.000|+0.071|+0.069|-0.000|-0.001|-0.006|+0.000|-0.000|-0.000|-0.000|-0.006|+1.304|+1.233|+0.000|+0.000|+0.002|+1.302|+1.233|
036:+0.083|+0.000|+0.000|+0.077|+0.075|+0.000|+0.002|+0.008|+0.000|-0.000|-0.001|+0.003|+0.008|+1.303|+1.227|+0.000|+0.000|+0.002|+1.302|+1.227|
037:+0.081|+0.000|+0.000|+0.071|+0.070|+0.000|-0.004|+0.066|+0.000|-0.080|-0.085|+0.001|+0.066|+1.306|+1.234|+0.000|-0.000|+0.001|+1.304|+1.234|
038:+0.084|+0.000|+0.000|+0.002|+0.086|-0.000|-0.003|+0.084|+0.000|+0.081|+0.084|-0.005|+0.084|+1.302|+1.300|+0.000|-0.080|-0.084|+1.305|+1.300|
039:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|-0.001|+0.000|-0.006|+0.000|+0.000|-0.001|+1.299|+1.384|+0.000|+0.001|+0.000|+1.300|+1.384|
