MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|-0.007|-0.000|-0.000|-0.001|+0.001|-0.010|-0.001|+1.154|+1.384|+0.000|-0.002|-0.001|+1.153|+1.384|
002:+0.001|+0.002|+0.002|+0.002|+0.002|+0.000|+0.000|+0.001|-0.000|+0.000|+0.000|+0.002|-0.000|+1.147|+1.383|-0.000|-0.003|-0.000|+1.144|+1.384|
003:+0.000|+0.003|+0.002|+0.001|+0.002|-0.000|+0.000|-0.001|+0.000|+0.009|+0.000|+0.008|+0.000|+1.147|+1.385|-0.000|-0.002|+0.000|+1.146|+1.384|
004:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|+0.017|+0.000|-0.000|-0.018|-0.000|-0.001|+0.000|+1.147|+1.384|-0.000|+0.007|+0.000|+1.154|+1.384|
005:+0.001|+0.002|+0.002|+0.002|+0.002|-0.000|-0.010|+0.000|+0.000|+0.010|+0.000|+0.000|+0.000|+1.164|+1.384|-0.000|-0.011|-0.000|+1.152|+1.384|
006:+0.000|+0.002|+0.001|+0.002|+0.002|-0.000|-0.009|+0.000|-0.000|+0.012|-0.000|+0.004|-0.001|+1.154|+1.384|+0.000|-0.002|+0.000|+1.153|+1.384|
007:+0.000|+0.002|+0.002|+0.001|+0.002|-0.000|+0.005|+0.001|-0.000|-0.015|+0.001|-0.010|-0.000|+1.144|+1.384|-0.000|+0.011|-0.000|+1.156|+1.383|
008:+0.000|+0.002|+0.001|+0.001|+0.002|+0.000|-0.002|-0.001|+0.000|+0.012|-0.000|+0.010|+0.001|+1.149|+1.385|-0.000|-0.004|+0.000|+1.146|+1.383|
009:+0.000|+0.002|+0.002|+0.002|+0.001|-0.001|+0.004|-0.001|+0.000|-0.014|-0.000|-0.008|-0.001|+1.148|+1.384|-0.000|+0.008|+0.000|+1.156|+1.385|
010:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|-0.002|+0.002|-0.000|-0.001|+0.000|-0.004|+0.000|+1.152|+1.383|+0.000|-0.005|-0.000|+1.147|+1.384|
011:+0.000|+0.002|+0.002|+0.001|+0.001|+0.000|+0.007|-0.000|-0.000|+0.004|+0.000|+0.011|-0.000|+1.150|+1.385|+0.000|-0.006|+0.000|+1.144|+1.384|
012:+0.000|+0.002|+0.001|+0.002|+0.001|-0.000|-0.004|-0.000|+0.000|-0.000|-0.001|-0.004|+0.001|+1.157|+1.384|-0.000|-0.002|+0.000|+1.155|+1.384|
013:+0.001|+0.002|+0.002|+0.002|+0.001|-0.001|-0.011|+0.000|-0.000|+0.007|+0.000|-0.004|-0.001|+1.153|+1.384|+0.000|-0.002|-0.000|+1.151|+1.385|
014:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|+0.011|-0.001|+0.000|+0.003|-0.000|+0.014|-0.000|+1.142|+1.384|-0.000|+0.004|-0.000|+1.147|+1.384|
015:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|-0.005|+0.000|-0.000|+0.004|+0.000|-0.001|-0.001|+1.153|+1.383|+0.000|+0.008|-0.000|+1.161|+1.384|
016:+0.000|+0.001|+0.001|+0.002|+0.003|+0.001|-0.006|+0.001|+0.000|-0.014|-0.000|-0.019|+0.002|+1.149|+1.384|-0.000|+0.011|+0.000|+1.160|+1.383|
017:+0.000|+0.002|+0.001|+0.001|+0.002|-0.000|+0.023|-0.001|-0.000|-0.018|+0.000|+0.004|-0.000|+1.143|+1.385|-0.000|-0.002|-0.000|+1.141|+1.384|
018:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|-0.030|+0.000|+0.000|+0.042|-0.000|+0.012|+0.000|+1.166|+1.384|-0.000|-0.021|+0.000|+1.145|+1.384|
019:+0.001|+0.001|+0.002|+0.002|+0.001|-0.000|+0.014|+0.000|-0.000|-0.025|+0.001|-0.012|+0.000|+1.136|+1.384|+0.000|+0.021|-0.000|+1.157|+1.384|
020:+0.000|+0.001|+0.002|+0.002|+0.001|-0.000|-0.006|+0.000|-0.000|+0.010|-0.001|+0.006|-0.001|+1.150|+1.384|-0.000|-0.004|+0.000|+1.145|+1.384|
021:+0.001|+0.002|+0.002|+0.002|+0.003|+0.000|+0.008|-0.000|+0.000|-0.008|+0.000|-0.001|+0.000|+1.144|+1.384|-0.000|+0.007|-0.000|+1.151|+1.383|
022:+0.001|+0.001|+0.003|+0.001|+0.002|+0.002|-0.006|-0.000|-0.000|+0.007|+0.000|+0.003|+0.000|+1.153|+1.384|+0.000|-0.001|-0.000|+1.150|+1.384|
023:+0.000|+0.002|+0.001|+0.002|+0.002|-0.001|+0.000|-0.000|+0.000|-0.005|-0.000|-0.005|-0.001|+1.147|+1.384|-0.000|+0.006|+0.000|+1.153|+1.384|
024:+0.001|+0.002|+0.002|+0.002|+0.002|+0.000|+0.003|+0.000|-0.000|+0.002|+0.000|+0.004|+0.001|+1.147|+1.384|+0.000|+0.001|-0.000|+1.148|+1.383|
025:+0.001|+0.002|+0.002|+0.002|+0.001|+0.000|-0.005|-0.231|-0.000|+0.235|-0.000|+0.000|-0.000|+1.150|+1.384|+0.000|+0.002|+0.000|+1.152|+1.384|
026:+0.001|+0.003|+0.233|+0.233|+0.002|+0.000|+0.239|-0.007|+0.000|-0.238|+0.000|-0.007|-0.000|+1.145|+1.153|+0.000|+0.238|-0.000|+1.153|+1.384|
027:+0.000|+0.002|+0.240|+0.240|+0.002|+0.001|-0.000|-0.001|-0.000|-0.000|+0.000|-0.003|-0.000|+1.384|+1.146|+0.000|-0.000|+0.000|+1.146|+1.383|
028:+0.000|+0.002|+0.243|+0.241|+0.003|+0.002|+0.001|+0.009|+0.000|+0.000|+0.000|+0.010|+0.000|+1.384|+1.145|-0.000|-0.000|+0.000|+1.143|+1.383|
029:+0.000|+0.002|+0.233|+0.233|+0.002|+0.001|-0.000|+0.230|+0.000|+0.000|-0.000|+0.231|+0.001|+1.384|+1.153|+0.000|-0.000|+0.000|+1.152|+1.383|
030:+0.000|+0.001|+0.002|+0.003|+0.002|+0.000|-0.001|+0.001|+0.000|-0.000|-0.000|+0.001|+0.000|+1.384|+1.383|+0.000|-0.000|+0.000|+1.383|+1.384|
031:+0.001|+0.002|+0.002|+0.001|+0.002|-0.000|-0.000|-0.001|-0.000|-0.000|-0.000|+0.000|-0.000|+1.384|+1.384|+0.000|-0.000|-0.000|+1.384|+1.384|
032:+0.001|+0.002|+0.001|+0.001|+0.002|-0.001|+0.000|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+1.383|+1.384|+0.000|-0.000|-0.000|+1.384|+1.384|
033:+0.000|+0.003|+0.001|+0.002|+0.002|-0.000|+0.000|-0.000|-0.000|-0.000|+0.000|-0.001|+0.000|+1.384|+1.384|+0.000|+0.000|+0.000|+1.385|+1.384|
034:+0.000|+0.002|+0.002|+0.002|+0.001|-0.000|-0.000|-0.001|-0.000|+0.000|-0.000|-0.000|-0.001|+1.384|+1.384|-0.000|-0.000|+0.000|+1.384|+1.384|
035:+0.001|+0.002|+0.002|+0.002|+0.002|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.001|+0.001|+1.384|+1.384|-0.000|+0.000|+0.000|+1.384|+1.383|
036:+0.001|+0.002|+0.002|+0.001|+0.001|-0.001|+0.000|+0.001|-0.000|+0.000|+0.001|+0.000|-0.001|+1.384|+1.384|+0.000|+0.000|-0.000|+1.384|+1.384|
037:+0.000|+0.002|+0.001|+0.001|+0.002|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|-0.002|+0.000|+1.384|+1.385|-0.000|+0.000|+0.000|+1.384|+1.383|
038:+0.000|+0.002|+0.003|+0.002|+0.002|+0.002|-0.001|-0.000|-0.000|-0.000|-0.000|+0.001|-0.000|+1.384|+1.384|+0.000|-0.000|+0.000|+1.383|+1.384|
039:+0.001|+0.003|+0.001|+0.002|+0.002|-0.001|+0.001|-0.001|+0.000|+0.000|+0.000|-0.001|+0.001|+1.383|+1.384|-0.000|-0.000|-0.000|+1.384|+1.384|
