MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.245|+1.245|+0.002|+0.000|+0.006|+0.000|-0.004|-0.004|-0.000|+0.000|-0.002|+1.235|+0.000|-0.002|+0.009|+0.000|+0.000|+1.241|
002:+0.000|+0.002|+1.248|+1.248|+0.002|+0.000|-0.014|+0.000|-0.003|+0.007|-0.000|+0.000|-0.009|+1.241|+0.000|-0.007|+0.005|-0.000|+0.000|+1.239|
003:+0.000|+0.002|+1.241|+1.241|+0.002|-0.000|+0.010|+0.000|+0.020|-0.014|+0.001|+0.000|+0.016|+1.227|+0.000|-0.010|+0.012|-0.000|+0.000|+1.230|
004:+0.000|+0.002|+1.237|+1.237|+0.002|+0.000|+0.003|-0.000|-0.011|-0.002|-0.000|+0.000|-0.009|+1.237|+0.000|+0.011|-0.002|+0.000|+0.000|+1.245|
005:+0.001|+0.002|+1.239|+1.238|+0.002|-0.000|+0.000|+0.000|-0.010|+0.008|+0.000|+0.000|-0.001|+1.241|-0.000|-0.000|-0.004|-0.000|+0.000|+1.237|
006:+0.000|+0.002|+1.247|+1.247|+0.002|+0.000|-0.002|+0.000|+0.025|-0.011|+0.000|+0.000|+0.011|+1.241|+0.000|-0.010|+0.005|+0.000|+0.000|+1.236|
007:+0.000|+0.001|+1.233|+1.233|+0.001|+0.000|-0.000|-0.000|-0.018|+0.012|-0.000|+0.000|-0.006|+1.239|+0.000|+0.015|-0.007|+0.000|+0.000|+1.246|
008:+0.000|+0.002|+1.246|+1.246|+0.002|+0.000|+0.002|+0.000|-0.003|-0.004|-0.000|+0.000|-0.005|+1.238|+0.000|-0.003|+0.005|+0.000|+0.000|+1.240|
009:+0.000|+0.002|+1.243|+1.243|+0.002|+0.000|+0.004|-0.000|-0.006|-0.009|-0.000|+0.000|-0.011|+1.240|+0.000|-0.006|+0.002|-0.000|+0.000|+1.236|
010:+0.000|+0.002|+1.239|+1.238|+0.002|-0.000|-0.005|+0.000|+0.010|+0.009|-0.000|+0.000|+0.013|+1.244|-0.000|-0.012|-0.007|-0.000|+0.000|+1.225|
011:+0.001|+0.001|+1.241|+1.241|+0.001|+0.000|-0.002|-0.000|-0.012|+0.014|+0.000|+0.000|+0.000|+1.238|+0.000|-0.002|+0.002|-0.000|+0.000|+1.238|
012:+0.000|+0.001|+1.254|+1.254|+0.001|+0.000|-0.007|-0.000|+0.014|-0.011|+0.000|+0.000|-0.004|+1.236|+0.000|-0.014|+0.016|+0.000|+0.000|+1.238|
013:+0.000|+0.002|+1.237|+1.237|+0.002|+0.000|+0.014|+0.000|-0.006|-0.005|-0.000|+0.000|+0.003|+1.230|-0.000|-0.000|+0.005|+0.000|+0.000|+1.234|
014:+0.000|+0.002|+1.245|+1.245|+0.002|+0.000|-0.008|-0.000|-0.004|-0.000|-0.000|+0.000|-0.012|+1.244|+0.000|-0.006|-0.001|+0.000|+0.000|+1.237|
015:+0.000|+0.002|+1.237|+1.237|+0.002|-0.000|+0.007|+0.000|+0.014|+0.001|-0.000|+0.000|+0.021|+1.236|+0.000|-0.011|-0.001|+0.000|+0.000|+1.224|
016:+0.001|+0.002|+1.244|+1.244|+0.002|+0.000|-0.002|-0.000|-0.008|-0.006|+0.000|+0.000|-0.017|+1.243|+0.000|+0.003|-0.000|-0.000|+0.000|+1.246|
017:+0.000|+0.003|+1.237|+1.237|+0.003|+0.000|-0.006|+0.000|+0.005|+0.009|+0.000|+0.000|+0.008|+1.240|-0.000|-0.005|-0.006|+0.000|+0.000|+1.229|
