MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.247|+1.247|+0.002|-0.000|-0.008|+0.000|+0.010|+0.004|+0.000|+0.000|+0.005|+1.247|-0.000|-0.007|-0.002|-0.000|+0.000|+1.238|
002:+0.000|+0.002|+1.242|+1.242|+0.002|-0.000|-0.002|+0.000|+0.015|-0.007|-0.000|+0.000|+0.006|+1.239|+0.000|+0.003|+0.001|+0.000|+0.000|+1.244|
003:+0.000|+0.002|+1.233|+1.233|+0.002|+0.000|+0.001|+0.000|-0.021|+0.009|-0.000|+0.000|-0.011|+1.236|+0.000|+0.019|-0.006|+0.000|+0.000|+1.249|
004:+0.000|+0.001|+1.242|+1.242|+0.001|+0.000|+0.002|+0.000|-0.007|+0.003|+0.000|+0.000|-0.003|+1.238|+0.000|-0.003|+0.003|-0.000|+0.000|+1.238|
005:+0.000|+0.002|+1.247|+1.247|+0.002|-0.000|+0.005|+0.000|+0.005|-0.009|-0.000|+0.000|+0.001|+1.239|+0.000|-0.010|+0.006|+0.000|+0.000|+1.235|
006:+0.001|+0.002|+1.242|+1.242|+0.002|-0.000|-0.007|-0.000|+0.014|+0.004|+0.000|+0.000|+0.012|+1.244|+0.000|-0.004|-0.004|-0.000|+0.000|+1.236|
007:+0.000|+0.002|+1.240|+1.240|+0.002|-0.000|+0.002|+0.000|-0.015|+0.004|-0.000|+0.000|-0.009|+1.237|+0.000|+0.010|+0.001|-0.000|+0.000|+1.248|
008:+0.001|+0.002|+1.246|+1.246|+0.002|+0.000|+0.001|+0.000|+0.000|-0.006|+0.000|+0.000|-0.006|+1.239|+0.000|-0.005|+0.005|-0.000|+0.000|+1.239|
009:+0.000|+0.002|+1.240|+1.240|+0.002|-0.000|-0.006|-0.000|+0.011|+0.005|+0.000|+0.000|+0.010|+1.240|+0.000|-0.005|-0.001|+0.000|+0.000|+1.233|
010:+0.000|+0.001|+1.238|+1.238|+0.001|-0.000|+0.003|+0.000|-0.003|+0.002|-0.001|+0.000|+0.002|+1.234|+0.000|+0.007|+0.003|+0.000|+0.000|+1.243|
011:+0.000|+0.002|+1.243|+1.243|+0.002|+0.000|+0.002|+0.000|-0.016|+0.006|+0.000|+0.000|-0.008|+1.236|+0.000|+0.003|+0.005|-0.000|+0.000|+1.245|
012:+0.000|+0.002|+1.252|+1.252|+0.002|-0.000|+0.002|+0.000|+0.002|-0.007|+0.000|+0.000|-0.003|+1.239|+0.000|-0.012|+0.011|-0.000|+0.000|+1.237|
013:+0.000|+0.002|+1.247|+1.247|+0.002|-0.000|-0.001|+0.000|-0.008|+0.001|+0.000|+0.000|-0.008|+1.241|+0.000|-0.011|+0.004|+0.000|+0.000|+1.234|
014:+0.001|+0.002|+1.247|+1.247|+0.002|+0.000|-0.008|-0.000|+0.012|+0.003|-0.000|+0.000|+0.007|+1.240|+0.000|-0.019|+0.005|+0.000|+0.000|+1.226|
015:+0.000|+0.002|+1.242|+1.242|+0.002|+0.000|+0.005|+0.000|-0.000|+0.000|+0.000|+0.000|+0.005|+1.233|+0.000|-0.006|+0.007|-0.000|+0.000|+1.234|
016:+0.000|+0.002|+1.247|+1.247|+0.002|+0.000|+0.003|+0.000|+0.018|-0.015|-0.000|+0.000|+0.006|+1.238|+0.000|-0.007|+0.008|+0.000|+0.000|+1.238|
