MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.276|+1.276|+0.002|-0.000|-0.003|+0.000|-0.006|+0.007|+0.000|+0.000|-0.002|+1.273|+0.000|+0.004|+0.000|-0.000|+0.000|+1.278|
002:+0.000|+0.001|+1.279|+1.279|+0.001|+0.000|+0.006|-0.000|+0.008|-0.014|+0.000|+0.000|+0.000|+1.271|+0.000|-0.002|+0.007|+0.000|+0.000|+1.276|
003:+0.000|+0.002|+1.271|+1.271|+0.002|-0.000|-0.001|+0.000|-0.011|+0.003|+0.000|+0.000|-0.010|+1.277|-0.000|+0.007|-0.007|+0.000|+0.000|+1.276|
004:+0.001|+0.002|+1.272|+1.273|+0.002|+0.000|-0.004|+0.000|+0.001|+0.008|-0.001|+0.000|+0.006|+1.275|+0.000|-0.004|-0.004|+0.001|+0.000|+1.266|
005:+0.000|+0.002|+1.277|+1.277|+0.002|+0.000|+0.002|-0.000|-0.000|-0.006|+0.000|+0.000|-0.005|+1.271|+0.000|-0.003|+0.004|-0.000|+0.000|+1.272|
006:+0.000|+0.003|+1.273|+1.273|+0.003|+0.000|-0.001|+0.000|+0.012|+0.005|+0.000|+0.000|+0.016|+1.273|-0.000|-0.003|-0.002|+0.000|+0.000|+1.267|
007:+0.000|+0.001|+1.275|+1.275|+0.001|+0.000|-0.001|+0.000|-0.000|-0.009|-0.001|+0.000|-0.009|+1.272|-0.000|+0.009|+0.002|+0.000|+0.000|+1.283|
008:+0.001|+0.001|+1.266|+1.266|+0.001|+0.000|+0.003|-0.000|-0.001|+0.002|+0.001|+0.000|+0.003|+1.271|+0.000|+0.009|-0.007|-0.001|+0.000|+1.274|
009:+0.000|+0.002|+1.270|+1.271|+0.002|-0.000|+0.002|+0.000|-0.015|+0.004|+0.000|+0.000|-0.009|+1.274|-0.000|+0.008|-0.005|+0.000|+0.000|+1.277|
010:+0.001|+0.002|+1.277|+1.277|+0.002|+0.000|-0.007|+0.000|+0.004|+0.011|-0.000|+0.000|+0.009|+1.276|+0.000|-0.007|-0.001|+0.000|+0.000|+1.268|
011:+0.000|+0.002|+1.281|+1.281|+0.002|-0.000|+0.002|-0.000|+0.003|-0.007|+0.000|+0.000|-0.002|+1.269|+0.000|-0.002|+0.010|+0.000|+0.000|+1.276|
012:+0.000|+0.003|+1.276|+1.276|+0.003|-0.000|+0.009|+0.000|-0.002|-0.008|-0.001|+0.000|-0.001|+1.271|-0.000|+0.001|+0.003|+0.000|+0.000|+1.274|
013:+0.000|+0.002|+1.276|+1.276|+0.002|+0.000|-0.001|+0.000|-0.002|+0.001|+0.000|+0.000|-0.002|+1.280|-0.000|-0.001|-0.006|-0.000|+0.000|+1.273|
014:+0.000|+0.001|+1.276|+1.276|+0.001|+0.000|-0.002|+0.000|+0.006|+0.001|-0.001|+0.000|+0.006|+1.279|+0.000|-0.004|-0.004|+0.000|+0.000|+1.271|
015:+0.001|+0.002|+1.276|+1.275|+0.002|+0.000|-0.004|+0.000|-0.009|+0.006|+0.001|+0.000|-0.008|+1.277|+0.000|+0.002|-0.003|-0.001|+0.000|+1.276|
016:+0.000|+0.003|+1.279|+1.279|+0.003|+0.000|+0.008|-0.000|+0.014|-0.012|-0.000|+0.000|+0.010|+1.273|+0.000|-0.007|+0.003|+0.000|+0.000|+1.268|
017:+0.000|+0.002|+1.274|+1.274|+0.002|-0.000|-0.009|+0.000|-0.007|+0.010|+0.000|+0.000|-0.006|+1.281|-0.000|+0.006|-0.009|+0.000|+0.000|+1.278|
018:+0.000|+0.002|+1.275|+1.275|+0.002|-0.000|-0.004|+0.000|-0.007|+0.007|+0.000|+0.000|-0.004|+1.272|-0.000|-0.000|+0.001|+0.000|+0.000|+1.273|
019:+0.000|+0.002|+1.278|+1.278|+0.002|+0.000|+0.003|+0.000|+0.016|-0.011|-0.000|+0.000|+0.009|+1.269|+0.000|-0.007|+0.008|+0.000|+0.000|+1.269|
020:+0.000|+0.002|+1.271|+1.271|+0.002|-0.000|-0.006|-0.000|-0.005|+0.007|+0.000|+0.000|-0.004|+1.272|+0.000|+0.009|-0.003|+0.000|+0.000|+1.278|
021:+0.000|+0.002|+1.272|+1.272|+0.002|+0.000|+0.002|+0.000|-0.002|-0.003|-0.000|+0.000|-0.002|+1.266|+0.000|+0.003|+0.004|+0.000|+0.000|+1.274|
022:+0.001|+0.002|+1.272|+1.272|+0.002|+0.000|+0.009|+0.000|-0.003|-0.004|+0.000|+0.000|+0.001|+1.268|+0.000|+0.002|+0.001|-0.000|+0.000|+1.271|
023:+0.000|+0.002|+1.277|+1.277|+0.002|+0.000|-0.004|+0.000|+0.003|-0.001|-0.000|+0.000|-0.002|+1.277|+0.000|-0.002|-0.002|+0.000|+0.000|+1.273|
024:+0.000|+0.002|+1.272|+1.272|+0.002|+0.000|-0.010|+0.000|+0.008|+0.010|-0.001|+0.000|+0.009|+1.273|+0.000|+0.001|-0.003|+0.000|+0.000|+1.271|
025:+0.001|+0.002|+1.272|+1.272|+0.002|+0.000|+0.007|+0.241|-0.006|+0.107|+0.000|+0.348|+0.001|+1.263|+0.000|+0.009|+0.007|-0.001|+0.000|+1.280|
026:+0.000|+0.002|+1.038|+1.038|+0.002|+0.000|+0.113|-0.052|-0.003|-0.114|+0.000|-0.003|-0.013|+1.270|+0.241|+0.004|+0.114|-0.000|+0.348|+1.281|
027:+0.000|+0.002|+1.041|+1.080|+0.002|-0.039|-0.000|+0.012|+0.006|+0.000|-0.000|+0.004|+0.010|+1.383|+0.189|+0.001|+0.000|+0.000|+0.345|+1.268|
028:+0.000|+0.002|+1.036|+1.071|+0.002|-0.035|-0.019|-0.000|+0.101|-0.001|+0.018|-0.050|+0.074|+1.383|+0.201|+0.007|+0.001|+0.000|+0.349|+1.278|
029:+0.001|+0.021|+1.069|+1.077|+0.016|+0.005|-0.016|+0.092|-0.108|-0.108|-0.039|-0.095|+0.012|+1.364|+0.201|+0.108|-0.000|+0.018|+0.299|+1.351|
030:+0.022|+0.017|+1.074|+1.072|+0.022|-0.014|-0.069|+0.064|+0.000|+0.098|+0.022|+0.003|+0.020|+1.348|+0.293|-0.000|-0.108|-0.021|+0.204|+1.363|
031:+0.000|+0.002|+1.064|+1.028|+0.002|+0.036|-0.013|-0.008|-0.000|+0.018|-0.000|-0.001|+0.000|+1.279|+0.357|+0.000|-0.010|+0.000|+0.207|+1.384|
032:+0.001|+0.002|+1.070|+1.036|+0.002|+0.033|+0.008|+0.001|-0.105|-0.010|+0.001|+0.032|-0.105|+1.266|+0.349|+0.000|+0.008|-0.000|+0.206|+1.384|
033:+0.000|+0.002|+1.035|+1.035|+0.002|+0.000|-0.008|-0.119|+0.115|+0.119|-0.001|+0.108|+0.002|+1.274|+0.351|-0.105|-0.002|+0.000|+0.238|+1.279|
034:+0.001|+0.002|+1.041|+1.040|+0.002|-0.001|+0.118|-0.024|-0.018|-0.117|+0.001|+0.003|-0.010|+1.266|+0.232|+0.010|+0.117|-0.001|+0.345|+1.280|
035:+0.000|+0.002|+1.037|+1.074|+0.002|-0.036|+0.000|-0.002|+0.008|-0.000|-0.001|-0.002|+0.006|+1.384|+0.208|-0.009|+0.000|+0.001|+0.348|+1.271|
036:+0.000|+0.001|+1.040|+1.073|+0.001|-0.034|-0.021|+0.001|+0.110|-0.000|+0.021|-0.051|+0.071|+1.384|+0.206|-0.001|+0.000|-0.000|+0.346|+1.277|
