MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+0.002|+0.002|+0.002|+0.001|+0.011|-0.000|-0.001|-0.007|-0.001|+0.006|-0.000|+1.081|+1.384|+0.000|+0.001|+0.001|+1.080|+1.384|
002:+0.001|+0.001|+0.002|+0.002|+0.002|-0.000|-0.009|+0.000|+0.000|+0.011|+0.000|-0.000|+0.001|+1.092|+1.384|-0.000|-0.006|-0.000|+1.086|+1.384|
003:+0.000|+0.001|+0.002|+0.002|+0.001|+0.000|+0.009|-0.001|+0.000|-0.016|-0.000|-0.006|-0.000|+1.082|+1.384|-0.000|+0.005|+0.000|+1.086|+1.385|
004:+0.000|+0.002|+0.002|+0.002|+0.002|-0.001|-0.007|+0.001|-0.000|+0.009|+0.000|+0.001|+0.000|+1.091|+1.383|+0.000|-0.011|-0.000|+1.080|+1.384|
005:+0.000|+0.002|+0.002|+0.001|+0.001|-0.001|+0.003|-0.001|+0.000|+0.002|+0.000|+0.005|-0.001|+1.084|+1.384|-0.000|-0.003|-0.000|+1.081|+1.385|
006:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|-0.002|-0.000|+0.000|-0.001|-0.000|-0.001|+0.001|+1.087|+1.383|+0.000|-0.001|+0.000|+1.086|+1.383|
007:+0.001|+0.003|+0.002|+0.002|+0.002|-0.002|+0.007|+0.001|-0.000|+0.001|-0.000|+0.007|+0.001|+1.086|+1.383|+0.000|-0.002|-0.000|+1.085|+1.384|
008:+0.001|+0.001|+0.001|+0.002|+0.001|-0.001|+0.000|+0.001|-0.000|-0.006|+0.000|-0.007|-0.001|+1.092|+1.384|+0.000|-0.001|-0.000|+1.092|+1.385|
009:+0.000|+0.002|+0.002|+0.001|+0.002|+0.000|-0.011|-0.000|+0.000|+0.014|+0.000|+0.002|-0.001|+1.092|+1.384|-0.000|-0.008|-0.000|+1.085|+1.384|
010:+0.000|+0.002|+0.002|+0.001|+0.002|+0.002|+0.007|+0.000|-0.000|-0.006|-0.000|+0.003|+0.000|+1.081|+1.384|+0.000|+0.006|+0.000|+1.086|+1.384|
011:+0.000|+0.003|+0.002|+0.001|+0.002|-0.000|-0.006|-0.002|+0.000|+0.002|-0.001|-0.004|+0.001|+1.088|+1.385|-0.000|+0.001|+0.000|+1.090|+1.384|
012:+0.001|+0.002|+0.002|+0.002|+0.002|-0.002|+0.007|+0.001|-0.000|-0.014|+0.001|-0.007|+0.000|+1.082|+1.383|-0.000|+0.002|-0.001|+1.085|+1.384|
013:+0.000|+0.002|+0.002|+0.002|+0.001|-0.001|+0.004|+0.000|-0.000|+0.005|+0.000|+0.008|-0.001|+1.089|+1.384|-0.000|-0.011|-0.000|+1.078|+1.385|
014:+0.000|+0.001|+0.002|+0.002|+0.002|+0.001|-0.000|-0.000|+0.001|+0.005|-0.000|+0.005|+0.001|+1.093|+1.384|-0.001|-0.006|+0.000|+1.086|+1.384|
015:+0.000|+0.002|+0.002|+0.002|+0.001|-0.000|-0.011|-0.000|-0.000|+0.003|+0.000|-0.008|-0.001|+1.093|+1.384|+0.000|-0.002|-0.000|+1.091|+1.385|
016:+0.000|+0.001|+0.002|+0.002|+0.002|+0.000|+0.007|+0.001|-0.000|-0.005|+0.000|+0.002|-0.001|+1.082|+1.384|+0.000|+0.002|+0.000|+1.083|+1.384|
017:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|+0.003|-0.000|-0.000|+0.003|-0.001|+0.008|+0.001|+1.089|+1.384|+0.000|-0.003|+0.000|+1.084|+1.383|
018:+0.001|+0.002|+0.001|+0.001|+0.001|-0.001|-0.012|-0.000|+0.000|+0.004|+0.000|-0.009|-0.000|+1.092|+1.384|-0.000|-0.001|-0.000|+1.092|+1.385|
019:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|+0.011|-0.000|-0.000|-0.008|-0.000|+0.003|+0.000|+1.080|+1.384|+0.000|+0.003|+0.000|+1.083|+1.384|
020:+0.001|+0.002|+0.002|+0.002|+0.001|-0.001|-0.010|+0.001|-0.000|+0.004|-0.000|-0.005|-0.001|+1.091|+1.383|+0.000|-0.005|-0.000|+1.086|+1.384|
021:+0.001|+0.002|+0.001|+0.002|+0.002|+0.000|+0.009|-0.000|+0.000|-0.003|+0.000|+0.005|+0.001|+1.081|+1.384|+0.000|-0.001|-0.000|+1.080|+1.384|
022:+0.000|+0.001|+0.002|+0.002|+0.002|+0.000|-0.000|-0.001|-0.000|-0.009|-0.000|-0.008|-0.000|+1.090|+1.384|+0.000|-0.004|+0.000|+1.085|+1.384|
023:+0.000|+0.003|+0.002|+0.003|+0.002|-0.001|+0.006|-0.000|-0.000|+0.009|-0.000|+0.015|-0.000|+1.089|+1.383|+0.000|-0.013|-0.000|+1.077|+1.384|
024:+0.001|+0.002|+0.002|+0.002|+0.002|-0.001|-0.012|-0.001|+0.000|+0.001|+0.001|-0.012|+0.000|+1.095|+1.383|-0.000|-0.004|-0.000|+1.091|+1.384|
025:+0.001|+0.002|+0.003|+0.003|+0.001|-0.001|+0.009|-0.300|-0.000|+0.295|-0.000|+0.002|+0.000|+1.083|+1.382|+0.000|-0.003|+0.000|+1.079|+1.384|
026:+0.000|+0.002|+0.304|+0.304|+0.001|-0.000|+0.292|+0.008|-0.000|-0.293|-0.000|+0.008|-0.001|+1.091|+1.082|+0.000|+0.293|+0.000|+1.082|+1.384|
027:+0.001|+0.002|+0.296|+0.296|+0.002|+0.000|+0.000|+0.004|+0.000|+0.000|+0.000|+0.005|+0.001|+1.384|+1.090|-0.000|-0.000|-0.000|+1.090|+1.384|
028:+0.000|+0.002|+0.291|+0.291|+0.001|-0.001|+0.000|-0.013|-0.000|-0.000|-0.000|-0.014|-0.000|+1.384|+1.094|+0.000|+0.000|+0.000|+1.095|+1.385|
029:+0.000|+0.002|+0.305|+0.305|+0.002|+0.000|-0.000|+0.303|+0.000|+0.000|+0.000|+0.303|-0.000|+1.384|+1.081|+0.000|-0.000|+0.000|+1.081|+1.384|
030:+0.001|+0.001|+0.001|+0.001|+0.001|+0.001|+0.000|-0.001|-0.000|-0.000|-0.000|+0.000|+0.000|+1.384|+1.384|+0.000|+0.000|+0.000|+1.384|+1.384|
031:+0.000|+0.001|+0.001|+0.002|+0.001|-0.000|-0.001|+0.000|+0.001|+0.000|+0.001|-0.001|-0.001|+1.384|+1.384|-0.000|-0.000|+0.000|+1.384|+1.384|
032:+0.000|+0.002|+0.002|+0.001|+0.002|+0.001|+0.000|-0.000|-0.000|-0.000|-0.001|+0.000|-0.000|+1.384|+1.384|+0.000|+0.000|+0.001|+1.383|+1.383|
033:+0.001|+0.002|+0.002|+0.002|+0.003|+0.001|-0.000|+0.000|-0.000|-0.000|-0.000|+0.001|+0.001|+1.384|+1.384|+0.000|+0.000|-0.000|+1.383|+1.383|
034:+0.001|+0.002|+0.002|+0.001|+0.001|-0.001|+0.000|-0.001|+0.000|-0.000|+0.000|-0.001|-0.001|+1.383|+1.384|-0.000|-0.000|-0.000|+1.384|+1.384|
035:+0.001|+0.002|+0.002|+0.003|+0.002|-0.000|+0.000|+0.001|+0.000|+0.000|-0.000|+0.001|+0.001|+1.384|+1.383|-0.000|-0.000|+0.000|+1.384|+1.383|
036:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|-0.001|-0.000|-0.000|+0.000|-0.000|-0.000|-0.001|+1.384|+1.384|+0.000|-0.000|-0.000|+1.385|+1.384|
037:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|-0.000|+0.000|+0.000|-0.000|+0.000|-0.001|+0.001|+1.384|+1.384|-0.000|+0.000|-0.000|+1.384|+1.384|
038:+0.001|+0.002|+0.002|+0.001|+0.001|-0.000|-0.000|+0.000|-0.000|+0.000|+0.000|-0.000|-0.000|+1.384|+1.384|+0.000|-0.000|+0.000|+1.384|+1.384|
039:+0.000|+0.002|+0.002|+0.001|+0.002|+0.001|+0.001|-0.001|-0.000|+0.000|+0.000|-0.000|-0.001|+1.384|+1.384|+0.000|-0.000|+0.000|+1.383|+1.384|
