MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.001|+1.084|+1.084|+0.001|-0.000|-0.005|-0.000|-0.010|+0.004|+0.001|+0.000|-0.012|+1.094|-0.000|+0.015|-0.012|-0.000|+0.000|+1.098|
002:+0.000|+0.002|+1.083|+1.083|+0.002|-0.000|-0.003|+0.000|-0.004|+0.004|-0.000|+0.000|-0.003|+1.089|-0.000|+0.005|-0.007|+0.000|+0.000|+1.086|
003:+0.000|+0.002|+1.084|+1.084|+0.002|+0.000|-0.002|+0.000|-0.001|+0.008|+0.000|+0.000|+0.005|+1.086|+0.000|+0.001|-0.003|-0.000|+0.000|+1.084|
004:+0.000|+0.002|+1.090|+1.091|+0.002|+0.000|+0.019|-0.000|+0.004|-0.027|-0.000|+0.000|-0.003|+1.084|+0.000|+0.000|+0.005|+0.000|+0.000|+1.089|
005:+0.001|+0.002|+1.084|+1.084|+0.002|-0.000|-0.014|-0.000|-0.013|+0.022|-0.000|+0.000|-0.005|+1.103|+0.000|+0.004|-0.022|-0.000|+0.000|+1.085|
006:+0.001|+0.002|+1.091|+1.091|+0.002|-0.000|-0.004|+0.000|+0.003|+0.003|+0.001|+0.000|+0.001|+1.089|-0.000|-0.009|+0.000|-0.000|+0.000|+1.080|
007:+0.000|+0.002|+1.090|+1.090|+0.002|-0.000|+0.003|-0.000|+0.009|-0.004|-0.001|+0.000|+0.008|+1.085|+0.000|-0.006|+0.003|+0.001|+0.000|+1.082|
008:+0.001|+0.002|+1.089|+1.089|+0.002|+0.000|-0.008|+0.000|-0.010|+0.013|+0.000|+0.000|-0.005|+1.088|-0.000|+0.003|-0.001|-0.000|+0.000|+1.090|
009:+0.000|+0.002|+1.094|+1.094|+0.002|+0.000|+0.008|+0.000|+0.001|-0.012|-0.000|+0.000|-0.004|+1.080|+0.000|-0.007|+0.012|+0.000|+0.000|+1.085|
010:+0.000|+0.002|+1.089|+1.089|+0.002|-0.000|-0.004|-0.000|+0.007|+0.001|-0.000|+0.000|+0.004|+1.088|+0.000|-0.006|-0.000|-0.000|+0.000|+1.081|
011:+0.000|+0.002|+1.086|+1.086|+0.002|+0.000|+0.005|+0.000|-0.011|+0.001|-0.000|+0.000|-0.005|+1.084|-0.000|+0.001|+0.001|-0.000|+0.000|+1.085|
012:+0.001|+0.001|+1.091|+1.091|+0.001|-0.000|-0.008|+0.000|+0.009|+0.004|+0.000|+0.000|+0.005|+1.089|+0.000|-0.010|+0.001|-0.000|+0.000|+1.080|
013:+0.000|+0.001|+1.087|+1.088|+0.001|-0.000|+0.014|+0.000|+0.008|-0.015|-0.000|+0.000|+0.007|+1.081|+0.000|-0.001|+0.005|+0.000|+0.000|+1.085|
014:+0.000|+0.001|+1.087|+1.087|+0.001|-0.000|-0.011|+0.000|-0.006|+0.009|-0.000|+0.000|-0.008|+1.095|+0.000|+0.007|-0.010|+0.000|+0.000|+1.092|
015:+0.001|+0.002|+1.085|+1.085|+0.002|+0.000|+0.008|+0.000|-0.010|-0.005|+0.000|+0.000|-0.007|+1.084|+0.000|+0.001|-0.001|-0.000|+0.000|+1.084|
016:+0.000|+0.002|+1.087|+1.087|+0.002|+0.000|-0.012|-0.000|+0.009|+0.009|+0.000|+0.000|+0.007|+1.092|+0.000|-0.009|-0.007|+0.000|+0.000|+1.077|
017:+0.001|+0.001|+1.085|+1.085|+0.001|+0.000|+0.007|+0.000|+0.001|-0.004|+0.000|+0.000|+0.004|+1.081|+0.000|+0.000|+0.003|+0.000|+0.000|+1.084|
018:+0.000|+0.002|+1.088|+1.088|+0.002|+0.000|-0.005|+0.000|+0.005|+0.008|-0.000|+0.000|+0.008|+1.088|+0.000|+0.002|-0.002|+0.000|+0.000|+1.088|
019:+0.000|+0.002|+1.091|+1.091|+0.002|+0.000|-0.004|-0.000|-0.008|-0.000|-0.000|+0.000|-0.011|+1.082|+0.000|+0.007|+0.006|-0.000|+0.000|+1.096|
020:+0.001|+0.001|+1.087|+1.086|+0.001|-0.000|+0.007|+0.000|+0.002|-0.010|-0.000|+0.000|-0.000|+1.079|-0.000|-0.001|+0.006|-0.001|+0.000|+1.084|
021:+0.001|+0.002|+1.086|+1.085|+0.002|-0.000|+0.008|-0.000|-0.006|+0.006|+0.001|+0.000|+0.008|+1.086|+0.000|+0.001|-0.004|-0.001|+0.000|+1.084|
