MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|-0.000|+0.000|-0.003|+0.000|-0.004|-0.000|+1.372|+1.384|+0.000|+0.002|-0.000|+1.374|+1.384|
002:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|+0.001|-0.001|+0.000|+0.002|+0.000|+0.003|-0.001|+1.371|+1.384|+0.000|-0.001|+0.000|+1.370|+1.384|
003:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.000|+0.000|-0.001|+0.000|-0.003|+0.000|+1.372|+1.383|+0.000|+0.000|+0.000|+1.372|+1.383|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.000|+0.000|+0.003|-0.000|-0.000|-0.000|+1.371|+1.384|+0.000|-0.001|+0.000|+1.370|+1.384|
005:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|+0.001|+0.000|-0.004|-0.000|+0.001|+0.001|+1.368|+1.383|+0.000|+0.002|+0.000|+1.370|+1.383|
006:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|+0.002|-0.001|+0.000|-0.003|+0.000|-0.001|-0.001|+1.372|+1.385|+0.000|-0.001|-0.000|+1.371|+1.385|
007:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.001|+0.000|+0.006|-0.000|+0.005|+0.001|+1.374|+1.383|+0.000|-0.004|+0.000|+1.370|+1.383|
008:+0.001|+0.000|+0.000|+0.001|+0.001|-0.000|-0.003|-0.001|+0.000|+0.001|+0.000|-0.002|-0.001|+1.373|+1.385|+0.000|+0.002|-0.000|+1.375|+1.385|
009:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.001|+0.000|+0.000|-0.004|+0.001|-0.004|+0.000|+1.370|+1.384|+0.000|+0.003|-0.000|+1.373|+1.384|
010:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.000|-0.000|+0.000|+0.003|-0.001|+0.004|-0.000|+1.371|+1.384|+0.000|-0.001|+0.000|+1.369|+1.384|
011:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|-0.004|-0.000|-0.001|+0.001|+1.370|+1.383|+0.000|+0.002|-0.000|+1.373|+1.383|
012:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.000|-0.002|+0.000|-0.003|+0.000|-0.003|-0.002|+1.373|+1.385|+0.000|-0.001|-0.000|+1.372|+1.385|
013:+0.001|+0.000|+0.000|+0.003|+0.003|+0.000|-0.002|+0.002|+0.000|+0.008|+0.000|+0.006|+0.002|+1.373|+1.383|+0.000|-0.004|-0.000|+1.369|+1.383|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|+0.000|+0.000|-0.004|+0.000|-0.003|+0.000|+1.371|+1.384|+0.000|+0.004|+0.000|+1.375|+1.384|
015:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.002|-0.002|+0.000|-0.006|+0.000|-0.003|-0.002|+1.372|+1.385|+0.000|+0.000|+0.000|+1.372|+1.385|
016:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.007|+0.002|+0.000|+0.009|-0.000|+0.002|+0.002|+1.374|+1.383|+0.000|-0.006|+0.000|+1.368|+1.383|
017:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.002|-0.000|+0.000|+0.001|-0.000|+0.003|-0.000|+1.367|+1.385|+0.000|+0.003|+0.000|+1.370|+1.385|
018:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.001|-0.001|+0.000|-0.003|-0.000|-0.001|-0.001|+1.370|+1.384|+0.000|+0.004|+0.000|+1.374|+1.384|
019:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|+0.001|+0.000|+0.002|+0.000|+0.000|+0.001|+1.371|+1.383|+0.000|+0.002|+0.000|+1.373|+1.383|
020:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|+0.000|+0.000|-0.002|-0.000|-0.001|+0.000|+1.369|+1.384|+0.000|+0.004|+0.000|+1.373|+1.384|
021:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.002|+0.000|+0.000|-0.001|-0.000|+0.001|+0.000|+1.370|+1.384|+0.000|+0.002|-0.000|+1.372|+1.384|
022:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.004|+0.000|+0.000|+0.002|+0.000|-0.002|+0.000|+1.372|+1.384|+0.000|+0.001|-0.000|+1.374|+1.384|
023:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|+0.002|+0.000|+0.000|-0.003|+0.000|-0.001|+0.000|+1.369|+1.384|+0.000|+0.003|-0.000|+1.372|+1.384|
024:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|+0.000|+0.000|-0.000|+0.000|-0.001|+0.000|+1.371|+1.385|+0.000|-0.001|-0.000|+1.370|+1.385|
025:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.002|-0.017|+0.000|+0.014|+0.017|-0.001|-0.017|+1.370|+1.385|+0.000|-0.001|+0.000|+1.369|+1.385|
026:+0.000|+0.000|+0.000|+0.019|+0.001|-0.000|-0.001|-0.013|+0.000|-0.014|-0.018|+0.003|-0.013|+1.372|+1.367|+0.000|+0.014|+0.017|+1.369|+1.367|
027:+0.016|+0.000|+0.000|+0.016|+0.018|+0.000|+0.002|-0.001|+0.000|+0.000|+0.007|-0.005|-0.001|+1.371|+1.354|+0.000|-0.000|-0.001|+1.372|+1.354|
028:+0.013|+0.000|+0.000|+0.020|+0.014|-0.000|-0.003|+0.003|+0.000|-0.000|-0.010|+0.007|+0.003|+1.373|+1.353|+0.000|+0.000|+0.006|+1.367|+1.353|
029:+0.016|+0.000|+0.000|+0.014|+0.018|+0.000|+0.000|+0.013|+0.000|-0.015|-0.012|-0.003|+0.013|+1.370|+1.356|+0.000|-0.000|-0.004|+1.374|+1.356|
030:+0.016|+0.000|+0.000|+0.001|+0.017|+0.000|+0.002|+0.016|+0.000|+0.016|+0.015|+0.003|+0.016|+1.370|+1.369|+0.000|-0.015|-0.016|+1.371|+1.369|
031:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|-0.001|+0.000|-0.003|+0.001|-0.004|-0.001|+1.372|+1.385|+0.000|+0.001|-0.000|+1.373|+1.385|
032:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.001|+0.000|+0.003|-0.000|+0.001|+0.001|+1.372|+1.384|+0.000|-0.003|+0.000|+1.369|+1.384|
033:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|-0.012|+0.000|+0.013|+0.013|+0.003|-0.012|+1.369|+1.384|+0.000|+0.000|+0.000|+1.370|+1.384|
034:+0.000|+0.000|+0.000|+0.014|+0.001|+0.000|-0.000|-0.018|+0.000|-0.013|-0.011|-0.003|-0.018|+1.373|+1.372|+0.000|+0.013|+0.013|+1.373|+1.372|
035:+0.014|+0.000|+0.000|+0.018|+0.016|-0.000|+0.000|+0.003|+0.000|-0.000|-0.002|+0.002|+0.003|+1.372|+1.354|+0.000|+0.000|+0.003|+1.370|+1.354|
036:+0.014|+0.000|+0.000|+0.016|+0.015|+0.000|-0.002|-0.000|+0.000|-0.000|-0.003|+0.001|-0.000|+1.373|+1.357|+0.000|-0.000|+0.001|+1.372|+1.357|
037:+0.016|+0.000|+0.000|+0.014|+0.017|+0.000|-0.001|+0.013|+0.000|-0.013|-0.014|+0.000|+0.013|+1.370|+1.356|+0.000|-0.000|-0.002|+1.373|+1.356|
038:+0.016|+0.000|+0.000|+0.001|+0.017|-0.000|-0.000|+0.016|+0.000|+0.014|+0.016|-0.003|+0.016|+1.370|+1.369|+0.000|-0.013|-0.016|+1.373|+1.369|
039:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.003|-0.001|+0.000|-0.004|+0.000|-0.001|-0.001|+1.369|+1.384|+0.000|+0.001|+0.000|+1.370|+1.384|
