MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|-0.000|-0.000|+0.000|+0.000|-0.000|+0.693|+0.000|-0.000|-0.000|-0.000|+0.000|+0.693|
002:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|-0.000|-0.000|+0.000|+0.000|+0.693|+0.000|-0.001|-0.000|-0.000|+0.000|+0.692|
003:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.000|+0.001|+0.693|+0.000|-0.000|-0.000|-0.000|+0.000|+0.692|
004:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.000|+0.000|+0.000|-0.001|-0.000|+0.000|-0.000|+0.693|+0.000|-0.000|+0.000|-0.000|+0.000|+0.693|
005:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.000|+0.000|-0.001|-0.000|+0.000|+0.000|-0.000|+0.692|+0.000|+0.000|-0.000|-0.000|+0.000|+0.693|
006:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.001|-0.000|-0.000|+0.000|+0.001|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|+0.692|
007:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+0.693|+0.000|+0.000|-0.000|-0.000|+0.000|+0.693|
008:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|-0.000|+0.693|+0.000|+0.000|-0.000|+0.000|+0.000|+0.693|
009:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.001|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|+0.693|
010:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.001|+0.000|-0.000|-0.000|+0.000|+0.000|+0.000|+0.692|+0.000|+0.000|-0.000|+0.000|+0.000|+0.692|
011:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.001|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|+0.693|
012:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.001|+0.001|+0.000|+0.000|-0.001|+0.692|+0.000|+0.000|-0.000|-0.000|+0.000|+0.693|
013:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|-0.000|+0.000|-0.000|-0.000|+0.000|+0.000|+0.693|+0.000|-0.001|+0.000|+0.000|+0.000|+0.692|
014:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|+0.001|+0.000|+0.000|+0.000|+0.693|+0.000|-0.001|-0.000|-0.000|+0.000|+0.692|
015:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.001|+0.000|-0.000|-0.001|+0.000|+0.000|-0.000|+0.692|+0.000|-0.000|+0.001|+0.000|+0.000|+0.692|
016:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.000|+0.000|+0.001|-0.001|-0.000|+0.000|+0.000|+0.693|+0.000|-0.001|+0.000|+0.000|+0.000|+0.692|
017:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|-0.000|+0.000|-0.000|+0.001|+0.000|+0.000|+0.000|+0.693|+0.000|+0.000|-0.001|-0.000|+0.000|+0.692|
018:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.001|+0.000|+0.001|-0.002|+0.000|+0.000|+0.000|+0.692|+0.000|-0.000|+0.000|-0.000|+0.000|+0.692|
019:+0.000|+0.000|+0.691|+0.692|+0.000|+0.000|-0.000|+0.000|-0.001|+0.002|+0.000|+0.000|+0.000|+0.693|+0.000|+0.001|-0.001|+0.000|+0.000|+0.692|
020:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.000|-0.000|-0.000|+0.000|+0.000|+0.692|+0.000|+0.000|+0.000|+0.000|+0.000|+0.693|
021:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.001|-0.000|-0.000|+0.000|-0.001|+0.692|+0.000|+0.001|+0.000|+0.000|+0.000|+0.693|
022:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.000|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.692|+0.000|-0.000|+0.000|+0.000|+0.000|+0.692|
023:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.000|+0.000|-0.001|+0.001|-0.000|+0.000|-0.001|+0.692|+0.000|-0.000|-0.000|+0.000|+0.000|+0.692|
024:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|-0.000|+0.000|+0.002|-0.001|-0.000|+0.000|+0.001|+0.692|+0.000|-0.001|+0.000|+0.000|+0.000|+0.692|
025:+0.000|+0.000|+0.692|+0.692|+0.000|+0.000|+0.000|+0.000|-0.120|-0.001|+0.000|+0.000|-0.121|+0.692|+0.000|+0.001|-0.000|-0.000|+0.000|+0.693|
026:+0.000|+0.000|+0.691|+0.692|+0.000|+0.000|+0.000|+0.000|+0.109|-0.120|-0.000|+0.000|-0.011|+0.692|+0.000|-0.120|-0.001|+0.000|+0.000|+0.571|
027:+0.000|+0.000|+0.571|+0.571|+0.000|+0.000|-0.121|+0.000|+0.007|+0.119|-0.000|+0.000|+0.006|+0.693|+0.000|-0.010|-0.121|+0.000|+0.000|+0.561|
028:+0.000|+0.000|+0.570|+0.570|+0.000|+0.000|-0.001|+0.000|+0.011|+0.004|+0.000|+0.000|+0.013|+0.572|+0.000|-0.003|-0.002|-0.000|+0.000|+0.567|
029:+0.000|+0.000|+0.572|+0.572|+0.000|-0.000|-0.001|+0.000|-0.006|-0.000|-0.000|+0.000|-0.007|+0.571|+0.000|+0.008|+0.002|-0.000|+0.000|+0.580|
030:+0.000|+0.000|+0.571|+0.571|+0.000|+0.000|-0.010|+0.000|-0.067|+0.013|+0.000|+0.000|-0.065|+0.570|+0.000|+0.002|+0.001|-0.000|+0.000|+0.573|
031:+0.000|+0.000|+0.574|+0.574|+0.000|+0.000|+0.011|+0.000|+0.079|-0.096|+0.000|+0.000|-0.006|+0.560|+0.000|-0.066|+0.014|-0.000|+0.000|+0.508|
032:+0.000|+0.000|+0.489|+0.489|+0.000|+0.000|-0.076|+0.000|+0.000|+0.094|-0.000|+0.000|+0.019|+0.571|+0.000|+0.013|-0.082|+0.000|+0.000|+0.502|
033:+0.000|+0.000|+0.507|+0.507|+0.000|+0.000|+0.010|+0.000|-0.016|-0.015|-0.000|+0.000|-0.021|+0.495|+0.000|+0.014|+0.012|+0.000|+0.000|+0.520|
034:+0.000|+0.000|+0.502|+0.502|+0.000|-0.000|-0.001|+0.000|-0.007|+0.004|-0.000|+0.000|-0.004|+0.505|+0.000|-0.002|-0.003|-0.000|+0.000|+0.500|
035:+0.000|+0.000|+0.504|+0.504|+0.000|+0.000|+0.000|+0.000|-0.007|-0.006|+0.000|+0.000|-0.013|+0.503|+0.000|-0.008|+0.001|-0.000|+0.000|+0.496|
036:+0.000|+0.000|+0.499|+0.499|+0.000|+0.000|+0.003|+0.000|+0.014|-0.018|+0.000|+0.000|-0.002|+0.504|+0.000|-0.016|-0.005|-0.000|+0.000|+0.483|
037:+0.000|+0.000|+0.483|+0.483|+0.000|+0.000|-0.021|+0.000|-0.001|+0.021|+0.000|+0.000|-0.002|+0.506|+0.000|-0.002|-0.023|-0.000|+0.000|+0.481|
038:+0.000|+0.000|+0.483|+0.483|+0.000|+0.000|+0.005|+0.000|+0.015|-0.012|+0.000|+0.000|+0.008|+0.485|+0.000|-0.003|-0.002|-0.000|+0.000|+0.480|
039:+0.000|+0.000|+0.475|+0.475|+0.000|+0.000|-0.008|+0.000|-0.016|+0.021|-0.000|+0.000|-0.002|+0.490|+0.000|+0.012|-0.015|+0.000|+0.000|+0.487|
