MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.357|+1.357|+0.002|-0.000|-0.004|+0.000|-0.003|+0.009|-0.001|+0.000|+0.003|+1.360|+0.000|+0.003|-0.005|+0.000|+0.000|+1.357|
002:+0.001|+0.001|+1.361|+1.361|+0.001|+0.000|+0.004|+0.000|-0.005|-0.002|+0.000|+0.000|-0.004|+1.357|+0.000|+0.000|+0.003|-0.000|+0.000|+1.360|
003:+0.001|+0.001|+1.363|+1.363|+0.001|+0.000|-0.001|-0.000|+0.005|-0.006|-0.000|+0.000|-0.001|+1.360|+0.000|-0.005|+0.001|-0.000|+0.000|+1.356|
004:+0.001|+0.002|+1.357|+1.357|+0.002|-0.000|-0.002|+0.000|+0.005|+0.003|+0.000|+0.000|+0.005|+1.360|+0.000|+0.000|-0.005|-0.000|+0.000|+1.355|
005:+0.000|+0.002|+1.358|+1.358|+0.002|-0.000|-0.002|+0.000|-0.005|+0.006|-0.000|+0.000|-0.000|+1.358|+0.000|+0.005|-0.002|+0.000|+0.000|+1.361|
006:+0.000|+0.002|+1.363|+1.363|+0.002|+0.000|+0.004|+0.000|-0.002|-0.005|-0.000|+0.000|-0.002|+1.356|+0.000|-0.000|+0.005|+0.000|+0.000|+1.360|
007:+0.001|+0.002|+1.362|+1.362|+0.002|+0.000|-0.002|-0.000|+0.000|+0.001|+0.001|+0.000|-0.001|+1.361|+0.000|-0.002|-0.001|-0.000|+0.000|+1.358|
008:+0.000|+0.001|+1.360|+1.361|+0.001|-0.000|+0.001|+0.000|+0.006|-0.004|-0.001|+0.000|+0.004|+1.359|-0.000|-0.002|+0.001|+0.000|+0.000|+1.357|
009:+0.001|+0.003|+1.360|+1.360|+0.003|-0.000|+0.000|-0.000|-0.002|-0.002|+0.000|+0.000|-0.004|+1.360|+0.000|+0.004|-0.003|-0.000|+0.000|+1.361|
010:+0.001|+0.002|+1.357|+1.357|+0.002|-0.000|-0.003|+0.000|+0.002|+0.003|+0.001|+0.000|+0.001|+1.360|-0.000|+0.002|-0.005|-0.000|+0.000|+1.357|
011:+0.000|+0.002|+1.357|+1.357|+0.002|+0.000|-0.006|-0.000|-0.003|+0.007|-0.001|+0.000|-0.002|+1.357|+0.000|+0.004|-0.001|+0.000|+0.000|+1.359|
012:+0.001|+0.001|+1.358|+1.357|+0.001|-0.000|+0.011|+0.000|-0.005|-0.006|+0.001|+0.000|-0.001|+1.351|+0.000|+0.000|+0.005|-0.000|+0.000|+1.357|
013:+0.000|+0.002|+1.362|+1.363|+0.002|+0.000|-0.003|+0.000|-0.002|+0.003|-0.000|+0.000|-0.001|+1.362|+0.000|-0.005|-0.001|+0.000|+0.000|+1.356|
014:+0.000|+0.002|+1.363|+1.363|+0.002|+0.000|-0.005|-0.000|+0.008|-0.000|-0.000|+0.000|+0.004|+1.359|+0.000|-0.006|+0.002|-0.000|+0.000|+1.355|
015:+0.001|+0.002|+1.359|+1.358|+0.002|+0.000|+0.004|+0.000|-0.003|-0.005|+0.000|+0.000|-0.004|+1.354|+0.000|+0.002|+0.002|-0.000|+0.000|+1.358|
016:+0.000|+0.002|+1.357|+1.357|+0.002|-0.000|+0.001|+0.000|+0.002|+0.003|+0.000|+0.000|+0.006|+1.358|+0.000|-0.001|-0.002|-0.000|+0.000|+1.354|
017:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|-0.001|+0.000|+0.004|-0.002|-0.000|+0.000|+0.001|+1.359|+0.000|+0.000|+0.001|+0.000|+0.000|+1.360|
018:+0.000|+0.001|+1.357|+1.358|+0.001|-0.000|-0.003|-0.000|-0.002|+0.003|+0.000|+0.000|-0.002|+1.358|+0.000|+0.004|-0.001|+0.000|+0.000|+1.361|
019:+0.000|+0.002|+1.358|+1.359|+0.002|-0.000|+0.002|+0.000|-0.001|-0.004|-0.000|+0.000|-0.002|+1.355|+0.000|+0.002|+0.002|+0.000|+0.000|+1.359|
020:+0.000|+0.001|+1.357|+1.357|+0.001|-0.000|+0.003|+0.000|+0.001|+0.000|-0.000|+0.000|+0.004|+1.357|+0.000|+0.002|-0.002|+0.000|+0.000|+1.357|
021:+0.000|+0.002|+1.360|+1.360|+0.002|-0.000|-0.003|-0.000|+0.003|-0.000|+0.000|+0.000|-0.000|+1.360|+0.000|+0.002|-0.002|-0.000|+0.000|+1.361|
022:+0.000|+0.002|+1.357|+1.357|+0.002|-0.000|+0.001|+0.000|-0.005|+0.000|+0.000|+0.000|-0.004|+1.357|+0.000|+0.006|-0.002|+0.000|+0.000|+1.361|
023:+0.000|+0.002|+1.358|+1.358|+0.002|+0.000|+0.002|+0.000|-0.004|-0.000|-0.000|+0.000|-0.002|+1.358|+0.000|+0.001|-0.002|+0.000|+0.000|+1.357|
024:+0.000|+0.002|+1.361|+1.361|+0.002|-0.000|-0.002|-0.000|+0.004|+0.001|-0.000|+0.000|+0.003|+1.360|+0.000|-0.003|-0.002|-0.000|+0.000|+1.355|
025:+0.000|+0.002|+1.359|+1.359|+0.002|-0.000|-0.003|+0.321|+0.002|+0.029|+0.000|+0.347|+0.003|+1.359|+0.000|+0.001|-0.001|-0.000|+0.000|+1.359|
026:+0.001|+0.002|+1.039|+1.039|+0.002|-0.000|+0.028|-0.017|+0.001|-0.028|-0.000|-0.005|-0.000|+1.356|+0.321|+0.003|+0.028|-0.000|+0.347|+1.361|
027:+0.001|+0.002|+1.044|+1.055|+0.002|-0.011|+0.000|+0.004|-0.002|+0.000|+0.000|+0.009|-0.007|+1.384|+0.304|+0.004|-0.000|-0.000|+0.342|+1.361|
028:+0.000|+0.002|+1.035|+1.047|+0.002|-0.011|-0.002|+0.003|+0.022|-0.000|+0.000|-0.020|+0.027|+1.384|+0.308|+0.002|+0.000|+0.000|+0.351|+1.355|
029:+0.001|+0.004|+1.055|+1.051|+0.004|+0.004|-0.001|+0.015|-0.024|-0.027|-0.002|-0.032|-0.001|+1.382|+0.311|+0.024|+0.000|+0.000|+0.331|+1.381|
030:+0.002|+0.004|+1.060|+1.059|+0.005|+0.002|-0.020|+0.021|-0.000|+0.024|+0.001|+0.009|+0.003|+1.381|+0.325|+0.000|-0.027|-0.001|+0.299|+1.381|
031:+0.001|+0.002|+1.052|+1.039|+0.002|+0.013|-0.003|+0.002|-0.000|+0.005|+0.000|+0.003|-0.000|+1.360|+0.346|-0.000|-0.002|-0.000|+0.308|+1.384|
032:+0.001|+0.001|+1.051|+1.038|+0.002|+0.014|-0.002|-0.001|-0.030|-0.001|+0.000|+0.009|-0.030|+1.358|+0.348|-0.000|+0.003|-0.000|+0.311|+1.384|
033:+0.000|+0.001|+1.039|+1.039|+0.002|+0.000|+0.005|-0.019|+0.028|+0.021|+0.000|+0.035|-0.000|+1.355|+0.347|-0.030|+0.002|-0.000|+0.320|+1.354|
034:+0.000|+0.002|+1.030|+1.030|+0.002|-0.000|+0.024|-0.021|+0.000|-0.023|-0.000|-0.014|+0.004|+1.360|+0.327|-0.002|+0.023|+0.000|+0.355|+1.354|
035:+0.001|+0.001|+1.044|+1.054|+0.001|-0.010|-0.001|+0.006|-0.000|+0.000|+0.000|+0.009|-0.002|+1.384|+0.307|-0.002|-0.000|+0.000|+0.341|+1.358|
036:+0.001|+0.002|+1.035|+1.047|+0.002|-0.012|-0.000|-0.003|+0.028|-0.000|+0.000|-0.018|+0.026|+1.383|+0.313|-0.002|+0.000|+0.001|+0.350|+1.356|
037:+0.000|+0.003|+1.052|+1.050|+0.003|+0.003|-0.002|+0.024|-0.026|-0.028|-0.001|-0.028|-0.001|+1.383|+0.310|+0.026|-0.000|+0.001|+0.332|+1.382|
038:+0.001|+0.004|+1.053|+1.051|+0.004|+0.002|-0.023|+0.021|+0.000|+0.024|+0.001|+0.009|+0.003|+1.381|+0.334|-0.000|-0.028|-0.000|+0.305|+1.381|
039:+0.000|+0.002|+1.043|+1.031|+0.002|+0.012|-0.004|-0.009|-0.000|+0.009|+0.000|-0.006|-0.001|+1.358|+0.355|+0.000|-0.004|+0.000|+0.313|+1.384|
