MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.362|+1.362|+0.002|+0.000|-0.001|+0.000|-0.001|-0.001|-0.000|+0.000|-0.003|+1.357|-0.000|-0.000|+0.002|+0.000|+0.000|+1.359|
002:+0.000|+0.002|+1.360|+1.360|+0.002|-0.000|+0.001|+0.000|+0.001|+0.001|-0.001|+0.000|+0.003|+1.356|+0.000|-0.001|+0.002|+0.000|+0.000|+1.356|
003:+0.001|+0.002|+1.362|+1.362|+0.002|+0.000|+0.004|-0.000|-0.006|-0.001|+0.001|+0.000|-0.004|+1.357|+0.000|-0.001|+0.003|-0.000|+0.000|+1.360|
004:+0.000|+0.002|+1.364|+1.364|+0.002|-0.000|+0.000|-0.000|+0.010|-0.006|-0.000|+0.000|+0.005|+1.361|+0.000|-0.007|+0.002|+0.000|+0.000|+1.356|
005:+0.000|+0.002|+1.359|+1.359|+0.002|+0.000|-0.000|+0.000|+0.001|-0.004|-0.000|+0.000|-0.003|+1.361|-0.000|+0.004|-0.004|+0.000|+0.000|+1.361|
006:+0.000|+0.002|+1.355|+1.355|+0.002|+0.000|-0.001|+0.000|-0.005|+0.005|-0.000|+0.000|-0.001|+1.361|-0.000|+0.004|-0.008|-0.000|+0.000|+1.358|
007:+0.001|+0.002|+1.359|+1.359|+0.002|-0.000|-0.003|+0.000|-0.003|+0.007|+0.000|+0.000|+0.001|+1.360|-0.000|-0.001|-0.003|-0.000|+0.000|+1.357|
008:+0.000|+0.002|+1.363|+1.363|+0.002|-0.000|-0.003|-0.000|+0.001|+0.002|+0.001|+0.000|-0.001|+1.357|+0.000|-0.003|+0.004|-0.000|+0.000|+1.358|
009:+0.000|+0.002|+1.361|+1.362|+0.002|+0.000|+0.007|+0.000|+0.003|-0.009|-0.001|+0.000|+0.002|+1.354|+0.000|-0.003|+0.006|+0.001|+0.000|+1.357|
010:+0.001|+0.002|+1.361|+1.360|+0.002|+0.000|-0.002|+0.000|+0.002|+0.002|+0.000|+0.000|+0.001|+1.361|+0.000|-0.000|-0.003|-0.000|+0.000|+1.359|
011:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|-0.002|+0.000|+0.000|-0.001|-0.001|+0.000|-0.002|+1.359|+0.000|+0.002|-0.000|+0.000|+0.000|+1.360|
012:+0.001|+0.002|+1.358|+1.358|+0.002|+0.000|+0.001|+0.000|-0.006|+0.004|+0.000|+0.000|-0.001|+1.357|+0.000|+0.002|-0.001|-0.001|+0.000|+1.359|
013:+0.000|+0.001|+1.362|+1.362|+0.001|+0.000|+0.002|-0.000|+0.005|-0.003|+0.001|+0.000|+0.003|+1.358|+0.000|-0.004|+0.003|-0.000|+0.000|+1.357|
014:+0.000|+0.002|+1.361|+1.361|+0.002|-0.000|-0.004|+0.000|-0.003|+0.003|-0.000|+0.000|-0.004|+1.360|+0.000|+0.001|-0.001|+0.000|+0.000|+1.360|
015:+0.000|+0.002|+1.360|+1.361|+0.002|-0.000|+0.001|+0.000|+0.002|-0.003|-0.000|+0.000|+0.001|+1.356|+0.000|-0.002|+0.003|+0.000|+0.000|+1.357|
016:+0.001|+0.002|+1.360|+1.359|+0.002|+0.000|-0.002|-0.000|+0.000|-0.002|+0.000|+0.000|-0.004|+1.358|+0.000|+0.000|-0.001|-0.000|+0.000|+1.358|
017:+0.001|+0.003|+1.356|+1.356|+0.003|+0.000|+0.004|-0.000|+0.001|-0.000|+0.001|+0.000|+0.004|+1.356|+0.000|+0.001|-0.003|-0.000|+0.000|+1.354|
018:+0.000|+0.002|+1.358|+1.359|+0.002|+0.000|+0.001|+0.000|+0.002|-0.001|-0.001|+0.000|+0.003|+1.360|+0.000|+0.001|-0.003|+0.001|+0.000|+1.358|
019:+0.000|+0.002|+1.359|+1.359|+0.002|-0.000|-0.006|-0.000|-0.006|+0.007|-0.000|+0.000|-0.006|+1.360|+0.000|+0.003|-0.003|+0.000|+0.000|+1.361|
020:+0.001|+0.002|+1.359|+1.359|+0.002|-0.000|+0.003|+0.000|-0.001|-0.001|+0.000|+0.000|+0.000|+1.354|-0.000|-0.003|+0.003|-0.000|+0.000|+1.355|
021:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|+0.002|-0.000|+0.005|-0.003|-0.000|+0.000|+0.005|+1.357|+0.000|-0.004|+0.002|+0.000|+0.000|+1.355|
022:+0.000|+0.002|+1.361|+1.361|+0.002|-0.000|-0.005|+0.000|+0.001|+0.005|+0.000|+0.000|+0.001|+1.359|-0.000|+0.001|-0.001|-0.000|+0.000|+1.360|
023:+0.000|+0.002|+1.360|+1.360|+0.002|-0.000|+0.006|-0.000|-0.002|-0.005|-0.000|+0.000|-0.000|+1.354|+0.000|+0.002|+0.004|+0.000|+0.000|+1.360|
024:+0.000|+0.001|+1.361|+1.361|+0.001|+0.000|-0.006|+0.000|-0.006|+0.009|+0.000|+0.000|-0.004|+1.360|-0.000|+0.000|-0.001|-0.000|+0.000|+1.360|
