MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.298|+1.298|+0.002|-0.000|-0.001|+0.000|+0.008|+0.001|-0.000|+0.000|+0.009|+1.305|-0.000|-0.000|-0.009|+0.001|+0.000|+1.296|
002:+0.000|+0.001|+1.298|+1.298|+0.001|-0.000|-0.002|-0.000|-0.003|+0.005|+0.000|+0.000|+0.000|+1.304|+0.000|+0.008|-0.008|+0.000|+0.000|+1.304|
003:+0.000|+0.002|+1.302|+1.302|+0.002|+0.000|+0.003|+0.000|-0.003|+0.000|-0.001|+0.000|+0.001|+1.302|-0.000|+0.005|-0.002|+0.000|+0.000|+1.304|
004:+0.000|+0.002|+1.305|+1.305|+0.002|-0.000|-0.008|-0.000|+0.001|+0.002|-0.000|+0.000|-0.005|+1.305|+0.000|+0.001|-0.002|-0.000|+0.000|+1.305|
005:+0.001|+0.001|+1.299|+1.298|+0.001|-0.000|+0.001|+0.000|+0.005|+0.001|+0.000|+0.000|+0.007|+1.297|-0.000|+0.003|+0.000|-0.000|+0.000|+1.300|
006:+0.001|+0.001|+1.301|+1.301|+0.001|-0.000|+0.006|+0.000|-0.012|-0.000|+0.000|+0.000|-0.007|+1.298|+0.000|+0.007|+0.001|-0.000|+0.000|+1.307|
007:+0.000|+0.002|+1.307|+1.307|+0.002|+0.000|-0.007|+0.000|+0.005|+0.005|-0.000|+0.000|+0.002|+1.304|+0.000|-0.005|+0.001|+0.000|+0.000|+1.301|
008:+0.000|+0.002|+1.305|+1.305|+0.002|-0.000|+0.005|-0.000|+0.005|-0.010|+0.000|+0.000|-0.001|+1.297|+0.000|+0.000|+0.006|-0.000|+0.000|+1.303|
009:+0.000|+0.002|+1.299|+1.299|+0.002|-0.000|-0.006|-0.000|+0.003|+0.002|-0.000|+0.000|-0.001|+1.301|+0.000|+0.005|-0.004|-0.000|+0.000|+1.302|
010:+0.001|+0.002|+1.297|+1.296|+0.002|+0.000|-0.001|+0.000|-0.020|+0.015|+0.000|+0.000|-0.006|+1.296|-0.000|+0.007|-0.002|-0.000|+0.000|+1.301|
011:+0.000|+0.002|+1.310|+1.310|+0.002|-0.000|+0.012|-0.000|+0.014|-0.023|+0.000|+0.000|+0.003|+1.295|-0.000|-0.013|+0.013|-0.000|+0.000|+1.295|
012:+0.000|+0.001|+1.298|+1.298|+0.001|-0.000|-0.007|+0.000|+0.002|+0.012|-0.000|+0.000|+0.007|+1.307|-0.000|+0.002|-0.010|+0.000|+0.000|+1.298|
013:+0.001|+0.002|+1.304|+1.304|+0.002|-0.000|-0.003|+0.000|-0.001|+0.002|-0.000|+0.000|-0.002|+1.300|+0.000|+0.003|+0.002|-0.000|+0.000|+1.306|
