MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|+0.002|-0.001|+0.000|+0.001|+0.000|+0.003|-0.001|+1.297|+1.384|+0.000|+0.005|-0.000|+1.302|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.007|+0.001|+0.000|-0.002|+0.000|+0.004|+0.001|+1.299|+1.383|+0.000|+0.006|-0.000|+1.305|+1.383|
003:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.003|+0.001|+0.000|-0.003|-0.001|-0.006|+0.001|+1.306|+1.384|+0.000|+0.003|+0.000|+1.309|+1.384|
004:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.005|-0.001|+0.000|-0.002|+0.001|+0.002|-0.001|+1.303|+1.385|+0.000|+0.000|-0.000|+1.304|+1.385|
005:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.005|-0.000|+0.000|+0.008|+0.000|+0.003|-0.000|+1.308|+1.384|+0.000|-0.002|+0.000|+1.305|+1.384|
006:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.006|-0.001|+0.000|-0.013|-0.000|-0.006|-0.001|+1.303|+1.384|+0.000|+0.006|+0.000|+1.308|+1.384|
007:+0.000|+0.000|+0.000|+0.003|+0.003|-0.000|-0.012|+0.000|+0.000|+0.014|-0.000|+0.003|+0.000|+1.309|+1.383|+0.000|-0.006|+0.000|+1.302|+1.383|
008:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|+0.002|+0.001|+0.000|-0.012|+0.000|-0.010|+0.001|+1.297|+1.383|+0.000|+0.008|-0.000|+1.305|+1.383|
009:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|+0.001|+0.000|-0.002|+0.000|+0.003|+0.001|+1.299|+1.384|+0.000|-0.004|-0.000|+1.295|+1.384|
010:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.001|-0.000|+0.000|+0.016|+0.000|+0.015|-0.000|+1.304|+1.385|+0.000|-0.006|+0.000|+1.299|+1.385|
011:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.006|+0.000|+0.000|-0.023|-0.000|-0.017|+0.000|+1.303|+1.384|+0.000|+0.010|+0.000|+1.313|+1.384|
012:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|-0.012|-0.000|+0.000|+0.016|-0.001|+0.004|-0.000|+1.309|+1.384|+0.000|-0.013|-0.000|+1.296|+1.384|
013:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|+0.002|-0.000|+0.000|-0.002|+0.001|-0.000|-0.000|+1.297|+1.384|+0.000|+0.003|-0.001|+1.301|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.008|-0.000|+0.000|+0.002|-0.001|+0.010|-0.000|+1.300|+1.384|+0.000|+0.001|+0.000|+1.300|+1.384|
015:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.006|+0.000|+0.000|-0.003|+0.001|-0.010|+0.000|+1.307|+1.384|+0.000|+0.003|-0.000|+1.311|+1.384|
016:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.002|+0.000|+0.000|+0.001|-0.001|+0.004|+0.000|+1.302|+1.384|+0.000|-0.001|+0.001|+1.301|+1.384|
017:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.004|+0.000|+0.000|+0.002|+0.000|+0.006|+0.000|+1.304|+1.384|+0.000|+0.000|-0.000|+1.304|+1.384|
018:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.002|-0.000|+0.000|-0.007|-0.000|-0.008|-0.000|+1.308|+1.385|+0.000|+0.002|+0.000|+1.310|+1.385|
019:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|-0.000|-0.001|+0.000|+0.004|+0.000|+0.004|-0.001|+1.306|+1.384|+0.000|-0.004|-0.000|+1.302|+1.384|
020:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.003|-0.000|+0.000|-0.008|-0.000|-0.010|-0.000|+1.306|+1.384|+0.000|+0.000|-0.000|+1.306|+1.384|
021:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.003|+0.001|+0.000|+0.013|+0.000|+0.010|+0.001|+1.303|+1.384|+0.000|-0.008|-0.000|+1.295|+1.384|
022:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.007|-0.000|+0.000|-0.008|+0.001|-0.002|-0.000|+1.300|+1.384|+0.000|+0.005|+0.000|+1.306|+1.384|
023:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.010|+0.000|+0.000|+0.014|-0.001|+0.006|+0.000|+1.307|+1.384|+0.000|-0.003|+0.001|+1.303|+1.384|
024:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.010|+0.000|+0.000|-0.027|+0.001|-0.018|+0.000|+1.297|+1.384|+0.000|+0.012|-0.000|+1.309|+1.384|
025:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.003|-0.081|+0.000|+0.097|+0.079|+0.015|-0.081|+1.307|+1.384|+0.000|-0.016|+0.000|+1.291|+1.384|
026:+0.001|+0.000|+0.000|+0.082|+0.002|-0.000|-0.007|-0.077|+0.000|-0.081|-0.085|-0.003|-0.077|+1.304|+1.304|+0.000|+0.081|+0.080|+1.306|+1.304|
027:+0.088|+0.000|+0.000|+0.072|+0.077|+0.000|+0.007|+0.008|+0.000|-0.001|+0.000|+0.006|+0.008|+1.297|+1.226|+0.000|+0.000|-0.005|+1.303|+1.226|
028:+0.082|+0.000|+0.000|+0.070|+0.074|+0.000|+0.003|+0.008|+0.000|+0.000|+0.001|+0.003|+0.008|+1.304|+1.234|+0.000|-0.000|-0.005|+1.309|+1.234|
029:+0.079|+0.000|+0.000|+0.065|+0.069|+0.000|-0.011|+0.053|+0.000|-0.079|-0.085|-0.004|+0.053|+1.307|+1.242|+0.000|-0.000|-0.004|+1.311|+1.242|
030:+0.090|+0.000|+0.000|+0.002|+0.091|+0.000|+0.007|+0.089|+0.000|+0.076|+0.090|-0.007|+0.089|+1.296|+1.295|+0.000|-0.079|-0.089|+1.307|+1.295|
