MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.266|+0.266|+0.000|-0.000|-0.022|+0.001|-0.000|+0.026|+0.000|+0.005|+0.000|+0.693|+0.427|+0.000|-0.024|-0.000|+0.403|+0.693|
002:+0.000|+0.000|+0.266|+0.266|+0.000|-0.000|-0.000|+0.002|+0.000|+0.000|-0.000|+0.002|+0.000|+0.671|+0.427|-0.000|+0.003|+0.000|+0.408|+0.693|
003:+0.000|+0.000|+0.264|+0.264|+0.000|+0.000|+0.002|-0.001|-0.000|-0.004|+0.000|-0.002|-0.000|+0.670|+0.429|+0.000|+0.003|-0.000|+0.410|+0.693|
004:+0.000|+0.000|+0.264|+0.264|+0.000|+0.000|-0.001|+0.001|-0.020|-0.001|-0.000|-0.002|-0.019|+0.672|+0.429|-0.000|-0.001|+0.000|+0.408|+0.693|
005:+0.000|+0.000|+0.264|+0.263|+0.000|+0.000|+0.004|-0.014|+0.022|-0.041|+0.000|-0.028|-0.001|+0.672|+0.430|-0.020|-0.002|-0.000|+0.406|+0.673|
006:+0.000|+0.000|+0.254|+0.254|+0.000|+0.000|-0.043|-0.005|-0.003|+0.042|+0.000|-0.007|-0.001|+0.675|+0.416|+0.002|-0.043|-0.000|+0.378|+0.672|
007:+0.000|+0.000|+0.261|+0.261|+0.000|+0.000|+0.010|-0.001|-0.003|-0.009|-0.000|-0.002|-0.001|+0.632|+0.411|-0.001|-0.000|+0.000|+0.371|+0.671|
008:+0.000|+0.000|+0.264|+0.264|+0.000|+0.000|-0.005|+0.004|+0.003|+0.006|-0.000|+0.006|+0.002|+0.642|+0.410|-0.004|-0.009|+0.000|+0.368|+0.670|
009:+0.000|+0.000|+0.259|+0.258|+0.000|+0.000|-0.003|+0.002|-0.041|+0.009|+0.000|+0.006|-0.038|+0.637|+0.414|-0.001|-0.004|-0.000|+0.374|+0.671|
010:+0.000|+0.000|+0.258|+0.258|+0.000|-0.000|+0.001|-0.026|+0.044|-0.044|-0.000|-0.027|+0.001|+0.633|+0.416|-0.042|+0.005|+0.000|+0.380|+0.633|
011:+0.000|+0.000|+0.242|+0.242|+0.000|-0.000|-0.038|-0.008|-0.003|+0.035|-0.000|-0.010|-0.004|+0.634|+0.390|+0.002|-0.039|+0.000|+0.353|+0.634|
