MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|+0.000|+0.000|+0.000|+0.024|-0.022|+0.000|+0.000|+0.002|+0.693|+0.000|-0.023|-0.000|-0.000|+0.000|+0.670|
002:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|-0.022|+0.000|-0.002|+0.024|-0.000|+0.000|-0.000|+0.693|+0.000|+0.002|-0.023|-0.000|+0.000|+0.673|
003:+0.000|+0.000|+0.672|+0.672|+0.000|+0.000|+0.002|+0.000|-0.001|-0.002|-0.000|+0.000|-0.001|+0.671|+0.000|-0.000|+0.001|-0.000|+0.000|+0.672|
004:+0.000|+0.000|+0.672|+0.672|+0.000|+0.000|-0.000|+0.000|+0.002|+0.000|+0.000|+0.000|+0.002|+0.673|+0.000|-0.001|-0.001|-0.000|+0.000|+0.671|
005:+0.000|+0.001|+0.672|+0.672|+0.001|-0.000|-0.003|+0.000|-0.043|+0.001|-0.000|+0.000|-0.045|+0.672|+0.000|+0.001|-0.000|-0.000|+0.000|+0.673|
006:+0.000|+0.000|+0.670|+0.670|+0.000|+0.000|+0.002|+0.000|+0.036|-0.034|+0.000|+0.000|+0.005|+0.670|+0.000|-0.042|+0.000|-0.000|+0.000|+0.628|
007:+0.000|+0.000|+0.638|+0.638|+0.000|+0.000|-0.039|-0.000|+0.011|+0.026|-0.000|+0.000|-0.002|+0.672|+0.000|-0.006|-0.033|+0.000|+0.000|+0.633|
008:+0.000|+0.000|+0.626|+0.626|+0.000|+0.000|+0.004|+0.000|+0.001|-0.001|+0.000|+0.000|+0.003|+0.633|+0.000|+0.005|-0.007|-0.000|+0.000|+0.631|
009:+0.000|+0.000|+0.628|+0.628|+0.000|+0.000|-0.002|-0.000|-0.010|+0.008|-0.000|+0.000|-0.003|+0.636|+0.000|+0.006|-0.009|+0.000|+0.000|+0.634|
010:+0.000|+0.000|+0.634|+0.634|+0.000|+0.000|-0.002|+0.000|-0.030|+0.001|+0.000|+0.000|-0.031|+0.635|+0.000|-0.003|-0.000|-0.000|+0.000|+0.631|
011:+0.000|+0.000|+0.634|+0.634|+0.000|+0.000|+0.000|+0.000|+0.041|-0.039|-0.000|+0.000|+0.002|+0.633|+0.000|-0.034|+0.000|+0.000|+0.000|+0.600|
012:+0.000|+0.000|+0.594|+0.594|+0.000|-0.000|-0.042|-0.000|-0.007|+0.049|+0.000|+0.000|-0.001|+0.633|+0.000|+0.007|-0.039|-0.000|+0.000|+0.601|
013:+0.000|+0.000|+0.601|+0.601|+0.000|+0.000|+0.005|+0.000|+0.005|-0.013|-0.000|+0.000|-0.004|+0.591|+0.000|-0.000|+0.009|+0.000|+0.000|+0.600|
014:+0.000|+0.000|+0.592|+0.592|+0.000|+0.000|-0.002|+0.000|-0.005|+0.003|+0.000|+0.000|-0.005|+0.596|+0.000|+0.004|-0.004|-0.000|+0.000|+0.597|
015:+0.000|+0.000|+0.593|+0.593|+0.000|+0.000|+0.003|+0.000|-0.036|+0.006|-0.000|+0.000|-0.027|+0.594|+0.000|-0.001|-0.001|+0.000|+0.000|+0.592|
016:+0.000|+0.000|+0.602|+0.602|+0.000|+0.000|-0.002|+0.000|+0.035|-0.037|-0.000|+0.000|-0.003|+0.597|+0.000|-0.037|+0.005|-0.000|+0.000|+0.565|
017:+0.000|+0.000|+0.563|+0.563|+0.000|-0.000|-0.034|+0.000|-0.007|+0.043|+0.000|+0.000|+0.001|+0.595|+0.000|-0.001|-0.032|-0.000|+0.000|+0.562|
018:+0.000|+0.000|+0.571|+0.571|+0.000|+0.000|+0.010|+0.000|+0.005|-0.012|+0.000|+0.000|+0.002|+0.561|+0.000|-0.008|+0.010|-0.000|+0.000|+0.563|
019:+0.000|+0.000|+0.569|+0.569|+0.000|+0.000|-0.006|+0.000|-0.002|+0.005|-0.000|+0.000|-0.003|+0.571|+0.000|-0.003|-0.002|+0.000|+0.000|+0.566|
020:+0.000|+0.000|+0.568|+0.568|+0.000|+0.000|-0.006|+0.000|-0.018|+0.001|-0.000|+0.000|-0.022|+0.565|+0.000|-0.005|+0.003|+0.000|+0.000|+0.563|
021:+0.000|+0.000|+0.564|+0.564|+0.000|+0.000|+0.005|+0.000|+0.027|-0.030|+0.000|+0.000|+0.002|+0.559|+0.000|-0.023|+0.004|-0.000|+0.000|+0.540|
022:+0.000|+0.000|+0.539|+0.539|+0.000|-0.000|-0.031|+0.000|-0.009|+0.040|-0.000|+0.000|-0.000|+0.565|+0.000|+0.004|-0.026|+0.000|+0.000|+0.542|
023:+0.000|+0.000|+0.547|+0.547|+0.000|+0.000|+0.009|+0.000|+0.006|-0.016|-0.000|+0.000|-0.001|+0.533|+0.000|-0.005|+0.014|-0.000|+0.000|+0.542|
024:+0.000|+0.000|+0.540|+0.540|+0.000|+0.000|+0.004|+0.000|-0.015|-0.000|-0.000|+0.000|-0.011|+0.542|+0.000|+0.001|-0.002|-0.000|+0.000|+0.541|
025:+0.000|+0.000|+0.545|+0.545|+0.000|+0.000|-0.013|+0.000|-0.179|+0.006|+0.000|+0.000|-0.185|+0.546|+0.000|-0.014|-0.002|-0.000|+0.000|+0.530|
026:+0.000|+0.000|+0.538|+0.538|+0.000|+0.000|+0.009|+0.000|+0.210|-0.207|-0.000|+0.000|+0.012|+0.533|+0.000|-0.193|+0.005|+0.000|+0.000|+0.345|
027:+0.000|+0.000|+0.340|+0.340|+0.000|+0.000|-0.200|+0.000|+0.002|+0.197|+0.000|+0.000|-0.002|+0.543|+0.000|+0.016|-0.202|-0.000|+0.000|+0.357|
028:+0.000|+0.000|+0.337|+0.337|+0.000|+0.000|-0.007|+0.000|-0.013|+0.004|+0.000|+0.000|-0.016|+0.343|+0.000|+0.018|-0.006|+0.000|+0.000|+0.355|
029:+0.000|+0.000|+0.334|+0.334|+0.000|+0.000|+0.019|+0.000|-0.017|-0.007|-0.000|+0.000|-0.005|+0.336|+0.000|+0.005|-0.002|+0.000|+0.000|+0.338|
030:+0.000|+0.000|+0.346|+0.346|+0.000|+0.000|-0.008|+0.000|-0.098|+0.016|-0.000|+0.000|-0.090|+0.355|+0.000|-0.012|-0.009|+0.000|+0.000|+0.333|
