MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.001|+1.206|+1.206|+0.001|+0.000|+0.001|+0.000|-0.007|-0.006|-0.000|+0.000|-0.012|+1.196|+0.000|-0.001|+0.010|+0.000|+0.000|+1.204|
002:+0.000|+0.001|+1.202|+1.202|+0.001|-0.000|+0.007|-0.000|+0.000|-0.002|+0.000|+0.000|+0.005|+1.197|+0.000|-0.009|+0.004|-0.000|+0.000|+1.192|
003:+0.001|+0.001|+1.206|+1.206|+0.001|-0.000|+0.004|+0.000|+0.009|-0.009|+0.000|+0.000|+0.005|+1.204|-0.000|-0.008|+0.001|-0.000|+0.000|+1.197|
004:+0.000|+0.002|+1.202|+1.202|+0.002|-0.000|-0.010|+0.000|-0.001|+0.011|-0.001|+0.000|+0.000|+1.208|+0.000|+0.001|-0.007|+0.000|+0.000|+1.201|
005:+0.001|+0.002|+1.203|+1.202|+0.002|+0.000|+0.004|+0.000|+0.002|+0.000|+0.000|+0.000|+0.005|+1.197|+0.000|+0.000|+0.003|-0.000|+0.000|+1.201|
006:+0.000|+0.001|+1.206|+1.206|+0.001|-0.000|-0.001|+0.000|+0.003|-0.006|+0.000|+0.000|-0.004|+1.201|+0.000|+0.002|+0.004|-0.000|+0.000|+1.207|
007:+0.000|+0.002|+1.199|+1.200|+0.002|+0.000|+0.007|+0.000|-0.010|+0.000|+0.000|+0.000|-0.003|+1.200|+0.000|+0.005|-0.003|+0.000|+0.000|+1.203|
008:+0.000|+0.001|+1.206|+1.207|+0.001|-0.000|-0.000|-0.000|-0.002|-0.000|-0.001|+0.000|-0.002|+1.207|+0.000|-0.005|-0.002|+0.001|+0.000|+1.200|
009:+0.001|+0.001|+1.206|+1.206|+0.001|-0.000|-0.006|+0.000|+0.003|+0.004|+0.000|+0.000|+0.000|+1.207|-0.000|-0.007|-0.003|-0.000|+0.000|+1.197|
010:+0.000|+0.002|+1.203|+1.203|+0.002|-0.000|-0.005|+0.000|+0.004|-0.000|-0.000|+0.000|-0.001|+1.201|-0.000|-0.004|+0.001|+0.000|+0.000|+1.198|
011:+0.000|+0.002|+1.199|+1.198|+0.002|+0.000|+0.005|+0.000|+0.003|-0.004|+0.000|+0.000|+0.004|+1.196|-0.000|-0.000|+0.001|-0.000|+0.000|+1.196|
012:+0.000|+0.002|+1.200|+1.200|+0.002|+0.000|-0.005|-0.000|+0.006|-0.002|-0.000|+0.000|+0.000|+1.201|+0.000|+0.003|-0.003|+0.000|+0.000|+1.200|
013:+0.001|+0.001|+1.193|+1.193|+0.001|-0.000|+0.001|+0.000|-0.006|+0.003|+0.000|+0.000|-0.002|+1.196|-0.000|+0.009|-0.005|-0.000|+0.000|+1.201|
014:+0.000|+0.001|+1.196|+1.196|+0.001|+0.000|+0.001|+0.000|+0.000|-0.005|-0.000|+0.000|-0.003|+1.197|+0.000|+0.003|-0.001|-0.000|+0.000|+1.199|
015:+0.001|+0.002|+1.194|+1.194|+0.002|-0.000|+0.009|+0.000|-0.006|+0.001|+0.000|+0.000|+0.004|+1.198|+0.000|+0.003|-0.006|-0.000|+0.000|+1.196|
016:+0.000|+0.002|+1.205|+1.205|+0.002|+0.000|-0.001|-0.000|-0.007|+0.001|-0.000|+0.000|-0.007|+1.207|+0.000|-0.002|-0.005|+0.000|+0.000|+1.200|
017:+0.000|+0.002|+1.204|+1.204|+0.002|-0.000|-0.008|+0.000|+0.023|-0.004|-0.000|+0.000|+0.011|+1.206|-0.000|-0.009|-0.003|+0.000|+0.000|+1.193|
018:+0.000|+0.002|+1.192|+1.192|+0.002|+0.000|+0.001|+0.000|-0.015|+0.011|+0.000|+0.000|-0.003|+1.198|+0.000|+0.014|-0.008|-0.000|+0.000|+1.204|
019:+0.000|+0.002|+1.203|+1.203|+0.002|-0.000|+0.002|+0.000|-0.001|-0.005|-0.000|+0.000|-0.003|+1.199|+0.000|-0.001|+0.003|+0.000|+0.000|+1.201|
020:+0.000|+0.002|+1.201|+1.201|+0.002|-0.000|-0.000|-0.000|+0.001|+0.003|+0.000|+0.000|+0.003|+1.201|+0.000|-0.002|-0.002|-0.000|+0.000|+1.198|
021:+0.000|+0.001|+1.204|+1.204|+0.001|-0.000|-0.003|+0.000|+0.001|-0.002|-0.001|+0.000|-0.003|+1.201|-0.000|-0.001|+0.001|+0.000|+0.000|+1.201|
022:+0.001|+0.002|+1.200|+1.200|+0.002|+0.000|+0.002|-0.000|+0.005|+0.004|+0.000|+0.000|+0.011|+1.198|+0.000|-0.000|-0.001|-0.000|+0.000|+1.198|
023:+0.000|+0.002|+1.206|+1.206|+0.002|+0.000|-0.000|+0.000|-0.016|-0.004|+0.000|+0.000|-0.021|+1.201|+0.000|+0.005|+0.004|-0.000|+0.000|+1.209|
024:+0.000|+0.002|+1.202|+1.202|+0.002|-0.000|-0.006|+0.000|+0.008|+0.016|-0.000|+0.000|+0.018|+1.200|+0.000|-0.011|-0.000|+0.000|+0.000|+1.189|
025:+0.001|+0.001|+1.212|+1.212|+0.001|-0.000|-0.002|+0.000|+0.187|-0.009|+0.000|+0.000|+0.177|+1.195|+0.000|-0.004|+0.016|+0.000|+0.000|+1.207|
026:+0.001|+0.002|+1.202|+1.202|+0.002|+0.000|+0.003|-0.000|-0.183|+0.180|-0.000|+0.000|+0.000|+1.193|+0.000|+0.183|+0.007|+0.000|+0.000|+1.384|
027:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.187|+0.000|-0.000|-0.188|-0.000|+0.000|-0.001|+1.196|-0.000|+0.000|+0.188|-0.000|+0.000|+1.384|
028:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|+0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+1.383|+0.000|-0.000|-0.000|-0.000|+0.000|+1.383|
029:+0.001|+0.001|+1.386|+1.386|+0.001|-0.000|-0.001|-0.000|+0.000|-0.000|-0.000|+0.000|-0.001|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.385|
030:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.384|
031:+0.000|+0.001|+1.385|+1.385|+0.001|+0.000|-0.001|-0.000|-0.001|+0.000|+0.000|+0.000|-0.001|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
032:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|+0.000|+0.000|-0.001|+0.000|+0.001|+1.384|-0.000|-0.000|-0.000|+0.000|+0.000|+1.383|
033:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.000|-0.000|-0.000|-0.000|+0.000|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
034:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|-0.000|+0.001|-0.000|-0.000|+0.000|+0.001|+1.384|-0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
035:+0.001|+0.001|+1.386|+1.385|+0.001|-0.000|-0.002|+0.000|-0.000|+0.000|-0.000|+0.000|-0.002|+1.384|-0.000|+0.000|-0.000|-0.000|+0.000|+1.385|
036:+0.001|+0.003|+1.386|+1.385|+0.003|+0.000|+0.001|-0.000|+0.000|+0.000|+0.001|+0.000|+0.001|+1.383|+0.000|-0.000|-0.000|-0.001|+0.000|+1.383|
037:+0.001|+0.002|+1.385|+1.385|+0.002|+0.000|+0.000|+0.000|-0.000|-0.000|-0.000|+0.000|-0.000|+1.384|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
038:+0.001|+0.002|+1.386|+1.385|+0.002|+0.000|+0.000|+0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|-0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
039:+0.001|+0.001|+1.386|+1.386|+0.001|-0.000|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|-0.000|+1.384|-0.000|-0.000|-0.000|-0.000|+0.000|+1.384|
