MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.207|+1.207|+0.002|+0.000|-0.006|+0.000|-0.005|+0.009|+0.000|+0.000|-0.002|+1.206|+0.000|-0.003|-0.001|-0.000|+0.000|+1.202|
002:+0.000|+0.001|+1.208|+1.209|+0.001|+0.000|-0.001|+0.000|+0.003|-0.005|-0.000|+0.000|-0.003|+1.200|+0.000|-0.008|+0.007|+0.000|+0.000|+1.199|
003:+0.000|+0.002|+1.204|+1.204|+0.002|-0.000|-0.006|-0.000|+0.004|+0.005|+0.000|+0.000|+0.003|+1.199|+0.000|-0.005|+0.003|+0.000|+0.000|+1.197|
004:+0.000|+0.001|+1.201|+1.201|+0.001|+0.000|+0.008|+0.000|-0.001|-0.007|+0.000|+0.000|-0.000|+1.192|+0.000|-0.000|+0.008|+0.000|+0.000|+1.199|
005:+0.000|+0.002|+1.202|+1.202|+0.002|-0.000|+0.005|+0.000|-0.001|-0.009|-0.000|+0.000|-0.005|+1.200|+0.000|-0.001|+0.000|+0.000|+0.000|+1.199|
006:+0.000|+0.002|+1.198|+1.198|+0.002|+0.000|-0.003|-0.000|+0.005|+0.005|-0.001|+0.000|+0.008|+1.205|+0.000|-0.002|-0.009|+0.000|+0.000|+1.194|
007:+0.001|+0.002|+1.201|+1.201|+0.002|+0.000|+0.000|+0.000|+0.001|-0.002|+0.001|+0.000|-0.001|+1.202|-0.000|+0.003|-0.004|-0.000|+0.000|+1.202|
008:+0.000|+0.002|+1.199|+1.199|+0.002|+0.000|+0.001|+0.000|+0.013|-0.011|-0.000|+0.000|+0.004|+1.202|+0.000|+0.004|-0.005|+0.000|+0.000|+1.201|
009:+0.001|+0.002|+1.190|+1.190|+0.002|+0.000|-0.000|+0.000|-0.011|+0.013|+0.000|+0.000|+0.001|+1.204|+0.000|+0.017|-0.016|-0.000|+0.000|+1.205|
010:+0.000|+0.002|+1.202|+1.202|+0.002|+0.000|-0.011|+0.000|-0.022|+0.013|-0.000|+0.000|-0.020|+1.203|+0.000|+0.006|-0.003|+0.000|+0.000|+1.206|
011:+0.001|+0.002|+1.205|+1.205|+0.002|+0.000|-0.000|-0.000|+0.012|+0.005|+0.000|+0.000|+0.017|+1.193|+0.000|-0.016|+0.010|-0.000|+0.000|+1.187|
012:+0.000|+0.002|+1.209|+1.209|+0.002|-0.000|+0.010|+0.000|+0.003|-0.021|+0.000|+0.000|-0.009|+1.192|+0.000|-0.004|+0.015|-0.000|+0.000|+1.203|
013:+0.000|+0.002|+1.197|+1.198|+0.002|-0.000|-0.010|+0.000|-0.002|+0.009|-0.001|+0.000|-0.002|+1.202|+0.000|-0.001|-0.006|+0.000|+0.000|+1.195|
014:+0.001|+0.003|+1.198|+1.198|+0.003|-0.000|+0.003|+0.000|+0.002|+0.004|+0.001|+0.000|+0.009|+1.192|+0.000|-0.003|+0.003|-0.000|+0.000|+1.192|
015:+0.001|+0.002|+1.205|+1.205|+0.002|+0.000|+0.001|+0.000|+0.012|-0.011|+0.000|+0.000|+0.002|+1.195|+0.000|-0.002|+0.008|+0.000|+0.000|+1.201|
016:+0.000|+0.001|+1.194|+1.195|+0.001|-0.000|+0.006|+0.000|-0.013|+0.002|-0.000|+0.000|-0.004|+1.196|+0.000|+0.010|-0.003|+0.001|+0.000|+1.203|
017:+0.000|+0.002|+1.203|+1.203|+0.002|-0.000|+0.002|-0.000|+0.006|-0.012|+0.000|+0.000|-0.004|+1.202|+0.000|-0.003|-0.001|+0.000|+0.000|+1.199|
018:+0.000|+0.001|+1.192|+1.193|+0.001|-0.000|-0.004|+0.000|+0.005|+0.005|+0.000|+0.000|+0.006|+1.204|-0.000|+0.003|-0.013|+0.000|+0.000|+1.194|
019:+0.000|+0.002|+1.195|+1.195|+0.002|+0.000|-0.000|+0.000|-0.022|+0.009|-0.000|+0.000|-0.014|+1.200|+0.000|+0.008|-0.007|+0.000|+0.000|+1.200|
020:+0.000|+0.003|+1.204|+1.205|+0.003|+0.000|-0.004|-0.000|+0.004|+0.011|-0.001|+0.000|+0.012|+1.200|+0.000|-0.014|+0.001|+0.000|+0.000|+1.187|
021:+0.001|+0.002|+1.211|+1.211|+0.002|-0.000|+0.004|+0.000|+0.004|-0.010|+0.000|+0.000|-0.003|+1.196|-0.000|-0.010|+0.012|-0.000|+0.000|+1.199|
022:+0.000|+0.002|+1.204|+1.205|+0.002|-0.000|-0.002|-0.000|-0.001|+0.005|-0.000|+0.000|+0.002|+1.200|+0.000|-0.006|+0.002|+0.000|+0.000|+1.196|
023:+0.001|+0.002|+1.208|+1.208|+0.002|-0.000|-0.004|+0.000|-0.009|-0.000|-0.000|+0.000|-0.013|+1.199|-0.000|-0.007|+0.007|+0.000|+0.000|+1.198|
024:+0.000|+0.002|+1.204|+1.204|+0.002|+0.000|+0.000|+0.000|+0.023|-0.008|-0.000|+0.000|+0.016|+1.195|+0.000|-0.016|+0.007|-0.000|+0.000|+1.186|
025:+0.001|+0.002|+1.196|+1.196|+0.002|+0.000|+0.004|+0.164|-0.019|+0.186|+0.000|+0.343|-0.008|+1.195|+0.000|+0.007|-0.001|-0.000|+0.000|+1.201|
026:+0.000|+0.002|+1.043|+1.043|+0.002|-0.000|+0.185|-0.034|+0.001|-0.185|+0.000|-0.001|+0.006|+1.199|+0.164|-0.012|+0.185|-0.000|+0.343|+1.194|
027:+0.001|+0.002|+1.044|+1.082|+0.001|-0.038|-0.000|-0.008|+0.015|-0.000|+0.000|-0.003|+0.009|+1.384|+0.130|-0.011|-0.000|-0.000|+0.342|+1.199|
028:+0.000|+0.002|+1.047|+1.084|+0.001|-0.037|-0.058|+0.004|+0.180|-0.000|+0.059|-0.086|+0.081|+1.384|+0.122|+0.005|-0.000|+0.000|+0.338|+1.208|
029:+0.001|+0.060|+1.074|+1.075|+0.037|+0.036|-0.029|+0.141|-0.184|-0.191|-0.114|-0.122|+0.044|+1.326|+0.126|+0.184|-0.000|+0.059|+0.252|+1.289|
030:+0.055|+0.034|+1.065|+1.064|+0.053|-0.035|-0.108|+0.085|-0.001|+0.201|+0.054|-0.004|+0.051|+1.297|+0.267|+0.001|-0.191|-0.054|+0.130|+1.333|
031:+0.000|+0.002|+1.075|+1.034|+0.002|+0.041|-0.001|-0.005|-0.000|-0.001|+0.000|-0.003|+0.000|+1.189|+0.351|+0.000|+0.011|+0.000|+0.126|+1.384|
032:+0.000|+0.001|+1.076|+1.039|+0.002|+0.037|+0.015|-0.002|-0.185|-0.006|-0.000|+0.044|-0.186|+1.188|+0.347|-0.000|+0.010|+0.000|+0.123|+1.384|
033:+0.001|+0.002|+1.041|+1.041|+0.003|+0.001|+0.001|-0.177|+0.193|+0.177|+0.000|+0.187|+0.008|+1.202|+0.345|-0.185|+0.003|-0.000|+0.166|+1.198|
034:+0.000|+0.001|+1.032|+1.033|+0.001|+0.000|+0.180|-0.039|-0.019|-0.181|-0.000|-0.007|-0.011|+1.204|+0.168|+0.008|+0.181|+0.000|+0.353|+1.206|
035:+0.000|+0.002|+1.039|+1.080|+0.002|-0.040|+0.001|-0.010|+0.011|-0.000|+0.001|-0.001|+0.000|+1.384|+0.128|-0.012|+0.000|+0.000|+0.346|+1.195|
036:+0.000|+0.002|+1.040|+1.079|+0.001|-0.038|-0.055|+0.010|+0.181|-0.000|+0.057|-0.093|+0.097|+1.384|+0.118|-0.000|+0.000|+0.001|+0.345|+1.195|
037:+0.001|+0.056|+1.076|+1.077|+0.036|+0.036|-0.031|+0.130|-0.180|-0.180|-0.110|-0.122|+0.039|+1.329|+0.128|+0.180|-0.000|+0.058|+0.252|+1.292|
038:+0.053|+0.035|+1.076|+1.076|+0.055|-0.032|-0.099|+0.090|+0.000|+0.178|+0.053|-0.005|+0.053|+1.298|+0.257|+0.000|-0.180|-0.053|+0.129|+1.331|
039:+0.000|+0.002|+1.073|+1.038|+0.001|+0.035|+0.003|-0.003|-0.000|+0.003|-0.000|-0.001|-0.000|+1.199|+0.348|+0.000|-0.002|-0.000|+0.125|+1.384|
