MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.001|+1.361|+1.361|+0.001|-0.000|-0.000|+0.000|-0.000|-0.003|+0.000|+0.000|-0.004|+1.361|+0.000|+0.001|-0.001|-0.000|+0.000|+1.361|
002:+0.000|+0.001|+1.357|+1.357|+0.001|+0.000|-0.002|+0.000|-0.006|+0.006|+0.000|+0.000|-0.002|+1.360|+0.000|+0.001|-0.005|-0.000|+0.000|+1.357|
003:+0.000|+0.002|+1.361|+1.362|+0.002|-0.000|+0.002|+0.000|+0.005|-0.005|+0.000|+0.000|+0.003|+1.358|+0.000|-0.005|+0.002|+0.000|+0.000|+1.355|
004:+0.000|+0.002|+1.360|+1.360|+0.002|+0.000|+0.000|-0.000|+0.008|-0.006|+0.000|+0.000|+0.002|+1.361|+0.000|+0.000|-0.003|+0.000|+0.000|+1.358|
005:+0.000|+0.001|+1.353|+1.353|+0.001|+0.000|-0.001|+0.000|-0.013|+0.008|-0.000|+0.000|-0.006|+1.361|-0.000|+0.008|-0.009|+0.000|+0.000|+1.359|
006:+0.000|+0.002|+1.361|+1.361|+0.002|+0.000|-0.004|-0.000|+0.007|+0.002|+0.000|+0.000|+0.006|+1.360|+0.000|-0.006|-0.001|+0.000|+0.000|+1.354|
007:+0.000|+0.001|+1.359|+1.359|+0.001|+0.000|+0.007|+0.000|-0.000|-0.008|-0.000|+0.000|-0.001|+1.357|+0.000|+0.002|+0.001|+0.000|+0.000|+1.360|
008:+0.000|+0.002|+1.359|+1.359|+0.002|+0.000|-0.009|-0.000|-0.003|+0.009|+0.000|+0.000|-0.003|+1.364|+0.000|+0.002|-0.007|+0.000|+0.000|+1.359|
009:+0.000|+0.002|+1.359|+1.360|+0.002|+0.000|+0.000|+0.000|-0.005|+0.004|-0.001|+0.000|-0.000|+1.355|+0.000|-0.001|+0.003|+0.001|+0.000|+1.356|
010:+0.001|+0.002|+1.364|+1.364|+0.002|+0.000|+0.003|-0.000|+0.009|-0.010|-0.000|+0.000|+0.003|+1.355|+0.000|-0.006|+0.006|+0.000|+0.000|+1.356|
011:+0.000|+0.002|+1.358|+1.357|+0.002|+0.000|-0.003|-0.000|-0.003|+0.003|+0.000|+0.000|-0.004|+1.359|-0.000|+0.003|-0.003|-0.000|+0.000|+1.359|
012:+0.001|+0.002|+1.357|+1.357|+0.002|-0.000|+0.001|+0.000|-0.000|+0.003|+0.000|+0.000|+0.003|+1.356|-0.000|-0.000|-0.001|+0.000|+0.000|+1.355|
013:+0.000|+0.001|+1.360|+1.360|+0.001|+0.000|+0.001|-0.000|+0.002|-0.005|+0.000|+0.000|-0.002|+1.357|+0.000|-0.001|+0.002|+0.000|+0.000|+1.358|
014:+0.000|+0.002|+1.358|+1.358|+0.002|-0.000|-0.000|+0.000|+0.001|+0.000|-0.000|+0.000|+0.002|+1.358|-0.000|+0.001|-0.002|+0.000|+0.000|+1.357|
015:+0.000|+0.002|+1.358|+1.358|+0.002|+0.000|-0.004|+0.000|-0.001|+0.003|-0.000|+0.000|-0.002|+1.358|+0.000|+0.002|-0.002|-0.000|+0.000|+1.358|
016:+0.000|+0.001|+1.357|+1.357|+0.001|-0.000|+0.004|-0.000|-0.002|-0.003|+0.000|+0.000|-0.001|+1.354|+0.000|+0.001|+0.001|-0.000|+0.000|+1.357|
017:+0.001|+0.002|+1.359|+1.359|+0.002|-0.000|-0.001|+0.000|-0.000|+0.003|+0.000|+0.000|+0.002|+1.358|-0.000|-0.001|-0.002|-0.000|+0.000|+1.356|
018:+0.000|+0.002|+1.361|+1.361|+0.002|-0.000|+0.004|-0.000|+0.004|-0.006|-0.000|+0.000|+0.003|+1.358|+0.000|-0.001|+0.002|-0.000|+0.000|+1.358|
019:+0.001|+0.001|+1.360|+1.360|+0.001|-0.000|-0.002|+0.000|-0.006|+0.005|+0.000|+0.000|-0.003|+1.362|-0.000|+0.003|-0.004|-0.000|+0.000|+1.361|
020:+0.001|+0.002|+1.363|+1.363|+0.002|-0.000|-0.003|+0.000|-0.001|+0.001|-0.000|+0.000|-0.002|+1.360|-0.000|-0.003|+0.001|-0.000|+0.000|+1.358|
021:+0.001|+0.002|+1.362|+1.361|+0.002|+0.000|+0.001|-0.000|+0.009|-0.002|+0.000|+0.000|+0.007|+1.357|+0.000|-0.004|+0.003|-0.000|+0.000|+1.356|
022:+0.000|+0.001|+1.360|+1.360|+0.001|+0.000|-0.002|+0.000|-0.010|+0.004|-0.000|+0.000|-0.008|+1.358|-0.000|+0.005|+0.000|-0.000|+0.000|+1.363|
023:+0.001|+0.002|+1.363|+1.362|+0.002|+0.000|-0.002|-0.000|-0.001|-0.000|+0.000|+0.000|-0.004|+1.356|+0.000|-0.006|+0.005|-0.000|+0.000|+1.355|
024:+0.000|+0.003|+1.361|+1.361|+0.003|-0.000|+0.007|+0.000|+0.007|-0.004|+0.000|+0.000|+0.009|+1.353|-0.000|-0.007|+0.004|+0.000|+0.000|+1.351|
025:+0.001|+0.001|+1.362|+1.362|+0.001|+0.000|-0.001|-0.000|+0.031|-0.007|-0.000|+0.000|+0.024|+1.360|+0.000|-0.000|+0.001|+0.000|+0.000|+1.360|
026:+0.001|+0.002|+1.355|+1.355|+0.002|-0.000|-0.001|+0.000|-0.031|+0.031|+0.002|+0.000|-0.003|+1.359|-0.000|+0.030|-0.006|-0.000|+0.000|+1.384|
027:+0.001|+0.002|+1.384|+1.385|+0.002|-0.000|+0.024|+0.000|+0.001|-0.026|-0.002|+0.000|+0.001|+1.358|-0.000|-0.001|+0.026|+0.002|+0.000|+1.381|
028:+0.001|+0.003|+1.385|+1.385|+0.003|+0.000|-0.001|+0.000|-0.000|-0.000|-0.000|+0.000|-0.001|+1.382|-0.000|+0.000|+0.000|+0.000|+0.000|+1.382|
029:+0.002|+0.003|+1.384|+1.384|+0.003|-0.000|+0.000|-0.000|-0.027|-0.000|-0.002|+0.000|-0.025|+1.381|+0.000|-0.000|+0.000|+0.000|+0.000|+1.381|
030:+0.002|+0.002|+1.385|+1.384|+0.002|-0.000|+0.002|+0.000|+0.027|-0.026|+0.002|+0.000|+0.001|+1.382|-0.000|-0.027|+0.000|-0.002|+0.000|+1.356|
031:+0.000|+0.002|+1.359|+1.360|+0.002|+0.000|-0.026|+0.000|+0.004|+0.023|-0.000|+0.000|+0.001|+1.384|-0.000|-0.000|-0.026|+0.000|+0.000|+1.357|
032:+0.000|+0.002|+1.356|+1.356|+0.002|+0.000|+0.002|-0.000|-0.008|+0.003|+0.000|+0.000|-0.003|+1.358|+0.000|+0.004|-0.004|+0.000|+0.000|+1.358|
033:+0.000|+0.002|+1.361|+1.362|+0.002|-0.000|-0.002|-0.000|+0.033|-0.001|-0.000|+0.000|+0.029|+1.360|+0.000|-0.005|-0.000|+0.000|+0.000|+1.355|
