MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.200|+1.200|+0.002|+0.000|-0.001|+0.000|-0.009|+0.000|-0.000|+0.000|-0.009|+1.195|-0.000|+0.011|+0.002|+0.000|+0.000|+1.209|
002:+0.001|+0.002|+1.199|+1.199|+0.002|+0.000|+0.004|+0.000|-0.013|+0.006|+0.000|+0.000|-0.004|+1.195|+0.000|+0.002|+0.002|-0.000|+0.000|+1.199|
003:+0.001|+0.002|+1.208|+1.208|+0.002|+0.000|+0.007|-0.000|+0.002|-0.003|+0.000|+0.000|+0.007|+1.198|+0.000|-0.010|+0.008|-0.000|+0.000|+1.195|
004:+0.000|+0.002|+1.212|+1.212|+0.002|+0.000|-0.005|+0.000|+0.015|-0.005|+0.000|+0.000|+0.004|+1.205|+0.000|-0.008|+0.005|+0.000|+0.000|+1.202|
005:+0.000|+0.002|+1.201|+1.201|+0.002|-0.000|-0.001|+0.000|-0.006|+0.003|-0.001|+0.000|-0.004|+1.200|+0.000|+0.007|-0.000|+0.000|+0.000|+1.206|
006:+0.001|+0.002|+1.204|+1.203|+0.002|+0.000|-0.001|-0.000|+0.014|-0.010|+0.001|+0.000|+0.002|+1.199|+0.000|+0.000|+0.002|-0.001|+0.000|+1.202|
007:+0.000|+0.003|+1.193|+1.194|+0.003|-0.000|+0.007|+0.000|-0.004|-0.008|-0.001|+0.000|-0.004|+1.198|+0.000|+0.014|-0.007|+0.001|+0.000|+1.204|
008:+0.000|+0.002|+1.191|+1.191|+0.002|+0.000|-0.008|+0.000|-0.004|+0.015|+0.000|+0.000|+0.003|+1.205|+0.000|+0.010|-0.015|-0.000|+0.000|+1.200|
009:+0.001|+0.002|+1.198|+1.198|+0.002|+0.000|+0.002|-0.000|-0.001|-0.004|+0.000|+0.000|-0.003|+1.197|+0.000|+0.006|-0.000|-0.000|+0.000|+1.203|
010:+0.000|+0.002|+1.196|+1.196|+0.002|+0.000|+0.001|+0.000|+0.012|-0.004|+0.000|+0.000|+0.008|+1.198|+0.000|+0.006|-0.004|+0.000|+0.000|+1.200|
011:+0.000|+0.002|+1.193|+1.193|+0.002|+0.000|-0.003|-0.000|-0.029|+0.018|-0.001|+0.000|-0.014|+1.199|+0.000|+0.017|-0.008|+0.000|+0.000|+1.208|
