MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.693|+0.693|+0.000|-0.000|-0.000|+0.000|+0.004|-0.006|-0.000|+0.000|-0.002|+0.693|-0.000|-0.007|+0.000|+0.000|+0.000|+0.686|
002:+0.000|+0.000|+0.687|+0.687|+0.000|+0.000|-0.008|+0.000|+0.001|+0.007|-0.000|+0.000|+0.001|+0.693|+0.000|-0.003|-0.006|-0.000|+0.000|+0.684|
003:+0.000|+0.000|+0.686|+0.686|+0.000|+0.000|-0.001|+0.000|+0.001|-0.000|+0.000|+0.000|-0.000|+0.685|+0.000|-0.002|+0.002|-0.000|+0.000|+0.684|
004:+0.000|+0.000|+0.686|+0.686|+0.000|+0.000|+0.001|+0.000|+0.003|-0.003|-0.000|+0.000|+0.001|+0.684|+0.000|-0.002|+0.002|+0.000|+0.000|+0.684|
005:+0.000|+0.000|+0.684|+0.683|+0.000|-0.000|-0.001|+0.000|-0.010|+0.001|+0.000|+0.000|-0.011|+0.685|+0.000|+0.001|-0.002|-0.000|+0.000|+0.685|
006:+0.000|+0.000|+0.683|+0.683|+0.000|+0.000|+0.000|+0.000|+0.011|-0.012|-0.000|+0.000|-0.001|+0.684|+0.000|-0.009|-0.001|+0.000|+0.000|+0.674|
007:+0.000|+0.000|+0.671|+0.671|+0.000|+0.000|-0.011|+0.000|+0.001|+0.008|-0.000|+0.000|-0.002|+0.685|+0.000|+0.002|-0.013|+0.000|+0.000|+0.673|
008:+0.000|+0.000|+0.669|+0.669|+0.000|+0.000|-0.003|+0.000|+0.000|+0.007|-0.000|+0.000|+0.004|+0.674|+0.000|+0.003|-0.006|+0.000|+0.000|+0.671|
009:+0.000|+0.000|+0.672|+0.672|+0.000|+0.000|+0.000|+0.000|-0.005|+0.001|+0.000|+0.000|-0.003|+0.671|+0.000|+0.003|+0.001|-0.000|+0.000|+0.675|
010:+0.000|+0.000|+0.674|+0.674|+0.000|+0.000|+0.001|+0.000|-0.008|-0.003|+0.000|+0.000|-0.009|+0.672|+0.000|-0.002|+0.002|+0.000|+0.000|+0.672|
011:+0.000|+0.000|+0.673|+0.673|+0.000|-0.000|-0.003|+0.000|+0.008|-0.006|-0.000|+0.000|-0.001|+0.673|+0.000|-0.010|-0.000|+0.000|+0.000|+0.663|
012:+0.000|+0.001|+0.663|+0.663|+0.001|+0.000|-0.006|+0.000|-0.000|+0.003|-0.000|+0.000|-0.003|+0.669|+0.000|-0.001|-0.006|-0.000|+0.000|+0.662|
013:+0.000|+0.000|+0.660|+0.660|+0.000|+0.000|+0.002|+0.000|+0.004|-0.002|-0.000|+0.000|+0.004|+0.663|+0.000|-0.001|-0.004|-0.000|+0.000|+0.658|
014:+0.000|+0.000|+0.660|+0.660|+0.000|+0.000|-0.004|-0.000|+0.001|+0.004|-0.000|+0.000|+0.002|+0.666|+0.000|+0.002|-0.006|-0.000|+0.000|+0.662|
015:+0.000|+0.000|+0.660|+0.660|+0.000|+0.000|+0.002|+0.000|-0.015|+0.001|-0.000|+0.000|-0.012|+0.662|+0.000|+0.003|-0.002|-0.000|+0.000|+0.664|
016:+0.000|+0.000|+0.663|+0.663|+0.000|-0.000|-0.004|+0.000|+0.014|-0.005|+0.000|+0.000|+0.006|+0.664|+0.000|-0.011|-0.001|-0.000|+0.000|+0.652|
017:+0.000|+0.000|+0.655|+0.655|+0.000|+0.000|-0.003|+0.000|-0.004|+0.007|-0.000|+0.000|-0.000|+0.660|+0.000|+0.003|-0.005|-0.000|+0.000|+0.658|
018:+0.000|+0.000|+0.659|+0.659|+0.000|+0.000|-0.002|-0.000|+0.002|-0.002|+0.000|+0.000|-0.003|+0.657|+0.000|-0.001|+0.002|-0.000|+0.000|+0.658|
019:+0.000|+0.000|+0.654|+0.654|+0.000|-0.000|+0.005|+0.000|-0.006|-0.001|+0.000|+0.000|-0.004|+0.655|+0.000|+0.001|-0.000|-0.000|+0.000|+0.655|
020:+0.000|+0.000|+0.657|+0.658|+0.000|+0.000|-0.004|+0.000|+0.002|+0.000|-0.001|+0.000|-0.001|+0.659|+0.000|-0.006|-0.002|+0.000|+0.000|+0.651|
021:+0.000|+0.000|+0.654|+0.654|+0.000|-0.000|+0.002|-0.000|-0.002|-0.004|+0.000|+0.000|-0.003|+0.655|+0.000|-0.004|-0.001|-0.000|+0.000|+0.650|
022:+0.000|+0.000|+0.653|+0.653|+0.000|+0.000|-0.004|+0.000|+0.004|+0.003|-0.000|+0.000|+0.002|+0.658|-0.000|-0.006|-0.005|-0.000|+0.000|+0.647|
023:+0.000|+0.000|+0.651|+0.651|+0.000|-0.000|-0.001|+0.000|-0.004|+0.002|+0.000|+0.000|-0.002|+0.653|+0.000|-0.002|-0.002|-0.000|+0.000|+0.649|
024:+0.000|+0.000|+0.653|+0.653|+0.000|-0.000|-0.001|+0.000|+0.008|-0.001|-0.000|+0.000|+0.006|+0.653|+0.000|-0.006|+0.000|-0.000|+0.000|+0.647|
025:+0.000|+0.000|+0.650|+0.650|+0.000|+0.000|+0.000|+0.000|-0.183|-0.003|-0.000|+0.000|-0.185|+0.651|+0.000|+0.002|-0.001|-0.000|+0.000|+0.653|
