MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.241|+1.241|+0.002|-0.000|+0.007|+0.000|-0.015|-0.005|+0.000|+0.000|-0.013|+1.234|+0.000|+0.008|+0.006|+0.000|+0.000|+1.248|
002:+0.000|+0.001|+1.242|+1.242|+0.001|+0.000|+0.002|-0.000|+0.002|-0.004|-0.000|+0.000|-0.000|+1.241|+0.000|-0.007|+0.000|+0.000|+0.000|+1.234|
003:+0.000|+0.002|+1.241|+1.241|+0.002|+0.000|+0.001|+0.000|-0.003|+0.005|+0.000|+0.000|+0.002|+1.242|-0.000|-0.005|-0.003|-0.000|+0.000|+1.234|
004:+0.000|+0.001|+1.246|+1.246|+0.001|-0.000|-0.001|-0.000|+0.014|-0.003|-0.000|+0.000|+0.010|+1.243|+0.000|-0.008|+0.001|+0.000|+0.000|+1.236|
005:+0.000|+0.002|+1.242|+1.241|+0.002|-0.000|-0.008|+0.000|-0.012|+0.011|+0.000|+0.000|-0.010|+1.242|-0.000|+0.006|-0.002|-0.000|+0.000|+1.246|
006:+0.000|+0.003|+1.245|+1.245|+0.003|+0.000|+0.004|+0.000|+0.005|-0.008|-0.000|+0.000|+0.001|+1.234|-0.000|-0.006|+0.009|+0.000|+0.000|+1.236|
007:+0.000|+0.002|+1.240|+1.240|+0.002|+0.000|-0.001|-0.000|+0.004|-0.001|+0.000|+0.000|+0.002|+1.238|-0.000|-0.000|+0.000|-0.000|+0.000|+1.238|
008:+0.000|+0.002|+1.237|+1.237|+0.002|-0.000|+0.011|+0.000|-0.009|-0.009|-0.000|+0.000|-0.006|+1.237|-0.000|+0.004|-0.001|+0.000|+0.000|+1.240|
009:+0.000|+0.002|+1.240|+1.240|+0.002|-0.000|-0.005|-0.000|+0.003|+0.005|-0.000|+0.000|+0.004|+1.248|+0.000|-0.005|-0.010|-0.000|+0.000|+1.233|
010:+0.001|+0.002|+1.240|+1.240|+0.002|+0.000|-0.002|+0.000|-0.009|+0.009|+0.000|+0.000|-0.002|+1.243|-0.000|-0.002|-0.005|-0.000|+0.000|+1.237|
011:+0.000|+0.002|+1.247|+1.247|+0.002|+0.000|-0.005|+0.000|+0.008|-0.006|+0.001|+0.000|-0.003|+1.241|+0.000|-0.010|+0.004|-0.000|+0.000|+1.235|
012:+0.000|+0.003|+1.237|+1.238|+0.003|-0.000|+0.000|+0.000|-0.008|+0.009|-0.000|+0.000|+0.002|+1.236|+0.000|-0.002|-0.002|+0.000|+0.000|+1.232|
013:+0.000|+0.002|+1.247|+1.247|+0.002|+0.000|+0.008|-0.000|+0.014|-0.017|-0.000|+0.000|+0.005|+1.237|+0.000|-0.010|+0.008|-0.000|+0.000|+1.235|
014:+0.001|+0.001|+1.237|+1.236|+0.001|-0.000|-0.007|+0.000|-0.001|+0.003|+0.001|+0.000|-0.006|+1.245|+0.000|+0.004|-0.009|-0.000|+0.000|+1.239|
015:+0.000|+0.001|+1.233|+1.233|+0.001|+0.000|-0.010|-0.000|-0.019|+0.027|-0.000|+0.000|-0.002|+1.238|+0.000|+0.003|-0.006|+0.000|+0.000|+1.234|
016:+0.001|+0.003|+1.251|+1.251|+0.003|+0.000|+0.009|+0.000|+0.009|-0.016|+0.000|+0.000|+0.002|+1.227|-0.000|-0.017|+0.021|-0.000|+0.000|+1.232|
017:+0.000|+0.002|+1.244|+1.244|+0.002|+0.000|+0.010|-0.000|+0.008|-0.014|-0.000|+0.000|+0.004|+1.237|+0.000|-0.008|+0.005|+0.000|+0.000|+1.234|
018:+0.001|+0.001|+1.240|+1.240|+0.001|+0.000|-0.010|+0.000|+0.001|+0.013|-0.000|+0.000|+0.005|+1.247|+0.000|-0.000|-0.009|-0.000|+0.000|+1.238|
019:+0.001|+0.002|+1.244|+1.244|+0.002|+0.000|+0.001|-0.000|-0.004|+0.000|+0.001|+0.000|-0.004|+1.237|+0.000|+0.001|+0.005|-0.000|+0.000|+1.243|
020:+0.000|+0.002|+1.245|+1.245|+0.002|+0.000|+0.003|+0.000|+0.015|-0.014|-0.001|+0.000|+0.004|+1.238|-0.000|-0.003|+0.005|+0.000|+0.000|+1.239|
021:+0.001|+0.002|+1.233|+1.233|+0.002|-0.000|+0.005|-0.000|-0.006|+0.002|-0.000|+0.000|+0.001|+1.240|+0.000|+0.012|-0.009|-0.000|+0.000|+1.243|
022:+0.000|+0.002|+1.240|+1.240|+0.002|+0.000|-0.001|-0.000|+0.002|-0.001|+0.001|+0.000|-0.000|+1.245|+0.000|+0.006|-0.008|-0.000|+0.000|+1.244|
023:+0.000|+0.002|+1.237|+1.238|+0.002|-0.000|-0.007|+0.000|+0.005|+0.005|-0.000|+0.000|+0.003|+1.245|-0.000|+0.008|-0.009|+0.000|+0.000|+1.244|
024:+0.000|+0.003|+1.237|+1.237|+0.003|+0.000|+0.004|-0.000|-0.015|+0.006|-0.000|+0.000|-0.005|+1.238|+0.000|+0.013|-0.004|+0.000|+0.000|+1.247|
025:+0.000|+0.002|+1.246|+1.246|+0.002|-0.000|-0.005|+0.194|+0.007|+0.145|+0.000|+0.338|+0.002|+1.242|+0.000|-0.002|+0.002|+0.000|+0.000|+1.242|
026:+0.000|+0.002|+1.047|+1.047|+0.002|-0.000|+0.146|-0.031|-0.000|-0.146|-0.001|+0.012|-0.001|+1.237|+0.194|+0.005|+0.147|+0.000|+0.338|+1.244|
027:+0.001|+0.002|+1.036|+1.077|+0.002|-0.041|+0.001|+0.005|-0.007|-0.000|+0.000|-0.006|-0.004|+1.383|+0.163|+0.004|+0.000|-0.000|+0.350|+1.243|
