MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|-0.000|+0.000|-0.005|-0.000|-0.008|-0.000|+1.089|+1.384|+0.000|+0.008|+0.000|+1.097|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.007|+0.001|+0.000|-0.008|+0.000|-0.001|+0.001|+1.086|+1.383|+0.000|+0.003|+0.000|+1.089|+1.383|
003:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.004|-0.001|+0.000|+0.009|+0.000|+0.005|-0.001|+1.093|+1.384|+0.000|-0.005|+0.000|+1.088|+1.384|
004:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.005|-0.001|+0.000|-0.002|+0.000|-0.008|-0.001|+1.089|+1.383|+0.000|+0.004|+0.000|+1.093|+1.383|
005:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|+0.007|+0.001|+0.000|-0.008|-0.001|+0.001|+0.001|+1.084|+1.383|+0.000|+0.002|+0.001|+1.086|+1.383|
006:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|-0.002|-0.001|+0.000|+0.008|+0.000|+0.005|-0.001|+1.092|+1.384|+0.000|-0.006|-0.001|+1.086|+1.384|
007:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|-0.001|+0.000|+0.002|+0.000|+0.002|-0.001|+1.089|+1.384|+0.000|+0.002|-0.000|+1.092|+1.384|
008:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.000|+0.001|+0.000|-0.005|+0.000|-0.005|+0.001|+1.090|+1.383|+0.000|+0.004|-0.000|+1.094|+1.383|
009:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|+0.000|+0.000|-0.000|-0.000|+1.090|+1.384|+0.000|-0.001|-0.000|+1.089|+1.384|
010:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|-0.000|+0.000|+0.007|+0.000|+0.009|-0.000|+1.090|+1.384|+0.000|-0.001|+0.000|+1.089|+1.384|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.000|+0.000|-0.016|+0.000|-0.017|+0.000|+1.092|+1.384|+0.000|+0.006|+0.000|+1.098|+1.384|
012:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|-0.001|+0.000|+0.010|+0.000|+0.008|-0.001|+1.091|+1.384|+0.000|-0.010|+0.000|+1.081|+1.384|
013:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.006|+0.001|+0.000|+0.003|-0.001|-0.002|+0.001|+1.089|+1.383|+0.000|+0.000|+0.001|+1.089|+1.383|
014:+0.001|+0.000|+0.000|+0.001|+0.002|+0.000|+0.003|-0.000|+0.000|-0.003|+0.001|-0.001|-0.000|+1.083|+1.384|+0.000|+0.003|-0.001|+1.087|+1.384|
015:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.002|-0.001|+0.000|+0.010|+0.000|+0.008|-0.001|+1.087|+1.384|+0.000|+0.000|+0.000|+1.087|+1.384|
016:+0.000|+0.000|+0.000|+0.003|+0.003|+0.000|+0.003|+0.000|+0.000|-0.014|-0.000|-0.011|+0.000|+1.084|+1.383|+0.000|+0.010|+0.000|+1.094|+1.383|
017:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.006|+0.001|+0.000|+0.017|+0.000|+0.011|+0.001|+1.088|+1.383|+0.000|-0.004|-0.000|+1.084|+1.383|
018:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.000|+0.000|-0.017|-0.000|-0.011|+0.000|+1.081|+1.384|+0.000|+0.013|+0.000|+1.095|+1.384|
019:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|+0.004|+0.000|+0.000|+0.007|+0.000|+0.011|+0.000|+1.088|+1.384|+0.000|-0.004|-0.000|+1.084|+1.384|
020:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.003|-0.000|+0.000|-0.001|-0.000|-0.004|-0.000|+1.092|+1.384|+0.000|+0.003|+0.000|+1.095|+1.384|
021:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.002|+0.000|+0.000|-0.007|+0.000|-0.005|+0.000|+1.089|+1.384|+0.000|+0.001|-0.000|+1.090|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.006|-0.000|+0.000|+0.003|-0.000|-0.002|-0.000|+1.091|+1.384|+0.000|-0.005|+0.000|+1.086|+1.384|
023:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.001|+0.000|+0.003|+0.000|+0.002|-0.001|+1.085|+1.384|+0.000|-0.002|-0.000|+1.084|+1.384|
024:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.001|+0.000|+0.005|-0.000|+0.012|+0.001|+1.084|+1.383|+0.000|+0.001|+0.000|+1.086|+1.383|
025:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|-0.294|+0.000|+0.285|+0.294|-0.005|-0.294|+1.090|+1.384|+0.000|+0.007|-0.000|+1.097|+1.384|
026:+0.000|+0.000|+0.000|+0.295|+0.002|+0.000|+0.001|-0.171|+0.000|-0.292|-0.281|-0.010|-0.171|+1.094|+1.090|+0.000|+0.292|+0.293|+1.092|+1.090|
027:+0.291|+0.000|+0.000|+0.175|+0.163|+0.000|-0.010|-0.001|+0.000|+0.000|-0.018|+0.008|-0.001|+1.095|+0.920|+0.000|+0.000|+0.012|+1.083|+0.920|
028:+0.301|+0.000|+0.000|+0.166|+0.172|-0.000|+0.012|+0.009|+0.000|+0.000|+0.016|-0.003|+0.009|+1.085|+0.919|+0.000|+0.000|-0.005|+1.090|+0.919|
029:+0.289|+0.000|+0.000|+0.170|+0.159|+0.000|-0.005|+0.163|+0.000|-0.295|-0.304|+0.004|+0.163|+1.097|+0.927|+0.000|+0.000|+0.010|+1.087|+0.927|
030:+0.294|+0.000|+0.000|+0.002|+0.295|-0.000|-0.007|+0.293|+0.000|+0.298|+0.293|-0.002|+0.293|+1.092|+1.090|+0.000|-0.294|-0.293|+1.091|+1.090|
031:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|-0.000|+0.000|-0.001|+0.000|-0.002|-0.000|+1.085|+1.384|+0.000|+0.004|-0.000|+1.090|+1.384|
032:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.001|+0.000|+0.006|+0.001|+0.001|+0.001|+1.085|+1.383|+0.000|+0.003|-0.000|+1.088|+1.383|
033:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|-0.299|+0.000|+0.292|+0.299|-0.002|-0.299|+1.080|+1.384|+0.000|+0.009|+0.000|+1.088|+1.384|
034:+0.000|+0.000|+0.000|+0.301|+0.002|+0.000|+0.003|-0.167|+0.000|-0.300|-0.294|-0.003|-0.167|+1.085|+1.085|+0.000|+0.300|+0.299|+1.087|+1.085|
035:+0.297|+0.000|+0.000|+0.171|+0.166|-0.000|-0.008|+0.001|+0.000|-0.000|-0.014|+0.006|+0.001|+1.089|+0.917|+0.000|+0.000|+0.005|+1.084|+0.917|
036:+0.306|+0.000|+0.000|+0.162|+0.171|-0.000|-0.001|-0.003|+0.000|+0.000|+0.001|-0.003|-0.003|+1.080|+0.918|+0.000|-0.000|-0.009|+1.090|+0.918|
037:+0.307|+0.000|+0.000|+0.164|+0.172|-0.000|+0.007|+0.170|+0.000|-0.295|-0.292|+0.004|+0.170|+1.079|+0.915|+0.000|+0.000|-0.008|+1.087|+0.915|
038:+0.300|+0.000|+0.000|+0.002|+0.301|-0.000|+0.005|+0.300|+0.000|+0.292|+0.300|-0.002|+0.300|+1.086|+1.085|+0.000|-0.295|-0.300|+1.091|+1.085|
039:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.007|+0.000|+0.000|+0.007|-0.000|+0.000|+0.000|+1.092|+1.384|+0.000|-0.003|-0.000|+1.089|+1.384|
