MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.242|+1.242|+0.002|+0.000|-0.008|-0.000|+0.016|+0.004|-0.000|+0.000|+0.013|+1.245|+0.000|-0.002|-0.005|+0.000|+0.000|+1.238|
002:+0.001|+0.002|+1.238|+1.238|+0.002|+0.000|+0.005|+0.000|+0.004|-0.008|+0.000|+0.000|+0.001|+1.237|-0.000|+0.014|-0.001|-0.000|+0.000|+1.250|
003:+0.000|+0.002|+1.236|+1.236|+0.002|-0.000|+0.003|+0.000|-0.008|+0.004|+0.000|+0.000|-0.001|+1.242|+0.000|+0.017|-0.008|+0.000|+0.000|+1.252|
004:+0.000|+0.002|+1.243|+1.243|+0.002|-0.000|-0.002|+0.000|-0.009|+0.000|-0.000|+0.000|-0.010|+1.246|+0.000|+0.009|-0.004|+0.000|+0.000|+1.251|
005:+0.001|+0.001|+1.242|+1.241|+0.001|-0.000|+0.003|-0.000|-0.002|+0.001|+0.001|+0.000|+0.001|+1.244|+0.000|-0.000|-0.004|-0.000|+0.000|+1.240|
006:+0.000|+0.002|+1.246|+1.246|+0.002|+0.000|-0.005|-0.000|-0.004|+0.009|+0.000|+0.000|-0.001|+1.247|+0.000|-0.002|-0.003|+0.000|+0.000|+1.242|
007:+0.000|+0.002|+1.249|+1.250|+0.002|-0.000|-0.004|+0.000|+0.016|-0.009|-0.001|+0.000|+0.003|+1.242|-0.000|-0.007|+0.006|+0.000|+0.000|+1.241|
008:+0.000|+0.002|+1.236|+1.236|+0.002|+0.000|+0.002|+0.000|-0.000|-0.000|-0.000|+0.000|+0.002|+1.238|+0.000|+0.009|-0.004|-0.000|+0.000|+1.244|
009:+0.000|+0.001|+1.238|+1.238|+0.001|+0.000|-0.005|+0.000|-0.011|+0.008|-0.000|+0.000|-0.008|+1.241|+0.000|+0.008|-0.004|-0.000|+0.000|+1.246|
010:+0.001|+0.002|+1.242|+1.241|+0.002|-0.000|+0.006|-0.000|-0.006|+0.003|+0.001|+0.000|+0.002|+1.236|+0.000|-0.003|+0.004|-0.000|+0.000|+1.237|
011:+0.000|+0.002|+1.250|+1.250|+0.002|+0.000|+0.001|+0.000|+0.010|-0.008|-0.001|+0.000|+0.003|+1.242|+0.000|-0.009|+0.006|+0.000|+0.000|+1.239|
012:+0.001|+0.001|+1.242|+1.242|+0.001|+0.000|-0.002|-0.000|-0.003|+0.003|+0.001|+0.000|-0.003|+1.242|+0.000|+0.001|-0.002|-0.000|+0.000|+1.242|
013:+0.000|+0.001|+1.242|+1.242|+0.001|+0.000|+0.003|+0.000|-0.021|+0.010|-0.001|+0.000|-0.008|+1.240|+0.000|-0.001|+0.001|+0.000|+0.000|+1.239|
014:+0.001|+0.001|+1.255|+1.255|+0.001|+0.000|-0.004|-0.000|+0.027|-0.013|+0.000|+0.000|+0.010|+1.242|+0.000|-0.022|+0.011|-0.000|+0.000|+1.231|
015:+0.000|+0.002|+1.238|+1.238|+0.002|-0.000|+0.000|+0.000|-0.017|+0.011|-0.000|+0.000|-0.005|+1.238|-0.000|+0.005|-0.002|+0.000|+0.000|+1.241|
016:+0.000|+0.002|+1.250|+1.250|+0.002|+0.000|-0.006|-0.000|+0.006|+0.002|-0.000|+0.000|+0.003|+1.239|+0.000|-0.013|+0.010|-0.000|+0.000|+1.236|
017:+0.001|+0.002|+1.248|+1.247|+0.002|+0.000|+0.012|+0.000|+0.011|-0.015|+0.001|+0.000|+0.007|+1.232|-0.000|-0.007|+0.012|-0.000|+0.000|+1.239|
018:+0.000|+0.002|+1.243|+1.243|+0.002|+0.000|-0.012|+0.000|-0.001|+0.008|-0.000|+0.000|-0.004|+1.244|+0.000|+0.005|-0.003|+0.000|+0.000|+1.246|
019:+0.000|+0.001|+1.239|+1.239|+0.001|+0.000|-0.004|-0.000|-0.014|+0.005|-0.000|+0.000|-0.013|+1.232|+0.000|+0.004|+0.006|+0.000|+0.000|+1.242|
