MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.369|+1.369|+0.002|+0.000|+0.000|+0.000|+0.007|-0.003|-0.001|+0.000|+0.005|+1.369|+0.000|-0.000|-0.001|+0.001|+0.000|+1.367|
002:+0.000|+0.002|+1.368|+1.367|+0.002|+0.000|+0.001|+0.000|-0.004|+0.002|+0.000|+0.000|-0.001|+1.369|+0.000|+0.006|-0.004|-0.000|+0.000|+1.372|
003:+0.001|+0.002|+1.370|+1.370|+0.002|+0.000|+0.001|+0.000|-0.002|-0.002|+0.000|+0.000|-0.003|+1.370|+0.000|+0.003|-0.002|-0.000|+0.000|+1.371|
004:+0.000|+0.002|+1.368|+1.369|+0.002|-0.000|-0.002|+0.000|+0.001|+0.003|-0.000|+0.000|+0.002|+1.371|+0.000|+0.001|-0.004|+0.000|+0.000|+1.367|
005:+0.001|+0.002|+1.370|+1.370|+0.002|-0.000|-0.002|-0.000|-0.001|+0.003|+0.000|+0.000|+0.001|+1.369|+0.000|+0.002|-0.001|-0.000|+0.000|+1.369|
006:+0.000|+0.002|+1.370|+1.370|+0.002|-0.000|+0.001|+0.000|+0.001|-0.003|+0.000|+0.000|-0.001|+1.367|-0.000|+0.001|+0.002|+0.000|+0.000|+1.370|
007:+0.000|+0.002|+1.368|+1.368|+0.002|+0.000|+0.003|+0.000|-0.004|-0.001|+0.000|+0.000|-0.002|+1.368|+0.000|+0.002|-0.001|+0.000|+0.000|+1.369|
008:+0.000|+0.002|+1.370|+1.370|+0.002|+0.000|-0.003|+0.000|+0.003|+0.003|-0.001|+0.000|+0.004|+1.371|+0.000|-0.001|-0.002|+0.000|+0.000|+1.367|
009:+0.001|+0.001|+1.369|+1.369|+0.001|+0.000|+0.003|+0.000|-0.001|-0.002|-0.000|+0.000|+0.001|+1.367|+0.000|+0.002|+0.001|-0.000|+0.000|+1.370|
010:+0.001|+0.002|+1.372|+1.371|+0.002|+0.000|-0.001|-0.000|-0.002|+0.000|+0.001|+0.000|-0.004|+1.371|+0.000|+0.001|-0.001|-0.000|+0.000|+1.371|
011:+0.000|+0.002|+1.371|+1.371|+0.002|+0.000|-0.003|+0.000|+0.000|+0.003|-0.000|+0.000|+0.001|+1.370|+0.000|-0.001|-0.001|+0.001|+0.000|+1.368|
012:+0.000|+0.002|+1.372|+1.372|+0.002|+0.000|+0.003|-0.000|+0.001|-0.004|-0.000|+0.000|+0.001|+1.367|+0.000|-0.001|+0.003|+0.000|+0.000|+1.369|
013:+0.001|+0.002|+1.371|+1.371|+0.002|+0.000|-0.002|+0.000|-0.000|+0.000|+0.000|+0.000|-0.002|+1.370|+0.000|-0.000|-0.001|-0.000|+0.000|+1.369|
014:+0.000|+0.002|+1.370|+1.370|+0.002|-0.000|-0.001|-0.000|-0.001|+0.005|+0.000|+0.000|+0.003|+1.369|+0.000|-0.001|-0.001|-0.000|+0.000|+1.367|
015:+0.000|+0.001|+1.373|+1.373|+0.001|-0.000|+0.002|+0.000|+0.002|-0.007|-0.001|+0.000|-0.002|+1.368|-0.000|-0.001|+0.004|+0.000|+0.000|+1.371|
016:+0.001|+0.002|+1.369|+1.369|+0.002|-0.000|+0.001|+0.000|-0.001|+0.001|+0.001|+0.000|+0.001|+1.370|-0.000|+0.001|-0.004|-0.001|+0.000|+1.368|
017:+0.001|+0.002|+1.371|+1.371|+0.002|+0.000|-0.000|+0.000|+0.002|-0.002|+0.000|+0.000|+0.000|+1.371|-0.000|-0.000|-0.002|-0.000|+0.000|+1.369|
018:+0.001|+0.002|+1.369|+1.369|+0.002|-0.000|-0.001|-0.000|-0.002|+0.003|-0.000|+0.000|+0.000|+1.371|+0.000|+0.002|-0.004|-0.000|+0.000|+1.369|
019:+0.001|+0.002|+1.371|+1.371|+0.002|-0.000|-0.001|+0.000|-0.005|+0.004|+0.000|+0.000|-0.003|+1.371|+0.000|-0.000|-0.001|-0.000|+0.000|+1.370|
020:+0.000|+0.002|+1.374|+1.374|+0.002|+0.000|-0.004|-0.000|+0.008|+0.002|-0.000|+0.000|+0.006|+1.370|+0.000|-0.005|+0.003|+0.000|+0.000|+1.367|
021:+0.001|+0.003|+1.373|+1.373|+0.003|+0.000|+0.008|-0.000|-0.003|-0.007|+0.000|+0.000|-0.003|+1.366|-0.000|+0.002|+0.004|-0.000|+0.000|+1.372|
022:+0.000|+0.001|+1.371|+1.371|+0.001|+0.000|-0.004|+0.000|+0.001|+0.003|-0.000|+0.000|+0.000|+1.374|-0.000|-0.001|-0.003|+0.000|+0.000|+1.370|
023:+0.000|+0.002|+1.371|+1.371|+0.002|+0.000|-0.003|+0.000|+0.001|+0.004|+0.001|+0.000|+0.001|+1.370|-0.000|+0.000|-0.000|-0.000|+0.000|+1.370|
024:+0.000|+0.003|+1.372|+1.373|+0.003|-0.000|+0.006|+0.000|+0.003|-0.008|-0.001|+0.000|+0.002|+1.366|+0.000|+0.001|+0.003|+0.001|+0.000|+1.371|
025:+0.001|+0.002|+1.370|+1.370|+0.002|-0.000|-0.003|-0.000|+0.011|+0.002|+0.000|+0.000|+0.010|+1.373|+0.000|+0.004|-0.004|-0.000|+0.000|+1.373|
026:+0.000|+0.003|+1.370|+1.370|+0.003|-0.000|-0.003|-0.000|-0.016|+0.020|+0.000|+0.000|+0.001|+1.370|+0.000|+0.016|-0.002|+0.000|+0.000|+1.383|
027:+0.001|+0.002|+1.385|+1.386|+0.002|-0.000|+0.018|+0.000|+0.000|-0.017|+0.000|+0.000|+0.000|+1.367|-0.000|-0.000|+0.017|+0.000|+0.000|+1.384|
028:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|-0.001|-0.000|+0.000|-0.000|-0.001|+0.000|-0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
029:+0.001|+0.002|+1.385|+1.385|+0.002|-0.000|+0.000|+0.000|-0.018|+0.000|+0.000|+0.000|-0.018|+1.383|+0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
030:+0.001|+0.002|+1.386|+1.386|+0.002|+0.000|+0.001|-0.000|+0.015|-0.014|+0.000|+0.000|+0.001|+1.383|+0.000|-0.017|-0.000|-0.000|+0.000|+1.366|
031:+0.000|+0.002|+1.372|+1.372|+0.002|+0.000|-0.017|+0.000|+0.006|+0.015|-0.001|+0.000|+0.004|+1.384|+0.000|-0.003|-0.014|+0.000|+0.000|+1.367|
032:+0.001|+0.002|+1.370|+1.369|+0.002|-0.000|+0.003|+0.000|-0.007|-0.001|+0.000|+0.000|-0.005|+1.367|+0.000|+0.003|+0.001|-0.000|+0.000|+1.371|
033:+0.001|+0.002|+1.372|+1.372|+0.002|+0.000|-0.002|-0.000|+0.017|+0.004|+0.001|+0.000|+0.018|+1.370|+0.000|-0.004|-0.000|-0.000|+0.000|+1.366|
034:+0.000|+0.002|+1.373|+1.373|+0.002|-0.000|+0.002|+0.000|-0.013|+0.011|-0.000|+0.000|+0.000|+1.368|-0.000|+0.013|+0.003|+0.000|+0.000|+1.384|
035:+0.000|+0.001|+1.386|+1.386|+0.001|-0.000|+0.015|+0.000|+0.000|-0.015|+0.000|+0.000|+0.000|+1.370|+0.000|-0.000|+0.014|+0.000|+0.000|+1.384|
036:+0.000|+0.001|+1.385|+1.386|+0.001|-0.000|-0.002|+0.000|+0.000|+0.000|-0.001|+0.000|-0.001|+1.385|+0.000|-0.000|-0.000|+0.000|+0.000|+1.384|
037:+0.001|+0.003|+1.386|+1.385|+0.003|+0.000|+0.001|-0.000|-0.015|+0.000|+0.000|+0.000|-0.014|+1.383|+0.000|+0.000|+0.000|-0.000|+0.000|+1.383|
038:+0.001|+0.002|+1.386|+1.385|+0.002|+0.000|+0.000|+0.000|+0.014|-0.014|+0.000|+0.000|-0.000|+1.383|+0.000|-0.015|+0.000|-0.000|+0.000|+1.369|
039:+0.001|+0.002|+1.371|+1.371|+0.002|-0.000|-0.014|-0.000|+0.005|+0.011|+0.000|+0.000|+0.002|+1.384|+0.000|-0.001|-0.014|-0.000|+0.000|+1.368|
