MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.007|+0.000|+0.000|-0.017|-0.000|-0.010|+0.000|+1.323|+1.384|+0.000|+0.008|+0.000|+1.331|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.001|+0.000|+0.005|-0.000|+0.001|-0.001|+1.330|+1.384|+0.000|-0.009|+0.000|+1.321|+1.384|
003:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|+0.000|+0.000|+0.001|+0.000|+0.002|+0.000|+1.326|+1.384|+0.000|-0.004|-0.000|+1.321|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.004|-0.000|+0.000|-0.007|-0.000|-0.002|-0.000|+1.327|+1.384|+0.000|-0.004|+0.000|+1.323|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.002|-0.001|+0.000|+0.002|+0.001|-0.001|-0.001|+1.331|+1.384|+0.000|-0.011|-0.000|+1.321|+1.384|
006:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.008|+0.001|+0.000|+0.017|-0.001|+0.011|+0.001|+1.330|+1.383|+0.000|-0.009|+0.001|+1.320|+1.383|
007:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.001|-0.001|+0.000|-0.008|+0.000|-0.007|-0.001|+1.322|+1.385|+0.000|+0.009|+0.000|+1.331|+1.385|
008:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|-0.000|+0.000|-0.000|-0.001|+0.001|-0.000|+1.323|+1.384|+0.000|+0.001|+0.000|+1.323|+1.384|
009:+0.001|+0.000|+0.000|+0.002|+0.003|-0.000|-0.000|-0.000|+0.000|+0.007|+0.001|+0.006|-0.000|+1.324|+1.383|+0.000|+0.000|-0.001|+1.324|+1.383|
010:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|+0.001|+0.000|-0.007|+0.000|-0.002|+0.001|+1.324|+1.383|+0.000|+0.007|-0.000|+1.331|+1.383|
011:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.000|+0.000|-0.003|-0.000|-0.003|+0.000|+1.328|+1.384|+0.000|+0.000|+0.000|+1.328|+1.384|
012:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.002|-0.001|+0.000|+0.002|+0.000|+0.000|-0.001|+1.328|+1.384|+0.000|-0.003|-0.000|+1.325|+1.384|
013:+0.001|+0.000|+0.000|+0.003|+0.002|+0.000|+0.006|+0.001|+0.000|-0.006|-0.000|+0.000|+0.001|+1.326|+1.383|+0.000|-0.001|+0.000|+1.325|+1.383|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|+0.008|-0.000|+0.007|-0.000|+1.332|+1.384|+0.000|-0.007|-0.000|+1.325|+1.384|
015:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.010|+0.000|+0.000|+0.003|+0.000|-0.008|+0.000|+1.331|+1.384|+0.000|+0.001|-0.000|+1.332|+1.384|
016:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|-0.001|+0.000|-0.000|+0.000|+0.003|-0.001|+1.321|+1.384|+0.000|+0.004|+0.000|+1.324|+1.384|
017:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|+0.001|-0.000|-0.002|+0.000|+1.324|+1.383|+0.000|+0.004|+0.000|+1.327|+1.383|
018:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.005|+0.001|+0.000|-0.009|-0.000|-0.004|+0.001|+1.320|+1.384|+0.000|+0.005|+0.000|+1.325|+1.384|
019:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.004|-0.001|+0.000|+0.010|+0.000|+0.006|-0.001|+1.325|+1.384|+0.000|-0.004|-0.000|+1.321|+1.384|
020:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.006|+0.001|+0.000|-0.005|-0.000|+0.001|+0.001|+1.321|+1.383|+0.000|+0.006|+0.000|+1.327|+1.383|
021:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|+0.000|-0.001|+0.000|-0.001|-0.000|-0.001|-0.001|+1.327|+1.384|+0.000|+0.001|-0.000|+1.328|+1.384|
022:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.001|+0.000|+0.006|+0.000|+0.002|+0.001|+1.327|+1.384|+0.000|-0.000|-0.000|+1.327|+1.384|
023:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|-0.004|+0.001|-0.006|-0.000|+1.324|+1.384|+0.000|+0.005|+0.000|+1.330|+1.384|
