MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|+0.003|+0.000|+0.001|+0.003|-0.001|+0.000|+0.008|+1.323|+0.000|-0.010|+0.001|+0.000|+0.000|+1.313|
002:+0.001|+0.002|+1.331|+1.331|+0.002|+0.000|-0.001|+0.000|+0.014|-0.009|-0.000|+0.000|+0.005|+1.325|+0.000|-0.009|+0.004|-0.000|+0.000|+1.320|
003:+0.001|+0.002|+1.322|+1.321|+0.002|-0.000|+0.004|+0.000|-0.009|+0.004|-0.000|+0.000|-0.001|+1.324|+0.000|+0.005|-0.005|-0.000|+0.000|+1.325|
004:+0.001|+0.001|+1.329|+1.329|+0.001|-0.000|-0.003|-0.000|+0.003|-0.000|+0.001|+0.000|+0.000|+1.328|+0.000|-0.004|-0.001|-0.001|+0.000|+1.324|
005:+0.000|+0.001|+1.326|+1.326|+0.001|+0.000|+0.004|+0.000|-0.006|-0.000|+0.000|+0.000|-0.003|+1.325|-0.000|-0.001|-0.001|-0.000|+0.000|+1.324|
006:+0.000|+0.002|+1.330|+1.330|+0.002|+0.000|-0.009|+0.000|+0.011|+0.003|+0.000|+0.000|+0.004|+1.329|-0.000|-0.007|-0.001|+0.000|+0.000|+1.321|
007:+0.000|+0.002|+1.324|+1.324|+0.002|-0.000|+0.001|+0.000|-0.005|+0.004|-0.001|+0.000|+0.001|+1.320|+0.000|+0.003|+0.002|+0.000|+0.000|+1.325|
008:+0.001|+0.002|+1.329|+1.328|+0.002|+0.000|+0.003|+0.000|+0.007|-0.010|+0.000|+0.000|-0.000|+1.321|+0.000|-0.001|+0.006|-0.001|+0.000|+1.326|
009:+0.000|+0.002|+1.322|+1.322|+0.002|+0.000|+0.005|-0.000|-0.004|-0.002|-0.000|+0.000|-0.000|+1.324|+0.000|+0.006|-0.004|-0.000|+0.000|+1.326|
010:+0.001|+0.001|+1.324|+1.324|+0.001|+0.000|-0.004|+0.000|+0.012|-0.002|+0.001|+0.000|+0.006|+1.329|-0.000|+0.003|-0.006|-0.000|+0.000|+1.326|
011:+0.000|+0.002|+1.318|+1.319|+0.002|+0.000|-0.003|-0.000|-0.016|+0.010|-0.000|+0.000|-0.010|+1.325|+0.000|+0.015|-0.008|+0.000|+0.000|+1.331|
012:+0.000|+0.002|+1.325|+1.325|+0.002|-0.000|-0.004|+0.000|+0.000|+0.003|+0.000|+0.000|-0.000|+1.322|-0.000|-0.002|+0.002|+0.000|+0.000|+1.322|
013:+0.000|+0.002|+1.325|+1.325|+0.002|-0.000|+0.005|+0.000|+0.004|-0.005|-0.000|+0.000|+0.005|+1.318|+0.000|-0.001|+0.005|+0.000|+0.000|+1.321|
014:+0.000|+0.001|+1.325|+1.325|+0.001|+0.000|-0.001|+0.000|+0.003|+0.001|-0.000|+0.000|+0.003|+1.323|+0.000|+0.003|+0.000|+0.000|+0.000|+1.327|
015:+0.001|+0.002|+1.326|+1.326|+0.002|+0.000|+0.001|+0.000|-0.001|-0.003|-0.000|+0.000|-0.004|+1.323|+0.000|+0.006|+0.001|+0.000|+0.000|+1.329|
016:+0.000|+0.001|+1.323|+1.322|+0.001|-0.000|-0.000|-0.000|-0.012|+0.007|+0.001|+0.000|-0.006|+1.324|+0.000|+0.004|-0.003|-0.000|+0.000|+1.326|
017:+0.000|+0.002|+1.329|+1.330|+0.002|-0.000|-0.002|+0.000|+0.012|+0.002|-0.000|+0.000|+0.012|+1.323|+0.000|-0.007|+0.005|+0.000|+0.000|+1.320|
018:+0.000|+0.002|+1.329|+1.330|+0.002|+0.000|+0.004|+0.000|-0.010|-0.002|+0.000|+0.000|-0.008|+1.322|+0.000|+0.004|+0.006|+0.000|+0.000|+1.332|
019:+0.000|+0.001|+1.331|+1.331|+0.001|+0.000|+0.001|+0.000|+0.010|-0.006|-0.000|+0.000|+0.006|+1.326|+0.000|-0.006|+0.004|+0.000|+0.000|+1.324|
020:+0.000|+0.002|+1.327|+1.327|+0.002|-0.000|-0.010|+0.000|-0.002|+0.008|-0.001|+0.000|-0.003|+1.326|+0.000|+0.005|-0.001|+0.000|+0.000|+1.330|
021:+0.001|+0.001|+1.325|+1.325|+0.001|+0.000|+0.007|-0.000|-0.011|+0.000|+0.001|+0.000|-0.005|+1.316|+0.000|+0.003|+0.007|-0.001|+0.000|+1.327|
022:+0.000|+0.001|+1.331|+1.331|+0.001|+0.000|+0.008|+0.000|+0.010|-0.010|-0.000|+0.000|+0.009|+1.323|+0.000|-0.007|+0.007|+0.000|+0.000|+1.322|
023:+0.000|+0.001|+1.330|+1.330|+0.001|+0.000|-0.005|+0.000|-0.010|+0.005|-0.000|+0.000|-0.010|+1.331|+0.000|+0.003|-0.003|-0.000|+0.000|+1.331|
024:+0.001|+0.002|+1.330|+1.330|+0.002|+0.000|-0.004|-0.000|+0.005|-0.000|+0.000|+0.000|+0.001|+1.326|+0.000|-0.007|+0.002|-0.000|+0.000|+1.321|
025:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|+0.007|+0.000|+0.065|-0.010|+0.000|+0.000|+0.062|+1.322|+0.000|-0.002|+0.002|-0.000|+0.000|+1.322|
026:+0.000|+0.001|+1.322|+1.322|+0.001|+0.000|-0.006|+0.000|-0.064|+0.069|+0.007|+0.000|-0.007|+1.329|+0.000|+0.064|-0.008|+0.000|+0.000|+1.384|
027:+0.001|+0.002|+1.379|+1.385|+0.002|+0.000|+0.051|+0.000|-0.000|-0.062|-0.007|+0.000|-0.004|+1.322|+0.000|+0.000|+0.062|+0.007|+0.000|+1.377|
028:+0.008|+0.005|+1.378|+1.378|+0.005|-0.000|-0.002|-0.000|+0.000|+0.000|+0.001|+0.000|-0.003|+1.373|+0.000|-0.000|-0.000|+0.000|+0.000|+1.373|
029:+0.008|+0.007|+1.377|+1.378|+0.007|-0.000|+0.008|+0.000|-0.065|-0.000|-0.006|+0.000|-0.052|+1.371|-0.000|-0.000|+0.000|+0.001|+0.000|+1.370|
