MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.001|+1.199|+1.198|+0.001|+0.000|+0.010|-0.000|+0.002|-0.004|+0.001|+0.000|+0.007|+1.202|+0.000|+0.000|-0.005|-0.000|+0.000|+1.198|
002:+0.000|+0.001|+1.204|+1.204|+0.001|+0.000|-0.005|+0.000|-0.008|+0.010|-0.000|+0.000|-0.003|+1.212|+0.000|+0.002|-0.009|+0.000|+0.000|+1.205|
003:+0.001|+0.002|+1.210|+1.210|+0.002|+0.000|-0.011|+0.000|+0.001|-0.000|+0.000|+0.000|-0.010|+1.207|+0.000|-0.006|+0.001|-0.000|+0.000|+1.202|
004:+0.000|+0.003|+1.200|+1.200|+0.003|-0.000|+0.003|-0.000|+0.005|+0.002|-0.000|+0.000|+0.010|+1.197|+0.000|-0.005|+0.001|+0.000|+0.000|+1.192|
005:+0.000|+0.001|+1.203|+1.203|+0.001|-0.000|+0.007|+0.000|+0.004|-0.013|-0.000|+0.000|-0.002|+1.199|+0.000|+0.000|+0.002|-0.000|+0.000|+1.202|
006:+0.001|+0.002|+1.198|+1.198|+0.002|-0.000|-0.011|-0.000|-0.008|+0.019|+0.001|+0.000|+0.000|+1.206|+0.000|+0.004|-0.010|-0.000|+0.000|+1.200|
007:+0.000|+0.001|+1.205|+1.206|+0.001|-0.000|+0.004|+0.000|+0.016|-0.012|-0.001|+0.000|+0.009|+1.195|-0.000|-0.004|+0.009|+0.000|+0.000|+1.200|
008:+0.001|+0.001|+1.199|+1.198|+0.001|-0.000|+0.001|-0.000|-0.012|-0.002|+0.001|+0.000|-0.014|+1.200|+0.000|+0.012|-0.003|-0.000|+0.000|+1.210|
009:+0.000|+0.002|+1.197|+1.197|+0.002|-0.000|-0.008|+0.000|-0.011|+0.013|-0.001|+0.000|-0.006|+1.201|-0.000|-0.000|-0.005|+0.000|+0.000|+1.196|
010:+0.001|+0.002|+1.203|+1.203|+0.002|-0.000|+0.011|-0.000|+0.017|-0.011|+0.001|+0.000|+0.016|+1.193|+0.000|-0.011|+0.008|-0.000|+0.000|+1.190|
011:+0.000|+0.002|+1.202|+1.202|+0.002|-0.000|+0.001|+0.000|-0.004|-0.002|+0.000|+0.000|-0.004|+1.204|-0.000|+0.006|-0.003|+0.000|+0.000|+1.206|
012:+0.000|+0.002|+1.201|+1.201|+0.002|+0.000|+0.002|-0.000|-0.006|+0.004|-0.001|+0.000|+0.001|+1.204|+0.000|+0.002|-0.005|+0.000|+0.000|+1.201|
013:+0.000|+0.002|+1.207|+1.207|+0.002|+0.000|-0.009|+0.000|-0.000|+0.002|-0.001|+0.000|-0.007|+1.206|-0.000|-0.003|-0.001|-0.000|+0.000|+1.202|
014:+0.001|+0.002|+1.201|+1.201|+0.002|+0.000|+0.009|+0.000|+0.010|-0.019|+0.001|+0.000|-0.000|+1.197|-0.000|-0.004|+0.001|-0.001|+0.000|+1.196|
015:+0.000|+0.002|+1.191|+1.191|+0.002|+0.000|-0.004|+0.000|-0.002|+0.015|-0.000|+0.000|+0.009|+1.206|+0.000|+0.006|-0.017|-0.000|+0.000|+1.195|
016:+0.001|+0.001|+1.202|+1.202|+0.001|-0.000|-0.004|-0.000|-0.001|+0.000|+0.000|+0.000|-0.005|+1.203|+0.000|+0.004|-0.002|-0.000|+0.000|+1.205|
017:+0.001|+0.001|+1.198|+1.198|+0.001|+0.000|+0.008|-0.000|-0.012|+0.002|+0.000|+0.000|-0.003|+1.198|+0.000|+0.003|-0.002|-0.000|+0.000|+1.200|
018:+0.001|+0.002|+1.208|+1.208|+0.002|+0.000|-0.002|+0.000|+0.003|-0.006|-0.001|+0.000|-0.004|+1.206|-0.000|-0.009|-0.000|+0.000|+0.000|+1.197|
019:+0.000|+0.001|+1.199|+1.199|+0.001|+0.000|+0.008|-0.000|+0.004|-0.006|+0.000|+0.000|+0.005|+1.204|+0.000|-0.006|-0.006|-0.000|+0.000|+1.192|
020:+0.001|+0.002|+1.202|+1.202|+0.002|-0.000|-0.009|+0.000|-0.003|+0.014|+0.000|+0.000|+0.002|+1.212|+0.000|-0.002|-0.012|-0.000|+0.000|+1.197|
021:+0.000|+0.002|+1.207|+1.207|+0.002|-0.000|+0.001|+0.000|+0.002|-0.008|-0.000|+0.000|-0.005|+1.203|+0.000|-0.005|+0.001|+0.000|+0.000|+1.199|
022:+0.000|+0.002|+1.199|+1.199|+0.002|+0.000|-0.005|+0.000|+0.004|+0.004|-0.000|+0.000|+0.003|+1.204|+0.000|-0.003|-0.007|+0.000|+0.000|+1.194|
023:+0.000|+0.002|+1.198|+1.197|+0.002|+0.000|-0.002|-0.000|-0.004|+0.013|-0.000|+0.000|+0.008|+1.199|+0.000|+0.001|-0.003|-0.000|+0.000|+1.197|
024:+0.001|+0.002|+1.209|+1.209|+0.002|+0.000|-0.001|-0.000|+0.006|-0.008|+0.000|+0.000|-0.003|+1.197|+0.000|-0.003|+0.010|-0.000|+0.000|+1.204|
025:+0.000|+0.002|+1.200|+1.200|+0.002|-0.000|+0.013|-0.000|+0.182|-0.012|-0.000|+0.000|+0.183|+1.196|-0.000|+0.003|+0.002|-0.000|+0.000|+1.201|
026:+0.000|+0.002|+1.201|+1.200|+0.002|+0.000|-0.008|+0.000|-0.185|+0.194|+0.059|+0.000|-0.058|+1.209|-0.000|+0.185|-0.010|-0.000|+0.000|+1.384|
