MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+0.001|+0.002|+0.001|-0.001|-0.012|-0.000|+0.000|+0.031|-0.000|+0.019|-0.000|+1.208|+1.384|+0.000|-0.014|+0.000|+1.195|+1.384|
002:+0.000|+0.001|+0.001|+0.002|+0.002|+0.001|+0.003|-0.001|-0.000|-0.013|-0.000|-0.009|+0.000|+1.197|+1.384|+0.000|+0.017|+0.000|+1.214|+1.384|
003:+0.000|+0.003|+0.003|+0.002|+0.002|-0.002|-0.005|+0.001|+0.000|+0.003|+0.000|-0.002|-0.001|+1.200|+1.383|+0.000|+0.004|-0.000|+1.205|+1.385|
004:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|+0.012|+0.000|-0.000|-0.016|-0.000|-0.005|+0.001|+1.195|+1.384|+0.000|+0.008|+0.000|+1.203|+1.384|
005:+0.000|+0.001|+0.002|+0.002|+0.001|+0.000|-0.006|-0.000|-0.000|+0.005|-0.000|+0.000|-0.000|+1.206|+1.384|+0.000|-0.008|+0.000|+1.198|+1.384|
006:+0.000|+0.002|+0.001|+0.002|+0.002|-0.001|+0.000|-0.000|+0.000|+0.006|-0.000|+0.006|-0.000|+1.200|+1.384|-0.000|-0.003|-0.000|+1.198|+1.384|
007:+0.001|+0.002|+0.001|+0.002|+0.002|-0.001|+0.002|+0.001|-0.000|-0.010|+0.001|-0.009|-0.001|+1.201|+1.383|+0.000|+0.002|-0.000|+1.204|+1.384|
008:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|-0.004|-0.001|+0.000|+0.016|-0.000|+0.012|+0.000|+1.203|+1.384|-0.000|-0.007|+0.000|+1.195|+1.383|
009:+0.001|+0.001|+0.001|+0.002|+0.002|-0.000|-0.007|+0.001|+0.000|+0.004|+0.000|-0.003|+0.001|+1.199|+1.383|-0.000|+0.009|-0.000|+1.208|+1.383|
010:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|+0.007|-0.000|-0.000|-0.017|-0.001|-0.010|-0.001|+1.192|+1.384|+0.000|+0.013|+0.000|+1.205|+1.384|
011:+0.001|+0.002|+0.002|+0.002|+0.002|+0.001|-0.002|-0.000|+0.000|+0.007|+0.000|+0.005|-0.000|+1.199|+1.384|+0.000|-0.004|-0.000|+1.195|+1.383|
012:+0.001|+0.002|+0.002|+0.002|+0.003|+0.000|+0.000|+0.001|-0.000|+0.008|+0.000|+0.009|+0.000|+1.197|+1.383|+0.000|+0.002|-0.000|+1.200|+1.383|
013:+0.000|+0.002|+0.001|+0.001|+0.002|+0.000|+0.001|-0.000|+0.000|-0.004|+0.000|-0.004|+0.000|+1.198|+1.384|-0.000|+0.010|-0.000|+1.209|+1.383|
014:+0.000|+0.001|+0.002|+0.002|+0.002|+0.001|-0.001|-0.001|+0.000|+0.002|+0.000|+0.001|-0.001|+1.199|+1.384|+0.000|+0.007|+0.000|+1.205|+1.384|
015:+0.000|+0.002|+0.002|+0.002|+0.003|+0.001|+0.006|+0.001|-0.001|-0.011|-0.001|-0.004|+0.001|+1.198|+1.384|+0.000|+0.008|+0.000|+1.206|+1.383|
016:+0.001|+0.002|+0.002|+0.001|+0.001|-0.000|+0.002|+0.000|+0.000|-0.008|+0.000|-0.006|-0.001|+1.204|+1.384|-0.000|-0.003|-0.000|+1.202|+1.384|
017:+0.000|+0.002|+0.002|+0.002|+0.003|+0.000|-0.001|+0.001|-0.000|+0.003|-0.000|+0.003|+0.001|+1.206|+1.384|+0.000|-0.010|+0.000|+1.196|+1.383|
018:+0.000|+0.003|+0.002|+0.001|+0.002|-0.000|-0.011|-0.002|+0.000|+0.025|-0.000|+0.013|-0.000|+1.205|+1.385|-0.000|-0.008|-0.000|+1.199|+1.384|
019:+0.001|+0.002|+0.002|+0.002|+0.002|-0.000|+0.012|+0.001|-0.001|-0.018|+0.000|-0.007|+0.000|+1.194|+1.383|+0.000|+0.018|-0.000|+1.212|+1.383|
020:+0.000|+0.002|+0.002|+0.002|+0.002|+0.000|-0.002|-0.001|+0.000|-0.000|-0.000|-0.001|+0.000|+1.206|+1.384|-0.000|-0.000|+0.000|+1.205|+1.384|
021:+0.000|+0.002|+0.001|+0.002|+0.002|-0.001|-0.007|+0.001|+0.000|+0.010|+0.000|+0.002|+0.000|+1.204|+1.383|+0.000|-0.000|-0.000|+1.204|+1.384|
022:+0.000|+0.001|+0.002|+0.002|+0.001|+0.000|+0.009|-0.000|-0.000|-0.015|-0.000|-0.006|+0.001|+1.197|+1.384|+0.000|+0.010|+0.000|+1.206|+1.384|
023:+0.000|+0.002|+0.002|+0.002|+0.001|-0.001|-0.005|+0.001|-0.000|+0.002|+0.000|-0.002|-0.001|+1.206|+1.384|+0.000|-0.005|+0.000|+1.201|+1.385|
024:+0.000|+0.002|+0.001|+0.002|+0.002|-0.001|-0.001|-0.001|+0.001|-0.005|-0.001|-0.006|+0.001|+1.202|+1.384|-0.000|-0.004|+0.000|+1.199|+1.384|
025:+0.001|+0.001|+0.002|+0.001|+0.001|-0.000|-0.004|-0.177|-0.001|+0.196|+0.001|+0.014|-0.001|+1.201|+1.384|+0.001|-0.008|-0.000|+1.193|+1.385|
026:+0.000|+0.001|+0.179|+0.179|+0.002|+0.001|+0.187|-0.010|-0.000|-0.188|-0.001|-0.010|+0.000|+1.197|+1.207|-0.000|+0.188|+0.000|+1.207|+1.384|
027:+0.001|+0.002|+0.189|+0.189|+0.002|+0.000|-0.000|+0.010|+0.000|-0.000|+0.000|+0.011|+0.001|+1.384|+1.197|-0.000|-0.000|-0.000|+1.197|+1.384|
028:+0.000|+0.002|+0.179|+0.179|+0.001|-0.001|+0.000|-0.001|-0.000|+0.000|+0.001|-0.003|-0.001|+1.384|+1.207|+0.000|-0.000|-0.000|+1.207|+1.385|
029:+0.000|+0.002|+0.181|+0.180|+0.001|+0.001|-0.000|+0.178|+0.000|-0.000|-0.001|+0.179|-0.000|+1.384|+1.205|-0.000|+0.000|+0.000|+1.205|+1.384|
030:+0.001|+0.001|+0.002|+0.002|+0.002|+0.001|-0.000|+0.000|-0.000|-0.000|+0.000|+0.001|+0.000|+1.384|+1.384|+0.000|-0.000|-0.000|+1.383|+1.383|
031:+0.001|+0.002|+0.001|+0.001|+0.002|+0.000|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.001|+1.384|+1.384|-0.000|-0.000|-0.000|+1.384|+1.384|
032:+0.000|+0.001|+0.002|+0.001|+0.001|+0.000|-0.001|-0.000|+0.000|-0.000|+0.000|-0.000|-0.001|+1.384|+1.384|-0.000|+0.000|-0.000|+1.384|+1.384|
033:+0.000|+0.003|+0.002|+0.002|+0.002|-0.001|+0.002|+0.000|+0.000|+0.000|+0.000|-0.001|+0.001|+1.383|+1.384|+0.000|+0.000|-0.000|+1.384|+1.384|
034:+0.000|+0.001|+0.002|+0.002|+0.001|+0.001|-0.001|-0.001|-0.001|-0.000|-0.000|-0.001|-0.000|+1.385|+1.384|+0.000|+0.000|+0.000|+1.383|+1.384|
035:+0.001|+0.002|+0.003|+0.003|+0.001|-0.001|+0.001|+0.000|+0.000|+0.000|-0.000|+0.001|+0.000|+1.383|+1.383|-0.000|+0.000|+0.000|+1.383|+1.384|
036:+0.000|+0.002|+0.002|+0.002|+0.002|-0.001|-0.000|+0.001|-0.000|-0.000|+0.000|-0.000|+0.000|+1.384|+1.383|-0.000|+0.000|-0.000|+1.384|+1.384|
037:+0.000|+0.002|+0.002|+0.002|+0.002|-0.000|+0.001|-0.001|+0.000|-0.000|+0.000|+0.000|-0.000|+1.384|+1.384|-0.000|+0.000|-0.000|+1.384|+1.384|
038:+0.000|+0.001|+0.002|+0.002|+0.002|+0.000|-0.000|+0.001|+0.000|-0.000|+0.000|-0.001|+0.000|+1.385|+1.384|+0.000|+0.000|+0.000|+1.384|+1.384|
039:+0.000|+0.002|+0.002|+0.002|+0.002|+0.001|-0.000|-0.000|-0.000|-0.000|-0.000|+0.001|+0.001|+1.384|+1.384|+0.000|-0.000|+0.000|+1.383|+1.384|
