MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.088|+1.088|+0.002|-0.000|-0.018|-0.000|+0.008|+0.013|-0.000|+0.000|+0.003|+1.097|+0.000|-0.000|-0.011|+0.000|+0.000|+1.086|
002:+0.000|+0.002|+1.083|+1.083|+0.002|-0.000|-0.001|+0.000|-0.008|+0.010|+0.000|+0.000|+0.001|+1.079|+0.000|+0.008|+0.002|+0.000|+0.000|+1.089|
003:+0.000|+0.001|+1.092|+1.092|+0.001|+0.000|+0.011|-0.000|+0.001|-0.015|+0.000|+0.000|-0.004|+1.078|+0.000|+0.001|+0.012|+0.000|+0.000|+1.091|
004:+0.000|+0.003|+1.089|+1.089|+0.003|-0.000|-0.008|+0.000|-0.010|+0.016|-0.001|+0.000|-0.001|+1.089|-0.000|+0.001|-0.003|+0.000|+0.000|+1.087|
005:+0.000|+0.001|+1.097|+1.096|+0.001|-0.000|+0.012|+0.000|+0.006|-0.026|+0.001|+0.000|-0.008|+1.081|+0.000|-0.009|+0.014|-0.000|+0.000|+1.086|
006:+0.000|+0.002|+1.083|+1.084|+0.002|+0.000|-0.000|+0.000|+0.003|+0.005|-0.000|+0.000|+0.009|+1.094|+0.000|-0.003|-0.012|+0.001|+0.000|+1.079|
007:+0.000|+0.002|+1.088|+1.089|+0.002|-0.000|-0.003|+0.000|+0.014|-0.003|-0.000|+0.000|+0.008|+1.094|+0.000|+0.001|-0.007|+0.000|+0.000|+1.087|
008:+0.001|+0.002|+1.083|+1.083|+0.002|+0.000|-0.006|+0.000|+0.005|-0.002|+0.000|+0.000|-0.003|+1.091|+0.000|+0.015|-0.010|-0.000|+0.000|+1.096|
009:+0.000|+0.002|+1.075|+1.075|+0.002|-0.000|+0.004|+0.000|-0.029|+0.011|-0.001|+0.000|-0.014|+1.085|+0.000|+0.020|-0.012|+0.000|+0.000|+1.093|
010:+0.001|+0.002|+1.090|+1.089|+0.002|+0.000|-0.003|+0.000|+0.023|-0.008|+0.000|+0.000|+0.012|+1.089|+0.000|-0.009|-0.001|-0.001|+0.000|+1.080|
011:+0.001|+0.001|+1.079|+1.078|+0.001|+0.000|-0.002|+0.000|-0.013|+0.018|+0.001|+0.000|+0.002|+1.085|+0.000|+0.014|-0.009|-0.001|+0.000|+1.091|
012:+0.001|+0.002|+1.094|+1.095|+0.002|-0.000|+0.010|-0.000|+0.002|-0.013|+0.000|+0.000|-0.001|+1.084|+0.000|+0.001|+0.009|+0.000|+0.000|+1.093|
013:+0.000|+0.001|+1.090|+1.091|+0.001|-0.000|-0.010|+0.000|+0.003|+0.005|-0.000|+0.000|-0.002|+1.094|-0.000|+0.003|-0.004|+0.001|+0.000|+1.092|
014:+0.000|+0.001|+1.086|+1.086|+0.001|+0.000|+0.001|+0.000|-0.015|+0.010|+0.000|+0.000|-0.005|+1.084|+0.000|+0.006|+0.001|+0.000|+0.000|+1.090|
015:+0.000|+0.001|+1.095|+1.096|+0.001|-0.000|+0.005|+0.000|+0.002|-0.012|-0.000|+0.000|-0.005|+1.085|+0.000|-0.009|+0.010|+0.000|+0.000|+1.086|
016:+0.001|+0.002|+1.089|+1.089|+0.002|+0.000|-0.007|-0.000|+0.019|-0.001|-0.000|+0.000|+0.012|+1.089|+0.000|-0.006|-0.002|+0.000|+0.000|+1.081|
017:+0.000|+0.002|+1.082|+1.081|+0.002|-0.000|+0.010|-0.000|-0.024|+0.001|-0.000|+0.000|-0.013|+1.083|+0.000|+0.013|-0.003|-0.000|+0.000|+1.093|
018:+0.000|+0.002|+1.092|+1.092|+0.002|+0.000|-0.005|+0.000|+0.009|+0.007|+0.000|+0.000|+0.010|+1.092|-0.000|-0.012|-0.002|-0.000|+0.000|+1.079|
019:+0.000|+0.001|+1.093|+1.093|+0.001|+0.000|+0.001|-0.000|+0.017|-0.011|-0.000|+0.000|+0.007|+1.087|+0.000|-0.003|+0.005|+0.000|+0.000|+1.089|
020:+0.001|+0.001|+1.084|+1.084|+0.001|+0.000|-0.002|+0.000|-0.029|+0.015|+0.000|+0.000|-0.016|+1.089|-0.000|+0.014|-0.007|-0.000|+0.000|+1.096|
021:+0.001|+0.002|+1.098|+1.098|+0.002|+0.000|-0.003|+0.000|+0.031|-0.014|+0.000|+0.000|+0.014|+1.087|+0.000|-0.016|+0.008|+0.000|+0.000|+1.080|
022:+0.000|+0.001|+1.080|+1.080|+0.001|+0.000|+0.002|+0.000|-0.021|+0.003|-0.001|+0.000|-0.014|+1.084|+0.000|+0.015|-0.006|+0.000|+0.000|+1.094|
023:+0.000|+0.001|+1.086|+1.086|+0.001|-0.000|+0.001|+0.000|+0.008|-0.001|+0.000|+0.000|+0.007|+1.087|+0.000|-0.006|-0.002|-0.000|+0.000|+1.079|
024:+0.001|+0.002|+1.085|+1.085|+0.002|-0.000|-0.002|+0.000|+0.002|-0.004|+0.000|+0.000|-0.005|+1.087|+0.000|+0.002|-0.003|-0.000|+0.000|+1.086|
025:+0.001|+0.001|+1.079|+1.079|+0.001|+0.000|+0.004|+0.051|-0.011|+0.303|+0.000|+0.344|+0.004|+1.085|+0.000|+0.004|-0.007|+0.000|+0.000|+1.082|
026:+0.000|+0.002|+1.042|+1.042|+0.001|+0.000|+0.296|+0.005|-0.010|-0.296|+0.000|+0.001|-0.007|+1.089|+0.051|-0.006|+0.296|+0.000|+0.344|+1.086|
027:+0.000|+0.001|+1.041|+1.041|+0.002|+0.000|-0.001|-0.004|+0.015|-0.000|-0.000|+0.004|+0.007|+1.384|+0.056|-0.016|+0.000|+0.000|+0.345|+1.079|
028:+0.001|+0.002|+1.037|+1.036|+0.001|+0.000|-0.000|-0.001|+0.295|+0.000|-0.000|-0.004|+0.298|+1.384|+0.052|-0.001|-0.000|+0.000|+0.349|+1.086|
029:+0.001|+0.002|+1.041|+1.041|+0.002|-0.000|-0.000|+0.295|-0.294|+0.000|-0.000|+0.001|-0.000|+1.384|+0.051|+0.294|+0.000|-0.000|+0.345|+1.384|
030:+0.001|+0.002|+1.040|+1.040|+0.002|-0.000|-0.000|-0.006|+0.000|-0.000|+0.000|-0.007|+0.000|+1.383|+0.346|-0.000|+0.000|-0.000|+0.346|+1.384|
031:+0.000|+0.002|+1.046|+1.047|+0.002|-0.001|+0.000|+0.011|-0.000|-0.000|-0.000|+0.010|-0.000|+1.383|+0.339|+0.000|+0.000|+0.000|+0.340|+1.384|
032:+0.000|+0.002|+1.036|+1.036|+0.002|+0.000|+0.001|+0.002|+0.000|-0.000|-0.000|+0.002|+0.001|+1.384|+0.350|-0.000|+0.000|+0.000|+0.350|+1.384|
033:+0.000|+0.001|+1.034|+1.034|+0.001|+0.000|-0.001|-0.005|+0.000|+0.000|+0.000|-0.005|-0.001|+1.385|+0.352|+0.000|-0.000|-0.000|+0.352|+1.384|
034:+0.000|+0.002|+1.038|+1.038|+0.003|+0.001|+0.000|-0.000|-0.001|+0.000|+0.000|+0.000|+0.001|+1.383|+0.347|+0.001|-0.000|+0.000|+0.347|+1.383|
035:+0.000|+0.002|+1.038|+1.039|+0.001|-0.001|+0.000|-0.004|-0.000|+0.000|-0.001|-0.004|+0.000|+1.384|+0.347|-0.000|+0.000|+0.001|+0.347|+1.384|
036:+0.001|+0.001|+1.043|+1.042|+0.002|+0.001|-0.000|+0.009|+0.000|-0.000|+0.001|+0.009|-0.000|+1.384|+0.343|-0.000|+0.000|-0.000|+0.343|+1.384|
037:+0.001|+0.002|+1.034|+1.034|+0.002|-0.000|-0.000|-0.007|+0.000|+0.000|-0.000|-0.007|+0.001|+1.384|+0.352|-0.000|-0.000|+0.000|+0.352|+1.384|
038:+0.000|+0.002|+1.041|+1.041|+0.002|-0.000|-0.000|+0.003|+0.000|-0.000|-0.000|+0.003|-0.000|+1.384|+0.345|+0.000|+0.000|+0.000|+0.345|+1.384|
