MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.092|+1.091|+0.002|-0.000|+0.010|+0.000|+0.001|-0.015|+0.001|+0.000|-0.004|+1.087|-0.000|+0.000|+0.003|-0.000|+0.000|+1.090|
002:+0.000|+0.002|+1.087|+1.087|+0.002|+0.000|-0.013|-0.000|+0.002|+0.016|-0.001|+0.000|+0.007|+1.097|+0.000|+0.001|-0.012|+0.000|+0.000|+1.086|
003:+0.001|+0.001|+1.091|+1.090|+0.001|+0.000|+0.011|+0.000|-0.001|-0.015|+0.001|+0.000|-0.006|+1.085|-0.000|+0.003|+0.004|-0.001|+0.000|+1.093|
004:+0.000|+0.001|+1.085|+1.086|+0.001|+0.000|-0.004|+0.000|-0.005|+0.007|-0.000|+0.000|-0.002|+1.095|+0.000|+0.002|-0.011|+0.000|+0.000|+1.087|
005:+0.000|+0.002|+1.089|+1.089|+0.002|+0.000|-0.012|-0.000|+0.005|+0.007|-0.000|+0.000|-0.001|+1.092|+0.000|-0.003|-0.004|+0.000|+0.000|+1.085|
006:+0.001|+0.001|+1.084|+1.083|+0.001|-0.000|+0.008|+0.000|-0.004|+0.000|+0.001|+0.000|+0.003|+1.079|+0.000|+0.002|+0.003|-0.000|+0.000|+1.084|
007:+0.001|+0.002|+1.091|+1.092|+0.002|-0.000|-0.002|+0.000|-0.004|+0.009|-0.001|+0.000|+0.004|+1.087|+0.000|-0.002|+0.003|+0.001|+0.000|+1.087|
008:+0.000|+0.002|+1.099|+1.099|+0.002|+0.000|+0.008|+0.000|+0.001|-0.013|-0.000|+0.000|-0.003|+1.085|+0.000|-0.006|+0.012|-0.000|+0.000|+1.091|
009:+0.001|+0.001|+1.094|+1.094|+0.001|+0.000|-0.004|-0.000|+0.006|+0.003|+0.000|+0.000|+0.004|+1.093|+0.000|-0.005|-0.001|-0.000|+0.000|+1.088|
010:+0.000|+0.003|+1.094|+1.094|+0.003|+0.000|-0.008|+0.000|-0.015|+0.007|+0.000|+0.000|-0.017|+1.089|-0.000|+0.001|+0.002|+0.000|+0.000|+1.092|
011:+0.000|+0.002|+1.091|+1.092|+0.002|+0.000|+0.011|+0.000|+0.007|-0.013|-0.000|+0.000|+0.005|+1.081|+0.000|-0.015|+0.009|+0.000|+0.000|+1.075|
012:+0.001|+0.002|+1.090|+1.090|+0.002|+0.000|+0.007|+0.000|+0.013|-0.010|+0.000|+0.000|+0.010|+1.092|+0.000|-0.008|-0.004|-0.000|+0.000|+1.080|
013:+0.000|+0.001|+1.086|+1.086|+0.001|-0.000|-0.020|+0.000|-0.010|+0.022|-0.000|+0.000|-0.008|+1.099|+0.000|+0.005|-0.014|+0.000|+0.000|+1.090|
014:+0.000|+0.002|+1.089|+1.088|+0.002|+0.000|+0.002|+0.000|-0.001|-0.000|-0.000|+0.000|+0.001|+1.079|+0.000|-0.004|+0.008|-0.000|+0.000|+1.083|
015:+0.001|+0.002|+1.091|+1.090|+0.002|+0.000|+0.006|+0.000|+0.005|-0.007|+0.001|+0.000|+0.004|+1.081|+0.000|-0.005|+0.008|-0.001|+0.000|+1.084|
