MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.326|+1.326|+0.002|+0.000|+0.016|+0.000|+0.009|-0.018|+0.000|+0.000|+0.006|+1.318|+0.000|-0.002|+0.006|+0.000|+0.000|+1.322|
002:+0.000|+0.001|+1.323|+1.323|+0.001|+0.000|-0.016|+0.000|-0.005|+0.013|-0.001|+0.000|-0.007|+1.334|+0.000|+0.007|-0.012|+0.000|+0.000|+1.328|
003:+0.001|+0.002|+1.322|+1.321|+0.002|-0.000|+0.009|+0.000|-0.006|-0.005|+0.001|+0.000|-0.003|+1.318|+0.000|+0.002|+0.001|-0.001|+0.000|+1.322|
004:+0.000|+0.002|+1.324|+1.324|+0.002|+0.000|-0.002|+0.000|+0.001|+0.003|-0.000|+0.000|+0.002|+1.327|+0.000|-0.004|-0.004|+0.000|+0.000|+1.318|
005:+0.001|+0.002|+1.325|+1.325|+0.002|+0.000|+0.002|+0.000|-0.002|+0.002|+0.000|+0.000|+0.001|+1.325|+0.000|-0.003|-0.001|-0.000|+0.000|+1.321|
006:+0.001|+0.002|+1.329|+1.329|+0.002|-0.000|-0.007|+0.000|+0.004|+0.000|-0.001|+0.000|-0.002|+1.327|+0.000|-0.005|+0.001|+0.000|+0.000|+1.322|
007:+0.001|+0.003|+1.324|+1.324|+0.003|+0.000|-0.002|+0.000|+0.008|-0.003|+0.000|+0.000|+0.004|+1.320|+0.000|-0.001|+0.001|-0.000|+0.000|+1.320|
008:+0.000|+0.002|+1.318|+1.318|+0.002|+0.000|+0.000|-0.000|-0.010|+0.010|+0.001|+0.000|-0.000|+1.318|+0.000|+0.008|-0.002|+0.000|+0.000|+1.324|
009:+0.000|+0.002|+1.328|+1.329|+0.002|-0.000|+0.007|+0.000|+0.001|-0.010|-0.001|+0.000|-0.001|+1.319|-0.000|-0.002|+0.008|+0.001|+0.000|+1.324|
010:+0.000|+0.002|+1.326|+1.326|+0.002|-0.000|-0.002|+0.000|-0.000|+0.002|-0.001|+0.000|-0.000|+1.326|-0.000|-0.001|-0.002|+0.000|+0.000|+1.323|
011:+0.001|+0.002|+1.326|+1.326|+0.002|+0.000|+0.001|-0.000|-0.007|+0.007|-0.000|+0.000|+0.002|+1.324|+0.000|-0.001|+0.000|-0.000|+0.000|+1.323|
012:+0.001|+0.002|+1.335|+1.335|+0.002|+0.000|-0.005|+0.000|+0.003|-0.003|+0.001|+0.000|-0.006|+1.326|-0.000|-0.008|+0.007|-0.001|+0.000|+1.326|
013:+0.001|+0.002|+1.326|+1.326|+0.002|+0.000|+0.008|-0.000|+0.003|-0.007|-0.000|+0.000|+0.003|+1.320|+0.000|-0.005|+0.005|+0.000|+0.000|+1.320|
014:+0.000|+0.002|+1.327|+1.328|+0.002|+0.000|-0.010|+0.000|+0.007|+0.003|-0.001|+0.000|+0.001|+1.328|+0.000|-0.002|-0.003|+0.000|+0.000|+1.323|
015:+0.001|+0.002|+1.321|+1.320|+0.002|+0.000|+0.008|+0.000|-0.001|-0.009|+0.001|+0.000|-0.003|+1.318|+0.000|+0.005|+0.001|-0.000|+0.000|+1.324|
016:+0.000|+0.002|+1.319|+1.319|+0.002|+0.000|-0.003|+0.000|-0.004|+0.012|+0.000|+0.000|+0.005|+1.326|+0.000|+0.004|-0.009|+0.000|+0.000|+1.321|
017:+0.000|+0.002|+1.327|+1.328|+0.002|-0.000|+0.008|-0.000|-0.001|-0.009|-0.001|+0.000|-0.001|+1.323|+0.000|+0.000|+0.003|+0.000|+0.000|+1.326|
018:+0.001|+0.002|+1.328|+1.327|+0.002|+0.000|-0.011|+0.000|-0.010|+0.018|+0.001|+0.000|-0.003|+1.331|+0.000|-0.000|-0.006|-0.001|+0.000|+1.325|
019:+0.001|+0.002|+1.334|+1.333|+0.002|+0.000|+0.007|+0.000|+0.008|-0.016|+0.000|+0.000|-0.002|+1.320|+0.000|-0.010|+0.012|-0.000|+0.000|+1.322|
020:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|-0.001|+0.000|+0.015|-0.009|-0.000|+0.000|+0.005|+1.327|+0.000|-0.002|-0.004|-0.000|+0.000|+1.320|
021:+0.000|+0.002|+1.315|+1.315|+0.002|-0.000|-0.006|+0.000|-0.014|+0.021|+0.000|+0.000|+0.001|+1.326|+0.000|+0.013|-0.013|-0.000|+0.000|+1.325|
022:+0.000|+0.003|+1.330|+1.330|+0.003|-0.000|+0.007|+0.000|+0.001|-0.006|+0.000|+0.000|+0.002|+1.320|+0.000|-0.001|+0.008|+0.000|+0.000|+1.327|
023:+0.000|+0.002|+1.331|+1.331|+0.002|-0.000|-0.001|-0.000|-0.009|+0.000|-0.000|+0.000|-0.010|+1.327|+0.000|-0.001|+0.002|+0.000|+0.000|+1.328|
024:+0.000|+0.002|+1.330|+1.331|+0.002|+0.000|-0.004|+0.000|+0.002|+0.006|+0.000|+0.000|+0.003|+1.326|-0.000|-0.010|+0.002|+0.000|+0.000|+1.318|
025:+0.000|+0.002|+1.331|+1.331|+0.002|+0.000|+0.006|+0.281|+0.010|+0.049|+0.000|+0.346|+0.000|+1.321|+0.000|-0.008|+0.008|+0.000|+0.000|+1.322|
026:+0.000|+0.001|+1.039|+1.040|+0.001|-0.000|+0.056|-0.011|+0.004|-0.057|-0.000|+0.005|+0.009|+1.327|+0.281|+0.003|+0.057|+0.001|+0.346|+1.322|
027:+0.000|+0.002|+1.034|+1.056|+0.002|-0.022|+0.001|-0.005|-0.013|-0.000|-0.000|-0.000|-0.015|+1.384|+0.271|+0.006|-0.000|+0.000|+0.352|+1.331|
028:+0.001|+0.001|+1.034|+1.058|+0.001|-0.025|-0.007|-0.004|+0.069|+0.000|+0.006|-0.032|+0.057|+1.385|+0.265|-0.007|-0.000|-0.000|+0.352|+1.316|
029:+0.000|+0.009|+1.060|+1.062|+0.007|+0.003|-0.004|+0.055|-0.063|-0.062|-0.012|-0.059|+0.006|+1.377|+0.261|+0.063|+0.000|+0.006|+0.320|+1.373|
030:+0.007|+0.006|+1.063|+1.063|+0.007|-0.006|-0.055|+0.033|+0.000|+0.069|+0.006|+0.010|+0.006|+1.373|+0.316|-0.000|-0.062|-0.006|+0.260|+1.378|
031:+0.001|+0.002|+1.057|+1.036|+0.002|+0.021|+0.004|-0.006|+0.000|-0.006|+0.000|-0.010|+0.001|+1.318|+0.350|+0.000|+0.007|-0.000|+0.271|+1.384|
032:+0.000|+0.001|+1.065|+1.042|+0.002|+0.023|-0.004|+0.004|-0.061|+0.000|-0.000|+0.025|-0.063|+1.322|+0.344|+0.000|+0.001|-0.000|+0.260|+1.384|
033:+0.001|+0.002|+1.037|+1.037|+0.003|+0.000|+0.006|-0.057|+0.052|+0.059|+0.001|+0.063|-0.004|+1.318|+0.348|-0.061|+0.001|-0.001|+0.285|+1.322|
034:+0.000|+0.002|+1.037|+1.037|+0.002|+0.000|+0.060|-0.028|+0.011|-0.060|-0.000|+0.000|+0.005|+1.324|+0.292|-0.009|+0.060|+0.000|+0.348|+1.318|
035:+0.001|+0.002|+1.037|+1.060|+0.002|-0.022|+0.001|+0.005|-0.001|-0.000|-0.000|+0.001|+0.005|+1.384|+0.263|+0.002|-0.000|+0.000|+0.348|+1.323|
036:+0.001|+0.001|+1.036|+1.061|+0.001|-0.024|-0.009|-0.003|+0.059|+0.000|+0.005|-0.028|+0.044|+1.385|+0.268|+0.000|-0.000|-0.000|+0.349|+1.328|
037:+0.000|+0.010|+1.060|+1.061|+0.009|+0.002|-0.003|+0.055|-0.060|-0.065|-0.012|-0.060|+0.006|+1.376|+0.265|+0.060|-0.000|+0.005|+0.321|+1.372|
038:+0.007|+0.007|+1.061|+1.059|+0.008|-0.004|-0.049|+0.027|+0.000|+0.071|+0.007|+0.011|+0.007|+1.372|+0.320|-0.000|-0.065|-0.007|+0.261|+1.378|
039:+0.001|+0.002|+1.060|+1.039|+0.001|+0.020|-0.004|+0.002|+0.000|-0.001|+0.000|-0.007|-0.000|+1.324|+0.347|-0.000|+0.006|-0.000|+0.272|+1.384|
