MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|-0.000|+0.000|+0.003|-0.000|+0.008|-0.000|+1.324|+1.384|+0.000|-0.001|+0.000|+1.323|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.007|+0.000|+0.000|+0.001|+0.000|-0.006|+0.000|+1.330|+1.384|+0.000|+0.002|+0.000|+1.332|+1.384|
003:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|-0.000|+0.000|-0.002|-0.000|+0.003|-0.000|+1.323|+1.384|+0.000|+0.003|+0.000|+1.325|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.000|+0.000|-0.001|+0.000|-0.005|+0.000|+1.327|+1.384|+0.000|+0.001|-0.000|+1.328|+1.384|
005:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.003|+0.001|+0.000|+0.003|-0.000|-0.000|+0.001|+1.323|+1.384|+0.000|+0.000|+0.000|+1.323|+1.384|
006:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.001|-0.002|+0.000|-0.002|+0.000|-0.003|-0.002|+1.320|+1.385|+0.000|+0.003|-0.000|+1.323|+1.385|
007:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|+0.001|+0.000|+0.004|+0.000|+0.006|+0.001|+1.319|+1.383|+0.000|+0.001|-0.000|+1.320|+1.383|
008:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.011|-0.001|+0.000|-0.015|+0.001|-0.005|-0.001|+1.320|+1.384|+0.000|+0.005|+0.000|+1.325|+1.384|
009:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.007|+0.002|+0.000|+0.012|-0.001|+0.006|+0.002|+1.332|+1.383|+0.000|-0.010|+0.001|+1.321|+1.383|
010:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.004|-0.001|+0.000|-0.007|+0.001|-0.004|-0.001|+1.325|+1.384|+0.000|+0.002|-0.000|+1.327|+1.384|
011:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|+0.001|+0.000|+0.003|-0.001|-0.001|+0.001|+1.329|+1.384|+0.000|-0.005|+0.000|+1.323|+1.384|
012:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|+0.000|-0.000|+0.000|-0.003|-0.000|-0.003|-0.000|+1.324|+1.384|+0.000|-0.002|-0.000|+1.323|+1.384|
013:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|+0.006|-0.001|+0.000|-0.006|+0.000|-0.000|-0.001|+1.325|+1.384|+0.000|-0.005|-0.000|+1.320|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.004|-0.000|+0.000|+0.005|+0.001|+0.001|-0.000|+1.331|+1.384|+0.000|-0.011|-0.000|+1.320|+1.384|
015:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.004|-0.001|+0.000|+0.001|-0.001|-0.001|-0.001|+1.327|+1.383|+0.000|-0.006|+0.000|+1.321|+1.383|
016:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|+0.003|+0.000|+0.000|+0.003|+0.000|+0.006|+0.000|+1.323|+1.382|+0.000|-0.005|-0.001|+1.319|+1.382|
017:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|+0.001|+0.002|+0.000|-0.000|+0.001|+0.000|+0.002|+1.326|+1.383|+0.000|-0.002|-0.001|+1.326|+1.383|
018:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|-0.007|-0.000|+0.000|+0.003|+0.000|-0.004|-0.000|+1.327|+1.384|+0.000|-0.002|-0.000|+1.326|+1.384|
019:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|-0.001|+0.000|-0.004|+0.000|+0.001|-0.001|+1.320|+1.384|+0.000|+0.001|-0.000|+1.321|+1.384|
020:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.009|+0.000|+0.000|-0.004|-0.001|+0.005|+0.000|+1.326|+1.383|+0.000|-0.003|+0.000|+1.322|+1.383|
021:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.008|-0.000|+0.000|+0.008|+0.001|-0.000|-0.000|+1.335|+1.383|+0.000|-0.007|-0.000|+1.328|+1.383|
022:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.001|+0.000|+0.000|-0.000|-0.000|+0.001|+0.000|+1.326|+1.383|+0.000|+0.001|+0.000|+1.328|+1.383|
023:+0.000|+0.000|+0.000|+0.002|+0.003|+0.000|-0.006|-0.000|+0.000|-0.005|-0.000|-0.010|-0.000|+1.328|+1.383|+0.000|+0.001|-0.000|+1.329|+1.383|
024:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|+0.002|+0.001|+0.000|+0.009|+0.000|+0.011|+0.001|+1.322|+1.383|+0.000|-0.004|-0.000|+1.318|+1.383|
025:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.002|-0.061|+0.000|+0.055|+0.060|-0.003|-0.061|+1.324|+1.384|+0.000|+0.006|-0.000|+1.330|+1.384|
026:+0.000|+0.000|+0.000|+0.062|+0.002|+0.000|-0.003|-0.050|+0.000|-0.061|-0.070|+0.007|-0.050|+1.326|+1.324|+0.000|+0.061|+0.060|+1.326|+1.324|
027:+0.064|+0.000|+0.000|+0.048|+0.059|+0.000|+0.005|-0.011|+0.000|-0.000|+0.022|-0.017|-0.011|+1.323|+1.274|+0.000|+0.000|-0.011|+1.333|+1.274|
028:+0.059|+0.000|+0.000|+0.064|+0.053|+0.000|-0.002|+0.008|+0.000|-0.000|-0.013|+0.012|+0.008|+1.327|+1.263|+0.000|-0.000|+0.012|+1.316|+1.263|
029:+0.060|+0.000|+0.000|+0.054|+0.056|+0.000|-0.006|+0.046|+0.000|-0.060|-0.064|-0.002|+0.046|+1.326|+1.271|+0.000|-0.000|-0.002|+1.327|+1.271|
030:+0.067|+0.000|+0.000|+0.003|+0.069|+0.000|+0.005|+0.067|+0.000|+0.063|+0.066|+0.002|+0.067|+1.320|+1.317|+0.000|-0.060|-0.066|+1.326|+1.317|
031:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.007|+0.000|+0.000|-0.013|-0.000|-0.006|+0.000|+1.324|+1.384|+0.000|+0.003|+0.000|+1.327|+1.384|
032:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|-0.005|+0.000|+0.000|+0.011|+0.000|+0.005|+0.000|+1.331|+1.384|+0.000|-0.010|-0.000|+1.322|+1.384|
033:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|-0.002|-0.064|+0.000|+0.061|+0.063|-0.005|-0.064|+1.326|+1.384|+0.000|+0.001|+0.000|+1.327|+1.384|
034:+0.000|+0.000|+0.000|+0.065|+0.001|+0.000|+0.007|-0.051|+0.000|-0.062|-0.055|+0.000|-0.051|+1.324|+1.321|+0.000|+0.062|+0.064|+1.322|+1.321|
035:+0.055|+0.000|+0.000|+0.060|+0.052|-0.000|-0.008|-0.005|+0.000|+0.000|-0.007|-0.001|-0.005|+1.331|+1.270|+0.000|-0.000|+0.009|+1.322|+1.270|
036:+0.064|+0.000|+0.000|+0.058|+0.057|-0.000|-0.004|-0.008|+0.000|-0.000|-0.001|-0.003|-0.008|+1.322|+1.265|+0.000|+0.000|+0.001|+1.322|+1.265|
037:+0.067|+0.000|+0.000|+0.062|+0.062|+0.000|+0.010|+0.070|+0.000|-0.063|-0.057|+0.004|+0.070|+1.319|+1.256|+0.000|-0.000|+0.000|+1.318|+1.256|
038:+0.057|+0.000|+0.000|+0.002|+0.059|+0.000|-0.006|+0.058|+0.000|+0.062|+0.057|-0.001|+0.058|+1.329|+1.326|+0.000|-0.063|-0.057|+1.323|+1.326|
039:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|-0.001|+0.000|-0.003|-0.000|+0.003|-0.001|+1.322|+1.384|+0.000|-0.001|+0.000|+1.322|+1.384|
