MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.197|+1.197|+0.002|+0.000|+0.004|-0.000|+0.004|-0.011|+0.000|+0.000|-0.003|+1.201|+0.000|+0.005|-0.006|-0.000|+0.000|+1.199|
002:+0.001|+0.002|+1.190|+1.190|+0.002|+0.000|+0.003|+0.000|-0.013|+0.011|+0.001|+0.000|-0.000|+1.205|-0.000|+0.008|-0.017|-0.000|+0.000|+1.196|
003:+0.000|+0.003|+1.203|+1.204|+0.003|+0.000|-0.013|+0.000|+0.010|+0.011|-0.000|+0.000|+0.009|+1.207|+0.000|-0.004|-0.006|+0.001|+0.000|+1.196|
004:+0.000|+0.002|+1.201|+1.202|+0.002|+0.000|+0.000|+0.000|-0.005|+0.001|+0.000|+0.000|-0.004|+1.195|+0.000|+0.006|+0.005|+0.000|+0.000|+1.205|
005:+0.001|+0.002|+1.203|+1.203|+0.002|-0.000|+0.011|-0.000|-0.010|-0.011|-0.000|+0.000|-0.010|+1.195|+0.000|+0.001|+0.006|+0.000|+0.000|+1.202|
006:+0.000|+0.002|+1.202|+1.202|+0.002|-0.000|-0.006|-0.000|+0.015|+0.003|+0.000|+0.000|+0.013|+1.206|+0.000|-0.009|-0.005|+0.000|+0.000|+1.191|
007:+0.000|+0.001|+1.199|+1.200|+0.001|+0.000|-0.006|+0.000|-0.015|+0.013|+0.000|+0.000|-0.008|+1.200|-0.000|+0.006|-0.002|+0.000|+0.000|+1.204|
008:+0.000|+0.001|+1.206|+1.206|+0.001|+0.000|+0.001|-0.000|+0.009|+0.000|-0.000|+0.000|+0.011|+1.194|+0.000|-0.009|+0.011|+0.000|+0.000|+1.196|
009:+0.000|+0.002|+1.209|+1.209|+0.002|+0.000|-0.002|+0.000|+0.001|-0.006|+0.000|+0.000|-0.007|+1.196|+0.000|+0.000|+0.011|-0.000|+0.000|+1.207|
010:+0.000|+0.002|+1.200|+1.200|+0.002|+0.000|+0.011|-0.000|-0.007|-0.004|+0.001|+0.000|-0.001|+1.194|+0.000|+0.002|+0.005|-0.000|+0.000|+1.200|
011:+0.000|+0.002|+1.206|+1.207|+0.002|+0.000|+0.001|+0.000|-0.001|-0.005|-0.001|+0.000|-0.004|+1.205|+0.000|-0.005|+0.001|+0.001|+0.000|+1.199|
012:+0.000|+0.002|+1.203|+1.203|+0.002|+0.000|-0.011|+0.000|+0.011|+0.011|+0.000|+0.000|+0.011|+1.206|+0.000|-0.006|-0.004|-0.000|+0.000|+1.195|
013:+0.000|+0.002|+1.204|+1.204|+0.002|-0.000|+0.007|-0.000|-0.004|-0.006|+0.000|+0.000|-0.003|+1.195|+0.000|+0.004|+0.007|+0.000|+0.000|+1.206|
014:+0.000|+0.002|+1.204|+1.204|+0.002|-0.000|-0.003|+0.000|-0.004|+0.000|-0.000|+0.000|-0.006|+1.202|+0.000|+0.001|+0.001|+0.000|+0.000|+1.203|
015:+0.000|+0.002|+1.201|+1.201|+0.002|-0.000|+0.004|-0.000|+0.009|-0.011|-0.000|+0.000|+0.002|+1.199|+0.000|-0.003|+0.001|+0.000|+0.000|+1.197|
016:+0.000|+0.002|+1.196|+1.196|+0.002|+0.000|-0.008|+0.000|+0.001|+0.015|-0.001|+0.000|+0.008|+1.203|-0.000|+0.006|-0.010|-0.000|+0.000|+1.199|
017:+0.001|+0.002|+1.203|+1.202|+0.002|-0.000|+0.001|+0.000|-0.013|+0.003|+0.001|+0.000|-0.010|+1.195|+0.000|+0.007|+0.006|-0.001|+0.000|+1.207|
018:+0.001|+0.002|+1.205|+1.205|+0.002|-0.000|+0.004|-0.000|+0.006|-0.009|-0.001|+0.000|+0.003|+1.195|+0.000|-0.006|+0.009|+0.000|+0.000|+1.198|
019:+0.000|+0.001|+1.201|+1.201|+0.001|+0.000|-0.002|+0.000|-0.010|+0.005|+0.000|+0.000|-0.008|+1.199|-0.000|+0.000|+0.000|-0.000|+0.000|+1.200|
020:+0.000|+0.003|+1.206|+1.206|+0.003|+0.000|-0.000|+0.000|+0.018|-0.008|-0.000|+0.000|+0.010|+1.197|+0.000|-0.010|+0.005|-0.000|+0.000|+1.193|
021:+0.001|+0.001|+1.196|+1.196|+0.001|-0.000|-0.002|+0.000|-0.009|+0.002|+0.000|+0.000|-0.009|+1.197|+0.000|+0.009|-0.003|-0.000|+0.000|+1.203|
022:+0.000|+0.001|+1.195|+1.195|+0.001|-0.000|+0.012|-0.000|+0.004|-0.002|-0.000|+0.000|+0.014|+1.195|+0.000|-0.000|-0.001|-0.000|+0.000|+1.194|
023:+0.000|+0.002|+1.206|+1.206|+0.002|-0.000|-0.001|+0.000|-0.004|-0.006|+0.000|+0.000|-0.012|+1.207|-0.000|+0.004|-0.003|-0.000|+0.000|+1.208|
024:+0.000|+0.002|+1.198|+1.198|+0.002|-0.000|-0.008|+0.000|-0.004|+0.013|+0.000|+0.000|+0.002|+1.205|+0.000|-0.001|-0.009|-0.000|+0.000|+1.195|
025:+0.000|+0.002|+1.203|+1.204|+0.002|+0.000|+0.000|+0.000|+0.182|+0.003|-0.000|+0.000|+0.186|+1.198|+0.000|-0.005|+0.004|+0.000|+0.000|+1.197|
026:+0.001|+0.003|+1.209|+1.209|+0.003|+0.000|+0.004|+0.000|-0.177|+0.175|+0.000|+0.000|+0.002|+1.198|+0.000|+0.177|+0.008|-0.000|+0.000|+1.383|
027:+0.000|+0.001|+1.386|+1.386|+0.001|+0.000|+0.182|-0.000|+0.000|-0.182|-0.000|+0.000|-0.001|+1.202|+0.000|+0.000|+0.182|+0.000|+0.000|+1.385|
028:+0.000|+0.002|+1.386|+1.386|+0.002|+0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+0.000|-0.000|+1.384|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
029:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|+0.000|+0.000|-0.000|+0.000|+0.000|+0.000|+0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
030:+0.000|+0.002|+1.385|+1.386|+0.002|+0.000|-0.000|+0.000|-0.000|+0.000|-0.001|+0.000|+0.000|+1.384|+0.000|+0.000|+0.000|+0.000|+0.000|+1.384|
031:+0.001|+0.001|+1.386|+1.386|+0.001|+0.000|-0.000|-0.000|-0.000|-0.000|+0.000|+0.000|-0.001|+1.384|+0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
032:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.000|+0.000|+0.000|+0.000|-0.001|+0.000|+0.001|+1.384|-0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
