MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.195|+1.195|+0.002|-0.000|+0.000|-0.000|-0.010|+0.006|+0.000|+0.000|-0.004|+1.201|+0.000|+0.007|-0.008|-0.000|+0.000|+1.201|
002:+0.000|+0.002|+1.201|+1.201|+0.002|-0.000|-0.005|+0.000|-0.002|+0.008|-0.001|+0.000|+0.002|+1.202|-0.000|-0.003|-0.002|+0.000|+0.000|+1.196|
003:+0.001|+0.002|+1.205|+1.204|+0.002|+0.000|+0.004|-0.000|+0.009|-0.002|+0.001|+0.000|+0.010|+1.196|+0.000|-0.005|+0.006|-0.001|+0.000|+1.198|
004:+0.000|+0.002|+1.206|+1.207|+0.002|-0.000|-0.006|+0.000|-0.004|+0.003|-0.000|+0.000|-0.007|+1.200|+0.000|+0.004|+0.005|+0.000|+0.000|+1.208|
005:+0.000|+0.002|+1.204|+1.204|+0.002|+0.000|+0.009|+0.000|-0.010|-0.005|+0.000|+0.000|-0.005|+1.193|+0.000|-0.000|+0.008|-0.000|+0.000|+1.201|
006:+0.000|+0.002|+1.208|+1.207|+0.002|+0.000|+0.000|-0.000|+0.013|-0.009|-0.000|+0.000|+0.004|+1.203|+0.000|-0.010|+0.003|-0.000|+0.000|+1.196|
007:+0.001|+0.002|+1.199|+1.198|+0.002|-0.000|-0.005|+0.000|-0.010|+0.017|+0.000|+0.000|+0.001|+1.203|-0.000|+0.003|-0.007|-0.000|+0.000|+1.200|
008:+0.000|+0.001|+1.209|+1.210|+0.001|+0.000|-0.004|+0.000|+0.005|-0.001|-0.001|+0.000|+0.001|+1.198|+0.000|-0.008|+0.010|+0.000|+0.000|+1.200|
009:+0.001|+0.001|+1.205|+1.204|+0.001|+0.000|+0.003|-0.000|+0.001|-0.008|+0.001|+0.000|-0.004|+1.194|+0.000|-0.002|+0.009|-0.000|+0.000|+1.201|
010:+0.000|+0.002|+1.200|+1.200|+0.002|+0.000|-0.007|+0.000|-0.000|+0.006|-0.000|+0.000|-0.001|+1.197|+0.000|-0.002|+0.002|+0.000|+0.000|+1.197|
011:+0.000|+0.001|+1.199|+1.199|+0.001|-0.000|+0.013|-0.000|+0.009|-0.012|+0.000|+0.000|+0.009|+1.190|+0.000|-0.002|+0.008|-0.000|+0.000|+1.196|
012:+0.000|+0.002|+1.199|+1.200|+0.002|+0.000|-0.006|+0.000|-0.003|+0.011|-0.000|+0.000|+0.002|+1.202|-0.000|+0.007|-0.004|+0.000|+0.000|+1.204|
013:+0.000|+0.001|+1.204|+1.204|+0.001|+0.000|+0.010|+0.000|-0.005|-0.014|+0.000|+0.000|-0.010|+1.196|+0.000|+0.004|+0.006|-0.000|+0.000|+1.207|
014:+0.000|+0.002|+1.200|+1.200|+0.002|+0.000|+0.002|-0.000|+0.003|-0.004|-0.000|+0.000|+0.002|+1.206|+0.000|-0.001|-0.008|+0.000|+0.000|+1.197|
015:+0.000|+0.002|+1.200|+1.200|+0.002|-0.000|-0.003|-0.000|-0.005|+0.009|+0.000|+0.000|+0.001|+1.209|+0.000|+0.002|-0.012|+0.000|+0.000|+1.199|
016:+0.000|+0.002|+1.205|+1.205|+0.002|+0.000|-0.005|+0.000|+0.003|+0.003|-0.000|+0.000|+0.001|+1.205|-0.000|-0.003|-0.002|+0.000|+0.000|+1.200|
017:+0.001|+0.001|+1.203|+1.202|+0.001|+0.000|+0.001|+0.000|+0.001|+0.000|+0.001|+0.000|+0.001|+1.200|+0.000|+0.000|+0.001|-0.000|+0.000|+1.201|
018:+0.001|+0.002|+1.204|+1.205|+0.002|+0.000|+0.004|-0.000|-0.002|-0.012|-0.001|+0.000|-0.010|+1.201|+0.000|+0.001|+0.001|+0.001|+0.000|+1.203|
019:+0.001|+0.002|+1.196|+1.196|+0.002|-0.000|-0.009|-0.000|+0.003|+0.025|+0.001|+0.000|+0.017|+1.205|+0.000|-0.002|-0.011|-0.000|+0.000|+1.192|
020:+0.000|+0.002|+1.211|+1.211|+0.002|+0.000|+0.001|+0.000|+0.002|-0.014|-0.001|+0.000|-0.011|+1.196|-0.000|+0.001|+0.013|+0.000|+0.000|+1.210|
021:+0.001|+0.002|+1.198|+1.198|+0.002|+0.000|-0.004|+0.000|-0.008|+0.008|+0.001|+0.000|-0.006|+1.197|+0.000|+0.002|-0.001|-0.000|+0.000|+1.199|
022:+0.000|+0.002|+1.201|+1.202|+0.002|+0.000|+0.011|+0.000|+0.004|-0.018|-0.001|+0.000|-0.002|+1.193|+0.000|-0.006|+0.007|+0.001|+0.000|+1.193|
023:+0.001|+0.002|+1.195|+1.194|+0.002|-0.000|-0.001|-0.000|-0.003|+0.008|+0.000|+0.000|+0.004|+1.203|+0.000|-0.002|-0.011|-0.000|+0.000|+1.191|
024:+0.000|+0.002|+1.201|+1.201|+0.002|+0.000|+0.006|-0.000|+0.000|-0.003|-0.000|+0.000|+0.003|+1.202|+0.000|-0.004|-0.003|+0.000|+0.000|+1.195|
025:+0.000|+0.002|+1.203|+1.203|+0.002|-0.000|-0.003|+0.160|+0.003|+0.186|+0.000|+0.347|-0.002|+1.208|-0.000|-0.004|-0.007|+0.000|+0.000|+1.198|
026:+0.000|+0.002|+1.038|+1.038|+0.002|+0.000|+0.179|+0.001|+0.008|-0.179|-0.001|-0.000|+0.010|+1.205|+0.160|-0.001|+0.179|+0.000|+0.347|+1.195|
027:+0.000|+0.002|+1.039|+1.039|+0.002|-0.000|-0.000|-0.000|-0.018|-0.001|+0.001|-0.005|-0.014|+1.384|+0.161|+0.007|+0.000|-0.000|+0.347|+1.206|
028:+0.000|+0.002|+1.043|+1.043|+0.002|-0.000|+0.000|+0.000|+0.202|-0.000|-0.000|+0.009|+0.193|+1.384|+0.161|-0.011|-0.000|+0.000|+0.342|+1.191|
029:+0.000|+0.002|+1.033|+1.034|+0.002|-0.000|+0.001|+0.177|-0.191|+0.000|-0.000|-0.013|-0.000|+1.384|+0.161|+0.191|-0.001|+0.000|+0.352|+1.384|
030:+0.000|+0.001|+1.047|+1.047|+0.002|+0.001|-0.001|+0.008|-0.000|+0.000|-0.000|+0.008|-0.000|+1.385|+0.338|+0.000|-0.000|-0.000|+0.339|+1.384|
031:+0.001|+0.002|+1.040|+1.039|+0.002|+0.000|-0.000|+0.001|-0.000|+0.000|+0.000|+0.001|-0.000|+1.383|+0.346|+0.000|+0.000|-0.000|+0.346|+1.384|
032:+0.000|+0.002|+1.039|+1.039|+0.003|+0.000|-0.000|-0.004|-0.000|-0.000|-0.000|-0.004|-0.001|+1.383|+0.347|-0.000|+0.000|-0.000|+0.347|+1.383|
033:+0.001|+0.002|+1.042|+1.042|+0.003|+0.000|+0.001|+0.003|+0.000|+0.000|+0.000|+0.003|+0.002|+1.383|+0.343|-0.000|-0.000|-0.000|+0.343|+1.383|
034:+0.000|+0.002|+1.040|+1.039|+0.001|+0.000|-0.001|-0.003|+0.000|-0.000|-0.000|-0.002|-0.000|+1.384|+0.346|-0.000|+0.000|+0.000|+0.346|+1.384|
035:+0.001|+0.002|+1.042|+1.042|+0.002|-0.000|+0.000|+0.003|+0.000|+0.000|-0.000|+0.003|-0.000|+1.384|+0.343|+0.000|+0.000|-0.000|+0.343|+1.384|
036:+0.000|+0.002|+1.040|+1.040|+0.002|+0.000|+0.000|+0.002|-0.000|+0.000|+0.000|+0.002|+0.001|+1.384|+0.346|+0.000|+0.000|-0.000|+0.346|+1.384|
037:+0.000|+0.002|+1.038|+1.038|+0.001|-0.000|+0.000|+0.010|+0.001|-0.001|-0.000|+0.010|+0.000|+1.384|+0.348|-0.000|+0.000|+0.000|+0.348|+1.384|
