MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.344|+1.343|+0.002|+0.000|+0.001|+0.000|+0.008|-0.001|+0.001|+0.000|+0.007|+1.344|+0.000|-0.004|-0.003|-0.000|+0.000|+1.338|
002:+0.000|+0.002|+1.342|+1.342|+0.002|+0.000|-0.003|+0.000|-0.004|+0.002|-0.001|+0.000|-0.004|+1.345|+0.000|+0.005|-0.004|+0.000|+0.000|+1.345|
003:+0.001|+0.002|+1.342|+1.341|+0.002|-0.000|-0.002|+0.000|-0.001|+0.004|+0.000|+0.000|+0.001|+1.341|+0.000|+0.001|-0.002|-0.001|+0.000|+1.341|
004:+0.001|+0.002|+1.343|+1.343|+0.002|+0.000|+0.004|-0.000|-0.000|-0.003|+0.000|+0.000|+0.001|+1.339|+0.000|+0.000|+0.002|-0.000|+0.000|+1.342|
005:+0.000|+0.002|+1.345|+1.345|+0.002|+0.000|+0.003|+0.000|+0.005|-0.001|+0.000|+0.000|+0.007|+1.343|+0.000|-0.000|-0.001|-0.000|+0.000|+1.343|
006:+0.000|+0.002|+1.347|+1.347|+0.002|+0.000|-0.007|+0.000|-0.000|-0.003|-0.001|+0.000|-0.010|+1.347|+0.000|+0.004|-0.001|+0.000|+0.000|+1.350|
007:+0.001|+0.002|+1.338|+1.337|+0.002|-0.000|+0.004|+0.000|-0.014|+0.009|+0.001|+0.000|-0.002|+1.340|+0.000|+0.004|-0.004|-0.001|+0.000|+1.340|
008:+0.000|+0.001|+1.349|+1.350|+0.001|+0.000|-0.004|-0.000|+0.004|-0.000|-0.001|+0.000|+0.001|+1.343|+0.000|-0.010|+0.005|+0.001|+0.000|+1.338|
009:+0.001|+0.002|+1.346|+1.346|+0.002|+0.000|+0.000|+0.000|+0.013|-0.006|-0.000|+0.000|+0.007|+1.340|+0.000|-0.006|+0.005|-0.000|+0.000|+1.339|
010:+0.001|+0.002|+1.341|+1.340|+0.002|-0.000|+0.007|+0.000|-0.005|-0.006|-0.000|+0.000|-0.004|+1.340|+0.000|+0.007|-0.002|-0.000|+0.000|+1.345|
011:+0.001|+0.001|+1.341|+1.340|+0.001|-0.000|-0.003|-0.000|+0.005|-0.002|+0.001|+0.000|-0.001|+1.347|+0.000|+0.002|-0.007|-0.001|+0.000|+1.342|
012:+0.000|+0.002|+1.336|+1.336|+0.002|+0.000|+0.003|+0.000|-0.006|+0.006|-0.000|+0.000|+0.003|+1.343|-0.000|+0.006|-0.009|-0.000|+0.000|+1.340|
