MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.344|+1.344|+0.002|-0.000|+0.003|-0.000|-0.005|-0.002|+0.000|+0.000|-0.004|+1.341|+0.000|+0.004|+0.001|-0.000|+0.000|+1.346|
002:+0.000|+0.001|+1.344|+1.344|+0.001|-0.000|+0.001|+0.000|+0.001|+0.001|-0.000|+0.000|+0.002|+1.344|+0.000|-0.001|-0.001|-0.000|+0.000|+1.342|
003:+0.001|+0.001|+1.346|+1.346|+0.001|-0.000|-0.002|+0.000|+0.004|-0.002|+0.000|+0.000|-0.001|+1.345|+0.000|-0.000|-0.000|-0.000|+0.000|+1.344|
004:+0.000|+0.002|+1.342|+1.342|+0.002|+0.000|-0.001|+0.000|-0.000|+0.002|+0.000|+0.000|+0.001|+1.343|+0.000|+0.003|-0.002|+0.000|+0.000|+1.344|
005:+0.000|+0.001|+1.342|+1.343|+0.001|-0.000|+0.004|+0.000|-0.000|-0.006|+0.000|+0.000|-0.002|+1.342|+0.000|+0.003|-0.000|+0.000|+0.000|+1.345|
006:+0.000|+0.002|+1.341|+1.342|+0.002|-0.000|-0.004|-0.000|+0.003|+0.004|-0.001|+0.000|+0.004|+1.347|+0.000|+0.003|-0.007|+0.001|+0.000|+1.342|
007:+0.000|+0.001|+1.341|+1.341|+0.001|-0.000|+0.001|+0.000|-0.004|+0.004|-0.000|+0.000|+0.002|+1.343|-0.000|+0.006|-0.003|-0.000|+0.000|+1.346|
008:+0.000|+0.001|+1.346|+1.346|+0.001|-0.000|+0.001|-0.000|-0.010|-0.002|+0.000|+0.000|-0.011|+1.344|+0.000|+0.002|+0.001|-0.000|+0.000|+1.348|
009:+0.000|+0.002|+1.346|+1.346|+0.002|+0.000|-0.005|+0.000|+0.009|+0.005|-0.000|+0.000|+0.009|+1.345|-0.000|-0.007|-0.001|+0.000|+0.000|+1.336|
010:+0.000|+0.001|+1.345|+1.345|+0.001|-0.000|+0.003|+0.000|-0.005|-0.003|+0.000|+0.000|-0.004|+1.340|+0.000|+0.001|+0.003|+0.000|+0.000|+1.345|
011:+0.000|+0.002|+1.346|+1.347|+0.002|+0.000|+0.002|-0.000|+0.004|-0.004|+0.000|+0.000|+0.002|+1.344|+0.000|-0.004|+0.001|+0.000|+0.000|+1.341|
012:+0.000|+0.002|+1.343|+1.344|+0.002|-0.000|+0.001|-0.000|+0.002|+0.001|-0.000|+0.000|+0.004|+1.345|-0.000|+0.001|-0.003|+0.000|+0.000|+1.342|
013:+0.000|+0.002|+1.345|+1.345|+0.002|-0.000|-0.004|+0.000|-0.004|+0.002|-0.000|+0.000|-0.005|+1.346|-0.000|+0.003|-0.002|+0.000|+0.000|+1.347|
014:+0.001|+0.002|+1.345|+1.344|+0.002|+0.000|-0.002|+0.000|+0.000|+0.001|+0.001|+0.000|-0.002|+1.342|+0.000|-0.001|+0.000|-0.000|+0.000|+1.341|
015:+0.000|+0.002|+1.342|+1.342|+0.002|+0.000|+0.001|-0.000|+0.001|+0.003|-0.001|+0.000|+0.006|+1.340|+0.000|-0.001|+0.001|+0.000|+0.000|+1.340|
016:+0.001|+0.002|+1.347|+1.347|+0.002|+0.000|-0.001|+0.000|-0.003|+0.001|+0.000|+0.000|-0.004|+1.340|+0.000|+0.001|+0.004|-0.000|+0.000|+1.346|
017:+0.000|+0.002|+1.346|+1.346|+0.002|+0.000|+0.005|+0.000|+0.005|-0.011|-0.000|+0.000|+0.000|+1.339|+0.000|-0.002|+0.005|+0.000|+0.000|+1.342|
018:+0.001|+0.002|+1.342|+1.341|+0.002|+0.000|-0.002|+0.000|+0.001|-0.001|-0.000|+0.000|-0.003|+1.344|+0.000|+0.003|-0.005|-0.000|+0.000|+1.342|
019:+0.000|+0.001|+1.337|+1.337|+0.001|-0.000|-0.001|+0.000|-0.003|+0.009|+0.001|+0.000|+0.005|+1.342|+0.000|+0.004|-0.007|-0.000|+0.000|+1.339|
020:+0.000|+0.001|+1.345|+1.346|+0.001|+0.000|-0.001|+0.000|-0.006|+0.000|-0.000|+0.000|-0.007|+1.341|+0.000|+0.000|+0.003|+0.001|+0.000|+1.344|
021:+0.000|+0.003|+1.345|+1.346|+0.003|-0.000|-0.002|-0.000|+0.006|+0.002|-0.000|+0.000|+0.006|+1.340|+0.000|-0.006|+0.003|+0.000|+0.000|+1.337|
022:+0.000|+0.002|+1.345|+1.345|+0.002|-0.000|+0.008|+0.000|+0.004|-0.009|-0.000|+0.000|+0.003|+1.338|-0.000|-0.000|+0.005|+0.000|+0.000|+1.343|
