MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.001|+1.331|+1.331|+0.001|-0.000|+0.003|+0.000|-0.002|-0.011|+0.000|+0.000|-0.010|+1.321|-0.000|+0.002|+0.009|+0.000|+0.000|+1.331|
002:+0.000|+0.002|+1.324|+1.324|+0.002|+0.000|-0.002|-0.000|-0.009|+0.005|-0.000|+0.000|-0.006|+1.324|+0.000|-0.000|-0.002|+0.000|+0.000|+1.322|
003:+0.000|+0.002|+1.327|+1.326|+0.002|-0.000|-0.001|-0.000|+0.007|+0.003|+0.000|+0.000|+0.009|+1.321|+0.000|-0.009|+0.003|-0.000|+0.000|+1.315|
004:+0.000|+0.002|+1.328|+1.328|+0.002|-0.000|+0.003|+0.000|+0.009|-0.009|+0.000|+0.000|+0.003|+1.321|-0.000|-0.002|+0.006|+0.000|+0.000|+1.325|
005:+0.000|+0.001|+1.322|+1.322|+0.001|+0.000|-0.001|-0.000|-0.009|+0.006|-0.000|+0.000|-0.004|+1.324|+0.000|+0.007|-0.003|+0.000|+0.000|+1.328|
006:+0.000|+0.001|+1.327|+1.327|+0.001|+0.000|-0.000|+0.000|-0.006|+0.003|+0.000|+0.000|-0.003|+1.323|-0.000|-0.002|+0.002|+0.000|+0.000|+1.324|
007:+0.000|+0.003|+1.330|+1.331|+0.003|+0.000|-0.004|+0.000|+0.004|+0.001|-0.000|+0.000|+0.001|+1.323|+0.000|-0.007|+0.005|+0.000|+0.000|+1.320|
008:+0.000|+0.002|+1.326|+1.326|+0.002|-0.000|+0.002|+0.000|-0.004|+0.001|-0.001|+0.000|-0.001|+1.319|+0.000|-0.003|+0.006|-0.000|+0.000|+1.321|
009:+0.001|+0.001|+1.330|+1.329|+0.001|-0.000|+0.004|-0.000|+0.006|-0.005|+0.000|+0.000|+0.005|+1.321|+0.000|-0.008|+0.007|-0.001|+0.000|+1.321|
010:+0.000|+0.002|+1.330|+1.330|+0.002|+0.000|-0.008|+0.000|+0.003|+0.007|+0.000|+0.000|+0.002|+1.325|+0.000|-0.002|+0.002|-0.000|+0.000|+1.326|
011:+0.000|+0.002|+1.328|+1.328|+0.002|-0.000|+0.004|-0.000|-0.005|-0.004|-0.000|+0.000|-0.004|+1.317|+0.000|+0.001|+0.009|+0.000|+0.000|+1.328|
