MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|+0.002|-0.000|+0.000|-0.003|+0.000|-0.001|-0.000|+1.343|+1.384|+0.000|+0.003|-0.000|+1.347|+1.384|
002:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|-0.002|-0.000|-0.003|-0.000|+1.345|+1.384|+0.000|+0.000|+0.000|+1.346|+1.384|
003:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.001|-0.000|+0.000|+0.000|+0.000|+0.001|-0.000|+1.344|+1.384|+0.000|-0.002|-0.000|+1.343|+1.384|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|-0.000|+0.000|+0.002|-0.000|+0.002|-0.000|+1.345|+1.384|+0.000|-0.001|+0.000|+1.343|+1.384|
005:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|+0.001|+0.000|-0.002|-0.000|-0.002|+0.001|+1.345|+1.383|+0.000|+0.001|+0.000|+1.345|+1.383|
006:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.006|-0.000|+0.000|+0.006|+0.000|-0.000|-0.000|+1.345|+1.384|+0.000|-0.001|-0.000|+1.343|+1.384|
007:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|+0.000|+0.000|-0.006|+0.000|-0.001|+0.000|+1.339|+1.384|+0.000|+0.004|-0.000|+1.343|+1.384|
008:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|-0.001|+0.000|+0.000|+0.002|-0.000|+0.001|+0.000|+1.344|+1.384|+0.000|-0.002|+0.000|+1.342|+1.384|
009:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|-0.001|-0.001|+0.000|+0.004|+0.001|+0.002|-0.001|+1.343|+1.384|+0.000|-0.000|-0.000|+1.343|+1.384|
010:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.001|-0.000|+0.000|+0.001|-0.000|+0.003|-0.000|+1.342|+1.384|+0.000|+0.004|+0.001|+1.345|+1.384|
011:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|-0.000|+0.000|-0.008|-0.000|-0.004|-0.000|+1.343|+1.383|+0.000|+0.005|+0.000|+1.348|+1.383|
012:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.001|+0.000|+0.005|-0.000|+0.004|+0.001|+1.346|+1.383|+0.000|-0.003|-0.000|+1.343|+1.383|
013:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.000|+0.000|+0.000|+0.001|+0.000|+0.002|+0.000|+1.345|+1.384|+0.000|+0.002|-0.000|+1.347|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|-0.000|+0.000|-0.003|+0.000|-0.004|-0.000|+1.345|+1.384|+0.000|+0.004|-0.000|+1.349|+1.384|
015:+0.000|+0.000|+0.000|+0.001|+0.002|+0.000|-0.000|-0.000|+0.000|+0.001|-0.000|+0.000|-0.000|+1.345|+1.384|+0.000|+0.000|-0.000|+1.345|+1.384|
016:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.000|+0.000|+0.001|+0.001|-0.001|+0.000|+1.344|+1.384|+0.000|+0.001|-0.000|+1.345|+1.384|
017:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.000|-0.001|+0.000|-0.007|-0.000|-0.006|-0.001|+1.343|+1.384|+0.000|+0.002|+0.000|+1.345|+1.384|
018:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|+0.007|-0.000|+0.010|+0.001|+1.343|+1.383|+0.000|-0.004|+0.000|+1.339|+1.383|
019:+0.001|+0.000|+0.000|+0.001|+0.001|+0.000|+0.001|-0.000|+0.000|-0.005|+0.000|-0.004|-0.000|+1.346|+1.384|+0.000|+0.002|-0.000|+1.348|+1.384|
020:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|+0.000|+0.000|+0.000|-0.000|-0.000|+0.000|+1.347|+1.384|+0.000|-0.003|-0.000|+1.344|+1.384|
021:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.007|-0.000|+0.000|+0.006|+0.000|-0.001|-0.000|+1.346|+1.384|+0.000|-0.003|-0.000|+1.344|+1.384|
022:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|-0.001|+0.000|-0.002|-0.001|+0.002|-0.001|+1.339|+1.384|+0.000|+0.004|+0.000|+1.342|+1.384|
023:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|+0.001|+0.000|+0.002|+0.001|+0.004|+0.001|+1.342|+1.383|+0.000|+0.002|-0.000|+1.344|+1.383|
024:+0.000|+0.000|+0.000|+0.002|+0.001|-0.000|+0.000|-0.001|+0.000|-0.006|-0.000|-0.005|-0.001|+1.345|+1.384|+0.000|+0.003|+0.000|+1.348|+1.384|
025:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.000|-0.038|+0.000|+0.042|+0.038|+0.004|-0.038|+1.345|+1.383|+0.000|-0.002|+0.000|+1.343|+1.383|
026:+0.000|+0.000|+0.000|+0.040|+0.002|+0.000|-0.001|-0.040|+0.000|-0.040|-0.040|-0.002|-0.040|+1.346|+1.346|+0.000|+0.040|+0.038|+1.347|+1.346|
027:+0.042|+0.000|+0.000|+0.038|+0.039|+0.000|+0.002|+0.003|+0.000|-0.001|+0.002|+0.000|+0.003|+1.344|+1.306|+0.000|+0.000|-0.001|+1.345|+1.306|
028:+0.040|+0.000|+0.000|+0.037|+0.037|+0.000|-0.001|-0.003|+0.000|+0.000|-0.000|-0.000|-0.003|+1.346|+1.309|+0.000|-0.001|+0.000|+1.346|+1.309|
029:+0.041|+0.000|+0.000|+0.039|+0.039|-0.000|-0.002|+0.036|+0.000|-0.044|-0.043|-0.004|+0.036|+1.345|+1.306|+0.000|-0.000|-0.000|+1.345|+1.306|
030:+0.043|+0.000|+0.000|+0.001|+0.044|+0.000|+0.001|+0.042|+0.000|+0.040|+0.043|-0.001|+0.042|+1.343|+1.342|+0.000|-0.044|-0.043|+1.341|+1.342|
031:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|+0.001|+0.000|-0.000|-0.000|+1.344|+1.384|+0.000|-0.004|-0.000|+1.340|+1.384|
032:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.000|+0.000|-0.003|+0.000|+0.003|+0.000|+1.343|+1.384|+0.000|-0.003|+0.000|+1.339|+1.384|
033:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|-0.043|+0.000|+0.046|+0.042|+0.001|-0.043|+1.348|+1.384|+0.000|-0.006|+0.000|+1.342|+1.384|
034:+0.001|+0.000|+0.000|+0.044|+0.002|+0.000|+0.001|-0.033|+0.000|-0.040|-0.042|+0.003|-0.033|+1.345|+1.341|+0.000|+0.040|+0.042|+1.343|+1.341|
035:+0.040|+0.000|+0.000|+0.038|+0.038|-0.000|-0.007|-0.010|+0.000|+0.000|-0.004|-0.003|-0.010|+1.346|+1.308|+0.000|+0.000|+0.000|+1.346|+1.308|
036:+0.047|+0.000|+0.000|+0.041|+0.045|+0.000|+0.009|+0.012|+0.000|-0.000|+0.006|+0.003|+0.012|+1.339|+1.298|+0.000|+0.000|-0.004|+1.343|+1.298|
037:+0.038|+0.000|+0.000|+0.038|+0.036|+0.000|-0.002|+0.035|+0.000|-0.040|-0.042|-0.001|+0.035|+1.348|+1.310|+0.000|-0.000|+0.002|+1.346|+1.310|
038:+0.040|+0.000|+0.000|+0.001|+0.041|+0.000|-0.004|+0.039|+0.000|+0.047|+0.039|+0.003|+0.039|+1.346|+1.345|+0.000|-0.040|-0.040|+1.346|+1.345|
039:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.006|+0.000|+0.000|-0.011|+0.001|-0.007|+0.000|+1.342|+1.384|+0.000|+0.006|-0.001|+1.349|+1.384|
