MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.002|+1.341|+1.341|+0.002|-0.000|-0.005|+0.000|-0.006|+0.008|+0.000|+0.000|-0.003|+1.339|+0.000|+0.006|-0.000|-0.000|+0.000|+1.345|
002:+0.000|+0.002|+1.345|+1.345|+0.002|+0.000|+0.012|+0.000|-0.002|-0.012|-0.000|+0.000|-0.001|+1.334|+0.000|-0.001|+0.008|-0.000|+0.000|+1.342|
003:+0.001|+0.002|+1.345|+1.345|+0.002|-0.000|-0.002|-0.000|-0.005|+0.007|+0.000|+0.000|+0.001|+1.346|+0.000|-0.003|-0.003|-0.000|+0.000|+1.341|
004:+0.000|+0.002|+1.351|+1.351|+0.002|+0.000|-0.003|+0.000|+0.008|-0.003|-0.000|+0.000|+0.002|+1.345|-0.000|-0.007|+0.004|-0.000|+0.000|+1.342|
005:+0.001|+0.002|+1.345|+1.344|+0.002|+0.000|-0.002|+0.000|-0.010|+0.012|+0.001|+0.000|-0.001|+1.342|-0.000|+0.001|+0.001|-0.000|+0.000|+1.344|
006:+0.000|+0.002|+1.354|+1.354|+0.002|+0.000|+0.004|-0.000|+0.006|-0.013|-0.001|+0.000|-0.002|+1.340|+0.000|-0.009|+0.013|+0.001|+0.000|+1.343|
007:+0.000|+0.001|+1.345|+1.345|+0.001|+0.000|+0.002|+0.000|+0.004|-0.005|-0.000|+0.000|+0.001|+1.344|-0.000|-0.003|+0.000|-0.000|+0.000|+1.341|
008:+0.001|+0.001|+1.343|+1.342|+0.001|+0.000|-0.003|+0.000|+0.002|+0.006|+0.001|+0.000|+0.004|+1.346|+0.000|+0.001|-0.005|-0.000|+0.000|+1.342|
009:+0.001|+0.002|+1.345|+1.346|+0.002|+0.000|+0.001|+0.000|+0.001|-0.003|-0.001|+0.000|-0.001|+1.342|+0.000|+0.003|+0.001|+0.000|+0.000|+1.346|
010:+0.001|+0.002|+1.344|+1.343|+0.002|-0.000|+0.001|+0.000|+0.002|-0.001|+0.001|+0.000|+0.003|+1.343|+0.000|+0.004|-0.002|-0.001|+0.000|+1.345|
011:+0.001|+0.002|+1.344|+1.344|+0.002|-0.000|+0.003|-0.000|-0.006|-0.002|+0.000|+0.000|-0.005|+1.344|+0.000|+0.006|-0.003|-0.000|+0.000|+1.348|
012:+0.000|+0.001|+1.344|+1.344|+0.001|+0.000|-0.002|+0.000|+0.001|+0.001|-0.000|+0.000|-0.001|+1.347|-0.000|+0.000|-0.005|+0.000|+0.000|+1.343|
013:+0.000|+0.001|+1.343|+1.343|+0.001|-0.000|+0.001|-0.000|-0.000|-0.001|-0.000|+0.000|-0.001|+1.345|+0.000|+0.001|-0.004|+0.000|+0.000|+1.342|
014:+0.001|+0.001|+1.342|+1.341|+0.001|+0.000|-0.004|-0.000|-0.004|+0.005|-0.000|+0.000|-0.003|+1.346|+0.000|+0.001|-0.005|-0.000|+0.000|+1.341|
015:+0.001|+0.001|+1.343|+1.343|+0.001|+0.000|+0.002|+0.000|+0.000|+0.000|+0.001|+0.000|+0.002|+1.342|-0.000|-0.003|-0.000|-0.000|+0.000|+1.339|
016:+0.000|+0.002|+1.346|+1.346|+0.002|+0.000|-0.007|+0.000|-0.001|+0.006|-0.000|+0.000|-0.001|+1.344|+0.000|-0.003|-0.000|+0.000|+0.000|+1.341|
017:+0.001|+0.001|+1.345|+1.345|+0.001|-0.000|+0.009|+0.000|+0.002|-0.006|+0.000|+0.000|+0.004|+1.337|+0.000|-0.004|+0.006|+0.000|+0.000|+1.339|
018:+0.000|+0.001|+1.347|+1.347|+0.001|+0.000|-0.005|+0.000|-0.005|+0.006|-0.001|+0.000|-0.003|+1.346|+0.000|-0.003|-0.000|+0.000|+0.000|+1.343|
019:+0.001|+0.001|+1.349|+1.348|+0.001|-0.000|+0.000|-0.000|+0.007|-0.005|+0.000|+0.000|+0.002|+1.341|+0.000|-0.008|+0.006|-0.000|+0.000|+1.339|
020:+0.000|+0.002|+1.344|+1.344|+0.002|-0.000|+0.000|+0.000|-0.006|+0.003|+0.000|+0.000|-0.003|+1.341|+0.000|-0.001|+0.001|-0.000|+0.000|+1.342|
021:+0.000|+0.002|+1.346|+1.346|+0.002|-0.000|-0.002|+0.000|+0.003|+0.003|-0.000|+0.000|+0.003|+1.341|+0.000|-0.006|+0.004|-0.000|+0.000|+1.338|
022:+0.001|+0.002|+1.347|+1.347|+0.002|+0.000|+0.001|-0.000|+0.004|-0.001|-0.000|+0.000|+0.004|+1.339|+0.000|-0.004|+0.007|-0.000|+0.000|+1.342|
023:+0.001|+0.001|+1.347|+1.347|+0.001|-0.000|+0.005|+0.000|+0.004|-0.009|+0.000|+0.000|-0.000|+1.340|+0.000|-0.000|+0.005|-0.000|+0.000|+1.345|
024:+0.000|+0.002|+1.343|+1.343|+0.002|+0.000|+0.003|-0.000|+0.001|-0.004|+0.000|+0.000|-0.000|+1.345|+0.000|+0.004|-0.004|-0.000|+0.000|+1.345|
025:+0.000|+0.002|+1.342|+1.342|+0.002|+0.000|-0.006|+0.305|-0.010|+0.050|-0.000|+0.342|-0.004|+1.348|-0.000|+0.005|-0.008|+0.000|+0.000|+1.345|
026:+0.001|+0.001|+1.043|+1.043|+0.002|+0.001|+0.041|-0.018|+0.008|-0.042|-0.000|+0.004|+0.002|+1.342|+0.305|-0.005|+0.042|+0.000|+0.342|+1.341|
027:+0.001|+0.002|+1.039|+1.055|+0.002|-0.016|+0.000|+0.008|-0.002|-0.000|+0.000|+0.002|+0.001|+1.383|+0.288|+0.002|+0.000|+0.000|+0.346|+1.343|
028:+0.000|+0.003|+1.037|+1.051|+0.003|-0.014|-0.002|-0.003|+0.040|+0.000|+0.003|-0.019|+0.035|+1.383|+0.296|+0.000|+0.000|+0.000|+0.349|+1.344|
029:+0.001|+0.004|+1.052|+1.053|+0.003|+0.002|-0.003|+0.033|-0.041|-0.041|-0.007|-0.037|+0.003|+1.381|+0.292|+0.040|+0.000|+0.004|+0.330|+1.379|
030:+0.004|+0.004|+1.053|+1.057|+0.004|-0.007|-0.036|+0.026|-0.000|+0.041|+0.003|+0.000|+0.002|+1.379|+0.326|-0.000|-0.041|-0.003|+0.292|+1.381|
031:+0.001|+0.002|+1.053|+1.033|+0.002|+0.020|-0.001|-0.005|-0.000|+0.001|+0.001|-0.004|-0.000|+1.343|+0.352|-0.000|+0.000|-0.000|+0.293|+1.384|
032:+0.000|+0.002|+1.057|+1.039|+0.002|+0.018|+0.007|-0.000|-0.042|-0.004|-0.000|+0.020|-0.041|+1.342|+0.347|-0.000|+0.002|+0.000|+0.288|+1.383|
033:+0.001|+0.001|+1.039|+1.039|+0.001|-0.000|-0.004|-0.045|+0.041|+0.042|-0.001|+0.034|+0.001|+1.349|+0.347|-0.042|-0.003|+0.000|+0.308|+1.342|
034:+0.001|+0.001|+1.044|+1.043|+0.002|+0.001|+0.040|-0.017|-0.001|-0.040|+0.001|-0.001|-0.001|+1.344|+0.302|-0.001|+0.040|-0.001|+0.342|+1.343|
035:+0.000|+0.001|+1.044|+1.062|+0.001|-0.017|-0.001|+0.004|+0.003|+0.000|-0.001|+0.006|-0.000|+1.384|+0.285|-0.002|-0.000|+0.000|+0.342|+1.343|
036:+0.001|+0.002|+1.039|+1.054|+0.002|-0.016|-0.004|+0.006|+0.039|-0.000|+0.003|-0.011|+0.035|+1.384|+0.289|+0.001|+0.000|-0.000|+0.347|+1.342|
037:+0.000|+0.006|+1.047|+1.050|+0.005|-0.002|-0.002|+0.038|-0.040|-0.045|-0.005|-0.044|+0.002|+1.380|+0.295|+0.040|-0.000|+0.003|+0.336|+1.378|
038:+0.003|+0.006|+1.048|+1.051|+0.006|-0.005|-0.037|+0.013|-0.000|+0.043|+0.002|-0.007|+0.005|+1.378|+0.333|+0.000|-0.046|-0.002|+0.293|+1.379|
