MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.001|+0.001|+1.329|+1.329|+0.001|-0.000|-0.005|+0.000|+0.005|+0.002|+0.000|+0.000|+0.003|+1.330|+0.000|-0.002|-0.002|-0.000|+0.000|+1.325|
002:+0.000|+0.001|+1.326|+1.326|+0.001|+0.000|+0.001|+0.000|+0.001|+0.001|-0.000|+0.000|+0.003|+1.325|+0.000|+0.003|+0.000|+0.000|+0.000|+1.328|
003:+0.000|+0.001|+1.329|+1.329|+0.001|+0.000|-0.007|+0.000|-0.015|+0.010|+0.000|+0.000|-0.012|+1.326|+0.000|+0.004|+0.001|-0.000|+0.000|+1.331|
004:+0.000|+0.002|+1.332|+1.332|+0.002|+0.000|+0.006|+0.000|+0.011|-0.009|-0.000|+0.000|+0.008|+1.319|+0.000|-0.011|+0.011|+0.000|+0.000|+1.319|
005:+0.001|+0.001|+1.328|+1.328|+0.001|+0.000|+0.004|+0.000|+0.002|-0.009|+0.000|+0.000|-0.004|+1.325|+0.000|-0.000|+0.001|-0.000|+0.000|+1.327|
006:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|-0.000|+0.000|+0.001|+0.002|-0.000|+0.000|+0.002|+1.329|+0.000|+0.002|-0.007|+0.000|+0.000|+1.323|
007:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|-0.001|-0.000|-0.008|+0.006|-0.000|+0.000|-0.003|+1.329|+0.000|+0.003|-0.006|-0.000|+0.000|+1.325|
008:+0.001|+0.001|+1.329|+1.328|+0.001|+0.000|-0.002|+0.000|+0.006|-0.006|-0.000|+0.000|-0.002|+1.327|-0.000|-0.005|+0.000|-0.000|+0.000|+1.322|
009:+0.001|+0.002|+1.322|+1.322|+0.002|+0.000|-0.001|+0.000|+0.005|+0.000|+0.000|+0.000|+0.004|+1.325|+0.000|+0.000|-0.006|-0.000|+0.000|+1.320|
010:+0.001|+0.002|+1.320|+1.320|+0.002|+0.000|+0.001|-0.000|-0.002|+0.003|-0.000|+0.000|+0.002|+1.324|+0.000|+0.005|-0.005|+0.000|+0.000|+1.324|
011:+0.000|+0.002|+1.325|+1.325|+0.002|-0.000|-0.006|+0.000|-0.005|+0.014|-0.000|+0.000|+0.004|+1.325|-0.000|+0.004|-0.002|-0.000|+0.000|+1.326|
012:+0.000|+0.002|+1.333|+1.333|+0.002|+0.000|+0.004|+0.000|+0.004|-0.016|+0.000|+0.000|-0.008|+1.319|+0.000|-0.001|+0.012|-0.000|+0.000|+1.330|
013:+0.000|+0.001|+1.320|+1.320|+0.001|+0.000|+0.001|-0.000|-0.006|+0.003|-0.000|+0.000|-0.002|+1.323|+0.000|+0.003|-0.004|-0.000|+0.000|+1.322|
014:+0.001|+0.002|+1.325|+1.325|+0.002|-0.000|-0.000|+0.000|+0.004|+0.002|+0.000|+0.000|+0.006|+1.323|-0.000|-0.003|-0.001|-0.000|+0.000|+1.320|
015:+0.000|+0.003|+1.327|+1.327|+0.003|+0.000|-0.008|+0.000|+0.003|+0.005|-0.000|+0.000|+0.001|+1.323|-0.000|+0.001|+0.001|-0.000|+0.000|+1.325|
016:+0.001|+0.002|+1.324|+1.323|+0.002|+0.000|+0.009|+0.000|-0.003|-0.008|+0.000|+0.000|-0.003|+1.315|+0.000|+0.004|+0.006|-0.000|+0.000|+1.326|
017:+0.000|+0.002|+1.324|+1.324|+0.002|-0.000|+0.004|+0.000|+0.003|-0.004|-0.000|+0.000|+0.003|+1.324|+0.000|+0.001|-0.002|+0.000|+0.000|+1.323|
018:+0.000|+0.002|+1.324|+1.324|+0.002|-0.000|-0.006|+0.000|-0.001|+0.006|+0.000|+0.000|-0.001|+1.328|+0.000|+0.004|-0.006|+0.000|+0.000|+1.326|
019:+0.000|+0.002|+1.323|+1.324|+0.002|+0.000|+0.001|-0.000|-0.003|-0.004|+0.000|+0.000|-0.006|+1.322|+0.000|+0.003|-0.000|+0.000|+0.000|+1.325|
020:+0.000|+0.002|+1.321|+1.322|+0.002|+0.000|-0.001|+0.000|-0.002|+0.008|-0.001|+0.000|+0.006|+1.324|+0.000|+0.000|-0.004|+0.000|+0.000|+1.319|
021:+0.001|+0.002|+1.329|+1.328|+0.002|+0.000|+0.001|+0.000|-0.001|-0.002|+0.000|+0.000|-0.003|+1.322|+0.000|-0.002|+0.004|-0.000|+0.000|+1.325|
022:+0.001|+0.002|+1.327|+1.327|+0.002|-0.000|+0.005|+0.000|+0.004|-0.007|-0.000|+0.000|+0.002|+1.323|+0.000|-0.003|+0.002|+0.000|+0.000|+1.322|
023:+0.001|+0.002|+1.326|+1.326|+0.002|-0.000|-0.008|+0.000|-0.001|+0.014|+0.000|+0.000|+0.004|+1.328|+0.000|+0.001|-0.005|-0.000|+0.000|+1.324|
024:+0.001|+0.003|+1.332|+1.332|+0.003|-0.000|+0.005|-0.000|+0.005|-0.012|+0.000|+0.000|-0.003|+1.321|+0.000|-0.001|+0.009|+0.000|+0.000|+1.329|
025:+0.000|+0.002|+1.324|+1.324|+0.002|+0.000|-0.001|+0.281|-0.004|+0.062|-0.000|+0.348|-0.009|+1.325|+0.000|+0.004|-0.003|+0.000|+0.000|+1.326|
026:+0.000|+0.002|+1.038|+1.039|+0.002|-0.001|+0.058|-0.015|+0.003|-0.059|-0.000|+0.004|+0.007|+1.325|+0.281|+0.000|+0.059|+0.000|+0.348|+1.317|
027:+0.001|+0.003|+1.034|+1.059|+0.003|-0.025|+0.002|-0.003|-0.003|-0.000|+0.000|-0.005|-0.002|+1.382|+0.265|+0.003|+0.000|-0.000|+0.351|+1.324|
028:+0.000|+0.002|+1.039|+1.062|+0.002|-0.023|-0.007|+0.005|+0.058|-0.000|+0.008|-0.030|+0.048|+1.384|+0.262|-0.000|-0.000|-0.000|+0.347|+1.322|
029:+0.000|+0.009|+1.060|+1.061|+0.007|+0.006|-0.004|+0.047|-0.058|-0.061|-0.013|-0.053|+0.006|+1.377|+0.267|+0.058|-0.000|+0.008|+0.317|+1.370|
030:+0.005|+0.008|+1.060|+1.067|+0.009|-0.010|-0.050|+0.039|+0.000|+0.068|+0.004|+0.011|+0.008|+1.373|+0.314|+0.000|-0.062|-0.004|+0.264|+1.376|
031:+0.001|+0.001|+1.055|+1.031|+0.001|+0.024|+0.000|-0.011|-0.000|-0.002|-0.000|-0.014|-0.000|+1.323|+0.354|+0.000|+0.006|-0.000|+0.275|+1.385|
032:+0.000|+0.001|+1.067|+1.043|+0.002|+0.024|+0.001|+0.005|-0.061|-0.003|+0.000|+0.027|-0.062|+1.323|+0.343|-0.000|+0.004|-0.000|+0.261|+1.384|
033:+0.000|+0.002|+1.038|+1.038|+0.002|+0.000|+0.007|-0.071|+0.063|+0.053|+0.000|+0.051|+0.000|+1.324|+0.348|-0.061|+0.000|+0.000|+0.289|+1.322|
034:+0.000|+0.001|+1.045|+1.045|+0.001|+0.000|+0.053|-0.003|-0.008|-0.054|-0.000|+0.013|+0.001|+1.331|+0.277|+0.001|+0.053|+0.000|+0.340|+1.322|
035:+0.000|+0.001|+1.033|+1.057|+0.001|-0.025|-0.000|-0.010|+0.009|+0.001|+0.000|-0.007|+0.004|+1.385|+0.274|-0.007|-0.001|-0.000|+0.353|+1.323|
036:+0.000|+0.001|+1.040|+1.063|+0.002|-0.022|-0.008|-0.006|+0.063|-0.000|+0.007|-0.033|+0.043|+1.384|+0.264|+0.002|+0.000|-0.000|+0.346|+1.327|
037:+0.001|+0.009|+1.065|+1.063|+0.008|+0.009|-0.002|+0.057|-0.064|-0.053|-0.013|-0.049|+0.010|+1.376|+0.259|+0.064|-0.000|+0.007|+0.313|+1.370|
038:+0.006|+0.006|+1.068|+1.064|+0.006|-0.001|-0.054|+0.028|-0.000|+0.057|+0.006|-0.001|+0.004|+1.374|+0.316|+0.000|-0.054|-0.006|+0.264|+1.380|
039:+0.001|+0.002|+1.063|+1.041|+0.002|+0.021|+0.001|-0.001|-0.000|-0.002|+0.000|-0.002|-0.000|+1.321|+0.344|-0.000|+0.004|-0.000|+0.264|+1.384|
