MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.329|+1.329|+0.002|-0.000|-0.001|-0.000|+0.010|-0.004|+0.000|+0.000|+0.006|+1.326|-0.000|-0.006|+0.001|-0.000|+0.000|+1.321|
002:+0.001|+0.002|+1.324|+1.324|+0.002|-0.000|+0.000|+0.000|-0.013|+0.006|+0.000|+0.000|-0.008|+1.325|-0.000|+0.004|-0.002|-0.000|+0.000|+1.327|
003:+0.000|+0.002|+1.331|+1.331|+0.002|+0.000|-0.001|+0.000|+0.016|-0.009|-0.000|+0.000|+0.006|+1.325|+0.000|-0.009|+0.004|+0.000|+0.000|+1.319|
004:+0.000|+0.002|+1.320|+1.320|+0.002|-0.000|+0.002|+0.000|-0.011|+0.004|+0.000|+0.000|-0.005|+1.324|+0.000|+0.007|-0.006|+0.000|+0.000|+1.325|
005:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|-0.009|-0.000|+0.004|+0.007|-0.000|+0.000|+0.002|+1.325|+0.000|-0.003|-0.002|+0.000|+0.000|+1.320|
006:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|+0.006|+0.000|+0.001|-0.005|+0.000|+0.000|+0.002|+1.316|-0.000|+0.001|+0.005|-0.000|+0.000|+1.322|
007:+0.000|+0.003|+1.324|+1.325|+0.003|+0.000|-0.000|+0.000|+0.002|+0.002|-0.000|+0.000|+0.004|+1.322|+0.000|+0.002|+0.000|+0.000|+0.000|+1.324|
008:+0.000|+0.002|+1.326|+1.326|+0.002|+0.000|+0.002|-0.000|-0.014|+0.004|-0.000|+0.000|-0.008|+1.322|+0.000|+0.004|+0.002|+0.000|+0.000|+1.328|
009:+0.001|+0.002|+1.331|+1.331|+0.002|+0.000|+0.006|-0.000|+0.019|-0.015|-0.001|+0.000|+0.010|+1.323|+0.000|-0.010|+0.006|+0.000|+0.000|+1.320|
010:+0.001|+0.002|+1.322|+1.322|+0.002|+0.000|-0.009|+0.000|-0.007|+0.012|+0.001|+0.000|-0.004|+1.329|-0.000|+0.010|-0.009|-0.000|+0.000|+1.330|
011:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|+0.006|+0.000|-0.005|-0.001|-0.000|+0.000|+0.000|+1.320|+0.000|+0.003|+0.003|+0.000|+0.000|+1.325|
012:+0.000|+0.002|+1.329|+1.329|+0.002|-0.000|+0.002|+0.000|+0.004|-0.005|-0.000|+0.000|+0.002|+1.326|+0.000|-0.002|+0.002|+0.000|+0.000|+1.326|
013:+0.001|+0.001|+1.326|+1.326|+0.001|+0.000|-0.010|+0.000|-0.002|+0.005|-0.000|+0.000|-0.006|+1.328|+0.000|+0.003|-0.003|-0.000|+0.000|+1.328|
014:+0.001|+0.003|+1.323|+1.323|+0.003|-0.000|+0.001|-0.000|-0.002|+0.003|+0.000|+0.000|+0.002|+1.318|+0.000|+0.001|+0.002|-0.000|+0.000|+1.321|
015:+0.000|+0.001|+1.325|+1.325|+0.001|+0.000|+0.005|+0.000|+0.004|-0.006|-0.000|+0.000|+0.003|+1.319|-0.000|-0.001|+0.005|+0.000|+0.000|+1.323|
016:+0.000|+0.001|+1.324|+1.324|+0.001|+0.000|+0.003|+0.000|+0.003|-0.005|+0.000|+0.000|+0.001|+1.324|-0.000|+0.003|-0.001|-0.000|+0.000|+1.326|
017:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|-0.004|+0.000|-0.002|+0.004|-0.000|+0.000|-0.002|+1.326|+0.000|+0.005|-0.005|+0.000|+0.000|+1.326|
018:+0.000|+0.002|+1.323|+1.323|+0.002|+0.000|+0.003|-0.000|-0.007|+0.003|-0.000|+0.000|-0.002|+1.323|+0.000|+0.003|-0.001|+0.000|+0.000|+1.324|
019:+0.001|+0.002|+1.329|+1.328|+0.002|-0.000|+0.002|-0.000|+0.001|-0.007|-0.001|+0.000|-0.003|+1.325|+0.000|-0.004|+0.002|-0.000|+0.000|+1.323|
020:+0.001|+0.001|+1.324|+1.323|+0.001|+0.000|-0.007|+0.000|+0.006|+0.008|+0.001|+0.000|+0.007|+1.328|-0.000|-0.003|-0.005|-0.001|+0.000|+1.320|
021:+0.000|+0.002|+1.325|+1.325|+0.002|+0.000|+0.002|+0.000|-0.010|+0.002|+0.000|+0.000|-0.006|+1.321|-0.000|+0.003|+0.002|+0.000|+0.000|+1.326|
022:+0.000|+0.002|+1.329|+1.330|+0.002|+0.000|+0.003|-0.000|+0.012|-0.013|-0.000|+0.000|+0.002|+1.323|+0.000|-0.007|+0.005|+0.000|+0.000|+1.321|
023:+0.000|+0.002|+1.319|+1.319|+0.002|+0.000|+0.001|-0.000|-0.006|+0.005|+0.000|+0.000|-0.000|+1.326|+0.000|+0.006|-0.009|-0.000|+0.000|+1.323|
024:+0.000|+0.001|+1.325|+1.325|+0.001|+0.000|-0.001|+0.000|+0.002|+0.001|-0.000|+0.000|+0.003|+1.327|-0.000|-0.001|-0.004|+0.000|+0.000|+1.323|
025:+0.001|+0.002|+1.326|+1.325|+0.002|-0.000|-0.003|+0.000|+0.052|+0.009|+0.000|+0.000|+0.058|+1.326|+0.000|+0.002|-0.002|-0.000|+0.000|+1.325|
026:+0.000|+0.003|+1.332|+1.332|+0.003|-0.000|+0.002|+0.000|-0.054|+0.053|+0.007|+0.000|-0.006|+1.323|+0.000|+0.054|+0.006|-0.000|+0.000|+1.383|
027:+0.000|+0.001|+1.379|+1.386|+0.001|-0.000|+0.047|+0.000|-0.000|-0.059|-0.007|+0.000|-0.005|+1.325|+0.000|-0.000|+0.059|+0.007|+0.000|+1.378|
028:+0.008|+0.006|+1.379|+1.379|+0.006|-0.000|-0.004|+0.000|+0.000|+0.000|+0.001|+0.000|-0.005|+1.372|+0.000|-0.000|+0.000|-0.000|+0.000|+1.372|
029:+0.008|+0.009|+1.377|+1.378|+0.009|+0.000|+0.010|+0.000|-0.062|-0.000|-0.008|+0.000|-0.045|+1.369|+0.000|+0.000|+0.000|+0.001|+0.000|+1.368|
030:+0.007|+0.001|+1.386|+1.379|+0.001|+0.000|+0.006|-0.000|+0.065|-0.061|+0.007|+0.000|+0.003|+1.378|+0.000|-0.062|-0.000|-0.007|+0.000|+1.323|
031:+0.000|+0.002|+1.325|+1.325|+0.002|-0.000|-0.064|+0.000|-0.005|+0.067|-0.001|+0.000|-0.001|+1.384|-0.000|+0.003|-0.061|+0.001|+0.000|+1.326|
032:+0.000|+0.002|+1.328|+1.328|+0.002|+0.000|+0.008|-0.000|+0.004|-0.008|+0.000|+0.000|+0.003|+1.320|+0.000|-0.002|+0.007|+0.000|+0.000|+1.324|
033:+0.000|+0.002|+1.327|+1.327|+0.002|+0.000|-0.010|+0.000|+0.055|+0.011|-0.000|+0.000|+0.056|+1.327|+0.000|+0.002|-0.002|+0.000|+0.000|+1.327|
034:+0.001|+0.003|+1.329|+1.328|+0.003|-0.000|+0.010|-0.000|-0.057|+0.047|+0.007|+0.000|-0.007|+1.317|+0.000|+0.057|+0.009|-0.000|+0.000|+1.383|
035:+0.001|+0.002|+1.378|+1.385|+0.002|-0.000|+0.044|+0.000|+0.000|-0.056|-0.005|+0.000|-0.007|+1.327|-0.000|+0.000|+0.056|+0.007|+0.000|+1.377|
