MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|+0.012|-0.001|+0.000|-0.018|-0.001|-0.005|-0.001|+1.147|+1.384|+0.000|+0.008|+0.000|+1.154|+1.384|
002:+0.001|+0.000|+0.000|+0.002|+0.003|+0.000|-0.004|+0.000|+0.000|-0.002|+0.000|-0.006|+0.000|+1.159|+1.383|+0.000|-0.010|-0.000|+1.149|+1.383|
003:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.003|+0.000|+0.000|+0.017|+0.001|+0.013|+0.000|+1.154|+1.383|+0.000|-0.011|-0.000|+1.143|+1.383|
004:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.000|+0.000|+0.005|-0.001|+0.002|-0.000|+1.151|+1.384|+0.000|+0.005|+0.000|+1.156|+1.384|
005:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.009|+0.001|+0.000|-0.007|-0.000|+0.002|+0.001|+1.148|+1.383|+0.000|+0.010|-0.000|+1.157|+1.383|
006:+0.001|+0.000|+0.000|+0.001|+0.002|-0.000|-0.002|+0.001|+0.000|-0.010|+0.000|-0.012|+0.001|+1.156|+1.384|+0.000|+0.003|-0.000|+1.160|+1.384|
007:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.007|-0.001|+0.000|+0.002|-0.000|+0.009|-0.001|+1.154|+1.385|+0.000|-0.007|-0.000|+1.148|+1.385|
008:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.010|+0.001|+0.000|-0.001|-0.000|-0.011|+0.001|+1.161|+1.384|+0.000|-0.005|-0.000|+1.157|+1.384|
009:+0.000|+0.000|+0.000|+0.001|+0.002|-0.000|-0.008|+0.000|+0.000|+0.015|+0.000|+0.007|+0.000|+1.151|+1.384|+0.000|-0.006|-0.000|+1.146|+1.384|
010:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.013|-0.001|+0.000|-0.007|-0.000|+0.006|-0.001|+1.144|+1.384|+0.000|+0.009|+0.000|+1.153|+1.384|
011:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.001|+0.001|+0.000|-0.001|-0.000|-0.002|+0.001|+1.157|+1.383|+0.000|+0.002|+0.000|+1.158|+1.383|
012:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.005|-0.001|+0.000|-0.004|+0.000|+0.000|-0.001|+1.155|+1.384|+0.000|+0.001|-0.000|+1.156|+1.384|
013:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.000|+0.001|+0.000|+0.003|+0.000|+0.003|+0.001|+1.160|+1.384|+0.000|-0.003|+0.000|+1.157|+1.384|
014:+0.000|+0.000|+0.000|+0.002|+0.001|+0.000|-0.010|+0.000|+0.000|-0.005|-0.000|-0.015|+0.000|+1.160|+1.384|+0.000|+0.000|+0.000|+1.160|+1.384|
015:+0.000|+0.000|+0.000|+0.001|+0.001|-0.000|+0.012|-0.001|+0.000|-0.005|-0.000|+0.007|-0.001|+1.150|+1.385|+0.000|-0.005|-0.000|+1.145|+1.385|
016:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|-0.001|-0.000|+0.000|-0.006|+0.001|-0.007|-0.000|+1.162|+1.384|+0.000|-0.010|-0.000|+1.152|+1.384|
017:+0.000|+0.000|+0.000|+0.003|+0.002|+0.000|-0.005|+0.001|+0.000|+0.011|-0.001|+0.008|+0.001|+1.161|+1.383|+0.000|-0.016|+0.001|+1.144|+1.383|
018:+0.001|+0.000|+0.000|+0.002|+0.002|+0.000|+0.003|-0.000|+0.000|-0.003|+0.001|+0.000|-0.000|+1.157|+1.384|+0.000|-0.005|-0.000|+1.152|+1.384|
019:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.004|-0.000|+0.000|+0.002|+0.000|-0.002|-0.000|+1.160|+1.384|+0.000|-0.008|+0.000|+1.152|+1.384|
020:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.005|+0.001|+0.000|+0.012|-0.000|+0.007|+0.001|+1.156|+1.384|+0.000|-0.006|+0.001|+1.150|+1.384|
021:+0.000|+0.000|+0.000|+0.001|+0.001|+0.000|+0.010|-0.001|+0.000|-0.019|-0.001|-0.009|-0.001|+1.151|+1.385|+0.000|+0.006|+0.000|+1.157|+1.385|
022:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|-0.010|-0.000|+0.000|+0.008|+0.001|-0.002|-0.000|+1.161|+1.384|+0.000|-0.013|-0.000|+1.148|+1.384|
023:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.006|+0.000|+0.000|-0.005|-0.000|+0.002|+0.000|+1.151|+1.383|+0.000|-0.005|+0.000|+1.146|+1.383|
024:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|-0.011|-0.000|+0.000|+0.014|+0.000|+0.004|-0.000|+1.158|+1.384|+0.000|-0.010|+0.000|+1.148|+1.384|
025:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.016|-0.240|+0.000|+0.218|+0.241|-0.007|-0.240|+1.147|+1.383|+0.000|+0.005|+0.000|+1.152|+1.383|
026:+0.000|+0.000|+0.000|+0.242|+0.001|+0.000|-0.010|-0.141|+0.000|-0.223|-0.244|+0.011|-0.141|+1.162|+1.144|+0.000|+0.223|+0.241|+1.145|+1.144|
027:+0.234|+0.000|+0.000|+0.150|+0.153|-0.000|+0.005|+0.007|+0.000|-0.000|+0.002|+0.003|+0.007|+1.153|+1.003|+0.000|-0.000|-0.004|+1.156|+1.003|
028:+0.228|+0.000|+0.000|+0.148|+0.150|-0.000|-0.011|-0.003|+0.000|+0.000|-0.007|-0.003|-0.003|+1.158|+1.010|+0.000|-0.000|-0.002|+1.159|+1.010|
029:+0.238|+0.000|+0.000|+0.141|+0.150|+0.000|+0.002|+0.140|+0.000|-0.242|-0.226|-0.013|+0.140|+1.148|+1.007|+0.000|+0.000|-0.009|+1.157|+1.007|
030:+0.236|+0.000|+0.000|+0.003|+0.238|+0.000|-0.003|+0.237|+0.000|+0.244|+0.235|+0.005|+0.237|+1.150|+1.147|+0.000|-0.241|-0.235|+1.143|+1.147|
031:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|+0.005|+0.000|+0.000|-0.003|-0.000|+0.003|+0.000|+1.146|+1.384|+0.000|+0.003|+0.000|+1.149|+1.384|
032:+0.000|+0.000|+0.000|+0.002|+0.002|+0.000|+0.004|-0.001|+0.000|-0.009|+0.000|-0.006|-0.001|+1.151|+1.384|+0.000|-0.000|-0.000|+1.151|+1.384|
033:+0.001|+0.000|+0.000|+0.002|+0.002|-0.000|+0.002|-0.233|+0.000|+0.238|+0.233|+0.007|-0.233|+1.155|+1.384|+0.000|-0.010|+0.000|+1.146|+1.384|
034:+0.000|+0.000|+0.000|+0.235|+0.002|-0.000|+0.003|-0.131|+0.000|-0.229|-0.235|+0.010|-0.131|+1.157|+1.150|+0.000|+0.229|+0.233|+1.153|+1.150|
035:+0.226|+0.000|+0.000|+0.141|+0.143|+0.000|-0.007|-0.015|+0.000|+0.000|-0.004|-0.003|-0.015|+1.160|+1.019|+0.000|-0.000|-0.002|+1.162|+1.019|
036:+0.233|+0.000|+0.000|+0.149|+0.155|-0.000|+0.009|+0.012|+0.000|-0.000|+0.010|-0.001|+0.012|+1.153|+1.004|+0.000|+0.000|-0.006|+1.159|+1.004|
037:+0.224|+0.000|+0.000|+0.147|+0.143|-0.000|-0.009|+0.137|+0.000|-0.232|-0.236|-0.004|+0.137|+1.163|+1.016|+0.000|-0.000|+0.004|+1.158|+1.016|
038:+0.232|+0.000|+0.000|+0.002|+0.233|-0.000|+0.005|+0.232|+0.000|+0.224|+0.232|-0.003|+0.232|+1.154|+1.152|+0.000|-0.232|-0.232|+1.154|+1.152|
039:+0.000|+0.000|+0.000|+0.002|+0.002|-0.000|-0.012|+0.000|+0.000|+0.027|-0.000|+0.015|+0.000|+1.159|+1.384|+0.000|-0.008|+0.000|+1.151|+1.384|
