MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.003|+1.156|+1.156|+0.003|+0.000|-0.002|+0.000|+0.024|-0.010|-0.000|+0.000|+0.013|+1.148|+0.000|-0.015|+0.005|+0.000|+0.000|+1.138|
002:+0.000|+0.002|+1.144|+1.144|+0.002|+0.000|+0.006|+0.000|-0.007|+0.001|+0.000|+0.000|+0.000|+1.147|+0.000|+0.009|-0.004|-0.000|+0.000|+1.151|
003:+0.001|+0.002|+1.151|+1.151|+0.002|+0.000|-0.009|+0.000|+0.005|+0.005|-0.000|+0.000|+0.001|+1.152|+0.000|+0.002|-0.003|+0.000|+0.000|+1.151|
004:+0.001|+0.003|+1.149|+1.148|+0.003|+0.000|+0.010|+0.000|-0.011|-0.002|-0.000|+0.000|-0.003|+1.143|+0.000|+0.007|+0.002|-0.000|+0.000|+1.153|
005:+0.001|+0.002|+1.156|+1.156|+0.002|+0.000|-0.006|-0.000|-0.002|+0.001|+0.000|+0.000|-0.007|+1.153|+0.000|-0.004|+0.001|-0.000|+0.000|+1.150|
006:+0.001|+0.002|+1.151|+1.151|+0.002|+0.000|+0.005|+0.000|+0.004|-0.007|-0.000|+0.000|+0.002|+1.147|+0.000|-0.006|+0.002|+0.000|+0.000|+1.143|
007:+0.000|+0.002|+1.149|+1.149|+0.002|+0.000|-0.006|+0.000|+0.003|+0.008|-0.000|+0.000|+0.005|+1.152|+0.000|-0.002|-0.005|-0.000|+0.000|+1.145|
008:+0.001|+0.002|+1.151|+1.151|+0.002|-0.000|+0.005|-0.000|-0.011|+0.004|-0.000|+0.000|-0.002|+1.146|+0.000|+0.001|+0.003|-0.000|+0.000|+1.151|
009:+0.001|+0.002|+1.161|+1.161|+0.002|-0.000|+0.003|+0.000|+0.015|-0.013|+0.001|+0.000|+0.005|+1.152|+0.000|-0.010|+0.007|-0.000|+0.000|+1.149|
010:+0.000|+0.003|+1.152|+1.152|+0.003|+0.000|-0.003|-0.000|-0.010|+0.008|-0.000|+0.000|-0.005|+1.155|+0.000|+0.005|-0.006|+0.000|+0.000|+1.154|
011:+0.000|+0.001|+1.156|+1.156|+0.001|+0.000|-0.004|+0.000|+0.007|-0.001|-0.000|+0.000|+0.003|+1.152|+0.000|-0.005|+0.002|+0.000|+0.000|+1.149|
012:+0.001|+0.002|+1.152|+1.152|+0.002|+0.000|+0.005|+0.000|+0.006|-0.008|+0.000|+0.000|+0.002|+1.148|+0.000|+0.002|+0.001|-0.000|+0.000|+1.152|
013:+0.000|+0.001|+1.148|+1.148|+0.001|+0.000|-0.017|+0.000|-0.006|+0.018|-0.000|+0.000|-0.004|+1.153|+0.000|+0.008|-0.007|-0.000|+0.000|+1.154|
014:+0.000|+0.002|+1.151|+1.151|+0.002|-0.000|+0.023|+0.000|-0.013|-0.013|-0.000|+0.000|-0.002|+1.136|+0.000|+0.002|+0.012|-0.000|+0.000|+1.150|
015:+0.000|+0.002|+1.160|+1.160|+0.002|-0.000|-0.005|+0.000|+0.013|-0.000|+0.000|+0.000|+0.007|+1.159|+0.000|-0.011|-0.001|-0.000|+0.000|+1.147|
016:+0.000|+0.002|+1.155|+1.155|+0.002|+0.000|-0.001|-0.000|+0.002|-0.003|+0.000|+0.000|-0.002|+1.154|+0.000|+0.002|-0.001|+0.000|+0.000|+1.155|
017:+0.000|+0.002|+1.150|+1.150|+0.002|-0.000|-0.008|-0.000|-0.001|+0.017|+0.000|+0.000|+0.008|+1.153|+0.000|+0.004|-0.004|+0.000|+0.000|+1.152|
018:+0.000|+0.002|+1.160|+1.160|+0.002|+0.000|+0.009|+0.000|-0.001|-0.014|-0.000|+0.000|-0.006|+1.145|-0.000|+0.002|+0.013|+0.000|+0.000|+1.160|
019:+0.000|+0.002|+1.155|+1.155|+0.002|-0.000|+0.002|+0.000|-0.004|+0.003|+0.000|+0.000|+0.001|+1.154|-0.000|+0.001|-0.001|-0.000|+0.000|+1.154|
020:+0.000|+0.002|+1.160|+1.160|+0.002|+0.000|-0.011|+0.000|+0.003|-0.001|-0.000|+0.000|-0.009|+1.156|+0.000|-0.003|+0.002|+0.000|+0.000|+1.155|
021:+0.000|+0.001|+1.148|+1.148|+0.001|-0.000|+0.015|-0.000|+0.013|-0.021|+0.000|+0.000|+0.006|+1.145|+0.000|-0.000|+0.002|-0.000|+0.000|+1.147|
022:+0.000|+0.002|+1.142|+1.142|+0.002|+0.000|-0.008|-0.000|-0.005|+0.024|-0.001|+0.000|+0.011|+1.160|+0.000|+0.012|-0.020|+0.000|+0.000|+1.153|
023:+0.001|+0.002|+1.159|+1.158|+0.002|+0.000|+0.004|+0.000|+0.013|-0.019|+0.000|+0.000|-0.003|+1.152|-0.000|+0.007|+0.004|-0.001|+0.000|+1.164|
024:+0.001|+0.002|+1.142|+1.142|+0.002|-0.000|-0.002|-0.000|-0.023|+0.019|+0.000|+0.000|-0.007|+1.156|+0.000|+0.020|-0.015|-0.000|+0.000|+1.161|
025:+0.000|+0.002|+1.159|+1.159|+0.002|+0.000|-0.002|+0.000|+0.240|-0.008|-0.000|+0.000|+0.230|+1.154|-0.000|-0.003|+0.004|+0.000|+0.000|+1.154|
026:+0.000|+0.002|+1.149|+1.149|+0.002|-0.000|+0.000|+0.000|-0.237|+0.236|-0.000|+0.000|+0.000|+1.151|+0.000|+0.237|-0.004|+0.000|+0.000|+1.384|
027:+0.001|+0.001|+1.386|+1.386|+0.001|+0.000|+0.232|-0.000|+0.000|-0.232|+0.000|+0.000|-0.000|+1.152|+0.000|-0.000|+0.232|-0.000|+0.000|+1.384|
028:+0.001|+0.002|+1.386|+1.386|+0.002|-0.000|-0.000|-0.000|+0.000|+0.000|+0.001|+0.000|-0.001|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.384|
029:+0.000|+0.002|+1.385|+1.386|+0.002|-0.000|+0.001|+0.000|+0.000|-0.000|-0.001|+0.000|+0.001|+1.383|-0.000|+0.000|+0.000|+0.001|+0.000|+1.383|
030:+0.001|+0.002|+1.385|+1.385|+0.002|+0.000|+0.000|-0.000|-0.000|+0.000|-0.000|+0.000|+0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
031:+0.001|+0.001|+1.386|+1.386|+0.001|-0.000|-0.000|+0.000|+0.000|-0.000|+0.000|+0.000|-0.000|+1.384|-0.000|+0.000|-0.000|-0.000|+0.000|+1.384|
032:+0.000|+0.002|+1.385|+1.386|+0.002|-0.000|-0.001|+0.000|-0.000|+0.000|-0.001|+0.000|-0.000|+1.384|+0.000|+0.000|-0.000|+0.000|+0.000|+1.384|
033:+0.001|+0.002|+1.386|+1.385|+0.002|+0.000|+0.001|-0.000|-0.000|+0.000|+0.000|+0.000|+0.001|+1.383|+0.000|-0.000|-0.000|-0.000|+0.000|+1.384|
034:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|-0.001|+0.000|-0.000|+0.000|+0.000|+0.000|-0.001|+1.384|-0.000|-0.000|+0.000|-0.000|+0.000|+1.384|
035:+0.000|+0.002|+1.386|+1.386|+0.002|-0.000|+0.000|+0.000|+0.000|-0.000|-0.001|+0.000|+0.001|+1.383|+0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
036:+0.001|+0.001|+1.386|+1.385|+0.001|+0.000|-0.000|+0.000|-0.000|-0.000|+0.001|+0.000|-0.001|+1.384|+0.000|+0.000|+0.000|-0.000|+0.000|+1.385|
037:+0.000|+0.002|+1.385|+1.386|+0.002|-0.000|+0.001|-0.000|-0.000|-0.000|-0.000|+0.000|+0.001|+1.384|+0.000|-0.000|-0.000|+0.000|+0.000|+1.384|
038:+0.000|+0.001|+1.386|+1.386|+0.001|-0.000|-0.001|+0.000|+0.000|+0.000|+0.000|+0.000|-0.001|+1.385|-0.000|-0.000|-0.000|+0.000|+0.000|+1.385|
039:+0.001|+0.002|+1.385|+1.386|+0.002|-0.000|+0.000|-0.000|-0.000|+0.000|-0.001|+0.000|+0.001|+1.383|+0.000|-0.000|+0.000|+0.000|+0.000|+1.383|
