MI|TE1|rTE1|TE2|rTE2|2|3_1|3_2|4_1|4_2|5|6_1|6_2|3_1_I|3_2_I|4_1_I|4_2_I|5_I|6_1_I|6_2_I|
001:+0.000|+0.002|+1.146|+1.145|+0.002|+0.000|+0.003|+0.000|-0.010|+0.001|+0.000|+0.000|-0.007|+1.152|-0.000|+0.011|-0.008|-0.000|+0.000|+1.155|
002:+0.000|+0.002|+1.149|+1.149|+0.002|+0.000|-0.002|+0.000|-0.004|+0.003|-0.000|+0.000|-0.004|+1.155|+0.000|+0.001|-0.008|+0.000|+0.000|+1.148|
003:+0.001|+0.003|+1.151|+1.151|+0.003|-0.000|-0.001|+0.000|+0.011|-0.003|-0.000|+0.000|+0.007|+1.153|+0.000|-0.004|-0.005|-0.000|+0.000|+1.144|
004:+0.001|+0.002|+1.146|+1.146|+0.002|+0.000|+0.005|-0.000|-0.003|+0.002|+0.001|+0.000|+0.003|+1.152|+0.000|+0.007|-0.008|-0.000|+0.000|+1.151|
005:+0.000|+0.002|+1.153|+1.153|+0.002|+0.000|-0.007|+0.000|-0.008|+0.008|-0.000|+0.000|-0.006|+1.157|-0.000|+0.004|-0.006|+0.000|+0.000|+1.155|
006:+0.000|+0.002|+1.154|+1.154|+0.002|-0.000|+0.012|+0.000|+0.012|-0.013|-0.000|+0.000|+0.010|+1.151|+0.000|-0.004|+0.002|+0.000|+0.000|+1.149|
007:+0.001|+0.002|+1.153|+1.153|+0.002|+0.000|-0.021|-0.000|-0.016|+0.028|+0.000|+0.000|-0.009|+1.162|+0.000|+0.008|-0.011|-0.000|+0.000|+1.159|
008:+0.000|+0.002|+1.160|+1.160|+0.002|+0.000|+0.011|-0.000|+0.006|-0.018|-0.000|+0.000|-0.001|+1.142|+0.000|-0.008|+0.017|-0.000|+0.000|+1.151|
009:+0.001|+0.002|+1.154|+1.154|+0.002|-0.000|-0.000|+0.000|+0.005|+0.006|+0.000|+0.000|+0.010|+1.153|-0.000|-0.002|-0.001|-0.000|+0.000|+1.149|
010:+0.000|+0.001|+1.158|+1.158|+0.001|+0.000|+0.011|+0.000|-0.006|-0.015|-0.000|+0.000|-0.010|+1.152|-0.000|+0.003|+0.004|+0.000|+0.000|+1.160|
